App,Package,Start Time,Duration,Filename
"System",,"Oct 13, 2018 @ 11:08:22 PM","1 min 7 sec","Trepn_2018.10.13_230821.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
28,1,28,1188106,1022329,88,2295000,20,2091000,20,0,23,100,
90,1,90,1397655,1231878,188,2295000,89,2295000,89,0,90,100,
190,1,190,1257889,1092112,289,2295000,189,2295000,189,0,190,90,
290,1,290,614968,449191,389,2295000,289,2295000,289,0,290,44,
391,1,391,838593,672816,490,510000,390,2295000,390,0,391,60,
497,1,497,51408,0,590,1530000,492,510000,491,0,496,40,
592,1,592,230234,64457,691,2193000,591,1530000,591,0,592,33,
692,1,692,1161719,995942,791,2091000,691,2193000,691,0,692,90,
793,1,793,1188106,1022329,892,2295000,792,2091000,792,0,793,100,
894,1,894,1397655,1231878,994,2295000,893,2295000,892,0,894,100,
997,1,997,1397655,1231878,1094,2091000,996,2295000,995,0,997,100,
1096,1,1096,1188106,1022329,1195,2295000,1095,2091000,1095,0,1096,100,
1197,1,1197,1397655,1231878,1295,2295000,1196,2295000,1196,0,1197,100,
1298,1,1298,1397655,1231878,1396,2295000,1296,2295000,1295,0,1297,100,
1399,1,1399,1397655,1231878,1497,2295000,1397,2295000,1397,0,1399,100,
1498,1,1498,1118124,952347,1597,2295000,1497,2295000,1497,0,1498,80,
1599,1,1599,1132100,966323,1698,2295000,1598,2295000,1598,0,1599,81,
1699,1,1699,838593,672816,1798,2295000,1698,2295000,1698,0,1699,60,
1799,1,1799,1076194,910417,1898,2295000,1798,2295000,1798,0,1799,77,
1900,1,1900,1397655,1231878,1999,2295000,1899,2295000,1899,0,1899,100,
2000,1,2000,1132100,966323,2099,2295000,1999,2295000,1999,0,2000,81,
2101,1,2101,559062,393285,2199,2295000,2100,2295000,2100,0,2101,40,
2201,1,2201,279531,113754,2300,2295000,2200,2295000,2200,0,2200,20,
2301,1,2301,307484,141707,2400,2295000,2300,2295000,2300,0,2301,22,
2403,1,2403,1076194,910417,2501,2295000,2401,2295000,2401,0,2403,77,
2502,1,2502,1118124,952347,2601,2295000,2501,2295000,2501,0,2502,80,
2604,1,2603,1076194,910417,2703,2295000,2602,2295000,2602,0,2603,77,
2704,1,2704,1397655,1231878,2803,2295000,2703,2295000,2703,0,2704,100,
2805,1,2805,1215959,1050182,2903,2295000,2804,2295000,2804,0,2805,87,
2905,1,2905,1048241,882464,3004,2295000,2904,2295000,2904,0,2904,75,
3005,1,3005,1132100,966323,3104,2295000,3004,2295000,3004,0,3005,81,
3106,1,3105,1397655,1231878,3204,2295000,3105,2295000,3104,0,3105,100,
3206,1,3206,1118124,952347,3305,2295000,3205,2295000,3205,0,3206,80,
3306,1,3306,1397655,1231878,3405,2295000,3305,2295000,3305,0,3306,100,
3407,1,3407,1397655,1231878,3506,2295000,3406,2295000,3405,0,3407,100,
3508,1,3508,1397655,1231878,3607,2295000,3507,2295000,3507,0,3508,100,
3608,1,3608,1257889,1092112,3707,2295000,3607,2295000,3607,0,3608,90,
3710,1,3710,838593,672816,3807,2295000,3707,2295000,3707,0,3710,60,
3810,1,3810,1076194,910417,3908,2295000,3808,2295000,3808,0,3809,77,
3910,1,3910,1397655,1231878,4008,2295000,3908,2295000,3908,0,3910,100,
4010,1,4009,1397655,1231878,4108,2295000,4009,2295000,4008,0,4009,100,
4110,1,4110,1397655,1231878,4209,2295000,4109,2295000,4109,0,4110,100,
4213,1,4213,1397655,1231878,4310,2091000,4209,2295000,4209,0,4213,100,
4331,1,4331,1069295,903518,4417,2295000,4313,2091000,4312,0,4329,90,
4418,1,4418,1397655,1231878,4517,2295000,4417,2295000,4417,0,4418,100,
4519,1,4519,1397655,1231878,4618,2295000,4518,2295000,4517,0,4518,100,
4619,1,4619,1257889,1092112,4719,2295000,4618,2295000,4618,0,4619,90,
4721,1,4721,1257889,1092112,4818,2295000,4720,2295000,4720,0,4721,90,
4820,1,4820,1257889,1092112,4919,2295000,4819,2295000,4819,0,4819,90,
4920,1,4920,1257889,1092112,5019,2295000,4919,2295000,4919,0,4920,90,
5021,1,5021,1397655,1231878,5120,2295000,5020,2295000,5020,0,5020,100,
5121,1,5121,1397655,1231878,5220,2295000,5120,2295000,5120,0,5121,100,
5221,1,5221,1397655,1231878,5321,2295000,5221,2295000,5220,0,5221,100,
5323,1,5323,1397655,1231878,5422,2295000,5322,2295000,5322,0,5323,100,
5423,1,5423,1397655,1231878,5522,2295000,5422,2295000,5422,0,5423,100,
5524,1,5524,1257889,1092112,5623,2295000,5523,2295000,5523,0,5523,90,
5624,1,5624,419296,253519,5723,2295000,5623,2295000,5623,0,5623,30,
5724,1,5724,377366,211589,5823,2295000,5723,2295000,5723,0,5724,27,
5824,1,5824,139765,0,5923,2295000,5823,2295000,5823,0,5824,10,
5924,1,5924,251577,85800,6024,2295000,5924,2295000,5924,0,5924,18,
6025,1,6025,279531,113754,6124,2295000,6024,2295000,6024,0,6025,20,
6125,1,6125,139765,0,6224,2295000,6124,2295000,6124,0,6125,10,
6226,1,6226,139765,0,6325,2295000,6225,2295000,6225,0,6225,10,
6326,1,6326,0,0,6426,2295000,6325,2295000,6325,0,6326,0,
6427,1,6427,0,0,6526,2295000,6426,2295000,6426,0,6427,0,
6527,1,6527,838593,672816,6627,2295000,6526,2295000,6526,0,6527,60,
6628,1,6628,1397655,1231878,6728,2295000,6627,2295000,6627,0,6628,100,
6729,1,6729,1397655,1231878,6828,2295000,6728,2295000,6728,0,6729,100,
6830,1,6830,1397655,1231878,6928,2295000,6829,2295000,6828,0,6830,100,
6931,1,6931,1397655,1231878,7029,2295000,6930,2295000,6930,0,6931,100,
7030,1,7030,1397655,1231878,7129,2295000,7029,2295000,7029,0,7030,100,
7131,1,7131,1397655,1231878,7230,2295000,7130,2295000,7130,0,7131,100,
7231,1,7231,1257889,1092112,7330,2295000,7230,2295000,7230,0,7231,90,
7333,1,7333,1397655,1231878,7430,2295000,7331,2295000,7330,0,7332,100,
7431,1,7431,1257889,1092112,7532,2295000,7431,2295000,7431,0,7431,90,
7533,1,7533,1397655,1231878,7631,2295000,7532,2295000,7532,0,7533,100,
7632,1,7632,1048241,882464,7732,2295000,7631,2295000,7631,0,7632,75,
7733,1,7733,1006311,840534,7832,2295000,7732,2295000,7732,0,7733,72,
7833,1,7833,1397655,1231878,7932,2295000,7832,2295000,7832,0,7833,100,
7934,1,7934,1397655,1231878,8033,2295000,7933,2295000,7933,0,7934,100,
8035,1,8035,1397655,1231878,8134,2295000,8033,2295000,8033,0,8035,100,
8135,1,8135,1257889,1092112,8234,2295000,8134,2295000,8134,0,8135,90,
8235,1,8235,1397655,1231878,8335,2295000,8235,2295000,8234,0,8235,100,
8336,1,8336,1397655,1231878,8435,2295000,8335,2295000,8335,0,8336,100,
8436,1,8436,1397655,1231878,8535,2295000,8435,2295000,8435,0,8436,100,
8537,1,8537,1397655,1231878,8635,2295000,8536,2295000,8535,0,8536,100,
8637,1,8637,1132100,966323,8736,2295000,8636,2295000,8636,0,8637,81,
8737,1,8737,1160053,994276,8836,2295000,8737,2295000,8736,0,8737,83,
8848,1,8848,1257889,1092112,8937,2295000,8837,2295000,8837,0,8847,90,
8939,1,8939,1257889,1092112,9037,2295000,8938,2295000,8937,0,8939,90,
9038,1,9038,1257889,1092112,9138,2295000,9038,2295000,9037,0,9038,90,
9141,1,9141,1397655,1231878,9239,2295000,9138,2295000,9138,0,9139,100,
9242,1,9242,1397655,1231878,9339,2295000,9241,2295000,9241,0,9242,100,
9342,1,9342,1257889,1092112,9440,2295000,9341,2295000,9341,0,9342,90,
9448,1,9448,1048241,882464,9540,2295000,9447,2295000,9447,0,9448,75,
9542,1,9542,1397655,1231878,9642,2295000,9541,2295000,9541,0,9542,100,
9644,1,9644,1257889,1092112,9744,2295000,9643,2295000,9642,0,9644,90,
9745,1,9745,1397655,1231878,9841,2295000,9744,2295000,9744,0,9745,100,
9843,1,9843,1257889,1092112,9942,2295000,9842,2295000,9842,0,9843,90,
9943,1,9943,1397655,1231878,10042,2295000,9942,2295000,9942,0,9943,100,
10045,1,10045,1257889,1092112,10142,2295000,10043,2295000,10043,0,10044,90,
10145,1,10145,1397655,1231878,10243,2295000,10144,2295000,10144,0,10145,100,
