App,Package,Start Time,Duration,Filename
"System",,"Oct 13, 2018 @ 10:57:59 PM","1 min 6 sec","Trepn_2018.10.13_225758.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
55,1,54,880522,78962,39,2295000,54,2295000,53,0,54,63,
141,1,141,1397655,596095,139,2295000,140,2295000,140,0,141,100,
241,1,241,1118124,316564,240,2295000,240,2295000,240,0,241,80,
341,1,341,1257889,456329,340,2295000,341,2295000,340,0,341,90,
444,1,444,461226,0,441,2295000,442,2295000,441,0,444,33,
493,1,493,349413,0,492,2295000,492,2295000,492,0,493,25,
593,1,593,1397655,596095,592,2295000,592,2295000,592,0,593,100,
695,1,695,1397655,596095,692,2295000,693,2295000,693,0,695,100,
795,1,795,1397655,596095,794,2295000,794,2295000,794,0,795,100,
896,1,896,1397655,596095,894,2295000,895,2295000,894,0,896,100,
996,1,996,1397655,596095,994,2295000,994,2295000,994,0,996,100,
1096,1,1096,1397655,596095,1094,2295000,1095,2295000,1095,0,1096,100,
1197,1,1197,1188106,386546,1196,2091000,1197,2091000,1196,0,1197,100,
1296,1,1296,1397655,596095,1295,2295000,1296,2295000,1296,0,1296,100,
1398,1,1398,559062,0,1396,2295000,1397,2295000,1396,0,1398,40,
1497,1,1497,1257889,456329,1496,2295000,1496,2295000,1496,0,1497,90,
1597,1,1597,419296,0,1596,2295000,1597,2295000,1596,0,1597,30,
1698,1,1698,614968,0,1697,2295000,1697,2295000,1697,0,1698,44,
1799,1,1799,1397655,596095,1798,2295000,1798,2295000,1798,0,1799,100,
1899,1,1899,978358,176798,1898,2295000,1899,2295000,1898,0,1899,70,
2000,1,2000,1397655,596095,1999,2295000,1999,2295000,1999,0,2000,100,
2101,1,2101,1229936,428376,2099,2295000,2100,2295000,2100,0,2101,88,
2202,1,2202,1397655,596095,2201,2295000,2202,2295000,2201,0,2202,100,
2304,1,2304,1397655,596095,2301,2295000,2302,2295000,2302,0,2304,100,
2403,1,2403,1397655,596095,2402,2295000,2402,2295000,2402,0,2403,100,
2504,1,2503,1048241,246681,2502,2295000,2503,2295000,2503,0,2503,75,
2606,1,2606,838593,37033,2604,2295000,2605,2295000,2605,0,2606,60,
2706,1,2706,559062,0,2705,2295000,2705,2295000,2705,0,2706,40,
2806,1,2806,559062,0,2805,2295000,2806,2295000,2805,0,2806,40,
2907,1,2907,698827,0,2906,2295000,2906,2295000,2906,0,2907,50,
3008,1,3008,1257889,456329,3007,2295000,3007,2295000,3007,0,3008,90,
3114,1,3114,1257889,456329,3113,2295000,3113,2295000,3113,0,3114,90,
3214,1,3214,1229936,428376,3213,2295000,3214,2295000,3213,0,3214,88,
3314,1,3314,1397655,596095,3313,2295000,3314,2295000,3314,0,3314,100,
3415,1,3415,1397655,596095,3414,2295000,3414,2295000,3414,0,3415,100,
3515,1,3515,1132100,330540,3514,2295000,3515,2295000,3515,0,3515,81,
3616,1,3616,419296,0,3615,2295000,3615,2295000,3615,0,3616,30,
3717,1,3717,153742,0,3716,2295000,3716,2295000,3716,0,3717,11,
3817,1,3817,698827,0,3816,2295000,3817,2295000,3817,0,3817,50,
3927,1,3927,1397655,596095,3918,2295000,3918,2295000,3918,0,3927,100,
4019,1,4019,1397655,596095,4018,2295000,4018,2295000,4018,0,4019,100,
4125,1,4125,1397655,596095,4118,2295000,4119,2295000,4119,0,4124,100,
4220,1,4220,1132100,330540,4219,2295000,4219,2295000,4219,0,4220,81,
4320,1,4320,978358,176798,4319,2295000,4320,2295000,4319,0,4320,70,
4421,1,4421,503155,0,4420,2295000,4420,2295000,4420,0,4421,36,
4522,1,4522,1132100,330540,4521,2295000,4521,2295000,4521,0,4522,81,
4623,1,4622,1229936,428376,4621,2295000,4622,2295000,4621,0,4622,88,
4723,1,4723,1257889,456329,4722,2295000,4722,2295000,4722,0,4723,90,
4824,1,4824,698827,0,4822,2295000,4823,2295000,4822,0,4823,50,
4925,1,4925,891079,89519,4923,2091000,4924,2091000,4923,0,4925,75,
5024,1,5024,1397655,596095,5023,2295000,5023,2295000,5023,0,5024,100,
5126,1,5126,1257889,456329,5124,2295000,5124,2295000,5124,0,5126,90,
5225,1,5225,1229936,428376,5224,2295000,5224,2295000,5224,0,5225,88,
5328,1,5328,1397655,596095,5327,2295000,5327,2295000,5327,0,5328,100,
5429,1,5429,1397655,596095,5428,2295000,5428,2295000,5428,0,5429,100,
5529,1,5529,1397655,596095,5528,2295000,5528,2295000,5528,0,5529,100,
5630,1,5630,1132100,330540,5628,2295000,5629,2295000,5629,0,5629,81,
5730,1,5730,313955,0,5729,1530000,5729,1530000,5729,0,5730,45,
5830,1,5830,542714,0,5829,1734000,5829,1734000,5829,0,5830,63,
5931,1,5931,831674,30114,5930,2091000,5931,2091000,5930,0,5931,70,
6031,1,6031,698827,0,6030,2295000,6031,2295000,6031,0,6031,50,
6133,1,6133,810639,9079,6131,2295000,6132,2295000,6131,0,6132,58,
6234,1,6234,489815,0,6232,1632000,6232,1632000,6232,0,6234,63,
6334,1,6333,383724,0,6332,1530000,6333,1530000,6332,0,6333,55,
6434,1,6434,588739,0,6432,1836000,6433,1836000,6433,0,6434,62,
6534,1,6534,458422,0,6532,1938000,6533,1938000,6533,0,6534,44,
6634,1,6634,322699,0,6633,2193000,6633,2193000,6633,0,6634,25,
6735,1,6735,383724,0,6733,1530000,6734,1530000,6733,0,6735,55,
6835,1,6835,523260,0,6833,1530000,6834,1530000,6834,0,6835,75,
6935,1,6935,488375,0,6934,1530000,6934,1530000,6934,0,6935,70,
7036,1,7036,418607,0,7034,1530000,7035,1530000,7034,0,7036,60,
7136,1,7136,568557,0,7135,1734000,7135,1734000,7135,0,7136,66,
7236,1,7236,701704,0,7235,2014500,7235,2014500,7235,0,7236,63,
7336,1,7336,880522,78962,7335,2295000,7335,2295000,7335,0,7336,63,
7437,1,7437,348840,0,7435,1530000,7436,1530000,7436,0,7437,50,
7537,1,7537,831674,30114,7536,2091000,7536,2091000,7536,0,7537,70,
7638,1,7638,66066,0,7636,1326000,7637,1326000,7636,0,7638,12,
7739,1,7739,195350,0,7737,1530000,7738,1530000,7738,0,7739,28,
7839,1,7839,153489,0,7838,1530000,7838,1530000,7838,0,7839,22,
7945,1,7945,306979,0,7938,1530000,7939,1530000,7938,0,7944,44,
8039,1,8039,731175,0,8038,1836000,8039,1836000,8038,0,8039,77,
8139,1,8139,929375,127815,8138,2193000,8139,2193000,8139,0,8139,72,
8240,1,8240,522766,0,8239,2091000,8239,2091000,8239,0,8240,44,
8342,1,8341,125582,0,8339,1530000,8340,1530000,8340,0,8341,18,
8443,1,8443,348840,0,8440,1530000,8440,1530000,8440,0,8442,50,
8542,1,8542,145861,0,8540,1938000,8540,1938000,8540,0,8542,14,
8643,1,8643,209303,0,8641,1530000,8642,1530000,8641,0,8643,30,
8744,1,8744,69768,0,8742,1530000,8743,1530000,8743,0,8744,10,
