App,Package,Start Time,Duration,Filename
"System",,"Oct 10, 2018 @ 12:49:15 AM","1 min 6 sec","Trepn_2018.10.10_004914.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
32,1,32,1093057,436491,84,2295000,14,2091000,12,0,28,92,
93,1,93,1397655,741089,184,2295000,85,2295000,84,0,92,100,
186,1,186,1257889,601323,287,2295000,185,2295000,185,0,186,90,
289,1,289,880522,223956,387,2295000,288,2295000,288,0,289,63,
389,1,389,1229936,573370,488,2295000,388,2295000,388,0,389,88,
489,1,489,419296,0,590,1530000,488,2295000,488,0,489,30,
592,1,591,76744,0,691,2295000,590,1530000,590,0,591,11,
694,1,694,1257889,601323,792,2295000,691,2295000,691,0,693,90,
793,1,793,1397655,741089,892,2295000,793,2295000,792,0,793,100,
897,1,897,1397655,741089,993,2295000,892,2295000,892,0,897,100,
994,1,994,1397655,741089,1094,2295000,993,2295000,993,0,994,100,
1095,1,1095,1397655,741089,1194,2295000,1095,2295000,1094,0,1095,100,
1196,1,1196,1397655,741089,1295,2295000,1195,2295000,1195,0,1195,100,
1296,1,1296,1397655,741089,1395,2295000,1295,2295000,1295,0,1296,100,
1396,1,1396,1397655,741089,1496,2295000,1395,2295000,1395,0,1396,100,
1497,1,1497,922452,265886,1596,2295000,1496,2295000,1496,0,1497,66,
1597,1,1597,698827,42261,1696,2295000,1597,2295000,1596,0,1597,50,
1698,1,1698,1397655,741089,1797,2295000,1697,2295000,1697,0,1698,100,
1798,1,1798,1397655,741089,1898,2295000,1797,2295000,1797,0,1798,100,
1900,1,1900,1397655,741089,1999,1938000,1899,2295000,1899,0,1899,100,
2002,1,2002,1041868,385302,2099,2295000,2001,1938000,2000,0,2002,100,
2101,1,2101,1397655,741089,2200,2295000,2100,2295000,2100,0,2100,100,
2201,1,2201,1160053,503487,2300,2295000,2201,2295000,2200,0,2201,83,
2302,1,2302,1397655,741089,2402,2295000,2301,2295000,2301,0,2301,100,
2406,1,2406,768710,112144,2504,2295000,2403,2295000,2402,0,2406,55,
2506,1,2506,922452,265886,2603,2295000,2505,2295000,2505,0,2506,66,
2604,1,2604,1160053,503487,2704,2295000,2603,2295000,2603,0,2604,83,
2705,1,2705,754733,98167,2804,2091000,2704,2295000,2704,0,2705,54,
2806,1,2806,641577,0,2905,2295000,2805,2091000,2805,0,2806,54,
2908,1,2908,1229936,573370,3006,2295000,2905,2295000,2905,0,2908,88,
3008,1,3008,1397655,741089,3107,2295000,3007,2295000,3007,0,3007,100,
3108,1,3108,838593,182027,3207,2295000,3107,2295000,3107,0,3108,60,
3208,1,3208,1006311,349745,3308,2295000,3208,2295000,3207,0,3208,72,
3309,1,3309,279531,0,3408,2295000,3308,2295000,3308,0,3309,20,
3409,1,3409,922452,265886,3508,2295000,3409,2295000,3408,0,3409,66,
3510,1,3510,1397655,741089,3609,2295000,3509,2295000,3509,0,3510,100,
3611,1,3611,1397655,741089,3710,2295000,3610,2295000,3610,0,3611,100,
3711,1,3711,503155,0,3810,2295000,3710,2295000,3710,0,3711,36,
3812,1,3812,1229936,573370,3910,2295000,3811,2295000,3810,0,3811,88,
3912,1,3912,1062217,405651,4011,2295000,3911,2295000,3911,0,3912,76,
4013,1,4013,1257889,601323,4111,2295000,4012,2295000,4011,0,4012,90,
4113,1,4113,419296,0,4212,2295000,4112,2295000,4112,0,4113,30,
4213,1,4213,754733,98167,4312,2295000,4212,2295000,4212,0,4213,54,
4313,1,4313,1229936,573370,4412,2295000,4312,2295000,4312,0,4313,88,
4414,1,4414,307484,0,4513,1938000,4413,2295000,4413,0,4413,22,
4514,1,4514,520934,0,4613,2295000,4513,1938000,4513,0,4514,50,
4614,1,4614,978358,321792,4714,2295000,4613,2295000,4613,0,4614,70,
4715,1,4715,698827,42261,4815,2295000,4715,2295000,4714,0,4715,50,
4816,1,4816,978358,321792,4915,2295000,4815,2295000,4815,0,4816,70,
4918,1,4918,768710,112144,5016,2295000,4916,2295000,4915,0,4918,55,
5020,1,5020,1397655,741089,5116,2295000,5019,2295000,5019,0,5020,100,
5119,1,5119,1397655,741089,5216,2295000,5116,2295000,5116,0,5118,100,
5225,1,5225,1397655,741089,5317,2295000,5224,2295000,5217,0,5225,100,
5318,1,5318,978358,321792,5417,1530000,5317,2295000,5317,0,5318,70,
5420,1,5420,348840,0,5517,1632000,5418,1530000,5417,0,5419,50,
5519,1,5519,489815,0,5617,2295000,5518,1632000,5518,0,5519,63,
5624,1,5624,1229936,573370,5718,2091000,5623,2295000,5618,0,5624,88,
5723,1,5723,594053,0,5818,1530000,5722,2091000,5718,0,5723,50,
5821,1,5821,258141,0,5918,1734000,5819,1530000,5818,0,5821,37,
5923,1,5923,342120,0,6019,1632000,5922,1428000,5919,0,5923,55,
6027,1,6027,544239,0,6119,1530000,6026,1632000,6026,0,6027,70,
6121,1,6121,293025,0,6220,1530000,6120,1530000,6120,0,6121,42,
6222,1,6222,348840,0,6320,1428000,6221,1530000,6220,0,6222,50,
6322,1,6322,391883,0,6420,1632000,6321,1428000,6321,0,6322,63,
6422,1,6422,466490,0,6521,1530000,6421,1632000,6421,0,6422,60,
6523,1,6523,418607,0,6623,1836000,6522,1530000,6521,0,6523,60,
6625,1,6625,769159,112593,6726,1530000,6624,1836000,6623,0,6624,81,
6727,1,6727,348840,0,6826,1734000,6726,1530000,6726,0,6727,50,
6828,1,6828,568557,0,6927,2091000,6827,1734000,6827,0,6828,66,
6928,1,6928,594053,0,7027,1632000,6927,2091000,6927,0,6928,50,
7028,1,7028,583113,0,7127,1632000,7027,1632000,7027,0,7028,75,
7129,1,7129,171046,0,7228,1530000,7128,1632000,7128,0,7129,22,
7229,1,7229,153489,0,7328,1530000,7228,1530000,7228,0,7229,22,
7329,1,7329,209303,0,7428,1530000,7329,1530000,7328,0,7329,30,
7430,1,7430,258141,0,7529,1224000,7429,1530000,7429,0,7430,37,
7531,1,7531,241617,0,7629,1734000,7529,1224000,7529,0,7530,50,
7631,1,7631,542714,0,7730,2091000,7630,1734000,7630,0,7631,63,
7731,1,7731,332669,0,7830,1326000,7730,2091000,7730,0,7731,28,
7832,1,7832,198199,0,7931,1530000,7831,1326000,7831,0,7832,36,
7935,1,7935,474789,0,8031,1836000,7933,1836000,7932,0,7935,50,
8033,1,8033,125582,0,8132,510000,8032,1530000,8032,0,8033,18,
8138,1,8137,23133,0,8233,510000,8134,510000,8133,0,8137,18,
8238,1,8238,0,0,8333,1530000,8235,510000,8234,0,8237,0,
8335,1,8335,83721,0,8434,510000,8334,1530000,8333,0,8335,12,
8438,1,8438,0,0,8535,510000,8436,510000,8435,0,8438,0,
8551,1,8551,46267,0,8635,1530000,8542,510000,8536,0,8549,36,
8637,1,8637,83721,0,8735,1530000,8636,1530000,8635,0,8637,12,
8737,1,8737,230234,0,8835,1530000,8736,1530000,8735,0,8737,33,
8837,1,8837,488375,0,8936,1530000,8836,1530000,8836,0,8837,70,
8938,1,8938,460468,0,9037,1632000,8937,1530000,8936,0,8938,66,
9038,1,9038,171046,0,9137,1530000,9037,1632000,9037,0,9038,22,
9139,1,9138,125582,0,9238,1530000,9138,1530000,9137,0,9138,18,
9239,1,9239,230234,0,9338,1530000,9238,1530000,9238,0,9239,33,
9340,1,9340,76744,0,9439,1530000,9339,1530000,9339,0,9340,11,
9441,1,9441,174420,0,9540,1224000,9440,1530000,9439,0,9441,25,
9552,1,9552,318935,0,9640,1632000,9541,1224000,9541,0,9552,66,
9642,1,9642,544239,0,9741,1530000,9641,1632000,9641,0,9642,70,
9742,1,9742,460468,0,9842,1530000,9741,1530000,9741,0,9742,66,
9843,1,9843,139536,0,9943,637500,9842,1530000,9842,0,9843,20,
9956,1,9955,58379,0,10043,2091000,9944,637500,9944,0,9953,33,
10044,1,10044,784150,127584,10144,1632000,10043,2091000,10043,0,10044,66,
10145,1,10145,513139,0,10244,1428000,10144,1632000,10144,0,10145,66,
10246,1,10246,435425,0,10344,1530000,10244,1428000,10244,0,10245,70,
10346,1,10346,418607,0,10445,1530000,10345,1530000,10344,0,10346,60,
10446,1,10446,460468,0,10545,1530000,10445,1530000,10445,0,10446,66,
10546,1,10546,418607,0,10646,510000,10546,1530000,10545,0,10546,60,
10656,1,10655,42411,0,10746,1530000,10648,510000,10647,0,10653,33,
10748,1,10748,230234,0,10847,1734000,10747,1530000,10746,0,10747,33,
10850,1,10849,430725,0,10947,2091000,10847,1734000,10847,0,10848,50,
10948,1,10948,712863,56297,11047,2295000,10947,2091000,10947,0,10948,60,
11052,1,11052,768710,112144,11148,2295000,11048,2295000,11048,0,11052,55,
11150,1,11149,1076194,419628,11248,1938000,11148,2295000,11148,0,11149,77,
11250,1,11250,312560,0,11349,2014500,11249,1938000,11248,0,11250,30,
11351,1,11350,122519,0,11449,1734000,11349,2014500,11349,0,11350,11,
