App,Package,Start Time,Duration,Filename
"System",,"Oct 9, 2018 @ 09:15:28 PM","1 min 6 sec","Trepn_2018.10.09_211527.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
40,1,40,896007,105806,4,2091000,38,1938000,38,0,39,86,
106,1,106,1188106,397905,104,2091000,105,2091000,105,0,106,100,
209,1,209,1397655,607454,206,2295000,207,2295000,207,0,208,100,
308,1,308,1397655,607454,306,2295000,307,2295000,307,0,308,100,
408,1,408,689101,0,406,2091000,407,2091000,407,0,408,58,
508,1,508,461226,0,507,2295000,508,2295000,508,0,508,33,
608,1,608,614968,0,607,2295000,608,2295000,607,0,608,44,
713,1,713,44226,0,709,637500,711,637500,710,0,713,25,
816,1,816,348840,0,811,1530000,812,1530000,811,0,813,50,
920,1,920,1271866,481665,911,2295000,913,2295000,912,0,920,91,
1013,1,1013,1397655,607454,1012,2295000,1012,2295000,1012,0,1013,100,
1113,1,1113,1257889,467688,1112,2295000,1113,2295000,1112,0,1113,90,
1214,1,1214,377366,0,1212,2295000,1213,2295000,1213,0,1213,27,
1314,1,1314,922452,132251,1313,2295000,1313,2295000,1313,0,1314,66,
1415,1,1415,1397655,607454,1413,2295000,1414,2295000,1414,0,1414,100,
1515,1,1515,1397655,607454,1514,2295000,1514,2295000,1514,0,1515,100,
1618,1,1618,1397655,607454,1616,2295000,1616,2295000,1616,0,1618,100,
1721,1,1721,937681,147480,1717,1938000,1719,1938000,1718,0,1720,90,
1819,1,1819,1229936,439735,1818,2295000,1818,2295000,1818,0,1819,88,
1925,1,1925,1397655,607454,1918,2295000,1919,2295000,1919,0,1920,100,
2023,1,2023,1397655,607454,2021,2295000,2022,2295000,2021,0,2023,100,
2124,1,2124,1397655,607454,2121,2295000,2122,2295000,2122,0,2124,100,
2227,1,2227,1257889,467688,2225,2295000,2226,2295000,2226,0,2227,90,
2327,1,2327,1397655,607454,2326,2295000,2326,2295000,2326,0,2327,100,
2430,1,2430,1041868,251667,2428,1938000,2428,1938000,2428,0,2430,100,
2530,1,2530,1397655,607454,2529,2295000,2529,2295000,2529,0,2530,100,
2631,1,2630,1229936,439735,2629,2295000,2629,2295000,2629,0,2630,88,
2731,1,2731,978358,188157,2730,2295000,2730,2295000,2730,0,2731,70,
2834,1,2834,866546,76345,2833,2295000,2833,2295000,2833,0,2834,62,
2935,1,2934,1397655,607454,2932,2295000,2932,2295000,2932,0,2934,100,
3036,1,3036,1397655,607454,3033,2295000,3034,2295000,3034,0,3036,100,
3136,1,3136,1397655,607454,3133,2295000,3134,2295000,3133,0,3136,100,
3235,1,3235,1397655,607454,3234,2295000,3234,2295000,3234,0,3235,100,
3336,1,3336,1397655,607454,3334,2295000,3335,2295000,3335,0,3336,100,
3436,1,3436,1397655,607454,3435,2295000,3435,2295000,3435,0,3436,100,
3537,1,3537,1257889,467688,3535,2295000,3536,2295000,3536,0,3537,90,
3639,1,3639,1397655,607454,3638,2295000,3638,2295000,3638,0,3639,100,
3744,1,3744,1397655,607454,3739,2295000,3742,2295000,3740,0,3744,100,
3844,1,3844,1397655,607454,3843,2295000,3843,2295000,3843,0,3844,100,
3943,1,3943,1397655,607454,3942,2295000,3943,2295000,3942,0,3943,100,
4043,1,4043,1397655,607454,4042,2295000,4042,2295000,4042,0,4043,100,
4144,1,4144,1397655,607454,4142,2295000,4143,2295000,4142,0,4143,100,
4245,1,4245,1397655,607454,4244,2295000,4244,2295000,4244,0,4245,100,
