App,Package,Start Time,Duration,Filename
"System",,"Oct 13, 2018 @ 03:43:37 PM","1 min 6 sec","Trepn_2018.10.13_154336.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
28,1,27,573038,294645,7,2193000,26,2295000,26,0,27,41,
109,1,109,1397655,1119262,108,2295000,108,2295000,108,0,109,100,
215,1,215,1271866,993473,211,2295000,212,2295000,211,0,215,91,
314,1,314,1069295,790902,313,2091000,313,2091000,313,0,314,90,
414,1,414,1397655,1119262,413,2295000,413,2295000,413,0,414,100,
515,1,515,866546,588153,513,2295000,514,2295000,514,0,514,62,
617,1,617,754733,476340,616,2295000,616,2295000,616,0,617,54,
719,1,719,0,0,717,1530000,717,1530000,717,0,719,0,
819,1,819,174420,0,817,1530000,818,1530000,818,0,819,25,
930,1,930,286048,7655,923,1530000,927,1530000,926,0,928,41,
1023,1,1023,903559,625166,1021,2193000,1022,2193000,1022,0,1023,70,
1123,1,1123,348515,70122,1122,2193000,1122,2193000,1122,0,1123,27,
1224,1,1224,125582,0,1222,1530000,1223,1530000,1222,0,1224,18,
1327,1,1327,851927,573534,1323,2193000,1326,2193000,1326,0,1327,66,
1426,1,1426,1257889,979496,1425,2295000,1425,2295000,1425,0,1426,90,
1527,1,1527,1397655,1119262,1526,2295000,1526,2295000,1526,0,1527,100,
1628,1,1628,1118124,839731,1627,2295000,1627,2295000,1627,0,1628,80,
1728,1,1728,880522,602129,1727,2295000,1727,2295000,1727,0,1728,63,
1830,1,1830,698827,420434,1827,2295000,1828,2295000,1827,0,1829,50,
1929,1,1928,1397655,1119262,1927,2295000,1928,2295000,1927,0,1928,100,
2029,1,2029,1257889,979496,2028,2295000,2028,2295000,2028,0,2029,90,
2129,1,2129,1229936,951543,2128,2295000,2128,2295000,2128,0,2129,88,
2231,1,2231,1188106,909713,2230,2091000,2230,2091000,2230,0,2231,100,
2335,1,2335,1397655,1119262,2331,2295000,2332,2295000,2332,0,2332,100,
2436,1,2436,1397655,1119262,2432,2295000,2433,2295000,2432,0,2436,100,
2534,1,2534,922452,644059,2533,2295000,2533,2295000,2533,0,2534,66,
