App,Package,Start Time,Duration,Filename
"System",,"Oct 10, 2018 @ 09:03:49 PM","1 min 6 sec","Trepn_2018.10.10_210348.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
137,1,137,1327772,652089,7,2295000,136,2295000,136,0,137,95,
139,1,139,1327772,652089,138,2295000,138,2295000,138,0,139,95,
209,1,209,1188006,512323,208,2295000,208,2295000,208,0,209,85,
310,1,310,1076194,400511,308,2295000,309,2295000,309,0,309,77,
411,1,411,922452,246769,409,2295000,409,2295000,409,0,410,66,
512,1,512,698827,23144,509,2295000,510,2295000,509,0,510,50,
612,1,612,559062,0,610,2295000,611,2295000,611,0,612,40,
713,1,713,978358,302675,711,2295000,712,2295000,712,0,713,70,
813,1,813,76744,0,811,1530000,812,1530000,812,0,813,11,
920,1,918,313955,0,912,1530000,915,1530000,913,0,917,45,
1017,1,1016,1397655,721972,1014,2295000,1015,2295000,1015,0,1016,100,
1116,1,1116,1397655,721972,1114,2295000,1115,2295000,1115,0,1116,100,
1216,1,1216,1397655,721972,1214,2295000,1215,2295000,1215,0,1216,100,
1320,1,1320,1397655,721972,1317,2295000,1317,2295000,1317,0,1319,100,
1417,1,1417,1397655,721972,1416,2295000,1416,2295000,1416,0,1417,100,
1519,1,1519,1257889,582206,1517,2295000,1517,2295000,1517,0,1519,90,
1619,1,1619,1397655,721972,1618,2295000,1619,2295000,1618,0,1619,100,
1721,1,1721,1397655,721972,1719,2295000,1719,2295000,1719,0,1721,100,
1827,1,1824,1118124,442441,1820,2295000,1820,2295000,1820,0,1824,80,
1926,1,1926,1257889,582206,1922,2295000,1923,2295000,1923,0,1926,90,
2023,1,2023,1397655,721972,2022,2295000,2022,2295000,2022,0,2023,100,
2125,1,2125,1188106,512423,2122,2091000,2123,2091000,2123,0,2124,100,
2228,1,2227,1397655,721972,2222,2295000,2223,2295000,2223,0,2227,100,
2327,1,2327,1397655,721972,2323,2295000,2323,2295000,2323,0,2326,100,
2427,1,2427,768710,93027,2423,2295000,2424,2295000,2424,0,2427,55,
2528,1,2528,559062,0,2524,2295000,2524,2295000,2524,0,2528,40,
2627,1,2627,1076194,400511,2624,2295000,2625,2295000,2624,0,2627,77,
2727,1,2727,1257889,582206,2725,2295000,2725,2295000,2725,0,2726,90,
2829,1,2829,1076194,400511,2825,2295000,2828,2295000,2827,0,2829,77,
2930,1,2930,1257889,582206,2926,2295000,2929,2295000,2928,0,2930,90,
3030,1,3030,1229936,554253,3026,2295000,3029,2295000,3028,0,3030,88,
3129,1,3129,1229936,554253,3128,2295000,3128,2295000,3128,0,3129,88,
3230,1,3230,1048241,372558,3228,2295000,3229,2295000,3229,0,3230,75,
3331,1,3331,1257889,582206,3328,2295000,3330,2295000,3330,0,3331,90,
3430,1,3430,1048241,372558,3428,2295000,3429,2295000,3429,0,3430,75,
3533,1,3533,1229936,554253,3531,2295000,3532,2295000,3531,0,3532,88,
3631,1,3631,1257889,582206,3630,2295000,3631,2295000,3630,0,3631,90,
3732,1,3732,978358,302675,3731,2295000,3731,2295000,3731,0,3732,70,
3832,1,3832,1076194,400511,3831,2295000,3832,2295000,3831,0,3832,77,
3934,1,3934,1257889,582206,3931,2295000,3933,2295000,3932,0,3934,90,
4033,1,4033,1397655,721972,4032,2295000,4033,2295000,4032,0,4033,100,
4133,1,4133,1397655,721972,4132,2295000,4133,2295000,4133,0,4133,100,
4234,1,4234,1397655,721972,4233,2295000,4233,2295000,4233,0,4234,100,
4334,1,4334,1397655,721972,4333,2295000,4333,2295000,4333,0,4334,100,
4434,1,4434,1397655,721972,4433,2295000,4433,2295000,4433,0,4434,100,
4537,1,4537,1076194,400511,4534,2295000,4535,2295000,4535,0,4537,77,
4636,1,4636,1033652,357969,4635,2091000,4635,2091000,4635,0,4636,87,
4741,1,4741,1397655,721972,4735,2295000,4735,2295000,4735,0,4741,100,
4837,1,4837,1397655,721972,4836,2295000,4836,2295000,4836,0,4837,100,
4937,1,4937,1118124,442441,4936,2295000,4937,2295000,4936,0,4937,80,
5039,1,5039,978358,302675,5037,2295000,5038,2295000,5038,0,5039,70,
5139,1,5139,1397655,721972,5138,2295000,5138,2295000,5138,0,5139,100,
