App,Package,Start Time,Duration,Filename
"System",,"Oct 9, 2018 @ 12:13:56 AM","1 min 5 sec","Trepn_2018.10.09_001355.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
1,1,1,1271866,864881,83,2295000,0,2295000,0,0,1,91,
84,1,84,1397655,990670,183,1836000,83,2295000,83,0,84,100,
185,1,185,835629,428644,284,2193000,184,1836000,183,0,184,88,
286,1,286,1045547,638562,385,2295000,285,2193000,285,0,285,81,
386,1,386,1397655,990670,485,1836000,385,2295000,385,0,386,100,
486,1,486,94957,0,586,637500,485,1836000,485,0,486,10,
606,1,606,79607,0,686,1530000,588,637500,588,0,604,45,
688,1,688,83721,0,788,1530000,687,1530000,687,0,688,12,
794,1,793,348840,0,887,1530000,789,1530000,789,0,793,50,
889,1,889,139536,0,988,1530000,888,1530000,888,0,889,20,
989,1,989,174420,0,1088,1326000,988,1530000,988,0,989,25,
1090,1,1090,99099,0,1190,535500,1088,1326000,1088,0,1089,18,
1199,1,1198,49563,0,1290,637500,1195,535500,1192,0,1198,36,
1300,1,1295,88453,0,1394,637500,1293,637500,1292,0,1295,50,
1402,1,1402,376747,0,1490,1530000,1400,1530000,1397,0,1402,54,
1492,1,1492,139536,0,1591,1530000,1491,1530000,1491,0,1492,20,
1592,1,1592,153489,0,1691,637500,1591,1530000,1591,0,1592,22,
1699,1,1699,53071,0,1793,637500,1693,637500,1692,0,1698,30,
1799,1,1799,97298,0,1896,637500,1795,637500,1794,0,1799,55,
1902,1,1902,47764,0,1996,586500,1897,637500,1897,0,1902,27,
2000,1,2000,68979,0,2096,1530000,1997,586500,1997,0,1999,44,
2097,1,2097,209303,0,2197,739500,2096,1530000,2096,0,2097,30,
2201,1,2200,22029,0,2300,1836000,2198,739500,2198,0,2200,10,
2302,1,2302,769159,362174,2400,1836000,2301,1836000,2301,0,2302,81,
2402,1,2402,626722,219737,2501,2193000,2401,1836000,2401,0,2402,66,
2502,1,2502,1161719,754734,2602,2295000,2501,2193000,2501,0,2502,90,
2603,1,2603,1397655,990670,2702,2295000,2602,2295000,2602,0,2603,100,
2703,1,2703,1397655,990670,2802,1836000,2702,2295000,2702,0,2703,100,
2810,1,2809,949579,542594,2903,2295000,2807,1836000,2804,0,2809,100,
2905,1,2905,978358,571373,3003,2295000,2903,2295000,2903,0,2904,70,
3005,1,3005,978358,571373,3104,2295000,3004,2295000,3004,0,3005,70,
3105,1,3105,1229936,822951,3205,2295000,3104,2295000,3104,0,3105,88,
3207,1,3206,461226,54241,3305,2295000,3205,2295000,3205,0,3206,33,
3307,1,3307,279531,0,3407,2295000,3306,2295000,3306,0,3307,20,
3408,1,3408,0,0,3507,2295000,3407,2295000,3407,0,3408,0,
3509,1,3508,614968,207983,3613,1836000,3508,2295000,3508,0,3508,44,
3615,1,3615,427310,20325,3713,2295000,3614,1836000,3614,0,3615,45,
3715,1,3715,167718,0,3814,2295000,3714,2295000,3714,0,3715,12,
3816,1,3816,754733,347748,3915,2295000,3815,2295000,3815,0,3816,54,
3917,1,3917,1257889,850904,4015,2295000,3915,2295000,3915,0,3917,90,
4017,1,4017,1229936,822951,4116,2295000,4016,2295000,4016,0,4017,88,
4117,1,4117,978358,571373,4217,2295000,4117,2295000,4116,0,4117,70,
4218,1,4218,1076194,669209,4317,2295000,4217,2295000,4217,0,4218,77,
4318,1,4318,1229936,822951,4418,2295000,4318,2295000,4317,0,4318,88,
4419,1,4419,1257889,850904,4518,2295000,4418,2295000,4418,0,4419,90,
4519,1,4519,1257889,850904,4619,2295000,4518,2295000,4518,0,4519,90,
4622,1,4621,1257889,850904,4719,2295000,4620,2295000,4620,0,4621,90,
4720,1,4720,838593,431608,4819,2295000,4719,2295000,4719,0,4720,60,
