App,Package,Start Time,Duration,Filename
"System",,"Oct 10, 2018 @ 11:18:14 PM","1 min 5 sec","Trepn_2018.10.10_231813.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
25,1,25,1397655,1011574,88,2295000,21,2295000,21,0,25,100,
89,1,89,1397655,1011574,191,2295000,88,2295000,88,0,89,100,
192,1,192,1118124,732043,291,2295000,191,2295000,191,0,192,80,
293,1,293,1076194,690113,393,2295000,292,2295000,292,0,292,77,
394,1,394,614968,228887,495,2295000,393,2295000,393,0,394,44,
497,1,497,1397655,1011574,596,2295000,496,2295000,496,0,497,100,
597,1,597,1397655,1011574,696,2295000,596,2295000,596,0,597,100,
704,1,704,1397655,1011574,797,2295000,698,2295000,697,0,704,100,
804,1,804,1397655,1011574,897,2295000,803,2295000,803,0,804,100,
899,1,899,1397655,1011574,998,2295000,898,2295000,898,0,899,100,
1000,1,1000,1397655,1011574,1098,2295000,998,2295000,998,0,999,100,
1099,1,1099,1397655,1011574,1199,2295000,1099,2295000,1098,0,1099,100,
1202,1,1202,1397655,1011574,1300,2295000,1200,2295000,1200,0,1201,100,
1301,1,1301,461226,75145,1400,2295000,1300,2295000,1300,0,1301,33,
1408,1,1408,307484,0,1501,2295000,1401,2295000,1401,0,1407,22,
1503,1,1503,461226,75145,1601,2295000,1501,2295000,1501,0,1503,33,
1605,1,1605,461226,75145,1703,2295000,1603,2295000,1602,0,1605,33,
1704,1,1704,698827,312746,1803,2295000,1703,2295000,1703,0,1704,50,
1804,1,1804,419296,33215,1904,2295000,1804,2295000,1803,0,1804,30,
1905,1,1905,1397655,1011574,2004,2295000,1904,2295000,1904,0,1905,100,
2005,1,2005,838593,452512,2106,2295000,2005,2295000,2004,0,2005,60,
2107,1,2107,279531,0,2207,2295000,2107,2295000,2106,0,2107,20,
2208,1,2208,377366,0,2307,2295000,2207,2295000,2207,0,2208,27,
2308,1,2308,517132,131051,2407,2295000,2307,2295000,2307,0,2308,37,
2409,1,2409,461226,75145,2509,2295000,2408,2295000,2408,0,2409,33,
2513,1,2513,1048241,662160,2609,2295000,2509,2295000,2509,0,2510,75,
2611,1,2611,461226,75145,2710,2295000,2610,2295000,2610,0,2610,33,
2712,1,2712,922452,536371,2810,2295000,2711,2295000,2710,0,2712,66,
