App,Package,Start Time,Duration,Filename
"System",,"Oct 11, 2018 @ 01:05:09 AM","1 min 5 sec","Trepn_2018.10.11_010508.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
84,1,82,1118124,220221,79,2295000,79,2295000,79,0,80,80,
180,1,180,1132100,234197,179,2295000,180,2295000,179,0,180,81,
280,1,280,838593,0,279,2295000,280,2295000,280,0,280,60,
382,1,382,130473,0,380,1224000,381,1224000,380,0,382,27,
483,1,483,855436,0,481,1734000,481,2091000,481,0,482,72,
582,1,582,838593,0,581,2295000,581,2295000,581,0,582,60,
683,1,683,279072,0,681,1530000,682,1530000,682,0,683,40,
784,1,784,83721,0,782,1530000,782,1530000,782,0,783,12,
883,1,883,978358,80455,882,2295000,882,2295000,882,0,883,70,
983,1,983,85523,0,982,1632000,983,1632000,982,0,983,11,
1084,1,1084,0,0,1082,1530000,1083,1530000,1083,0,1084,0,
1190,1,1190,58379,0,1184,637500,1185,637500,1185,0,1189,33,
1304,1,1304,114887,0,1287,688500,1291,688500,1288,0,1302,58,
1387,1,1386,1397655,499752,1384,2295000,1385,2295000,1385,0,1386,100,
1487,1,1486,1076194,178291,1485,2295000,1485,2295000,1485,0,1486,77,
1586,1,1586,1006311,108408,1585,2295000,1585,2295000,1585,0,1586,72,
1686,1,1686,978358,80455,1685,2295000,1686,2295000,1685,0,1686,70,
1787,1,1787,838593,0,1786,2295000,1786,2295000,1786,0,1787,60,
1893,1,1893,39715,0,1887,561000,1888,561000,1888,0,1893,27,
1990,1,1989,174420,0,1986,1530000,1987,1530000,1987,0,1988,25,
2088,1,2088,929375,31472,2087,2193000,2088,2193000,2087,0,2088,72,
2191,1,2191,1048241,150338,2187,2295000,2188,2295000,2188,0,2190,75,
2290,1,2290,1257889,359986,2289,2295000,2289,2295000,2289,0,2290,90,
2396,1,2395,1397655,499752,2390,2295000,2391,2295000,2391,0,2392,100,
2492,1,2492,1076194,178291,2490,2295000,2491,2295000,2490,0,2492,77,
2596,1,2596,1257889,359986,2595,2295000,2595,2295000,2595,0,2596,90,
