App,Package,Start Time,Duration,Filename
"System",,"Oct 13, 2018 @ 11:25:41 PM","1 min 6 sec","Trepn_2018.10.13_232540.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
38,1,38,1257889,410975,7,2295000,37,2295000,37,0,38,90,
109,1,109,1215959,369045,108,2295000,108,2295000,108,0,109,87,
210,1,210,1132100,285186,208,2295000,209,2295000,208,0,209,81,
310,1,310,698827,0,308,2295000,309,2295000,309,0,310,50,
410,1,410,307484,0,409,2295000,409,2295000,409,0,410,22,
511,1,511,0,0,509,1530000,510,1530000,510,0,511,0,
612,1,612,251164,0,610,1530000,610,1530000,610,0,612,36,
711,1,711,754733,0,710,2295000,710,2295000,710,0,711,54,
812,1,812,0,0,810,1530000,811,1530000,811,0,812,0,
912,1,912,310993,0,911,1632000,911,1632000,911,0,912,40,
1013,1,1012,0,0,1011,1632000,1012,1632000,1011,0,1012,0,
1113,1,1113,153489,0,1112,1530000,1112,1530000,1112,0,1113,22,
1214,1,1214,144970,0,1212,1224000,1213,1224000,1213,0,1214,30,
1318,1,1318,70762,0,1314,637500,1315,637500,1315,0,1317,40,
1416,1,1416,279072,0,1414,1530000,1415,1530000,1414,0,1416,40,
1520,1,1520,153489,0,1516,1530000,1518,1530000,1517,0,1520,22,
1617,1,1617,188373,0,1615,1530000,1616,1530000,1616,0,1617,27,
1721,1,1721,49533,0,1717,637500,1718,637500,1718,0,1721,28,
1817,1,1817,153489,0,1816,1530000,1816,1530000,1816,0,1817,22,
1921,1,1921,16180,0,1917,561000,1918,561000,1918,0,1921,11,
2018,1,2018,279072,0,2017,1530000,2017,1530000,2017,0,2018,40,
2119,1,2119,174420,0,2117,1530000,2118,1530000,2118,0,2119,25,
2227,1,2227,79607,0,2220,637500,2221,637500,2221,0,2227,45,
2321,1,2321,195350,0,2320,1530000,2320,1530000,2320,0,2321,28,
2422,1,2422,348840,0,2420,1530000,2421,1530000,2421,0,2422,50,
2524,1,2524,891079,44165,2520,2091000,2521,2091000,2520,0,2524,75,
2622,1,2622,880522,33608,2621,2295000,2621,2295000,2621,0,2622,63,
2722,1,2722,852569,5655,2721,2295000,2721,2295000,2721,0,2722,61,
2823,1,2823,209303,0,2821,1530000,2822,1530000,2822,0,2823,30,
2924,1,2924,68424,0,2922,1428000,2923,1428000,2922,0,2924,11,
3026,1,3026,55055,0,3022,1326000,3023,1326000,3023,0,3024,10,
3124,1,3124,139536,0,3122,1530000,3123,1530000,3123,0,3124,20,
3231,1,3230,15422,0,3224,1530000,3226,510000,3224,0,3230,12,
3326,1,3326,404654,0,3324,1530000,3324,1530000,3324,0,3326,58,
3431,1,3430,139536,0,3424,1530000,3425,1530000,3425,0,3430,20,
