App,Package,Start Time,Duration,Filename
"System",,"Oct 13, 2018 @ 11:53:22 PM","1 min 5 sec","Trepn_2018.10.13_235320.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
52,1,52,1397655,821711,33,2295000,51,2295000,51,0,52,100,
136,1,136,1257889,681945,134,2295000,135,2295000,135,0,136,90,
192,1,192,838593,262649,186,2295000,186,2295000,186,0,192,60,
287,1,287,559062,0,286,2295000,286,2295000,286,0,287,40,
388,1,388,279531,0,386,2295000,387,2295000,387,0,388,20,
488,1,488,279072,0,486,1530000,487,1530000,487,0,488,40,
592,1,591,53071,0,587,637500,589,637500,588,0,591,30,
695,1,695,153489,0,690,1530000,690,1530000,690,0,694,22,
792,1,792,313955,0,790,1530000,791,1530000,791,0,792,45,
892,1,892,208373,0,890,1938000,891,1938000,891,0,892,20,
992,1,992,69768,0,991,1530000,991,1530000,991,0,992,10,
1101,1,1101,25704,0,1094,510000,1096,510000,1095,0,1100,20,
1195,1,1195,279072,0,1193,1530000,1194,1530000,1194,0,1195,40,
1300,1,1300,38919,0,1294,637500,1296,637500,1295,0,1299,22,
1397,1,1397,376747,0,1395,1530000,1396,1530000,1396,0,1397,54,
1497,1,1497,1397655,821711,1495,2295000,1496,2295000,1496,0,1497,100,
1597,1,1597,768710,192766,1596,2295000,1596,2295000,1596,0,1597,55,
1698,1,1698,978358,402414,1696,2295000,1697,2295000,1697,0,1698,70,
1799,1,1799,712863,136919,1797,2091000,1797,2091000,1797,0,1798,60,
1899,1,1899,516870,0,1897,1734000,1898,1734000,1897,0,1898,60,
1999,1,1999,698827,122883,1997,2295000,1998,2295000,1998,0,1999,50,
2100,1,2100,1069295,493351,2098,2091000,2099,2091000,2099,0,2100,90,
2203,1,2203,1076194,500250,2199,2295000,2200,2295000,2200,0,2202,77,
2302,1,2302,1229936,653992,2300,2295000,2301,2295000,2301,0,2302,88,
2404,1,2404,1188106,612162,2401,2091000,2403,2091000,2403,0,2404,100,
2511,1,2511,1118124,542180,2502,2295000,2503,2295000,2503,0,2511,80,
2605,1,2605,1397655,821711,2602,2295000,2603,2295000,2602,0,2604,100,
2706,1,2706,1118124,542180,2704,2295000,2705,2295000,2704,0,2705,80,
2806,1,2806,1118124,542180,2805,2295000,2805,2295000,2805,0,2806,80,
2907,1,2907,1076194,500250,2905,2295000,2905,2295000,2905,0,2907,77,
