App,Package,Start Time,Duration,Filename
"System",,"Oct 10, 2018 @ 01:09:58 AM","1 min 6 sec","Trepn_2018.10.10_010957.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
10,1,10,1188106,290434,81,2295000,8,2091000,8,0,10,100,
82,1,82,1188006,290334,182,2295000,81,2295000,81,0,82,85,
187,1,186,1118124,220452,281,2295000,183,2295000,183,0,186,80,
283,1,283,978358,80686,382,2295000,282,2295000,282,0,283,70,
383,1,383,307484,0,482,1530000,382,2295000,382,0,383,22,
483,1,483,139536,0,635,1530000,483,1530000,482,0,483,20,
636,1,636,348840,0,685,2091000,635,1530000,635,0,636,50,
686,1,686,594053,0,785,2295000,686,2091000,685,0,686,50,
786,1,786,922452,24780,886,1734000,786,2295000,786,0,786,66,
888,1,888,318736,0,986,1224000,887,1734000,887,0,888,37,
988,1,988,159467,0,1089,612000,987,1224000,987,0,988,33,
1103,1,1098,16670,0,1188,637500,1092,612000,1090,0,1094,10,
1192,1,1192,79607,0,1290,637500,1190,637500,1189,0,1192,45,
1303,1,1302,88453,0,1392,1836000,1291,637500,1291,0,1301,50,
1418,1,1400,854621,0,1492,2295000,1393,1836000,1392,0,1395,90,
1493,1,1493,1397655,499983,1598,2295000,1492,2295000,1492,0,1493,100,
1599,1,1599,1257889,360217,1698,2295000,1598,2295000,1598,0,1599,90,
1700,1,1700,1397655,499983,1800,2295000,1699,2295000,1699,0,1700,100,
1801,1,1801,1229936,332264,1900,2295000,1800,2295000,1800,0,1801,88,
1901,1,1901,866546,0,2003,892500,1901,2295000,1901,0,1901,62,
2007,1,2007,29318,0,2102,1836000,2004,892500,2004,0,2006,10,
2105,1,2105,731175,0,2203,2295000,2103,1836000,2102,0,2105,77,
2205,1,2205,1257889,360217,2303,2295000,2204,2295000,2204,0,2205,90,
2305,1,2305,1257889,360217,2405,2295000,2304,2295000,2304,0,2305,90,
2407,1,2407,1397655,499983,2508,2295000,2406,2295000,2406,0,2406,100,
2516,1,2516,1271866,374194,2608,2091000,2510,2295000,2508,0,2516,91,
2620,1,2620,645958,0,2708,2295000,2608,1938000,2608,0,2613,62,
2709,1,2709,866546,0,2809,2295000,2709,2295000,2708,0,2709,62,
2810,1,2810,880522,0,2909,2295000,2809,2295000,2809,0,2810,63,
2911,1,2911,1118124,220452,3010,2295000,2910,2295000,2909,0,2911,80,
3011,1,3011,978358,80686,3110,2295000,3010,2295000,3010,0,3011,70,
3111,1,3111,838593,0,3211,2295000,3110,2295000,3110,0,3111,60,
3212,1,3212,573038,0,3312,2091000,3211,2295000,3211,0,3212,41,
3313,1,3313,594053,0,3413,2295000,3312,2091000,3312,0,3313,50,
3416,1,3416,978358,80686,3514,2295000,3413,2295000,3413,0,3416,70,
3520,1,3519,1397655,499983,3614,2295000,3516,2295000,3514,0,3519,100,
3615,1,3615,1397655,499983,3715,2295000,3615,2295000,3614,0,3615,100,
3716,1,3716,1397655,499983,3815,2295000,3715,2295000,3715,0,3716,100,
3817,1,3817,1397655,499983,3916,2295000,3816,2295000,3816,0,3817,100,
3919,1,3919,1397655,499983,4016,2295000,3916,2295000,3916,0,3919,100,
4018,1,4017,1397655,499983,4117,1938000,4017,2295000,4016,0,4017,100,
4118,1,4118,1041868,144196,4217,2295000,4117,1938000,4117,0,4118,100,
4218,1,4218,1397655,499983,4317,2295000,4217,2295000,4217,0,4218,100,
4322,1,4322,1271866,374194,4418,2295000,4321,2295000,4319,0,4322,91,
4420,1,4420,1397655,499983,4519,2295000,4419,2295000,4419,0,4419,100,
4526,1,4525,1397655,499983,4619,2295000,4524,2295000,4523,0,4525,100,
4622,1,4622,1397655,499983,4719,2295000,4621,2295000,4621,0,4622,100,
4721,1,4721,1397655,499983,4819,2295000,4720,2295000,4720,0,4721,100,
4821,1,4821,1397655,499983,4920,2295000,4820,2295000,4820,0,4821,100,
4922,1,4922,1397655,499983,5021,2091000,4921,2295000,4921,0,4922,100,
5023,1,5022,1188106,290434,5123,2295000,5022,2091000,5021,0,5022,100,
5124,1,5124,1397655,499983,5224,2295000,5123,2295000,5123,0,5124,100,
5225,1,5225,1397655,499983,5324,2295000,5224,2295000,5224,0,5225,100,
5325,1,5325,1397655,499983,5425,2295000,5324,2295000,5324,0,5325,100,
5432,1,5432,1397655,499983,5525,2295000,5426,2295000,5426,0,5431,100,
5527,1,5527,1397655,499983,5625,1938000,5526,2295000,5525,0,5526,100,
5630,1,5630,1041868,144196,5727,2295000,5627,1938000,5627,0,5630,100,
5654,1,5728,1397655,499983,5827,2295000,5727,2295000,5727,0,5728,100,
5728,1,5828,1118124,220452,5927,2295000,5827,2295000,5827,0,5828,80,
5828,1,5929,922452,24780,6028,2295000,5928,2295000,5928,0,5928,66,
5929,1,6031,922452,24780,6129,2295000,6029,2295000,6028,0,6030,66,
6031,1,6131,922452,24780,6229,2295000,6129,2295000,6129,0,6131,66,
6131,1,6230,922452,24780,6329,2295000,6229,2295000,6229,0,6230,66,
6230,1,6331,922452,24780,6430,2295000,6330,2295000,6330,0,6331,66,
6331,1,6432,810639,0,6530,2295000,6430,2295000,6430,0,6431,58,
6432,1,6532,698827,0,6631,2295000,6531,2295000,6531,0,6532,50,
6532,1,6634,1118124,220452,6732,2295000,6633,2295000,6633,0,6634,80,
6634,1,6733,628944,0,6832,2091000,6732,2295000,6732,0,6733,45,
6733,1,6834,855436,0,6935,2295000,6833,2091000,6833,0,6834,72,
6834,1,6936,1257889,360217,7036,2295000,6936,2295000,6935,0,6936,90,
6936,1,7038,1397655,499983,7137,2295000,7037,2295000,7037,0,7038,100,
7038,1,7138,1257889,360217,7238,2091000,7137,2295000,7137,0,7138,90,
7138,1,7239,1188106,290434,7338,2295000,7239,2091000,7238,0,7239,100,
7239,1,7339,922452,24780,7438,2295000,7338,2295000,7338,0,7339,66,
7339,1,7442,1397655,499983,7539,2091000,7439,2295000,7438,0,7441,100,
7442,1,7540,1069295,171623,7640,2295000,7539,2091000,7539,0,7540,90,
7540,1,7642,1397655,499983,7739,1938000,7640,2295000,7640,0,7642,100,
7642,1,7741,1041868,144196,7840,2295000,7740,1938000,7740,0,7741,100,
7741,1,7841,1397655,499983,7940,2295000,7840,2295000,7840,0,7841,100,
