App,Package,Start Time,Duration,Filename
"System",,"Oct 10, 2018 @ 01:51:32 AM","1 min 7 sec","Trepn_2018.10.10_015131.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
71,1,70,1285842,739678,31,2193000,69,2295000,69,0,70,92,
133,1,133,1397655,851491,132,2295000,132,2295000,132,0,133,100,
186,1,186,1397655,851491,185,2295000,185,2295000,185,0,186,100,
290,1,290,1006311,460147,285,2295000,289,2295000,288,0,290,72,
387,1,387,698827,152663,386,2295000,387,2295000,386,0,387,50,
488,1,488,118810,0,486,2091000,487,2091000,487,0,488,10,
591,1,591,58379,0,587,637500,589,637500,588,0,591,33,
691,1,691,279072,0,687,1530000,688,1530000,688,0,691,40,
791,1,791,62717,0,788,714000,789,714000,788,0,791,30,
889,1,889,0,0,888,1734000,888,1734000,888,0,889,0,
990,1,990,139536,0,988,1530000,989,1530000,988,0,989,20,
1089,1,1089,141987,0,1088,2193000,1089,2193000,1089,0,1089,11,
1191,1,1191,53155,0,1189,1224000,1189,1224000,1189,0,1191,11,
1309,1,1301,58379,0,1296,637500,1297,637500,1297,0,1300,33,
1398,1,1398,153489,0,1396,1530000,1396,1530000,1396,0,1398,22,
1508,1,1507,46267,0,1497,510000,1503,510000,1501,0,1506,36,
1598,1,1598,139536,0,1597,1530000,1597,1530000,1597,0,1598,20,
1699,1,1699,439538,0,1698,1530000,1698,1530000,1698,0,1699,63,
1799,1,1799,417814,0,1798,1836000,1798,1836000,1798,0,1799,44,
1913,1,1911,42411,0,1899,510000,1901,510000,1900,0,1908,33,
2000,1,2000,153489,0,1999,1530000,1999,1530000,1999,0,2000,22,
2101,1,2101,279072,0,2099,1530000,2100,1530000,2100,0,2101,40,
2201,1,2201,993915,447751,2200,2193000,2201,2193000,2200,0,2201,77,
2305,1,2305,922452,376288,2301,2295000,2302,2295000,2301,0,2305,66,
2403,1,2403,1397655,851491,2401,2295000,2402,2295000,2402,0,2403,100,
2504,1,2504,949579,403415,2502,1836000,2502,1836000,2502,0,2503,100,
2604,1,2604,949579,403415,2602,1836000,2603,1836000,2603,0,2604,100,
2707,1,2707,1257889,711725,2706,2295000,2706,2295000,2706,0,2707,90,
2807,1,2807,1397655,851491,2806,2295000,2806,2295000,2806,0,2807,100,
2907,1,2907,1397655,851491,2906,2295000,2906,2295000,2906,0,2907,100,
3007,1,3007,377366,0,3006,2295000,3007,2295000,3007,0,3007,27,
3117,1,3117,116758,0,3107,637500,3112,637500,3108,0,3115,66,
3209,1,3209,83721,0,3207,1530000,3208,1530000,3208,0,3209,12,
3310,1,3310,153489,0,3308,1530000,3309,1530000,3308,0,3310,22,
3410,1,3410,851927,305763,3408,2193000,3409,2193000,3409,0,3409,66,
3512,1,3512,70303,0,3509,943500,3510,943500,3509,0,3512,22,
3616,1,3616,230234,0,3610,1530000,3614,1530000,3612,0,3616,33,
3713,1,3713,174420,0,3710,1530000,3711,1530000,3710,0,3712,25,
3811,1,3811,569747,23583,3810,1836000,3810,1836000,3810,0,3811,60,
3915,1,3915,209303,0,3910,1530000,3911,1530000,3910,0,3914,30,
4016,1,4016,209303,0,4010,1530000,4011,1530000,4011,0,4016,30,
