App,Package,Start Time,Duration,Filename
"System",,"Oct 11, 2018 @ 01:39:42 AM","1 min 5 sec","Trepn_2018.10.11_013941.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
9,1,9,1257889,665309,91,2295000,8,2295000,8,0,9,90,
92,1,92,1006311,413731,192,2295000,92,2295000,91,0,92,72,
194,1,193,768710,176130,292,2193000,193,2295000,192,0,193,55,
294,1,294,258159,0,399,1530000,293,2193000,293,0,294,20,
403,1,402,69768,0,500,1836000,401,1530000,400,0,402,10,
504,1,503,759663,167083,601,1836000,502,1836000,502,0,503,80,
603,1,603,208907,0,702,637500,602,1836000,601,0,603,22,
706,1,705,49533,0,803,637500,703,637500,703,0,705,28,
815,1,815,38919,0,902,1530000,808,637500,806,0,811,22,
905,1,905,174420,0,1006,612000,903,1530000,903,0,905,25,
1011,1,1010,55013,0,1105,510000,1008,612000,1007,0,1010,33,
1111,1,1110,25704,0,1205,1530000,1107,510000,1106,0,1110,20,
1207,1,1206,83721,0,1309,510000,1205,1530000,1205,0,1206,12,
1317,1,1317,42411,0,1410,561000,1313,510000,1311,0,1316,33,
1416,1,1416,58837,0,1509,1530000,1412,561000,1411,0,1415,40,
1511,1,1511,230234,0,1610,1836000,1510,1530000,1510,0,1511,33,
1612,1,1612,341848,0,1711,510000,1611,1836000,1610,0,1612,36,
1715,1,1714,25704,0,1811,637500,1712,510000,1712,0,1714,20,
1818,1,1817,58379,0,1914,663000,1813,637500,1812,0,1816,33,
1919,1,1919,41220,0,2015,1836000,1915,663000,1915,0,1918,22,
2016,1,2016,569747,0,2115,2091000,2015,1836000,2015,0,2016,60,
2117,1,2116,487123,0,2216,2091000,2116,2091000,2116,0,2116,41,
2217,1,2217,1188106,595526,2319,2295000,2216,2091000,2216,0,2217,100,
2339,1,2339,1397655,805075,2423,2295000,2326,2295000,2325,0,2335,100,
2426,1,2426,1397655,805075,2523,2295000,2425,2295000,2424,0,2426,100,
2524,1,2524,978358,385778,2626,2295000,2524,2295000,2523,0,2524,70,
2627,1,2627,1118124,525544,2726,2295000,2627,2295000,2626,0,2627,80,
2728,1,2728,1076194,483614,2827,2295000,2727,2295000,2727,0,2728,77,
2832,1,2832,628944,36364,2927,1632000,2827,2295000,2827,0,2829,45,
2929,1,2929,310993,0,3028,867000,2928,1632000,2928,0,2928,40,
3030,1,3030,153489,0,3128,1734000,3029,1530000,3029,0,3030,22,
3130,1,3130,473798,0,3229,2091000,3129,1734000,3128,0,3129,55,
3230,1,3230,534647,0,3330,510000,3229,2091000,3229,0,3230,45,
3335,1,3335,14137,0,3431,1530000,3332,510000,3331,0,3334,11,
3433,1,3433,209303,0,3530,1530000,3432,1530000,3432,0,3433,30,
3532,1,3532,348840,0,3631,1530000,3531,1530000,3531,0,3532,50,
3633,1,3633,313955,0,3733,637500,3631,1530000,3631,0,3632,45,
3744,1,3744,35381,0,3835,2091000,3734,637500,3734,0,3736,20,
3837,1,3837,1069295,476715,3935,1836000,3836,2091000,3835,0,3837,90,
3936,1,3936,474789,0,4035,1530000,3935,1836000,3935,0,3936,50,
4038,1,4038,139536,0,4135,1836000,4037,1530000,4035,0,4038,20,
4137,1,4137,351344,0,4236,688500,4136,1836000,4136,0,4136,37,
4241,1,4240,99040,0,4338,535500,4237,688500,4237,0,4240,50,
4380,1,4379,68838,0,4438,1836000,4344,535500,4343,0,4378,50,
4439,1,4439,949579,356999,4538,1836000,4438,1836000,4438,0,4439,100,
4539,1,4539,0,0,4638,1530000,4538,1836000,4538,0,4539,0,
4640,1,4640,230234,0,4740,1530000,4639,1530000,4639,0,4640,33,
4745,1,4745,313955,0,4840,1530000,4742,1530000,4741,0,4745,45,
4843,1,4842,230234,0,4940,1836000,4840,1530000,4840,0,4842,33,
4942,1,4941,522268,0,5041,1938000,4940,1836000,4940,0,4941,55,
5043,1,5043,687633,95053,5141,2091000,5041,1938000,5041,0,5043,66,
5143,1,5143,855436,262856,5243,1428000,5142,2091000,5141,0,5143,72,
5245,1,5245,62203,0,5345,1428000,5244,1428000,5243,0,5245,10,
5348,1,5348,186611,0,5444,1836000,5347,1428000,5347,0,5348,30,
5445,1,5445,664705,72125,5543,2295000,5444,1836000,5444,0,5445,70,
5545,1,5545,1076194,483614,5644,2295000,5544,2295000,5544,0,5545,77,
5686,1,5686,1397655,805075,5745,2295000,5644,2295000,5644,0,5686,100,
5747,1,5747,1397655,805075,5849,2295000,5745,2295000,5745,0,5746,100,
5851,1,5851,1397655,805075,5950,2295000,5850,2295000,5850,0,5851,100,
5951,1,5951,1257889,665309,6050,2295000,5950,2295000,5950,0,5951,90,
6052,1,6052,195671,0,6151,2295000,6051,2295000,6051,0,6051,14,
6152,1,6152,838593,246013,6251,2295000,6151,2295000,6151,0,6152,60,
6253,1,6253,1132100,539520,6352,2295000,6252,2295000,6252,0,6253,81,
6360,1,6360,768710,176130,6452,2295000,6352,2295000,6352,0,6360,55,
6454,1,6454,1257889,665309,6553,2295000,6453,2295000,6453,0,6454,90,
6554,1,6554,1257889,665309,6653,2295000,6553,2295000,6553,0,6554,90,
6654,1,6654,1257889,665309,6754,2295000,6653,2295000,6653,0,6654,90,
6755,1,6755,1118124,525544,6854,2295000,6754,2295000,6754,0,6755,80,
6856,1,6856,1118124,525544,6955,2295000,6855,2295000,6855,0,6856,80,
6956,1,6956,1397655,805075,7055,2295000,6955,2295000,6955,0,6956,100,
7060,1,7060,1397655,805075,7156,2091000,7055,2295000,7055,0,7059,100,
