App,Package,Start Time,Duration,Filename
"System",,"Oct 10, 2018 @ 01:41:05 AM","1 min 6 sec","Trepn_2018.10.10_014104.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
1,1,1,1188006,529076,67,2295000,68,2295000,68,0,69,100,
70,1,70,1397655,738725,167,2295000,168,2295000,168,0,168,90,
169,1,168,1257889,598959,268,2295000,268,2295000,268,0,269,90,
269,1,269,1257889,598959,368,2295000,368,2295000,368,0,369,72,
369,1,369,1006311,347381,469,2295000,469,2295000,469,0,470,66,
470,1,470,922452,263522,569,2295000,569,2295000,569,0,570,77,
570,1,570,1076194,417264,670,510000,674,510000,671,0,683,11,
684,1,683,14137,0,770,1530000,770,1530000,770,0,771,12,
772,1,772,83721,0,870,1530000,870,1530000,870,0,871,22,
871,1,871,153489,0,971,2295000,971,2295000,971,0,972,45,
972,1,972,628944,0,1071,2091000,1071,2091000,1071,0,1072,37,
1073,1,1073,439599,0,1172,1530000,1173,1530000,1173,0,1178,0,
1179,1,1179,0,0,1272,637500,1274,637500,1273,0,1278,10,
1278,1,1278,17690,0,1377,688500,1379,688500,1378,0,1381,22,
1382,1,1381,43577,0,1474,1530000,1475,1530000,1475,0,1476,22,
1477,1,1476,153489,0,1575,637500,1582,637500,1577,0,1585,33,
1586,1,1586,58379,0,1675,1530000,1676,1530000,1675,0,1676,55,
1677,1,1677,383724,0,1777,510000,1780,510000,1778,0,1785,25,
1791,1,1789,32130,0,1876,1530000,1876,1530000,1876,0,1877,77,
1878,1,1878,537213,0,1976,1530000,1977,1530000,1977,0,1978,9,
1979,1,1978,62791,0,2076,1530000,2077,1530000,2077,0,2078,20,
2078,1,2078,139536,0,2177,1224000,2178,1224000,2177,0,2179,11,
2179,1,2179,53155,0,2278,1530000,2279,1530000,2278,0,2282,36,
2283,1,2282,251164,0,2377,1836000,2378,1836000,2378,0,2379,11,
2379,1,2379,104453,0,2479,688500,2480,688500,2480,0,2482,20,
2483,1,2483,39616,0,2581,637500,2583,637500,2582,0,2585,54,
2586,1,2586,95529,0,2681,637500,2684,637500,2683,0,2686,44,
2687,1,2686,77838,0,2783,1530000,2784,1530000,2783,0,2788,40,
2789,1,2788,279072,0,2883,510000,2885,510000,2884,0,2887,18,
2888,1,2888,23133,0,2983,1530000,2984,1530000,2983,0,2984,40,
2984,1,2984,279072,0,3084,1530000,3084,1530000,3084,0,3085,10,
3085,1,3085,69768,0,3184,1530000,3186,1530000,3185,0,3187,33,
3187,1,3187,230234,0,3285,510000,3287,510000,3286,0,3290,0,
3291,1,3290,0,0,3385,1530000,3385,1530000,3385,0,3386,45,
3386,1,3386,313955,0,3486,1530000,3487,1530000,3487,0,3488,54,
3491,1,3491,376747,0,3587,2295000,3587,2295000,3587,0,3588,100,
3588,1,3588,1397655,738725,3687,2295000,3687,2295000,3687,0,3688,63,
3688,1,3688,880522,221592,3787,1938000,3788,1938000,3787,0,3789,63,
3790,1,3790,656377,0,3888,1632000,3888,1632000,3888,0,3889,27,
3890,1,3890,209920,0,3988,969000,3996,969000,3989,0,3999,36,
3999,1,3999,119931,0,4089,2091000,4089,2091000,4089,0,4095,80,
4099,1,4098,950484,291554,4189,2091000,4191,2091000,4190,0,4192,40,
4192,1,4192,475242,0,4289,2295000,4289,2295000,4289,0,4291,0,
4291,1,4291,0,0,4390,637500,4393,637500,4392,0,4403,36,
4404,1,4404,63686,0,4491,1530000,4492,1530000,4492,0,4493,70,
