App,Package,Start Time,Duration,Filename
"System",,"Oct 14, 2018 @ 03:17:44 AM","1 min 6 sec","Trepn_2018.10.14_031743.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
56,1,56,1397655,511850,54,2295000,55,2295000,54,0,56,100,
156,1,156,1397655,511850,155,2295000,155,2295000,155,0,156,100,
257,1,257,1397655,511850,256,2295000,256,2295000,256,0,257,100,
360,1,360,1132100,246295,356,2295000,356,2295000,356,0,360,81,
459,1,459,1397655,511850,458,2295000,458,2295000,458,0,459,100,
559,1,559,1006311,120506,558,2295000,558,2295000,558,0,559,72,
668,1,668,0,0,660,663000,662,663000,661,0,667,0,
767,1,767,84656,0,760,586500,764,586500,763,0,766,54,
862,1,862,286048,0,860,1530000,860,1530000,860,0,861,41,
968,1,968,67450,0,961,663000,965,663000,964,0,968,36,
1065,1,1065,731175,0,1063,1836000,1064,1836000,1063,0,1065,77,
1168,1,1167,41811,0,1163,714000,1164,714000,1164,0,1167,20,
1283,1,1281,28274,0,1265,510000,1268,510000,1267,0,1280,22,
1366,1,1366,139536,0,1364,1530000,1365,1530000,1365,0,1366,20,
1466,1,1466,0,0,1465,1530000,1465,1530000,1465,0,1466,0,
1567,1,1567,125582,0,1565,1530000,1566,1530000,1566,0,1567,18,
1676,1,1676,12852,0,1666,510000,1670,510000,1668,0,1674,10,
1767,1,1767,153489,0,1766,1530000,1766,1530000,1766,0,1767,22,
1868,1,1868,153489,0,1866,1530000,1867,1530000,1866,0,1868,22,
1968,1,1968,153489,0,1966,1530000,1967,1530000,1967,0,1968,22,
2069,1,2069,136848,0,2067,1428000,2068,1428000,2067,0,2069,22,
2176,1,2175,34700,0,2168,510000,2171,510000,2169,0,2174,27,
2270,1,2270,153489,0,2268,1530000,2269,1530000,2268,0,2269,22,
2373,1,2373,286048,0,2371,1530000,2372,1530000,2372,0,2373,41,
2483,1,2482,46267,0,2472,510000,2474,510000,2473,0,2481,36,
2574,1,2574,174420,0,2572,1530000,2573,1530000,2573,0,2574,25,
2680,1,2680,72531,0,2673,637500,2678,637500,2674,0,2680,41,
2777,1,2777,306979,0,2775,1530000,2776,1530000,2775,0,2777,44,
2878,1,2878,1135903,250098,2876,2193000,2876,2193000,2876,0,2877,88,
2977,1,2977,1257889,372084,2976,2295000,2977,2295000,2976,0,2977,90,
3081,1,3081,180540,0,3079,1020000,3079,1020000,3079,0,3081,50,
3182,1,3181,44226,0,3177,637500,3179,637500,3178,0,3181,25,
3300,1,3300,46267,0,3279,510000,3281,510000,3280,0,3297,36,
3381,1,3381,83721,0,3379,1530000,3379,1530000,3379,0,3380,12,
3481,1,3481,210038,0,3479,1122000,3480,1122000,3480,0,3481,50,
3581,1,3581,188373,0,3580,1530000,3580,1530000,3580,0,3581,27,
3682,1,3681,153489,0,3680,1530000,3681,1530000,3680,0,3681,22,
3790,1,3790,313361,0,3786,1836000,3789,1836000,3788,0,3790,33,
3884,1,3884,1397655,511850,3881,2295000,3881,2295000,3881,0,3884,100,
3983,1,3982,1397655,511850,3981,2295000,3982,2295000,3981,0,3982,100,
4083,1,4083,1397655,511850,4081,2295000,4082,2295000,4082,0,4083,100,
4183,1,4183,522766,0,4182,2091000,4182,2091000,4182,0,4183,44,
4297,1,4297,306979,0,4282,1530000,4283,1530000,4282,0,4296,44,
4385,1,4385,209920,0,4383,1632000,4384,1632000,4384,0,4385,27,
4488,1,4488,313955,0,4485,1530000,4487,1530000,4486,0,4488,45,
4585,1,4585,387239,0,4583,2193000,4584,2193000,4584,0,4584,30,
4685,1,4685,1257889,372084,4683,2295000,4684,2295000,4684,0,4684,90,
4785,1,4785,461226,0,4784,2295000,4784,2295000,4784,0,4785,33,
4887,1,4886,348840,0,4884,1530000,4885,1530000,4885,0,4886,50,
4986,1,4986,215362,0,4984,1734000,4985,1734000,4985,0,4986,25,
5087,1,5087,516870,0,5085,1734000,5086,1734000,5085,0,5087,60,
5187,1,5187,379038,0,5185,1734000,5186,1734000,5186,0,5187,44,
5288,1,5288,334145,0,5286,2014500,5287,2014500,5286,0,5288,30,
5388,1,5388,124407,0,5386,1428000,5387,1428000,5386,0,5388,20,
5489,1,5489,273696,0,5487,1428000,5488,1428000,5488,0,5489,44,
5595,1,5594,258141,0,5591,1530000,5593,1530000,5593,0,5594,37,
5690,1,5690,255035,0,5688,1428000,5689,1428000,5689,0,5690,41,
5790,1,5790,383724,0,5788,1530000,5789,1530000,5789,0,5790,55,
5890,1,5890,759663,0,5889,1836000,5889,1836000,5889,0,5890,80,
5990,1,5990,628944,0,5989,2295000,5989,2295000,5989,0,5990,45,
6090,1,6090,866546,0,6089,2295000,6090,2295000,6090,0,6090,62,
6192,1,6192,1397655,511850,6190,2295000,6190,2295000,6190,0,6192,100,
6263,1,6302,1257889,372084,6290,2295000,6301,2295000,6292,0,6302,90,
6302,1,6393,698827,0,6391,2295000,6392,2295000,6391,0,6393,50,
6394,1,6497,1048241,162436,6491,2295000,6492,2295000,6491,0,6496,75,
6497,1,6594,698827,0,6591,2295000,6592,2295000,6592,0,6594,50,
6595,1,6698,1160053,274248,6692,2295000,6692,2295000,6692,0,6697,83,
6698,1,6795,1122995,237190,6793,2193000,6794,2193000,6793,0,6795,87,
6795,1,6895,461226,0,6893,2295000,6894,2295000,6894,0,6894,33,
6895,1,6995,1006311,120506,6994,2295000,6994,2295000,6994,0,6995,72,
6995,1,7095,1290799,404994,7094,2193000,7095,2193000,7094,0,7095,100,
7096,1,7201,1397655,511850,7199,2295000,7200,2295000,7200,0,7200,100,
7201,1,7305,949579,63774,7299,1836000,7300,1836000,7300,0,7305,100,
7307,1,7405,1397655,511850,7404,2295000,7405,2295000,7405,0,7405,100,
7406,1,7512,1397655,511850,7506,2295000,7511,2295000,7507,0,7512,100,
7512,1,7608,784150,0,7607,2091000,7607,2091000,7607,0,7608,66,
7608,1,7712,67373,0,7707,918000,7708,918000,7708,0,7712,22,
7713,1,7810,230234,0,7808,1530000,7809,1530000,7809,0,7810,33,
7811,1,7910,430725,0,7909,1734000,7910,1734000,7909,0,7910,50,
7910,1,8018,313955,0,8016,1530000,8017,1530000,8017,0,8018,45,
8019,1,8118,153489,0,8116,1530000,8117,1530000,8117,0,8118,22,
8118,1,8244,131707,0,8223,637500,8241,714000,8233,0,8244,63,
8245,1,8324,383724,0,8323,1530000,8323,1530000,8323,0,8324,55,
8324,1,8432,24781,0,8424,535500,8428,535500,8426,0,8432,18,
8433,1,8525,313955,0,8524,1530000,8524,1530000,8524,0,8525,45,
8525,1,8626,279072,0,8624,1530000,8625,1530000,8624,0,8625,40,
8626,1,8731,0,0,8727,637500,8729,637500,8728,0,8731,0,
8731,1,8828,174420,0,8826,1530000,8827,1530000,8827,0,8828,25,
8828,1,8928,188373,0,8927,1530000,8928,1530000,8927,0,8928,27,
8928,1,9030,313955,0,9028,1530000,9029,1530000,9029,0,9030,45,
9030,1,9130,379831,0,9129,1836000,9130,1836000,9129,0,9130,40,
9130,1,9230,139765,0,9229,2295000,9229,2295000,9229,0,9230,10,
9230,1,9331,139536,0,9330,1530000,9330,1530000,9330,0,9331,20,
9331,1,9432,0,0,9430,1530000,9431,1530000,9430,0,9431,0,
9432,1,9536,47764,0,9531,637500,9532,637500,9532,0,9535,27,
9536,1,9636,174420,0,9631,1530000,9632,1530000,9631,0,9636,25,
9636,1,9733,153489,0,9732,1530000,9732,1530000,9732,0,9733,22,
9734,1,9833,784150,0,9832,2091000,9832,2091000,9832,0,9833,66,
9833,1,9934,284873,0,9932,1836000,9933,1836000,9933,0,9933,30,
9934,1,10034,522268,0,10033,1836000,10033,1836000,10033,0,10034,55,
10034,1,10134,461226,0,10133,2295000,10133,2295000,10133,0,10134,33,
10134,1,10251,59480,0,10234,739500,10235,739500,10235,0,10247,27,
10252,1,10339,56437,0,10335,586500,10336,586500,10336,0,10338,36,
10339,1,10436,153489,0,10435,1530000,10435,1530000,10435,0,10436,22,
10436,1,10537,125582,0,10535,1530000,10536,1530000,10535,0,10537,18,
10537,1,10643,60015,0,10636,612000,10639,612000,10638,0,10643,36,
10643,1,10740,0,0,10737,739500,10739,739500,10738,0,10740,0,
10740,1,10843,63686,0,10840,637500,10841,637500,10841,0,10843,36,
10844,1,10940,258141,0,10939,1530000,10939,1530000,10939,0,10940,37,
10940,1,11043,153489,0,11039,1530000,11041,1530000,11041,0,11043,22,
11043,1,11143,58379,0,11140,637500,11141,637500,11141,0,11143,33,
11143,1,11245,70762,0,11241,637500,11243,637500,11242,0,11245,40,
11245,1,11342,383724,0,11341,1530000,11341,1530000,11341,0,11342,55,
11342,1,11448,42411,0,11442,510000,11443,510000,11442,0,11447,33,
11449,1,11555,44226,0,11542,637500,11547,637500,11546,0,11550,25,
11564,1,11643,473798,0,11642,1734000,11642,1734000,11642,0,11643,55,
11643,1,11755,17690,0,11745,637500,11751,637500,11750,0,11754,10,
11756,1,11847,188373,0,11845,1530000,11845,1530000,11845,0,11846,27,
11847,1,11955,25704,0,11947,510000,11949,510000,11948,0,11954,20,
11955,1,12047,279072,0,12046,1530000,12047,1530000,12046,0,12047,40,
12048,1,12148,153489,0,12146,1530000,12147,1530000,12147,0,12148,22,
12148,1,12248,251164,0,12247,1530000,12247,1530000,12247,0,12248,36,
12249,1,12372,27535,0,12348,535500,12352,535500,12351,0,12357,20,
12373,1,12451,950484,64679,12448,2091000,12449,2091000,12449,0,12450,80,
12451,1,12549,962366,76561,12548,2091000,12549,2091000,12548,0,12549,81,
12549,1,12649,573038,0,12648,2295000,12649,2295000,12649,0,12649,41,
12649,1,12761,48837,0,12756,510000,12758,510000,12757,0,12761,38,
12761,1,12851,174420,0,12850,1530000,12851,1530000,12850,0,12851,25,
12852,1,12952,139536,0,12950,1530000,12951,1530000,12951,0,12952,20,
12952,1,13052,76744,0,13051,1530000,13051,1530000,13051,0,13052,11,
13052,1,13160,188373,0,13158,1530000,13159,1530000,13159,0,13160,27,
13161,1,13207,174420,0,13206,1530000,13206,1530000,13206,0,13207,25,
13207,1,13313,47764,0,13307,637500,13311,637500,13309,0,13313,27,
