App,Package,Start Time,Duration,Filename
"System",,"Oct 8, 2018 @ 11:56:42 PM","1 min 5 sec","Trepn_2018.10.08_235641.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
87,1,87,1132100,524931,106,2295000,86,2295000,86,0,86,81,
107,1,107,1397655,790486,200,2295000,106,2295000,106,0,107,100,
201,1,201,922452,315283,301,2295000,200,2295000,200,0,201,66,
302,1,302,1160053,552884,400,2295000,301,2295000,301,0,302,83,
401,1,401,279531,0,501,586500,401,2295000,400,0,401,20,
514,1,507,0,0,601,1530000,503,586500,502,0,506,0,
603,1,602,209303,0,701,1530000,602,1530000,601,0,602,30,
703,1,703,209303,0,802,1836000,702,1530000,702,0,703,30,
803,1,803,379831,0,902,2193000,802,1836000,802,0,803,40,
903,1,903,774479,167310,1003,1530000,902,2193000,902,0,903,60,
1005,1,1005,230234,0,1105,586500,1004,1530000,1003,0,1004,33,
1120,1,1116,28218,0,1205,1530000,1106,586500,1106,0,1112,18,
1206,1,1206,439538,0,1305,1938000,1205,1530000,1205,0,1206,63,
1313,1,1313,1041868,434699,1405,1836000,1306,1938000,1305,0,1313,100,
1407,1,1407,626722,19553,1507,510000,1406,1836000,1406,0,1407,66,
1514,1,1514,32360,0,1606,1530000,1511,561000,1511,0,1514,22,
1609,1,1608,174420,0,1708,637500,1607,1530000,1607,0,1608,25,
1714,1,1714,81376,0,1808,1836000,1710,637500,1709,0,1713,46,
1811,1,1811,474789,0,1908,2295000,1809,1836000,1808,0,1811,50,
1917,1,1917,1132100,524931,2008,2295000,1916,2295000,1909,0,1917,81,
2010,1,2009,1006311,399142,2109,1326000,2009,2295000,2009,0,2009,72,
2112,1,2112,55055,0,2210,867000,2111,1326000,2109,0,2112,10,
2215,1,2215,75704,0,2313,586500,2213,867000,2212,0,2214,27,
2322,1,2322,70547,0,2410,1530000,2316,586500,2315,0,2322,45,
2412,1,2412,97675,0,2511,637500,2411,1530000,2411,0,2412,14,
2519,1,2519,53071,0,2611,1530000,2516,637500,2512,0,2518,30,
2613,1,2613,306979,0,2714,510000,2612,1530000,2611,0,2613,44,
2721,1,2721,48837,0,2812,1530000,2717,510000,2715,0,2720,38,
2815,1,2815,174420,0,2913,1734000,2813,1530000,2813,0,2815,25,
2914,1,2914,603015,0,3013,2295000,2913,1734000,2913,0,2914,70,
3000,1,3014,978358,371189,3114,2295000,3013,2295000,3013,0,3014,70,
3014,1,3115,768710,161541,3214,1530000,3114,2295000,3114,0,3115,55,
3115,1,3215,76744,0,3317,510000,3214,1530000,3214,0,3215,11,
3216,1,3324,34700,0,3417,586500,3320,510000,3319,0,3323,27,
3325,1,3421,43896,0,3519,1530000,3419,586500,3418,0,3421,28,
3421,1,3521,558144,0,3619,2295000,3520,1530000,3519,0,3521,80,
3521,1,3622,1229936,622767,3720,1836000,3620,2295000,3620,0,3622,88,
3622,1,3721,854621,247452,3820,2295000,3720,1836000,3720,0,3721,90,
3722,1,3821,1397655,790486,3921,2295000,3821,2295000,3820,0,3821,100,
3821,1,3922,754733,147564,4022,1836000,3921,2295000,3921,0,3922,54,
3922,1,4025,569747,0,4122,1836000,4023,1836000,4023,0,4025,60,
4025,1,4123,949579,342410,4222,2295000,4123,1836000,4122,0,4123,100,
4123,1,4223,1229936,622767,4322,2295000,4222,2295000,4222,0,4223,88,
4223,1,4325,838593,231424,4423,2295000,4323,2295000,4323,0,4325,60,
4325,1,4425,1257889,650720,4524,2295000,4424,2295000,4424,0,4424,90,
4425,1,4525,628944,21775,4625,2295000,4524,2295000,4524,0,4525,45,
4525,1,4626,559062,0,4725,2295000,4625,2295000,4625,0,4626,40,
4626,1,4726,307484,0,4826,2295000,4726,2295000,4725,0,4726,22,
4726,1,4827,153742,0,4926,2295000,4826,2295000,4826,0,4827,11,
4827,1,4927,1076194,469025,5026,2295000,4927,2295000,4926,0,4927,77,
4927,1,5028,1257889,650720,5127,1938000,5027,2295000,5027,0,5028,90,
5028,1,5129,1041868,434699,5227,2295000,5128,1938000,5127,0,5128,100,
5129,1,5228,1257889,650720,5328,2295000,5228,2295000,5228,0,5228,90,
5229,1,5329,1397655,790486,5428,2295000,5328,2295000,5328,0,5329,100,
5329,1,5429,1257889,650720,5531,1836000,5429,2295000,5429,0,5429,90,
5429,1,5532,731175,124006,5631,2193000,5531,1836000,5531,0,5532,77,
5532,1,5632,1290799,683630,5732,2295000,5632,2193000,5631,0,5632,100,
5632,1,5733,1397655,790486,5832,2295000,5732,2295000,5732,0,5733,100,
5733,1,5833,1076194,469025,5933,1938000,5833,2295000,5832,0,5833,77,
5833,1,5935,937681,330512,6033,2295000,5933,1938000,5933,0,5934,90,
5935,1,6034,1397655,790486,6133,2295000,6033,2295000,6033,0,6034,100,
6034,1,6135,1397655,790486,6233,1428000,6134,2295000,6134,0,6135,100,
6135,1,6235,447866,0,6334,1632000,6234,1428000,6234,0,6235,72,
6235,1,6336,342093,0,6435,1428000,6335,1632000,6334,0,6336,44,
6336,1,6437,311018,0,6535,1836000,6435,1428000,6435,0,6437,50,
6437,1,6536,256386,0,6635,1428000,6535,1836000,6535,0,6536,27,
6536,1,6638,0,0,6737,1428000,6636,1428000,6636,0,6638,0,
6638,1,6741,373222,0,6836,1836000,6738,1428000,6738,0,6741,60,
6741,1,6838,0,0,6936,1530000,6837,1836000,6837,0,6838,0,
6838,1,6938,286048,0,7038,1836000,6937,1530000,6937,0,6938,41,
6938,1,7039,598234,0,7138,2295000,7038,1836000,7038,0,7039,63,
7039,1,7139,307484,0,7239,510000,7138,2295000,7138,0,7139,22,
7139,1,7243,32130,0,7339,1530000,7240,510000,7240,0,7242,25,
7243,1,7341,348840,0,7440,1632000,7340,1530000,7340,0,7341,50,
7342,1,7442,85523,0,7540,1632000,7441,1632000,7440,0,7441,11,
7443,1,7542,0,0,7641,510000,7541,1632000,7540,0,7542,0,
7542,1,7649,12852,0,7741,1530000,7644,510000,7643,0,7648,10,
7650,1,7752,404654,0,7842,1836000,7743,1530000,7742,0,7745,58,
7752,1,7844,664705,57536,7943,1734000,7842,1836000,7842,0,7843,70,
7844,1,7951,516870,0,8043,2091000,7944,1734000,7943,0,7945,60,
7951,1,8044,475242,0,8143,1530000,8043,2091000,8043,0,8044,40,
8044,1,8144,188373,0,8243,1530000,8143,1530000,8143,0,8144,27,
8144,1,8245,0,0,8344,637500,8244,1530000,8244,0,8245,0,
8245,1,8348,31843,0,8445,510000,8346,637500,8345,0,8348,18,
8348,1,8449,28274,0,8546,510000,8447,510000,8446,0,8449,22,
8449,1,8552,12852,0,8647,535500,8548,510000,8547,0,8551,10,
8552,1,8652,15144,0,8748,510000,8648,535500,8647,0,8651,11,
8652,1,8756,12852,0,8848,586500,8750,510000,8749,0,8756,10,
8757,1,8852,56437,0,8948,1530000,8850,586500,8849,0,8852,36,
8852,1,8950,279072,0,9050,510000,8949,1530000,8949,0,8950,40,
8950,1,9060,14137,0,9149,1836000,9056,510000,9053,0,9059,11,
9060,1,9153,351344,0,9255,2295000,9152,1836000,9152,0,9153,37,
9153,1,9256,1397655,790486,9355,1938000,9255,2295000,9255,0,9256,100,
9256,1,9356,625121,17952,9456,510000,9355,1938000,9355,0,9356,60,
9356,1,9460,0,0,9557,1530000,9457,510000,9457,0,9460,0,
9460,1,9560,125582,0,9658,637500,9557,1530000,9557,0,9560,18,
9560,1,9662,77838,0,9761,510000,9660,637500,9659,0,9662,44,
9662,1,9768,12852,0,9860,1530000,9764,510000,9763,0,9767,10,
9769,1,9862,188373,0,9959,1734000,9861,1530000,9860,0,9862,27,
9862,1,9961,215362,0,10061,510000,9960,1734000,9960,0,9961,25,
9961,1,10065,23133,0,10161,1530000,10062,510000,10062,0,10065,18,
10065,1,10162,0,0,10262,637500,10161,1530000,10161,0,10162,0,
10162,1,10266,0,0,10362,637500,10263,637500,10263,0,10266,0,
10266,1,10366,19459,0,10464,510000,10364,637500,10363,0,10366,11,
10366,1,10468,0,0,10565,510000,10465,510000,10465,0,10468,0,
10468,1,10571,23133,0,10664,1530000,10567,510000,10566,0,10571,18,
10572,1,10666,0,0,10765,1836000,10665,1530000,10665,0,10666,0,
10666,1,10766,0,0,10866,510000,10765,1836000,10765,0,10766,0,
10766,1,10871,12852,0,10966,1530000,10868,510000,10867,0,10870,10,
10871,1,10968,76744,0,11066,1530000,10967,1530000,10966,0,10968,11,
10968,1,11068,69768,0,11168,510000,11067,1530000,11067,0,11068,10,
11068,1,11173,23133,0,11268,1734000,11170,510000,11169,0,11173,18,
11174,1,11269,379038,0,11369,1530000,11268,1734000,11268,0,11269,44,
11270,1,11372,76744,0,11469,1530000,11370,1530000,11370,0,11372,11,
11372,1,11470,0,0,11569,1530000,11469,1530000,11469,0,11470,0,
11470,1,11571,69768,0,11671,612000,11570,1530000,11570,0,11571,10,
11571,1,11676,0,0,11771,510000,11673,612000,11673,0,11675,0,
11676,1,11777,14137,0,11871,510000,11774,510000,11772,0,11776,11,
11777,1,11878,12852,0,11971,1530000,11873,510000,11873,0,11877,10,
11879,1,11972,251164,0,12071,1530000,11971,1530000,11971,0,11972,36,
11972,1,12072,376747,0,12171,2295000,12072,1530000,12072,0,12072,54,
12073,1,12172,1257889,650720,12272,510000,12172,2295000,12172,0,12172,90,
12172,1,12276,11566,0,12372,1530000,12273,510000,12273,0,12275,9,
12277,1,12374,69768,0,12474,637500,12373,1530000,12373,0,12374,10,
12374,1,12478,0,0,12574,510000,12475,637500,12475,0,12477,0,
12478,1,12580,25704,0,12675,510000,12576,510000,12575,0,12579,20,
12580,1,12681,23133,0,12775,1530000,12678,510000,12677,0,12681,18,
12682,1,12777,76744,0,12876,561000,12776,1530000,12775,0,12776,11,
12777,1,12880,36773,0,12977,1530000,12878,561000,12877,0,12880,25,
12880,1,12978,153489,0,13078,637500,12977,1530000,12977,0,12978,22,
12978,1,13082,15921,0,13179,1530000,13080,637500,13079,0,13082,9,
13082,1,13182,69768,0,13280,510000,13180,1530000,13180,0,13182,10,
13182,1,13283,28274,0,13380,510000,13281,510000,13280,0,13283,22,
13283,1,13384,38556,0,13481,586500,13382,510000,13381,0,13384,30,
13384,1,13484,0,0,13582,510000,13482,586500,13482,0,13484,0,
13484,1,13588,14137,0,13682,510000,13584,510000,13583,0,13587,11,
13588,1,13687,12852,0,13783,510000,13684,510000,13683,0,13686,10,
13687,1,13788,14137,0,13883,1530000,13785,510000,13784,0,13787,11,
13788,1,13885,174420,0,13984,535500,13884,1530000,13884,0,13885,25,
13885,1,13992,24781,0,14085,612000,13986,535500,13985,0,13989,18,
13993,1,14088,41677,0,14185,535500,14086,612000,14085,0,14088,25,
14088,1,14192,37172,0,14288,637500,14187,535500,14186,0,14192,27,
14193,1,14291,79607,0,14389,510000,14289,637500,14289,0,14291,45,
14292,1,14393,12852,0,14489,510000,14391,510000,14390,0,14393,10,
14394,1,14493,14137,0,14590,510000,14491,510000,14490,0,14493,11,
14493,1,14594,48837,0,14691,535500,14591,510000,14591,0,14594,38,
14594,1,14696,16521,0,14792,612000,14693,535500,14692,0,14696,12,
14697,1,14796,15003,0,14892,1530000,14793,612000,14793,0,14795,9,
14796,1,14893,76744,0,14993,510000,14892,1530000,14892,0,14893,11,
14893,1,14998,23133,0,15094,510000,14995,510000,14994,0,14997,18,
14998,1,15103,23133,0,15194,535500,15098,510000,15096,0,15102,18,
15103,1,15199,49563,0,15295,510000,15196,535500,15195,0,15199,36,
15199,1,15300,14137,0,15395,510000,15296,510000,15296,0,15299,11,
15300,1,15400,0,0,15496,586500,15397,510000,15396,0,15400,0,
15401,1,15500,18812,0,15597,510000,15498,586500,15497,0,15500,12,
15501,1,15604,25704,0,15699,510000,15600,510000,15598,0,15603,20,
15604,1,15708,23133,0,15798,1530000,15702,510000,15701,0,15708,18,
15709,1,15800,153489,0,15908,637500,15799,1530000,15799,0,15800,22,
15800,1,15921,47764,0,16001,1836000,15916,637500,15915,0,15920,27,
15922,1,16003,541260,0,16102,510000,16002,1836000,16002,0,16003,57,
16004,1,16108,20563,0,16203,637500,16104,510000,16103,0,16107,16,
16109,1,16208,21228,0,16303,1836000,16204,637500,16204,0,16207,12,
16208,1,16304,683697,76528,16403,1530000,16303,1836000,16303,0,16304,72,
16304,1,16405,0,0,16505,612000,16404,1530000,16404,0,16405,0,
16405,1,16511,0,0,16606,510000,16506,612000,16506,0,16509,0,
16511,1,16610,12852,0,16656,1530000,16607,510000,16607,0,16610,10,
16610,1,16657,0,0,16757,510000,16656,1530000,16656,0,16657,0,
16657,1,16761,23133,0,16860,510000,16758,510000,16757,0,16761,18,
16761,1,16869,12852,0,16958,1530000,16862,510000,16861,0,16868,10,
16869,1,16960,251164,0,17060,637500,16959,1530000,16959,0,16960,36,
16960,1,17072,58379,0,17159,1530000,17066,637500,17064,0,17068,33,
17072,1,17160,348840,0,17260,510000,17160,1530000,17159,0,17160,50,
17160,1,17265,12852,0,17361,510000,17262,510000,17261,0,17265,10,
17265,1,17365,23133,0,17462,510000,17362,510000,17362,0,17365,18,
17365,1,17466,25704,0,17563,510000,17463,510000,17463,0,17466,20,
17466,1,17570,14137,0,17662,1530000,17566,510000,17565,0,17570,11,
17571,1,17664,153489,0,17764,535500,17663,1530000,17663,0,17664,22,
17664,1,17779,24781,0,17864,1530000,17766,535500,17765,0,17769,18,
17779,1,17865,376747,0,17965,1530000,17864,1530000,17864,0,17865,54,
17865,1,17972,502329,0,18065,1530000,17967,1530000,17967,0,17971,72,
17972,1,18066,153489,0,18166,637500,18065,1530000,18065,0,18066,22,
18066,1,18170,35381,0,18267,510000,18167,637500,18167,0,18169,20,
18170,1,18272,14137,0,18368,510000,18269,510000,18268,0,18272,11,
18272,1,18379,23133,0,18469,586500,18374,510000,18373,0,18379,18,
18379,1,18475,18812,0,18570,510000,18472,586500,18471,0,18474,12,
18475,1,18575,12852,0,18670,637500,18572,510000,18571,0,18575,10,
18576,1,18674,24766,0,18771,510000,18672,637500,18671,0,18674,14,
18675,1,18778,12852,0,18871,637500,18774,510000,18773,0,18777,10,
18779,1,18875,19459,0,18971,1530000,18872,637500,18872,0,18874,11,
18875,1,18972,153489,0,19071,1530000,18972,1530000,18971,0,18972,22,
18973,1,19073,139536,0,19173,510000,19072,1530000,19072,0,19073,20,
19073,1,19183,0,0,19272,1530000,19179,510000,19173,0,19183,0,
19184,1,19274,76744,0,19373,510000,19273,1530000,19273,0,19274,11,
19274,1,19377,25704,0,19474,510000,19375,510000,19374,0,19377,20,
19377,1,19479,25704,0,19575,510000,19476,510000,19475,0,19478,20,
19479,1,19581,23133,0,19676,612000,19578,510000,19577,0,19581,18,
19582,1,19680,20005,0,19776,510000,19677,612000,19677,0,19680,12,
19680,1,19781,12852,0,19878,510000,19778,510000,19777,0,19781,10,
19781,1,19882,153489,0,19978,1836000,19880,1530000,19879,0,19882,22,
19884,1,19979,427310,0,20079,1530000,19978,1836000,19978,0,19979,45,
19979,1,20082,348840,0,20180,637500,20080,1530000,20079,0,20082,50,
20083,1,20185,19459,0,20279,1530000,20182,637500,20181,0,20185,11,
20185,1,20281,139536,0,20381,586500,20280,1530000,20280,0,20281,20,
20281,1,20385,17244,0,20481,510000,20383,586500,20382,0,20385,11,
20386,1,20485,34700,0,20582,510000,20483,510000,20482,0,20485,27,
20485,1,20589,0,0,20682,1530000,20584,510000,20583,0,20588,0,
20589,1,20684,0,0,20784,510000,20683,1530000,20683,0,20684,0,
20684,1,20789,25704,0,20885,510000,20786,510000,20785,0,20788,20,
20789,1,20892,12852,0,20985,612000,20887,510000,20886,0,20892,10,
20893,1,20990,60015,0,21086,637500,20987,612000,20986,0,20989,36,
20990,1,21090,19459,0,21187,510000,21087,637500,21086,0,21089,11,
21090,1,21191,25704,0,21287,510000,21188,510000,21188,0,21191,20,
21191,1,21293,39715,0,21389,510000,21291,561000,21290,0,21293,27,
21293,1,21397,25704,0,21490,510000,21392,510000,21391,0,21396,20,
21397,1,21497,0,0,21589,1530000,21495,510000,21494,0,21497,0,
21497,1,21591,0,0,21690,637500,21590,1530000,21590,0,21591,0,
21591,1,21695,15921,0,21790,1530000,21692,637500,21691,0,21695,9,
21696,1,21791,0,0,21892,510000,21791,1530000,21790,0,21791,0,
21791,1,21901,25704,0,21992,1530000,21894,510000,21893,0,21900,20,
21903,1,21994,83721,0,22093,612000,21993,1530000,21993,0,21994,12,
21994,1,22097,18337,0,22194,510000,22095,612000,22094,0,22097,11,
22097,1,22203,14137,0,22295,1530000,22196,510000,22195,0,22200,11,
22203,1,22297,258141,0,22397,612000,22296,1530000,22296,0,22297,37,
22297,1,22402,15003,0,22498,510000,22400,612000,22399,0,22402,9,
22403,1,22504,25704,0,22598,1530000,22501,510000,22499,0,22504,20,
22505,1,22600,125582,0,22700,510000,22599,1530000,22598,0,22599,18,
22600,1,22704,25704,0,22800,510000,22701,510000,22701,0,22704,20,
22705,1,22804,0,0,22917,637500,22802,510000,22801,0,22804,0,
22805,1,22930,230234,0,23002,1530000,22924,1530000,22924,0,22929,33,
22931,1,23004,0,0,23104,1530000,23003,1530000,23003,0,23004,0,
23004,1,23107,348840,0,23205,510000,23106,1530000,23105,0,23107,50,
23107,1,23213,23133,0,23305,510000,23208,510000,23206,0,23211,18,
23215,1,23309,34700,0,23405,1530000,23306,510000,23306,0,23309,27,
23309,1,23407,188373,0,23506,510000,23406,1530000,23406,0,23407,27,
23407,1,23513,12852,0,23607,510000,23510,510000,23508,0,23512,10,
23513,1,23611,139536,0,23708,561000,23609,1530000,23609,0,23611,20,
23612,1,23713,0,0,23808,1530000,23710,510000,23709,0,23712,0,
23713,1,23810,69768,0,23913,510000,23809,1530000,23809,0,23810,10,
23810,1,23919,38556,0,24012,586500,23916,510000,23915,0,23918,30,
23919,1,24017,62708,0,24112,510000,24014,586500,24014,0,24017,40,
24018,1,24120,29559,0,24211,1530000,24116,510000,24114,0,24119,23,
24121,1,24212,230234,0,24311,1530000,24211,1530000,24211,0,24212,33,
24212,1,24313,188373,0,24412,510000,24312,1530000,24311,0,24312,27,
24313,1,24416,23133,0,24513,510000,24414,510000,24413,0,24416,18,
24416,1,24519,25704,0,24614,510000,24516,510000,24514,0,24519,20,
24519,1,24620,23133,0,24714,1530000,24616,510000,24615,0,24619,18,
24620,1,24716,69768,0,24814,1530000,24715,1530000,24714,0,24715,10,
24716,1,24816,209303,0,24922,586500,24815,1530000,24815,0,24816,30,
24816,1,24931,251164,0,25016,1530000,24929,1530000,24927,0,24931,36,
24932,1,25018,139536,0,25117,1530000,25017,1530000,25016,0,25018,20,
25018,1,25118,76744,0,25217,1530000,25117,1530000,25117,0,25118,11,
25118,1,25219,139536,0,25318,510000,25218,1530000,25218,0,25219,20,
25219,1,25320,69768,0,25419,510000,25319,1530000,25319,0,25320,10,
25321,1,25424,12852,0,25520,510000,25421,510000,25420,0,25423,10,
25425,1,25524,23133,0,25622,510000,25521,510000,25521,0,25524,18,
25524,1,25626,0,0,25722,510000,25623,510000,25623,0,25625,0,
25626,1,25728,0,0,25822,637500,25724,510000,25723,0,25727,0,
25729,1,25825,35381,0,25923,1530000,25823,637500,25823,0,25825,20,
25825,1,25925,230234,0,26023,637500,25923,1530000,25923,0,25925,33,
25925,1,26027,38919,0,26125,612000,26024,637500,26024,0,26026,22,
26027,1,26130,36675,0,26225,1530000,26126,612000,26126,0,26130,22,
26131,1,26226,69768,0,26326,637500,26225,1530000,26225,0,26226,10,
26226,1,26331,0,0,26427,1530000,26327,637500,26327,0,26331,0,
26331,1,26428,0,0,26528,510000,26427,1530000,26427,0,26428,0,
26428,1,26535,0,0,26628,637500,26529,612000,26529,0,26534,0,
26535,1,26632,25704,0,26729,510000,26630,510000,26629,0,26632,20,
26633,1,26733,14137,0,26829,510000,26730,510000,26730,0,26733,11,
26733,1,26833,0,0,26930,510000,26831,510000,26830,0,26833,0,
26833,1,26934,25704,0,27031,535500,26931,510000,26931,0,26934,20,
26934,1,27035,27535,0,27131,510000,27032,535500,27031,0,27035,20,
27035,1,27135,0,0,27233,510000,27133,510000,27132,0,27135,0,
27136,1,27239,0,0,27332,510000,27235,510000,27234,0,27238,0,
27239,1,27337,34700,0,27433,510000,27334,510000,27333,0,27336,27,
27337,1,27437,0,0,27534,510000,27434,510000,27434,0,27436,0,
27437,1,27540,0,0,27634,510000,27536,510000,27535,0,27540,0,
27540,1,27639,23133,0,27735,561000,27636,510000,27635,0,27638,18,
27639,1,27739,32360,0,27836,510000,27736,561000,27736,0,27738,22,
27739,1,27841,14137,0,27937,535500,27837,510000,27837,0,27841,11,
27842,1,27941,56447,0,28037,637500,27938,535500,27937,0,27940,41,
27941,1,28041,35381,0,28138,510000,28039,637500,28038,0,28041,20,
28041,1,28144,25704,0,28239,510000,28141,510000,28140,0,28144,20,
28144,1,28243,20563,0,28340,561000,28241,510000,28240,0,28243,16,
28244,1,28343,29418,0,28440,510000,28341,561000,28340,0,28343,20,
28343,1,28445,0,0,28541,510000,28442,510000,28441,0,28444,0,
28445,1,28545,25704,0,28642,510000,28543,510000,28542,0,28545,20,
28545,1,28651,25704,0,28742,510000,28645,510000,28643,0,28650,20,
28652,1,28747,14137,0,28843,510000,28744,510000,28744,0,28747,11,
28748,1,28848,42411,0,28943,1530000,28845,510000,28844,0,28847,33,
28849,1,28946,139536,0,29044,510000,28944,1530000,28944,0,28945,20,
28946,1,29052,23133,0,29144,1530000,29047,510000,29046,0,29051,18,
29053,1,29146,76744,0,29245,1530000,29145,1530000,29145,0,29146,11,
29146,1,29247,0,0,29346,510000,29245,1530000,29245,0,29246,0,
29247,1,29353,23133,0,29448,510000,29349,510000,29348,0,29352,18,
29353,1,29456,25704,0,29549,688500,29451,510000,29450,0,29455,20,
29456,1,29553,21788,0,29651,510000,29551,688500,29550,0,29553,11,
29554,1,29656,14137,0,29751,637500,29653,510000,29652,0,29655,11,
29656,1,29756,0,0,29854,510000,29753,637500,29752,0,29755,0,
