App,Package,Start Time,Duration,Filename
"System",,"Oct 8, 2018 @ 11:53:16 PM","1 min 5 sec","Trepn_2018.10.08_235314.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
51,1,51,1041868,358543,25,1938000,40,1938000,40,0,50,100,
127,1,126,1188006,504681,125,2295000,126,2295000,125,0,126,85,
226,1,226,1118124,434799,225,2295000,226,2295000,226,0,226,80,
327,1,327,978358,295033,326,2295000,326,2295000,326,0,327,70,
433,1,432,63686,0,427,637500,429,637500,429,0,432,36,
528,1,528,153489,0,527,1530000,527,1530000,527,0,528,22,
630,1,629,313955,0,627,1530000,628,1530000,628,0,629,45,
746,1,745,64260,0,728,510000,734,510000,730,0,743,50,
830,1,830,0,0,828,1530000,829,1530000,828,0,829,0,
930,1,930,663317,0,929,1734000,929,1734000,929,0,930,77,
1047,1,1046,230234,0,1041,1530000,1042,1530000,1041,0,1045,33,
1082,1,1082,1290799,607474,1080,2193000,1080,2193000,1080,0,1082,100,
1187,1,1187,949579,266254,1184,1836000,1184,1836000,1184,0,1187,100,
1288,1,1287,1290799,607474,1286,2193000,1286,2193000,1286,0,1287,100,
1393,1,1393,1257889,574564,1388,2295000,1391,2295000,1388,0,1392,90,
1491,1,1491,1397655,714330,1489,2295000,1490,2295000,1489,0,1491,100,
1591,1,1591,1257889,574564,1589,2295000,1590,2295000,1590,0,1590,90,
1691,1,1691,664705,0,1690,1836000,1690,1836000,1690,0,1691,70,
1792,1,1792,1257889,574564,1790,2295000,1790,2295000,1790,0,1792,90,
1893,1,1893,1397655,714330,1891,2295000,1892,2295000,1891,0,1892,100,
1993,1,1993,1397655,714330,1992,2295000,1992,2295000,1992,0,1993,100,
2093,1,2093,1118124,434799,2091,2295000,2092,2295000,2092,0,2093,80,
2193,1,2193,768710,85385,2192,2295000,2192,2295000,2192,0,2193,55,
2294,1,2294,1132100,448775,2293,2295000,2293,2295000,2293,0,2294,81,
2394,1,2394,1397655,714330,2393,2295000,2393,2295000,2393,0,2394,100,
2494,1,2494,978358,295033,2493,2295000,2494,2295000,2493,0,2494,70,
2595,1,2595,922452,239127,2594,2295000,2594,2295000,2594,0,2595,66,
2695,1,2695,1132100,448775,2694,2295000,2695,2295000,2694,0,2695,81,
2805,1,2805,1397655,714330,2795,2295000,2803,2295000,2795,0,2805,100,
2896,1,2896,1397655,714330,2895,2295000,2895,2295000,2895,0,2896,100,
2996,1,2996,1397655,714330,2995,2295000,2996,2295000,2995,0,2996,100,
3098,1,3098,1397655,714330,3096,2295000,3098,2295000,3097,0,3098,100,
3200,1,3199,1397655,714330,3196,2295000,3198,2295000,3197,0,3199,100,
3298,1,3298,1257889,574564,3297,2295000,3298,2295000,3297,0,3298,90,
3400,1,3400,1229936,546611,3397,2295000,3398,2295000,3397,0,3400,88,
3498,1,3498,1397655,714330,3497,2295000,3498,2295000,3497,0,3498,100,
3599,1,3599,1397655,714330,3597,2295000,3598,2295000,3598,0,3599,100,
3702,1,3702,626722,0,3699,1836000,3700,1836000,3699,0,3702,66,
3803,1,3803,516319,0,3799,2193000,3802,2193000,3801,0,3803,40,
3901,1,3901,1257889,574564,3900,2295000,3900,2295000,3900,0,3901,90,
