App,Package,Start Time,Duration,Filename
"System",,"Oct 8, 2018 @ 10:51:10 PM","1 min 5 sec","Trepn_2018.10.08_225109.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
30,1,25,958519,172821,92,1938000,24,1938000,23,0,25,92,
94,1,94,885588,99890,198,2295000,93,1938000,93,0,94,85,
199,1,199,768710,0,297,1836000,199,2295000,198,0,199,55,
299,1,299,512772,0,397,2295000,298,1836000,297,0,299,54,
399,1,399,768710,0,499,2295000,398,2295000,398,0,398,55,
504,1,503,223624,0,598,2295000,500,2295000,500,0,502,16,
602,1,602,978358,192660,699,2193000,599,2295000,599,0,601,70,
702,1,702,1397655,611957,799,2295000,701,2295000,701,0,702,100,
801,1,801,1397655,611957,903,2295000,800,2295000,800,0,801,100,
907,1,907,1397655,611957,1001,2295000,905,2295000,905,0,906,100,
1002,1,1002,1397655,611957,1102,2295000,1002,2295000,1002,0,1002,100,
1104,1,1104,1132100,346402,1202,2295000,1102,2295000,1102,0,1104,81,
1204,1,1204,922452,136754,1303,2295000,1203,2295000,1203,0,1203,66,
1304,1,1304,559062,0,1404,2295000,1303,2295000,1303,0,1304,40,
1405,1,1405,559062,0,1506,2295000,1404,2295000,1404,0,1405,40,
1508,1,1508,1257889,472191,1607,2295000,1507,2295000,1507,0,1507,90,
1609,1,1609,922452,136754,1707,2295000,1608,2295000,1607,0,1609,66,
1708,1,1708,1397655,611957,1809,2295000,1707,2295000,1707,0,1708,100,
1810,1,1810,1397655,611957,1909,2295000,1809,2295000,1809,0,1810,100,
1911,1,1911,1397655,611957,2010,2295000,1910,2295000,1910,0,1911,100,
2016,1,2016,1397655,611957,2111,2295000,2014,2295000,2014,0,2016,100,
2112,1,2112,1397655,611957,2210,2295000,2111,2295000,2111,0,2112,100,
2212,1,2212,1257889,472191,2311,2295000,2211,2295000,2211,0,2212,90,
2312,1,2312,1397655,611957,2411,2295000,2311,2295000,2311,0,2312,100,
