App,Package,Start Time,Duration,Filename
"System",,"Oct 13, 2018 @ 05:30:34 PM","1 min 5 sec","Trepn_2018.10.13_173033.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
120,1,120,1285842,353347,119,2295000,119,2295000,119,0,120,92,
170,1,170,1118124,185629,169,2295000,170,2295000,169,0,170,80,
271,1,271,866546,0,269,2295000,270,2295000,270,0,271,62,
372,1,372,866546,0,370,2295000,371,2295000,371,0,371,62,
472,1,472,1229936,297441,471,2295000,471,2295000,471,0,472,88,
624,1,624,181396,0,621,1530000,622,1530000,622,0,624,26,
723,1,723,1118124,185629,722,2295000,722,2295000,722,0,723,80,
824,1,823,1397655,465160,822,2295000,823,2295000,823,0,823,100,
924,1,924,1397655,465160,923,2295000,923,2295000,923,0,924,100,
1028,1,1028,1397655,465160,1024,2295000,1025,2295000,1024,0,1027,100,
1078,1,1078,1397655,465160,1076,2295000,1077,2295000,1077,0,1078,100,
1178,1,1178,1397655,465160,1176,2295000,1177,2295000,1177,0,1178,100,
1278,1,1278,1397655,465160,1277,2295000,1278,2295000,1277,0,1278,100,
1379,1,1379,1397655,465160,1378,2295000,1379,2295000,1378,0,1379,100,
1483,1,1483,1397655,465160,1478,2295000,1479,2295000,1479,0,1482,100,
1582,1,1582,1397655,465160,1580,2295000,1580,2295000,1580,0,1582,100,
1683,1,1683,1118124,185629,1681,2295000,1682,2295000,1682,0,1683,80,
1786,1,1786,754733,0,1784,2295000,1785,2295000,1785,0,1786,54,
1887,1,1887,1397655,465160,1886,2295000,1886,2295000,1886,0,1887,100,
1987,1,1987,1257889,325394,1985,2295000,1985,2295000,1985,0,1987,90,
2087,1,2087,1397655,465160,2085,2295000,2086,2295000,2086,0,2087,100,
2192,1,2192,1397655,465160,2190,2295000,2191,2295000,2191,0,2192,100,
2294,1,2294,838593,0,2290,2295000,2290,2295000,2290,0,2293,60,
2397,1,2396,1257889,325394,2394,2295000,2395,2295000,2395,0,2396,90,
2497,1,2497,1397655,465160,2495,2295000,2496,2295000,2495,0,2496,100,
2598,1,2598,1257889,325394,2596,2295000,2596,2295000,2596,0,2597,90,
2699,1,2699,1397655,465160,2697,2295000,2697,2295000,2697,0,2699,100,
2801,1,2801,1397655,465160,2799,2295000,2799,2295000,2799,0,2801,100,
2900,1,2900,1397655,465160,2899,2295000,2899,2295000,2899,0,2900,100,
3008,1,3008,1397655,465160,3000,2295000,3001,2295000,3001,0,3007,100,
3101,1,3101,1397655,465160,3100,2295000,3100,2295000,3100,0,3101,100,
3202,1,3202,1397655,465160,3200,2295000,3201,2295000,3200,0,3201,100,
3302,1,3302,1397655,465160,3301,2295000,3301,2295000,3301,0,3302,100,
3404,1,3404,1397655,465160,3401,2295000,3403,2295000,3403,0,3404,100,
3504,1,3504,1397655,465160,3502,2295000,3503,2295000,3503,0,3504,100,
3604,1,3604,1397655,465160,3602,2295000,3603,2295000,3603,0,3604,100,
3704,1,3704,1397655,465160,3703,2295000,3703,2295000,3703,0,3704,100,
3805,1,3805,1397655,465160,3804,2295000,3805,2295000,3804,0,3805,100,
3906,1,3906,1397655,465160,3904,2295000,3905,2295000,3905,0,3905,100,
4006,1,4006,1397655,465160,4004,2295000,4005,2295000,4005,0,4006,100,
4107,1,4107,1257889,325394,4105,2295000,4106,2295000,4106,0,4107,90,
4211,1,4211,1188106,255611,4209,2091000,4209,2091000,4209,0,4211,100,
4309,1,4309,978358,45863,4308,2295000,4308,2295000,4308,0,4309,70,
4410,1,4409,1076194,143699,4408,2295000,4409,2295000,4409,0,4409,77,
4513,1,4513,1160053,227558,4511,2295000,4512,2295000,4512,0,4513,83,
4616,1,4615,922452,0,4612,2295000,4612,2295000,4612,0,4613,66,
4718,1,4718,1397655,465160,4716,2295000,4717,2295000,4717,0,4718,100,
4819,1,4819,1132100,199605,4818,2295000,4818,2295000,4818,0,4819,81,
4926,1,4926,1397655,465160,4925,2295000,4926,2295000,4925,0,4926,100,
5027,1,5027,768710,0,5025,2295000,5026,2295000,5026,0,5027,55,
5128,1,5128,559062,0,5126,2295000,5127,2295000,5127,0,5128,40,
5228,1,5228,784150,0,5226,2091000,5227,2091000,5227,0,5228,66,
5328,1,5328,1257889,325394,5326,2295000,5327,2295000,5327,0,5328,90,
5428,1,5428,1397655,465160,5427,2295000,5427,2295000,5427,0,5428,100,
5528,1,5528,880522,0,5527,2295000,5527,2295000,5527,0,5528,63,
5629,1,5629,377366,0,5627,2295000,5628,2295000,5628,0,5629,27,
5729,1,5729,349413,0,5728,2295000,5728,2295000,5728,0,5729,25,
5829,1,5829,167718,0,5828,2295000,5829,2295000,5828,0,5829,12,
5929,1,5929,167718,0,5928,2295000,5929,2295000,5929,0,5929,12,
6030,1,6030,0,0,6029,1428000,6029,1428000,6029,0,6030,0,
6131,1,6130,153489,0,6129,1530000,6129,1530000,6129,0,6130,22,
6233,1,6232,0,0,6229,1428000,6230,1428000,6230,0,6231,0,
6331,1,6331,76744,0,6329,1530000,6330,1530000,6330,0,6331,11,
