App,Package,Start Time,Duration,Filename
"System",,"Oct 9, 2018 @ 10:21:02 PM","1 min 5 sec","Trepn_2018.10.09_222100.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
58,1,58,1229936,469157,81,2295000,56,2295000,56,0,58,88,
82,1,82,1397655,636876,181,2295000,81,2295000,81,0,82,100,
182,1,182,838593,77814,281,2295000,181,2295000,181,0,182,60,
283,1,283,978358,217579,382,2295000,282,2295000,282,0,282,70,
383,1,383,796663,35884,482,2295000,382,2295000,382,0,383,57,
483,1,483,461226,0,582,2295000,482,2295000,482,0,483,33,
584,1,584,419296,0,682,1530000,583,2295000,582,0,584,30,
684,1,684,139536,0,783,1530000,683,1530000,683,0,684,20,
784,1,784,69768,0,883,1530000,783,1530000,783,0,784,10,
885,1,885,230234,0,986,1836000,884,1530000,883,0,885,33,
987,1,987,189915,0,1086,1530000,986,1836000,986,0,987,20,
1088,1,1088,76744,0,1188,1530000,1087,1530000,1087,0,1088,11,
1192,1,1192,0,0,1288,1530000,1190,1530000,1189,0,1191,0,
1290,1,1290,83721,0,1389,1530000,1289,1530000,1288,0,1290,12,
1392,1,1392,237394,0,1489,1836000,1390,1836000,1390,0,1392,25,
1490,1,1490,208907,0,1590,1530000,1489,1836000,1489,0,1490,22,
1592,1,1592,76744,0,1692,637500,1591,1530000,1591,0,1592,11,
1694,1,1694,209303,0,1795,510000,1693,1530000,1692,0,1694,30,
1806,1,1805,28274,0,1892,1530000,1799,510000,1797,0,1804,22,
1894,1,1894,153489,0,1992,1530000,1893,1530000,1892,0,1894,22,
1994,1,1994,279072,0,2097,637500,1993,1530000,1993,0,1994,40,
2105,1,2113,88453,0,2193,1530000,2101,637500,2097,0,2111,50,
2113,1,2195,258141,0,2297,1530000,2194,1530000,2194,0,2195,37,
2195,1,2300,139536,0,2394,1734000,2298,1530000,2297,0,2300,20,
2300,1,2395,344580,0,2494,2295000,2394,1734000,2394,0,2395,40,
2395,1,2495,768710,7931,2596,2295000,2494,2295000,2494,0,2495,55,
2495,1,2597,1397655,636876,2696,2295000,2597,2295000,2596,0,2597,100,
2597,1,2698,1118124,357345,2797,2295000,2697,2295000,2697,0,2698,80,
2698,1,2798,1397655,636876,2897,2091000,2797,2295000,2797,0,2798,100,
2798,1,2898,1188106,427327,2998,2295000,2898,2091000,2897,0,2898,100,
2898,1,2999,880522,119743,3099,2295000,2998,2295000,2998,0,2999,63,
2999,1,3100,1048241,287462,3199,2295000,3099,2295000,3099,0,3100,75,
3100,1,3200,768710,7931,3300,2295000,3200,2295000,3199,0,3200,55,
3200,1,3301,768710,7931,3400,2295000,3300,2295000,3300,0,3301,55,
3301,1,3402,1132100,371321,3501,2295000,3401,2295000,3401,0,3402,81,
3402,1,3502,1397655,636876,3601,2295000,3501,2295000,3501,0,3502,100,
3502,1,3602,1397655,636876,3702,2295000,3602,2295000,3602,0,3602,100,
3603,1,3703,1397655,636876,3802,2295000,3702,2295000,3702,0,3703,100,
3703,1,3804,1397655,636876,3903,1938000,3803,2295000,3803,0,3804,100,
3804,1,3908,1041868,281089,4006,2295000,3904,1938000,3904,0,3905,100,
3908,1,4009,1397655,636876,4106,2295000,4007,2295000,4007,0,4009,100,
4009,1,4108,1397655,636876,4207,2295000,4107,2295000,4107,0,4108,100,
4108,1,4208,1397655,636876,4308,2295000,4207,2295000,4207,0,4208,100,
4208,1,4309,1257889,497110,4409,2091000,4309,2295000,4308,0,4309,90,
4310,1,4410,855436,94657,4509,2295000,4409,2091000,4409,0,4410,72,
4410,1,4512,1397655,636876,4610,2295000,4510,2295000,4509,0,4511,100,
4512,1,4611,1257889,497110,4710,2091000,4610,2295000,4610,0,4611,90,
4611,1,4711,1069295,308516,4811,2295000,4711,2091000,4710,0,4711,90,
4711,1,4812,1257889,497110,4911,2295000,4811,2295000,4811,0,4812,90,
4812,1,4912,1397655,636876,5011,2295000,4912,2295000,4911,0,4912,100,
4912,1,5013,1257889,497110,5111,2091000,5012,2295000,5011,0,5013,90,
5013,1,5113,1188106,427327,5212,2295000,5112,2091000,5112,0,5113,100,
5113,1,5213,1257889,497110,5312,2295000,5212,2295000,5212,0,5213,90,
5213,1,5313,1397655,636876,5413,2091000,5313,2295000,5312,0,5313,100,
5313,1,5415,1069295,308516,5513,2295000,5413,2091000,5413,0,5415,90,
5415,1,5516,1397655,636876,5613,1938000,5514,2295000,5514,0,5516,100,
5516,1,5617,1041868,281089,5723,2295000,5614,1938000,5613,0,5616,100,
5619,1,5728,1397655,636876,5817,2295000,5727,2295000,5724,0,5728,100,
5728,1,5825,1229936,469157,5922,2295000,5817,2295000,5817,0,5825,88,
5825,1,5923,1397655,636876,6022,2295000,5922,2295000,5922,0,5923,100,
5923,1,6023,1397655,636876,6123,2295000,6022,2295000,6022,0,6023,100,
6023,1,6125,1006311,245532,6224,2295000,6124,2295000,6124,0,6125,72,
6125,1,6225,1397655,636876,6324,2295000,6224,2295000,6224,0,6225,100,
6225,1,6326,1257889,497110,6424,2295000,6325,2295000,6324,0,6325,90,
6326,1,6426,1257889,497110,6525,2295000,6425,2295000,6425,0,6426,90,
6426,1,6526,1397655,636876,6625,2295000,6525,2295000,6525,0,6526,100,
6527,1,6626,1397655,636876,6725,2295000,6626,2295000,6625,0,6626,100,
6626,1,6727,1257889,497110,6827,2295000,6726,2295000,6726,0,6727,90,
6727,1,6829,838593,77814,6928,2295000,6828,2295000,6828,0,6829,60,
6829,1,6930,1257889,497110,7028,1938000,6929,2295000,6929,0,6930,90,
6930,1,7031,1041868,281089,7131,2295000,7029,1938000,7029,0,7031,100,
7031,1,7135,1397655,636876,7231,2295000,7134,2295000,7132,0,7135,100,
7135,1,7239,1397655,636876,7332,2295000,7232,2295000,7232,0,7239,100,
7239,1,7333,978358,217579,7434,2295000,7332,2295000,7332,0,7333,70,
7333,1,7435,1257889,497110,7533,2295000,7434,2295000,7434,0,7435,90,
7435,1,7534,1397655,636876,7642,2295000,7533,2295000,7533,0,7534,100,
7534,1,7681,1397655,636876,7737,2295000,7652,2295000,7643,0,7681,100,
7682,1,7739,1397655,636876,7837,2295000,7738,2295000,7737,0,7738,100,
7739,1,7839,1397655,636876,7938,2295000,7838,2295000,7838,0,7838,100,
7839,1,7940,1397655,636876,8038,2295000,7939,2295000,7939,0,7940,100,
7940,1,8039,1397655,636876,8138,1938000,8038,2295000,8038,0,8039,100,
8039,1,8140,781401,20622,8239,2091000,8139,1938000,8139,0,8140,75,
8140,1,8240,534647,0,8339,1836000,8239,2091000,8239,0,8240,45,
