App,Package,Start Time,Duration,Filename
"System",,"Oct 10, 2018 @ 09:58:58 PM","1 min 5 sec","Trepn_2018.10.10_215856.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
21,1,20,1122995,758149,90,2295000,19,2193000,19,0,20,87,
92,1,92,1397655,1032809,193,2295000,91,2295000,91,0,92,100,
194,1,194,1257889,893043,293,2295000,193,2295000,193,0,194,90,
295,1,295,1118124,753278,394,2295000,294,2295000,294,0,294,80,
400,1,399,1118124,753278,494,2295000,396,2295000,395,0,396,80,
497,1,497,1397655,1032809,595,2295000,495,2295000,495,0,497,100,
596,1,596,1257889,893043,695,2295000,595,2295000,595,0,596,90,
697,1,696,1397655,1032809,796,2295000,696,2295000,696,0,696,100,
798,1,797,1397655,1032809,896,2295000,796,2295000,796,0,797,100,
897,1,897,1397655,1032809,996,2295000,896,2295000,896,0,897,100,
997,1,997,1397655,1032809,1098,2295000,997,2295000,996,0,997,100,
1099,1,1099,1048241,683395,1198,2295000,1099,2295000,1099,0,1099,75,
1201,1,1201,1257889,893043,1299,2295000,1200,2295000,1199,0,1201,90,
1300,1,1300,1257889,893043,1399,2295000,1299,2295000,1299,0,1300,90,
1402,1,1402,1397655,1032809,1500,2295000,1401,2295000,1400,0,1402,100,
1501,1,1501,1397655,1032809,1600,2295000,1500,2295000,1500,0,1501,100,
1603,1,1603,1397655,1032809,1700,2295000,1601,2295000,1600,0,1601,100,
1703,1,1703,1397655,1032809,1801,2295000,1701,2295000,1701,0,1702,100,
1803,1,1803,1397655,1032809,1901,2091000,1802,2295000,1801,0,1803,100,
1903,1,1903,1188106,823260,2002,2295000,1902,2091000,1902,0,1902,100,
2004,1,2003,1397655,1032809,2104,2295000,2002,2295000,2002,0,2003,100,
2105,1,2105,1397655,1032809,2203,2295000,2104,2295000,2104,0,2105,100,
2205,1,2205,1397655,1032809,2304,2295000,2204,2295000,2204,0,2205,100,
2305,1,2305,1397655,1032809,2404,2295000,2304,2295000,2304,0,2305,100,
2405,1,2405,698827,333981,2505,2295000,2405,2295000,2404,0,2405,50,
2506,1,2506,1257889,893043,2605,2295000,2505,2295000,2505,0,2506,90,
2606,1,2606,1397655,1032809,2705,2295000,2605,2295000,2605,0,2606,100,
2706,1,2706,1257889,893043,2805,2295000,2706,2295000,2705,0,2706,90,
2807,1,2807,1397655,1032809,2908,2295000,2806,2295000,2806,0,2807,100,
2909,1,2909,1229936,865090,3009,2295000,2908,2295000,2908,0,2909,88,
3010,1,3010,1397655,1032809,3110,2295000,3009,2295000,3009,0,3010,100,
3116,1,3116,1257889,893043,3210,2295000,3111,2295000,3111,0,3116,90,
3211,1,3211,1397655,1032809,3312,2295000,3210,2295000,3210,0,3211,100,
3313,1,3313,1257889,893043,3413,2295000,3312,2295000,3312,0,3313,90,
3415,1,3415,1397655,1032809,3514,2295000,3413,2295000,3413,0,3415,100,
3516,1,3516,1257889,893043,3614,2295000,3515,2295000,3514,0,3516,90,
3616,1,3616,1397655,1032809,3714,2295000,3615,2295000,3615,0,3616,100,
3715,1,3715,1397655,1032809,3815,2295000,3715,2295000,3714,0,3715,100,
3818,1,3818,559062,194216,3916,2295000,3817,2295000,3817,0,3818,40,
3917,1,3917,1397655,1032809,4016,2295000,3917,2295000,3916,0,3917,100,
4018,1,4017,1397655,1032809,4117,2295000,4017,2295000,4017,0,4017,100,
4119,1,4118,1397655,1032809,4217,2295000,4117,2295000,4117,0,4118,100,
4219,1,4219,1397655,1032809,4322,2295000,4218,2295000,4218,0,4219,100,
4323,1,4323,1257889,893043,4422,2295000,4322,2295000,4322,0,4323,90,
4424,1,4424,1257889,893043,4522,2295000,4423,2295000,4422,0,4423,90,
4524,1,4523,1257889,893043,4623,2295000,4523,2295000,4522,0,4523,90,
4624,1,4624,1118124,753278,4723,2295000,4623,2295000,4623,0,4624,80,
4724,1,4724,838593,473747,4823,2295000,4723,2295000,4723,0,4724,60,
4826,1,4826,1118124,753278,4926,2295000,4824,2295000,4824,0,4826,80,
4929,1,4929,1257889,893043,5026,2295000,4927,2295000,4927,0,4929,90,
5029,1,5029,1257889,893043,5128,2295000,5027,2295000,5027,0,5029,90,
5130,1,5130,922452,557606,5229,2295000,5129,2295000,5128,0,5130,66,
5230,1,5230,1397655,1032809,5329,2295000,5229,2295000,5229,0,5230,100,
5331,1,5330,1257889,893043,5429,1530000,5330,2295000,5330,0,5330,90,
5432,1,5432,209303,0,5531,1530000,5430,1530000,5430,0,5431,30,
5533,1,5533,153489,0,5631,2295000,5532,1530000,5531,0,5533,22,
5633,1,5633,1397655,1032809,5732,2295000,5632,2295000,5632,0,5632,100,
5734,1,5734,698827,333981,5832,2295000,5733,2295000,5733,0,5733,50,
5833,1,5833,1229936,865090,5933,2295000,5833,2295000,5832,0,5833,88,
5935,1,5935,1257889,893043,6033,2295000,5934,2295000,5933,0,5935,90,
6034,1,6034,740757,375911,6133,1734000,6033,2295000,6033,0,6034,53,
6134,1,6134,189519,0,6233,1428000,6134,1734000,6133,0,6134,22,
6236,1,6236,0,0,6334,1428000,6234,1428000,6234,0,6235,0,
6335,1,6335,186611,0,6434,1428000,6334,1428000,6334,0,6335,30,
6436,1,6436,68424,0,6535,1530000,6435,1428000,6435,0,6436,11,
6538,1,6538,188373,0,6635,1428000,6535,1530000,6535,0,6538,27,
6637,1,6637,62203,0,6738,1428000,6636,1428000,6636,0,6637,10,
6743,1,6742,279916,0,6836,1530000,6740,1428000,6739,0,6741,45,
6838,1,6838,230234,0,6937,1530000,6837,1530000,6836,0,6838,33,
6941,1,6941,418607,53761,7037,1530000,6940,1530000,6938,0,6941,60,
7042,1,7042,230234,0,7138,1530000,7038,1530000,7038,0,7042,33,
7140,1,7140,139536,0,7238,1428000,7139,1530000,7138,0,7139,20,
7240,1,7240,0,0,7339,510000,7239,1428000,7238,0,7239,0,
7344,1,7343,12852,0,7439,1530000,7341,510000,7340,0,7343,10,
7440,1,7440,0,0,7539,1530000,7439,1530000,7439,0,7440,0,
7541,1,7541,188373,0,7640,1530000,7540,1530000,7540,0,7541,27,
7642,1,7642,69768,0,7740,1530000,7641,1530000,7640,0,7641,10,
7742,1,7742,69768,0,7841,510000,7741,1530000,7741,0,7742,10,
7846,1,7846,11566,0,7942,1530000,7843,510000,7842,0,7845,9,
7943,1,7943,83721,0,8042,637500,7942,1530000,7942,0,7943,12,
8045,1,8045,0,0,8143,561000,8043,637500,8043,0,8045,0,
8147,1,8147,0,0,8243,510000,8145,561000,8144,0,8147,0,
8248,1,8248,25704,0,8344,510000,8245,510000,8244,0,8247,20,
8349,1,8349,28274,0,8444,1530000,8346,510000,8345,0,8348,22,
8446,1,8446,139536,0,8546,510000,8445,1530000,8445,0,8446,20,
8550,1,8550,32130,0,8646,637500,8547,510000,8547,0,8550,25,
8651,1,8650,17690,0,8747,1530000,8648,637500,8647,0,8650,10,
8748,1,8748,0,0,8847,1530000,8747,1530000,8747,0,8748,0,
8849,1,8849,174420,0,8948,1530000,8848,1530000,8847,0,8848,25,
8949,1,8949,188373,0,9049,510000,8948,1530000,8948,0,8949,27,
9054,1,9054,12852,0,9149,1530000,9051,510000,9050,0,9053,10,
9151,1,9151,76744,0,9250,510000,9150,1530000,9149,0,9150,11,
9256,1,9255,0,0,9351,510000,9252,510000,9252,0,9255,0,
9355,1,9355,0,0,9452,510000,9353,510000,9352,0,9355,0,
9456,1,9456,0,0,9552,1530000,9453,510000,9453,0,9456,0,
9553,1,9553,279072,0,9653,637500,9552,1530000,9552,0,9553,40,
9657,1,9656,0,0,9753,1530000,9654,637500,9653,0,9656,0,
9755,1,9755,125582,0,9854,510000,9754,1530000,9753,0,9755,18,
9863,1,9862,23133,0,9954,1530000,9857,510000,9855,0,9861,18,
9956,1,9956,258141,0,10056,535500,9955,1530000,9954,0,9955,37,
10060,1,10060,13767,0,10157,510000,10057,535500,10057,0,10059,10,
10162,1,10161,25704,0,10258,510000,10158,510000,10157,0,10161,20,
10263,1,10263,12852,0,10357,1530000,10260,510000,10259,0,10263,10,
10359,1,10359,125582,0,10457,1530000,10358,1530000,10357,0,10359,18,
10459,1,10459,69768,0,10561,535500,10458,1530000,10458,0,10459,10,
10566,1,10566,24781,0,10661,1530000,10563,535500,10562,0,10565,18,
10668,1,10668,258141,0,10759,1836000,10663,1530000,10663,0,10665,37,
10761,1,10761,417814,52968,10861,510000,10760,1836000,10760,0,10761,44,
10865,1,10865,0,0,10963,637500,10862,510000,10862,0,10865,0,
10966,1,10966,38919,0,11064,510000,10964,637500,10964,0,10966,22,
11069,1,11069,25704,0,11163,1530000,11065,510000,11064,0,11068,20,
11165,1,11165,125582,0,11265,510000,11164,1530000,11164,0,11164,18,
11269,1,11269,12852,0,11365,510000,11266,510000,11265,0,11269,10,
11370,1,11369,52693,0,11465,510000,11366,510000,11366,0,11369,41,
11470,1,11470,34700,0,11567,637500,11467,510000,11466,0,11470,27,
11571,1,11571,53071,0,11667,510000,11568,637500,11567,0,11570,30,
11672,1,11672,38556,0,11768,510000,11669,510000,11669,0,11671,30,
11773,1,11773,27535,0,11868,1938000,11771,535500,11769,0,11773,20,
11872,1,11871,916844,551998,11969,2295000,11870,1938000,11869,0,11871,88,
11970,1,11970,1397655,1032809,12069,2295000,11969,2295000,11969,0,11970,100,
12071,1,12071,768710,403864,12170,2295000,12070,2295000,12070,0,12071,55,
12171,1,12171,1132100,767254,12270,2295000,12170,2295000,12170,0,12171,81,
12271,1,12271,307484,0,12370,1530000,12270,2295000,12270,0,12271,22,
12372,1,12372,69768,0,12472,510000,12371,1530000,12371,0,12372,10,
12477,1,12476,20563,0,12572,1530000,12474,510000,12473,0,12476,16,
12574,1,12574,0,0,12672,510000,12573,1530000,12572,0,12574,0,
12679,1,12679,11566,0,12772,2193000,12674,510000,12673,0,12679,9,
12773,1,12773,141987,0,12873,2295000,12773,2193000,12773,0,12773,11,
12874,1,12874,139765,0,12973,1326000,12873,2295000,12873,0,12874,10,
12975,1,12974,60561,0,13073,1530000,12973,1326000,12973,0,12974,11,
13075,1,13075,0,0,13178,637500,13074,1530000,13074,0,13075,0,
13183,1,13183,44226,0,13276,637500,13181,637500,13180,0,13183,25,
13284,1,13283,23133,0,13375,1530000,13279,510000,13277,0,13283,18,
