App,Package,Start Time,Duration,Filename
"System",,"Oct 14, 2018 @ 01:19:47 AM","1 min 6 sec","Trepn_2018.10.14_011946.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
56,1,56,1257889,354786,38,2295000,55,2295000,55,0,56,90,
140,1,140,1229936,326833,138,2295000,139,2295000,139,0,140,88,
240,1,240,1006311,103208,239,2295000,239,2295000,239,0,240,72,
291,1,291,1397655,494552,289,2295000,290,2295000,290,0,290,100,
396,1,396,25704,0,391,510000,393,510000,392,0,395,20,
496,1,496,77838,0,491,637500,493,637500,492,0,496,44,
597,1,596,51734,0,592,586500,593,586500,593,0,596,33,
694,1,694,97675,0,692,1530000,693,1530000,692,0,693,14,
794,1,794,488375,0,792,1530000,793,1530000,792,0,794,70,
894,1,894,1257889,354786,892,2295000,893,2295000,893,0,893,90,
994,1,994,698827,0,992,2295000,993,2295000,993,0,994,50,
1094,1,1094,76744,0,1093,1530000,1093,1530000,1093,0,1094,11,
1200,1,1199,44226,0,1194,637500,1195,637500,1195,0,1197,25,
1295,1,1295,251164,0,1294,1530000,1294,1530000,1294,0,1295,36,
1396,1,1396,209303,0,1394,1530000,1395,1530000,1395,0,1396,30,
1496,1,1496,188373,0,1495,1530000,1495,1530000,1495,0,1496,27,
1606,1,1602,12852,0,1595,510000,1597,510000,1596,0,1601,10,
1697,1,1697,209303,0,1696,1530000,1696,1530000,1696,0,1697,30,
1797,1,1797,0,0,1796,1530000,1796,1530000,1796,0,1797,0,
1898,1,1898,232591,0,1896,1734000,1897,1734000,1897,0,1898,27,
2007,1,2007,75018,0,1997,612000,1999,612000,1998,0,2005,45,
2123,1,2122,418607,0,2099,1530000,2101,1530000,2100,0,2120,60,
2202,1,2202,1290799,387696,2199,2193000,2199,2193000,2199,0,2202,100,
2300,1,2300,517132,0,2299,2295000,2299,2295000,2299,0,2300,37,
2401,1,2401,922452,19349,2400,2295000,2400,2295000,2400,0,2401,66,
