App,Package,Start Time,Duration,Filename
"System",,"Oct 14, 2018 @ 01:37:03 AM","1 min 5 sec","Trepn_2018.10.14_013702.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
23,1,23,1174030,679059,6,2295000,22,2295000,21,0,23,84,
112,1,111,1215959,720988,107,2295000,108,2295000,108,0,111,87,
209,1,209,1397655,902684,208,2295000,208,2295000,208,0,209,100,
310,1,310,1257889,762918,308,2295000,309,2295000,309,0,310,90,
412,1,412,986128,491157,411,2091000,411,2091000,411,0,412,83,
512,1,512,1118124,623153,511,2295000,511,2295000,511,0,512,80,
615,1,615,286048,0,612,1530000,614,1530000,613,0,615,41,
719,1,716,25704,0,712,510000,714,510000,713,0,716,20,
818,1,817,102605,0,813,637500,815,637500,814,0,817,58,
915,1,915,1032639,537668,914,2193000,914,2193000,914,0,915,80,
1015,1,1015,754733,259762,1014,2295000,1014,2295000,1014,0,1015,54,
1121,1,1121,33341,0,1116,612000,1117,612000,1116,0,1119,20,
1217,1,1217,251164,0,1215,1530000,1216,1530000,1215,0,1216,36,
1322,1,1322,72531,0,1316,637500,1319,637500,1317,0,1321,41,
1418,1,1418,418607,0,1416,1530000,1417,1530000,1417,0,1418,60,
1519,1,1518,139536,0,1517,1530000,1517,1530000,1517,0,1518,20,
1624,1,1624,43839,0,1618,790500,1619,790500,1619,0,1621,18,
1726,1,1725,68838,0,1718,535500,1720,535500,1719,0,1724,50,
1820,1,1820,251164,0,1818,1530000,1819,1530000,1819,0,1820,36,
1935,1,1935,47764,0,1922,510000,1930,637500,1928,0,1934,27,
2022,1,2022,209303,0,2020,1530000,2021,1530000,2020,0,2022,30,
2130,1,2129,65455,0,2122,637500,2125,637500,2124,0,2129,37,
2233,1,2233,45011,0,2222,612000,2223,612000,2222,0,2232,27,
2324,1,2324,537213,42242,2322,1530000,2323,1530000,2323,0,2324,77,
2426,1,2426,35381,0,2423,637500,2424,637500,2423,0,2426,20,
2528,1,2528,97298,0,2524,637500,2525,637500,2525,0,2527,55,
2628,1,2628,38919,0,2625,637500,2626,637500,2625,0,2628,22,
2726,1,2726,230234,0,2725,1530000,2725,1530000,2725,0,2726,33,
2838,1,2838,125582,0,2828,1530000,2828,1530000,2828,0,2833,18,
2930,1,2930,69768,0,2928,1530000,2929,1530000,2929,0,2930,10,
3034,1,3034,460468,0,3030,1530000,3033,1530000,3032,0,3034,66,
3132,1,3132,76744,0,3130,1530000,3131,1530000,3130,0,3131,11,
3242,1,3239,34700,0,3232,510000,3234,510000,3233,0,3238,27,
3334,1,3334,188373,0,3332,1530000,3333,1530000,3333,0,3334,27,
3434,1,3434,230234,0,3433,1530000,3433,1530000,3433,0,3434,33,
3536,1,3536,125582,0,3534,1530000,3535,1530000,3535,0,3536,18,
3642,1,3642,66192,0,3637,561000,3639,561000,3638,0,3642,45,
3737,1,3737,83721,0,3735,1530000,3736,1530000,3735,0,3736,12,
3841,1,3841,460468,0,3839,1530000,3839,1530000,3839,0,3841,66,
3940,1,3940,1257889,762918,3939,2295000,3939,2295000,3939,0,3940,90,
4049,1,4049,53071,0,4040,637500,4042,637500,4040,0,4049,30,
4144,1,4144,14137,0,4140,510000,4142,510000,4141,0,4144,11,
4242,1,4242,376747,0,4240,1530000,4241,1530000,4240,0,4242,54,
4344,1,4344,1132100,637129,4343,2295000,4344,2295000,4343,0,4344,81,
4443,1,4443,1132100,637129,4442,2295000,4442,2295000,4442,0,4443,81,
4548,1,4547,614968,119997,4543,2295000,4546,2295000,4545,0,4546,44,
4654,1,4654,25704,0,4645,510000,4647,510000,4646,0,4654,20,
4750,1,4749,88453,0,4745,637500,4746,637500,4746,0,4749,50,
4849,1,4849,383724,0,4845,1530000,4847,1530000,4846,0,4849,55,
4948,1,4948,567951,72980,4946,2193000,4947,2193000,4946,0,4948,44,
5048,1,5048,76744,0,5046,1530000,5047,1530000,5047,0,5048,11,
5149,1,5149,348840,0,5147,1530000,5148,1530000,5147,0,5149,50,
5249,1,5249,569747,74776,5248,1836000,5248,1836000,5248,0,5249,60,
5349,1,5349,313955,0,5348,1530000,5348,1530000,5348,0,5349,45,
5457,1,5457,230234,0,5452,1530000,5454,1530000,5453,0,5456,33,
5553,1,5553,520934,25963,5552,1938000,5552,1938000,5552,0,5553,50,
5654,1,5654,136848,0,5652,1428000,5653,1428000,5652,0,5654,22,
5754,1,5754,348840,0,5752,1530000,5753,1530000,5753,0,5754,50,
5855,1,5855,111966,0,5853,1428000,5853,1428000,5853,0,5855,18,
5955,1,5955,460468,0,5953,1530000,5954,1530000,5954,0,5955,66,
6056,1,6056,237621,0,6054,2091000,6055,2091000,6054,0,6055,20,
6156,1,6156,307484,0,6155,2295000,6155,2295000,6155,0,6156,22,
6257,1,6257,124407,0,6256,1428000,6256,1428000,6256,0,6257,20,
6358,1,6357,155509,0,6356,1428000,6357,1428000,6356,0,6357,25,
6460,1,6460,124407,0,6458,1428000,6459,1428000,6458,0,6460,20,
6560,1,6560,74644,0,6558,1428000,6559,1428000,6559,0,6560,12,
6662,1,6662,167949,0,6659,1428000,6659,1428000,6659,0,6662,27,
6761,1,6761,76744,0,6759,1530000,6760,1530000,6760,0,6761,11,
6862,1,6861,205272,0,6860,1428000,6860,1428000,6860,0,6861,33,
6962,1,6962,167949,0,6960,1428000,6961,1428000,6960,0,6962,27,
7063,1,7063,155509,0,7060,1428000,7061,1428000,7061,0,7063,25,
