App,Package,Start Time,Duration,Filename
"System",,"Oct 14, 2018 @ 01:16:20 AM","1 min 5 sec","Trepn_2018.10.14_011619.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
21,1,21,1285842,388211,90,2091000,20,2295000,20,0,21,92,
92,1,92,1188106,290475,191,2091000,91,2091000,91,0,92,100,
192,1,192,1188106,290475,291,2091000,191,2091000,191,0,192,100,
293,1,293,784150,0,391,2295000,291,2091000,291,0,293,66,
392,1,392,614968,0,491,2091000,391,2295000,391,0,392,44,
493,1,493,118810,0,592,1530000,492,2091000,492,0,493,10,
594,1,593,209303,0,693,1530000,592,1530000,592,0,593,30,
697,1,697,279072,0,794,2295000,694,1530000,694,0,696,40,
799,1,798,1215959,318328,895,2295000,795,2295000,795,0,798,87,
899,1,899,1257889,360258,995,2295000,895,2295000,895,0,898,90,
996,1,996,307484,0,1100,535500,995,2295000,995,0,996,22,
1105,1,1105,55895,0,1197,1530000,1102,561000,1101,0,1104,38,
1199,1,1199,174420,0,1298,1530000,1197,1530000,1197,0,1199,25,
1303,1,1303,209303,0,1400,867000,1299,1530000,1299,0,1301,30,
1411,1,1410,209303,0,1499,1530000,1404,1530000,1402,0,1409,30,
1501,1,1501,230234,0,1600,1530000,1500,1530000,1500,0,1501,33,
1602,1,1602,286048,0,1701,1530000,1601,1530000,1601,0,1602,41,
1704,1,1704,251164,0,1801,1836000,1702,1530000,1701,0,1704,36,
1803,1,1802,341848,0,1902,510000,1801,1836000,1801,0,1802,36,
1907,1,1906,38556,0,2005,637500,1904,510000,1903,0,1906,30,
2014,1,2014,97298,0,2105,586500,2011,637500,2007,0,2014,55,
2111,1,2111,34489,0,2206,1530000,2107,586500,2106,0,2110,22,
2208,1,2208,209303,0,2306,1530000,2206,1530000,2206,0,2207,30,
2308,1,2308,188373,0,2407,1530000,2307,1530000,2306,0,2308,27,
2408,1,2408,0,0,2507,637500,2407,1530000,2407,0,2408,0,
2514,1,2513,38919,0,2609,637500,2509,637500,2508,0,2511,22,
2615,1,2615,139536,0,2708,1530000,2611,1530000,2610,0,2615,20,
2710,1,2710,209303,0,2809,1530000,2709,1530000,2709,0,2710,30,
2811,1,2810,69768,0,2909,1530000,2809,1530000,2809,0,2810,10,
2912,1,2911,125582,0,3010,688500,2910,1530000,2910,0,2911,18,
3016,1,3015,27731,0,3113,535500,3012,688500,3011,0,3015,14,
3133,1,3133,55070,0,3212,1836000,3128,535500,3123,0,3132,40,
3213,1,3213,588739,0,3312,1734000,3212,1836000,3212,0,3213,62,
3314,1,3313,430725,0,3413,994500,3313,1734000,3313,0,3313,50,
3415,1,3415,0,0,3514,637500,3413,994500,3413,0,3415,0,
3518,1,3517,53071,0,3614,1530000,3515,637500,3515,0,3517,30,
3616,1,3616,209303,0,3716,1530000,3615,1530000,3614,0,3616,30,
3718,1,3718,230234,0,3815,1530000,3717,1530000,3716,0,3718,33,
3817,1,3817,188373,0,3915,2295000,3816,1530000,3815,0,3817,27,
3916,1,3916,838593,0,4016,2091000,3915,2295000,3915,0,3916,60,
4017,1,4017,1188106,290475,4116,2295000,4016,2091000,4016,0,4017,100,
4118,1,4118,1006311,108680,4216,1530000,4116,2295000,4116,0,4118,72,
4224,1,4224,348840,0,4317,2091000,4217,1530000,4217,0,4219,50,
4318,1,4318,297026,0,4417,1326000,4317,2091000,4317,0,4318,25,
4419,1,4419,121122,0,4521,1530000,4418,1326000,4418,0,4419,22,
4531,1,4531,383724,0,4621,1836000,4522,1530000,4522,0,4531,55,
4623,1,4623,474789,0,4723,1530000,4622,1836000,4622,0,4623,50,
4725,1,4725,460468,0,4823,1836000,4724,1530000,4723,0,4725,66,
4825,1,4825,208907,0,4930,1530000,4824,1836000,4823,0,4824,22,
4954,1,4954,460468,0,5029,2295000,4936,1530000,4936,0,4953,66,
5031,1,5031,1048241,150610,5133,2295000,5030,2295000,5029,0,5031,75,
5136,1,5136,922452,24821,5233,2295000,5134,2295000,5133,0,5135,66,
5235,1,5234,307484,0,5334,1836000,5234,2295000,5234,0,5234,22,
5335,1,5335,379831,0,5434,1428000,5335,1836000,5334,0,5335,40,
5438,1,5437,167949,0,5535,1428000,5435,1428000,5435,0,5437,27,
5537,1,5537,273696,0,5635,1428000,5536,1428000,5535,0,5537,44,
5637,1,5637,68424,0,5736,1428000,5636,1428000,5636,0,5637,11,
5739,1,5739,68424,0,5836,1530000,5737,1428000,5737,0,5738,11,
5838,1,5838,76744,0,5936,1428000,5837,1530000,5836,0,5838,11,
5942,1,5942,167949,0,6037,1836000,5937,1428000,5937,0,5942,27,
6039,1,6039,474789,0,6137,2295000,6038,1836000,6037,0,6039,50,
6139,1,6139,1229936,332305,6238,2295000,6139,2295000,6138,0,6139,88,
6240,1,6240,880522,0,6340,2091000,6239,2295000,6239,0,6240,63,
6342,1,6342,1069295,171664,6440,2295000,6340,2091000,6340,0,6342,90,
6442,1,6442,838593,0,6541,2295000,6441,2295000,6441,0,6442,60,
6543,1,6543,1397655,500024,6642,2295000,6541,2295000,6541,0,6543,100,
6643,1,6643,1076194,178563,6742,2295000,6642,2295000,6642,0,6643,77,
6745,1,6745,517132,0,6842,2295000,6743,2295000,6742,0,6745,37,
6844,1,6844,614968,0,6943,2295000,6843,2295000,6843,0,6843,44,
6944,1,6944,628944,0,7044,2295000,6944,2295000,6943,0,6944,45,
7047,1,7047,880522,0,7144,2295000,7044,2295000,7044,0,7047,63,
7145,1,7145,838593,0,7244,2091000,7144,2295000,7144,0,7145,60,
7247,1,7247,712863,0,7345,2295000,7245,2091000,7245,0,7246,60,
7347,1,7347,1397655,500024,7445,2091000,7345,2295000,7345,0,7347,100,
7447,1,7447,1188106,290475,7546,2295000,7446,2091000,7446,0,7447,100,
7548,1,7548,1257889,360258,7646,2295000,7546,2295000,7546,0,7547,90,
7650,1,7650,1397655,500024,7746,2295000,7648,2295000,7648,0,7650,100,
7749,1,7749,1397655,500024,7847,2091000,7748,2295000,7747,0,7749,100,
7858,1,7848,1188106,290475,7947,2295000,7848,2091000,7847,0,7848,100,
7949,1,7949,1397655,500024,8048,2295000,7948,2295000,7948,0,7949,100,
8050,1,8049,1229936,332305,8148,2091000,8048,2295000,8048,0,8049,88,
8150,1,8150,962366,64735,8249,2295000,8149,2091000,8149,0,8150,81,
8251,1,8251,768710,0,8350,2295000,8250,2295000,8250,0,8251,55,
8351,1,8351,1257889,360258,8451,2295000,8350,2295000,8350,0,8351,90,
8453,1,8453,559062,0,8551,2295000,8452,2295000,8452,0,8452,40,
8556,1,8556,768710,0,8652,2295000,8552,2295000,8552,0,8556,55,
8654,1,8654,768710,0,8752,2295000,8653,2295000,8653,0,8654,55,
8753,1,8753,1048241,150610,8853,2295000,8753,2295000,8752,0,8753,75,
8854,1,8854,768710,0,8953,2295000,8853,2295000,8853,0,8854,55,
8954,1,8954,880522,0,9054,2295000,8953,2295000,8953,0,8954,63,
9055,1,9055,838593,0,9155,2295000,9054,2295000,9054,0,9055,60,
9157,1,9157,1397655,500024,9256,2295000,9155,2295000,9155,0,9157,100,
9257,1,9257,1257889,360258,9356,2295000,9256,2295000,9256,0,9257,90,
9358,1,9358,978358,80727,9457,2295000,9357,2295000,9357,0,9358,70,
9459,1,9459,1076194,178563,9558,2295000,9458,2295000,9458,0,9459,77,
9562,1,9562,1006311,108680,9659,2295000,9559,2295000,9559,0,9562,72,
9660,1,9660,1397655,500024,9760,2091000,9659,2295000,9659,0,9660,100,
9761,1,9761,1188106,290475,9860,2295000,9761,2091000,9760,0,9761,100,
9863,1,9863,1006311,108680,9961,2295000,9862,2295000,9861,0,9863,72,
9962,1,9962,838593,0,10064,1224000,9961,2295000,9961,0,9962,60,
10080,1,10079,289941,0,10164,2295000,10065,1224000,10064,0,10079,60,
10166,1,10166,1257889,360258,10265,2091000,10165,2295000,10165,0,10166,90,
10269,1,10269,1069295,171664,10366,2295000,10266,2091000,10266,0,10268,90,
10367,1,10367,1048241,150610,10466,1530000,10366,2295000,10366,0,10367,75,
10468,1,10468,76744,0,10567,510000,10467,1530000,10466,0,10468,11,
10573,1,10573,38556,0,10667,1530000,10569,510000,10568,0,10572,30,
10669,1,10669,376747,0,10768,637500,10668,1530000,10668,0,10669,54,
10774,1,10773,38919,0,10871,1530000,10771,637500,10769,0,10773,22,
10874,1,10874,306979,0,10968,1938000,10873,1530000,10873,0,10874,44,
10970,1,10970,687633,0,11069,1938000,10969,1938000,10969,0,10970,66,
11076,1,11076,781401,0,11169,2295000,11069,1938000,11069,0,11075,75,
11177,1,11177,1160053,262422,11269,2295000,11169,2295000,11169,0,11177,83,
11277,1,11277,1006311,108680,11371,2295000,11276,2295000,11270,0,11277,72,
11373,1,11373,922452,24821,11422,2295000,11372,2295000,11372,0,11373,66,
11423,1,11423,1160053,262422,11522,2295000,11423,2295000,11422,0,11423,83,
11523,1,11523,628944,0,11623,510000,11522,2295000,11522,0,11523,45,
11627,1,11627,25704,0,11723,2091000,11625,510000,11624,0,11627,20,
11724,1,11724,1188106,290475,11823,2295000,11724,2091000,11723,0,11724,100,
11830,1,11829,922452,24821,11924,2091000,11828,2295000,11824,0,11829,66,
11926,1,11926,712863,0,12026,1734000,11925,2091000,11925,0,11926,60,
12039,1,12039,568557,0,12126,2091000,12028,1734000,12027,0,12033,66,
12129,1,12129,1045533,147902,12225,2091000,12127,2091000,12126,0,12128,88,
12227,1,12226,356431,0,12326,1530000,12226,2091000,12226,0,12226,30,
12334,1,12333,383724,0,12426,1836000,12328,1530000,12327,0,12330,55,
