App,Package,Start Time,Duration,Filename
"System",,"Oct 10, 2018 @ 09:38:16 PM","1 min 5 sec","Trepn_2018.10.10_213815.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
23,1,23,1187535,357370,89,2193000,16,2193000,16,0,22,92,
91,1,91,1097179,267014,190,2295000,90,2193000,90,0,91,85,
191,1,191,1397655,567490,290,2295000,190,2295000,190,0,191,100,
293,1,293,838593,8428,390,2295000,291,2295000,291,0,292,60,
392,1,392,922452,92287,493,2295000,391,2295000,391,0,392,66,
495,1,495,698827,0,592,1836000,494,2295000,494,0,495,50,
594,1,594,474789,0,692,2295000,593,1836000,592,0,594,50,
693,1,693,978358,148193,792,1530000,692,2295000,692,0,693,70,
803,1,803,348840,0,892,2295000,793,1530000,792,0,795,50,
894,1,894,1397655,567490,993,2295000,893,2295000,893,0,894,100,
998,1,997,1257889,427724,1095,2295000,995,2295000,994,0,997,90,
1097,1,1097,1257889,427724,1195,2091000,1095,2295000,1095,0,1097,90,
1197,1,1197,1188106,357941,1296,2295000,1196,2091000,1196,0,1197,100,
1297,1,1297,1257889,427724,1396,2295000,1297,2295000,1296,0,1297,90,
1400,1,1398,1257889,427724,1499,2295000,1397,2295000,1397,0,1398,90,
1505,1,1505,1257889,427724,1600,2295000,1500,2295000,1500,0,1505,90,
1601,1,1601,1397655,567490,1702,2295000,1600,2295000,1600,0,1601,100,
1703,1,1703,1397655,567490,1802,2295000,1703,2295000,1702,0,1703,100,
1805,1,1805,1397655,567490,1903,2295000,1804,2295000,1803,0,1805,100,
1904,1,1904,1397655,567490,2006,2295000,1903,2295000,1903,0,1904,100,
2009,1,2009,1271866,441701,2106,2295000,2007,2295000,2006,0,2009,91,
2108,1,2108,1229936,399771,2208,2295000,2107,2295000,2107,0,2108,88,
2209,1,2209,1257889,427724,2308,2295000,2208,2295000,2208,0,2209,90,
2310,1,2310,754733,0,2409,510000,2309,2295000,2308,0,2310,54,
2416,1,2415,0,0,2509,1530000,2412,510000,2411,0,2415,0,
2511,1,2511,153489,0,2611,2014500,2510,1530000,2510,0,2511,22,
2623,1,2621,668290,0,2711,2295000,2612,2014500,2612,0,2613,60,
2712,1,2712,1397655,567490,2812,2295000,2712,2295000,2711,0,2712,100,
2813,1,2813,1397655,567490,2912,2295000,2812,2295000,2812,0,2813,100,
2913,1,2913,139765,0,3012,1224000,2912,2295000,2912,0,2913,10,
3014,1,3014,0,0,3112,1530000,3013,1224000,3013,0,3014,0,
3114,1,3114,0,0,3213,637500,3113,1530000,3113,0,3114,0,
3217,1,3217,17690,0,3314,510000,3214,637500,3214,0,3217,10,
3321,1,3320,34700,0,3416,612000,3316,510000,3315,0,3319,27,
3424,1,3423,23133,0,3516,510000,3418,510000,3417,0,3423,18,
3523,1,3523,51408,0,3618,1530000,3520,510000,3518,0,3523,40,
3621,1,3621,188373,0,3719,510000,3619,1530000,3619,0,3621,27,
3724,1,3724,0,0,3820,510000,3721,510000,3720,0,3723,0,
3826,1,3826,14137,0,3920,1836000,3822,510000,3821,0,3825,11,
3921,1,3921,237394,0,4020,2193000,3920,1836000,3920,0,3921,25,
4021,1,4021,0,0,4121,510000,4021,2193000,4020,0,4021,0,
4126,1,4126,25704,0,4222,637500,4123,510000,4122,0,4126,20,
4238,1,4236,19459,0,4324,1938000,4224,637500,4223,0,4228,11,
4351,1,4351,864751,34586,4423,1836000,4350,1938000,4345,0,4351,83,
4431,1,4431,417814,0,4524,1530000,4430,1836000,4426,0,4431,44,
4530,1,4529,383724,0,4624,2014500,4525,1530000,4525,0,4529,55,
4626,1,4626,735119,0,4725,1530000,4625,2014500,4624,0,4626,66,
4726,1,4726,69768,0,4826,510000,4725,1530000,4725,0,4726,10,
4830,1,4830,13238,0,4926,1530000,4828,561000,4827,0,4830,9,
4928,1,4928,209303,0,5027,510000,4927,1530000,4926,0,4928,30,
5031,1,5031,11566,0,5127,1530000,5028,510000,5028,0,5031,9,
5129,1,5129,153489,0,5228,1530000,5128,1530000,5128,0,5129,22,
5230,1,5230,230234,0,5328,1428000,5229,1530000,5228,0,5229,33,
5330,1,5330,0,0,5428,1428000,5329,1428000,5328,0,5329,0,
5430,1,5430,62203,0,5529,1428000,5429,1428000,5429,0,5430,10,
5531,1,5531,0,0,5629,1428000,5529,1428000,5529,0,5530,0,
5630,1,5630,0,0,5729,1428000,5629,1428000,5629,0,5630,0,
5730,1,5730,0,0,5829,1428000,5729,1428000,5729,0,5730,0,
5832,1,5832,0,0,5930,1428000,5830,1428000,5830,0,5831,0,
5932,1,5932,55983,0,6030,1530000,5930,1428000,5930,0,5931,9,
6031,1,6031,230234,0,6130,1428000,6030,1530000,6030,0,6031,33,
6132,1,6131,0,0,6230,1428000,6131,1428000,6130,0,6131,0,
6232,1,6232,55983,0,6331,1428000,6231,1428000,6231,0,6232,9,
6333,1,6333,0,0,6432,1428000,6332,1428000,6332,0,6333,0,
6434,1,6434,0,0,6532,1428000,6433,1428000,6432,0,6434,0,
6534,1,6534,0,0,6633,1428000,6533,1428000,6533,0,6534,0,
6634,1,6634,0,0,6733,1428000,6633,1428000,6633,0,6634,0,
6735,1,6735,0,0,6834,1428000,6734,1428000,6733,0,6734,0,
6835,1,6835,0,0,6934,1836000,6834,1428000,6834,0,6835,0,
6935,1,6935,0,0,7034,2295000,6934,1836000,6934,0,6935,0,
7035,1,7035,0,0,7135,2295000,7034,2295000,7034,0,7035,0,
7136,1,7136,0,0,7235,2295000,7135,2295000,7135,0,7136,0,
7237,1,7236,0,0,7336,2295000,7236,2295000,7236,0,7236,0,
7338,1,7338,125788,0,7437,2295000,7337,2295000,7337,0,7338,9,
7438,1,7438,0,0,7538,637500,7438,2295000,7437,0,7438,0,
7543,1,7543,0,0,7639,1530000,7540,637500,7539,0,7542,0,
7641,1,7641,83721,0,7740,510000,7640,1530000,7639,0,7641,12,
