App,Package,Start Time,Duration,Filename
"System",,"Oct 13, 2018 @ 04:56:08 PM","1 min 5 sec","Trepn_2018.10.13_165607.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
59,1,58,1116819,260245,94,2091000,57,2091000,57,0,58,94,
95,1,95,1188106,331532,196,2295000,95,2091000,94,0,95,100,
198,1,198,1397655,541081,296,2295000,197,2295000,196,0,197,100,
297,1,297,978358,121784,396,2295000,297,2295000,296,0,297,70,
398,1,398,838593,0,497,2091000,397,2295000,397,0,397,60,
498,1,498,594053,0,606,1530000,497,2091000,497,0,498,50,
610,1,610,376747,0,706,1938000,608,1530000,607,0,610,54,
708,1,707,729308,0,806,2295000,707,1938000,706,0,707,70,
808,1,808,1006311,149737,908,2295000,807,2295000,807,0,808,72,
910,1,910,1397655,541081,1008,2295000,909,2295000,909,0,910,100,
1009,1,1009,1397655,541081,1109,2295000,1009,2295000,1009,0,1009,100,
1110,1,1110,1397655,541081,1209,2295000,1109,2295000,1109,0,1110,100,
1210,1,1210,1229936,373362,1315,2295000,1209,2295000,1209,0,1210,88,
1316,1,1316,139765,0,1415,2295000,1315,2295000,1315,0,1316,10,
1417,1,1417,1132100,275526,1517,2295000,1415,2295000,1415,0,1417,81,
1522,1,1522,1397655,541081,1620,2295000,1517,2295000,1517,0,1522,100,
1621,1,1621,1397655,541081,1720,2295000,1620,2295000,1620,0,1621,100,
1722,1,1722,1397655,541081,1821,2295000,1721,2295000,1721,0,1722,100,
1822,1,1822,1257889,401315,1925,2295000,1821,2295000,1821,0,1822,90,
1927,1,1926,1397655,541081,2028,2295000,1926,2295000,1925,0,1926,100,
2041,1,2041,1397655,541081,2129,2295000,2029,2295000,2029,0,2041,100,
2130,1,2130,698827,0,2231,1530000,2129,2295000,2129,0,2130,50,
2234,1,2233,125582,0,2334,739500,2232,1530000,2232,0,2233,18,
2339,1,2339,88118,0,2432,1836000,2336,739500,2335,0,2339,40,
2434,1,2434,313361,0,2533,2295000,2433,1836000,2433,0,2434,33,
2534,1,2534,1048241,191667,2633,765000,2534,2295000,2533,0,2534,75,
2636,1,2636,69538,0,2734,663000,2635,765000,2634,0,2636,30,
2738,1,2737,41220,0,2835,637500,2735,663000,2735,0,2737,22,
2839,1,2838,31843,0,2936,2091000,2836,637500,2836,0,2838,18,
2938,1,2938,522766,0,3035,2295000,2936,2091000,2936,0,2937,44,
3037,1,3036,1257889,401315,3136,2295000,3036,2295000,3036,0,3036,90,
3137,1,3137,1257889,401315,3237,841500,3136,2295000,3136,0,3137,90,
3240,1,3240,0,0,3338,637500,3238,841500,3237,0,3239,0,
3340,1,3340,153489,0,3438,2193000,3339,1530000,3338,0,3340,22,
3439,1,3439,1161719,305145,3538,1530000,3438,2193000,3438,0,3439,90,
3540,1,3540,0,0,3639,1836000,3539,1530000,3539,0,3540,0,
3640,1,3640,256386,0,3739,2295000,3639,1836000,3639,0,3640,27,
3740,1,3740,0,0,3840,510000,3740,2295000,3739,0,3740,0,
3846,1,3845,11566,0,3940,1530000,3842,510000,3841,0,3845,9,
3942,1,3942,376747,0,4041,510000,3941,1530000,3941,0,3942,54,
4049,1,4048,28274,0,4142,637500,4043,510000,4042,0,4047,22,
4146,1,4146,35381,0,4243,637500,4143,637500,4143,0,4146,20,
4248,1,4248,19459,0,4343,1530000,4245,637500,4244,0,4247,11,
4346,1,4346,0,0,4445,510000,4344,1530000,4344,0,4346,0,
4451,1,4451,20563,0,4544,1530000,4447,510000,4446,0,4451,16,
4546,1,4546,0,0,4646,1836000,4545,1530000,4545,0,4546,0,
4672,1,4672,854621,0,4746,2091000,4655,1836000,4647,0,4670,90,
4748,1,4748,499004,0,4846,1530000,4747,2091000,4746,0,4748,42,
