App,Package,Start Time,Duration,Filename
"System",,"Oct 13, 2018 @ 08:40:05 PM","1 min 5 sec","Trepn_2018.10.13_204004.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
29,1,29,1084271,392417,95,2295000,27,2193000,27,0,28,84,
97,1,97,1397655,705801,195,2295000,96,2295000,95,0,97,100,
197,1,197,1257889,566035,295,2295000,196,2295000,195,0,197,90,
298,1,298,461226,0,396,2295000,296,2295000,296,0,297,33,
397,1,397,153742,0,497,586500,397,2295000,396,0,397,11,
508,1,508,18812,0,597,1530000,500,586500,498,0,507,12,
599,1,599,348840,0,698,1734000,598,1530000,597,0,599,50,
700,1,699,620244,0,798,1530000,698,1734000,698,0,699,72,
800,1,800,174420,0,907,1530000,799,1530000,798,0,800,25,
909,1,909,481399,0,1006,2193000,908,1530000,907,0,909,69,
1008,1,1008,477595,0,1109,561000,1007,2193000,1007,0,1008,37,
1116,1,1115,48541,0,1210,1530000,1111,561000,1110,0,1115,33,
1212,1,1212,313955,0,1310,510000,1210,1530000,1210,0,1212,45,
1318,1,1317,34700,0,1417,2193000,1312,510000,1311,0,1315,27,
1419,1,1419,1290799,598945,1518,2295000,1418,2193000,1418,0,1419,100,
1519,1,1519,614968,0,1618,2295000,1518,2295000,1518,0,1519,44,
1619,1,1619,573038,0,1718,2295000,1618,2295000,1618,0,1619,41,
1719,1,1719,573038,0,1819,1530000,1719,2295000,1718,0,1719,41,
1821,1,1821,174420,0,1920,637500,1820,1530000,1819,0,1820,25,
1924,1,1924,0,0,2020,1530000,1921,637500,1920,0,1923,0,
2022,1,2022,153489,0,2120,1530000,2021,1530000,2020,0,2022,22,
2122,1,2122,0,0,2221,1530000,2121,1530000,2120,0,2122,0,
2222,1,2222,251164,0,2321,1530000,2221,1530000,2221,0,2222,36,
2322,1,2322,230234,0,2423,561000,2321,1530000,2321,0,2322,33,
2438,1,2437,48541,0,2523,1530000,2430,561000,2427,0,2436,33,
2525,1,2525,153489,0,2623,1530000,2524,1530000,2523,0,2525,22,
2625,1,2625,139536,0,2723,1530000,2624,1530000,2624,0,2625,20,
2725,1,2725,230234,0,2824,1530000,2724,1530000,2724,0,2725,33,
2827,1,2826,153489,0,2925,1530000,2825,1530000,2825,0,2826,22,
2926,1,2926,69768,0,3026,1530000,2925,1530000,2925,0,2926,10,
3028,1,3028,418607,0,3126,1530000,3027,1530000,3026,0,3028,60,
3128,1,3128,63912,0,3227,1836000,3127,943500,3126,0,3128,20,
3230,1,3230,417814,0,3327,2295000,3229,1836000,3228,0,3230,44,
3329,1,3329,1257889,566035,3427,2295000,3327,2295000,3327,0,3329,90,
3428,1,3428,880522,188668,3527,1122000,3427,2295000,3427,0,3428,63,
3530,1,3529,75613,0,3629,561000,3528,1122000,3528,0,3529,18,
3638,1,3636,44128,0,3728,1530000,3631,561000,3630,0,3635,30,
3734,1,3734,313955,0,3829,765000,3730,1530000,3729,0,3734,45,
3832,1,3832,0,0,3930,1836000,3830,765000,3830,0,3832,0,
3931,1,3931,854621,162767,4030,2295000,3930,1836000,3930,0,3931,90,
4032,1,4031,1397655,705801,4130,2295000,4030,2295000,4030,0,4031,100,
4132,1,4132,698827,6973,4231,2295000,4131,2295000,4131,0,4132,50,
4232,1,4232,1118124,426270,4331,2295000,4231,2295000,4231,0,4232,80,
4332,1,4332,922452,230598,4431,2295000,4331,2295000,4331,0,4332,66,
4433,1,4433,559062,0,4532,2295000,4432,2295000,4431,0,4432,40,
4534,1,4534,796663,104809,4635,2295000,4533,2295000,4532,0,4533,57,
4637,1,4636,1397655,705801,4735,2295000,4636,2295000,4635,0,4636,100,
4737,1,4737,698827,6973,4836,2295000,4736,2295000,4736,0,4737,50,
4837,1,4837,1132100,440246,4939,2295000,4836,2295000,4836,0,4837,81,
4946,1,4946,1118124,426270,5040,2295000,4940,2295000,4940,0,4945,80,
5041,1,5041,1257889,566035,5141,2295000,5040,2295000,5040,0,5041,90,
5142,1,5142,1397655,705801,5241,2295000,5142,2295000,5141,0,5142,100,
5242,1,5242,1397655,705801,5341,2295000,5241,2295000,5241,0,5242,100,
5343,1,5343,1257889,566035,5443,2295000,5342,2295000,5341,0,5342,90,
5445,1,5444,1397655,705801,5544,2295000,5444,2295000,5443,0,5444,100,
5545,1,5545,1397655,705801,5646,2295000,5544,2295000,5544,0,5545,100,
5647,1,5647,1397655,705801,5746,2295000,5646,2295000,5646,0,5647,100,
5747,1,5747,1397655,705801,5848,2295000,5747,2295000,5746,0,5747,100,
5849,1,5849,1397655,705801,5948,2295000,5848,2295000,5848,0,5849,100,
5953,1,5953,1397655,705801,6049,2295000,5949,2295000,5949,0,5953,100,
6053,1,6053,1397655,705801,6149,2091000,6052,2295000,6049,0,6053,100,
6151,1,6151,1188106,496252,6250,2295000,6150,2091000,6150,0,6151,100,
6252,1,6252,1229936,538082,6352,2295000,6250,2295000,6250,0,6251,88,
6355,1,6355,1397655,705801,6454,2295000,6353,2295000,6353,0,6354,100,
6456,1,6456,1397655,705801,6553,2295000,6455,2295000,6455,0,6456,100,
6555,1,6554,1397655,705801,6655,2091000,6554,2295000,6553,0,6554,100,
6661,1,6661,1081176,389322,6755,2295000,6655,2091000,6655,0,6660,91,
6757,1,6756,1397655,705801,6855,2295000,6755,2295000,6755,0,6756,100,
6861,1,6859,1397655,705801,6955,2295000,6856,2295000,6856,0,6859,100,
6956,1,6956,1257889,566035,7056,2091000,6956,2295000,6956,0,6956,90,
7057,1,7057,784150,92296,7157,2014500,7056,2091000,7056,0,7057,66,
7158,1,7158,445526,0,7259,1632000,7157,2014500,7157,0,7158,40,
7268,1,7267,621987,0,7358,2091000,7263,1632000,7261,0,7267,80,
7360,1,7360,1069295,377441,7458,2295000,7359,2091000,7358,0,7359,90,
7460,1,7460,810639,118785,7558,2295000,7459,2295000,7458,0,7459,58,
7561,1,7561,922452,230598,7659,2295000,7560,2295000,7560,0,7561,66,
7662,1,7660,1397655,705801,7759,2091000,7660,2295000,7659,0,7660,100,
7761,1,7761,1069295,377441,7860,2091000,7760,2091000,7760,0,7761,90,
7861,1,7861,1188106,496252,7960,2295000,7861,2091000,7860,0,7861,100,
7962,1,7962,1397655,705801,8061,2295000,7961,2295000,7961,0,7962,100,
8062,1,8062,1215959,524105,8161,2295000,8062,2295000,8061,0,8062,87,
8163,1,8163,1160053,468199,8262,2295000,8162,2295000,8162,0,8163,83,
8264,1,8264,838593,146739,8363,1734000,8263,2295000,8263,0,8264,60,
8364,1,8364,0,0,8465,637500,8363,1734000,8363,0,8364,0,
8469,1,8469,38919,0,8566,714000,8467,637500,8466,0,8468,22,
8571,1,8571,121254,0,8667,612000,8568,714000,8568,0,8571,58,
8670,1,8670,60015,0,8767,637500,8668,612000,8667,0,8670,36,
8792,1,8791,66192,0,8869,1530000,8782,561000,8776,0,8790,45,
8873,1,8873,383724,0,8970,1530000,8871,1530000,8869,0,8873,55,
8971,1,8971,460468,0,9070,1224000,8971,1530000,8970,0,8971,66,
9073,1,9073,241617,0,9171,1530000,9071,1224000,9071,0,9073,50,
9172,1,9172,174420,0,9271,1530000,9171,1530000,9171,0,9172,25,
9273,1,9273,230234,0,9373,561000,9272,1530000,9272,0,9273,33,
9382,1,9380,52953,0,9479,1530000,9374,561000,9374,0,9379,36,
