App,Package,Start Time,Duration,Filename
"System",,"Oct 9, 2018 @ 11:47:10 PM","1 min 6 sec","Trepn_2018.10.09_234709.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
13,1,13,1397655,617548,92,2295000,10,2295000,9,0,13,100,
93,1,93,1397655,617548,192,2295000,92,2295000,92,0,93,100,
193,1,193,1257889,477782,292,2295000,192,2295000,192,0,193,90,
293,1,293,419296,0,393,510000,293,2295000,292,0,293,30,
397,1,397,23133,0,493,1530000,395,510000,394,0,397,18,
495,1,495,258141,0,593,1836000,494,1530000,494,0,495,37,
595,1,595,0,0,694,1530000,594,1836000,594,0,595,0,
696,1,696,439538,0,795,1836000,695,1530000,695,0,696,63,
796,1,796,683697,0,897,2295000,796,1836000,795,0,796,72,
898,1,898,978358,198251,997,2295000,898,2295000,897,0,898,70,
999,1,998,922452,142345,1098,2295000,998,2295000,998,0,998,66,
1099,1,1099,419296,0,1198,1530000,1098,2295000,1098,0,1099,30,
1199,1,1199,188373,0,1298,1530000,1199,1530000,1198,0,1199,27,
1300,1,1300,174420,0,1399,2295000,1299,1530000,1299,0,1300,25,
1410,1,1410,1257889,477782,1500,2295000,1400,2295000,1399,0,1410,90,
1501,1,1501,768710,0,1601,637500,1500,2295000,1500,0,1501,55,
1604,1,1604,38919,0,1702,1530000,1602,637500,1602,0,1604,22,
1703,1,1703,83721,0,1802,1326000,1702,1530000,1702,0,1703,12,
1803,1,1803,121122,0,1902,1836000,1802,1326000,1802,0,1803,22,
1903,1,1903,512772,0,2002,2295000,1902,1836000,1902,0,1903,54,
2004,1,2004,1257889,477782,2103,2295000,2003,2295000,2003,0,2004,90,
2104,1,2104,1257889,477782,2203,2295000,2103,2295000,2103,0,2104,90,
2206,1,2206,377366,0,2304,1530000,2204,2295000,2204,0,2206,27,
2306,1,2306,209303,0,2404,1836000,2305,1530000,2304,0,2306,30,
2406,1,2406,512772,0,2504,2295000,2405,1836000,2404,0,2406,54,
2506,1,2506,307484,0,2605,2295000,2505,2295000,2505,0,2506,22,
2606,1,2606,573038,0,2705,1530000,2605,2295000,2605,0,2606,41,
2707,1,2707,76744,0,2806,1530000,2706,1530000,2706,0,2707,11,
2808,1,2808,376747,0,2906,1836000,2806,1530000,2806,0,2808,54,
2907,1,2907,598234,0,3006,2295000,2907,1836000,2906,0,2907,63,
3008,1,3008,1397655,617548,3107,2295000,3007,2295000,3007,0,3007,100,
3108,1,3108,1257889,477782,3207,2295000,3107,2295000,3107,0,3108,90,
3208,1,3208,1397655,617548,3307,2295000,3207,2295000,3207,0,3208,100,
3309,1,3308,1257889,477782,3408,2295000,3308,2295000,3308,0,3308,90,
3409,1,3409,768710,0,3509,2295000,3408,2295000,3408,0,3409,55,
3510,1,3510,1397655,617548,3610,2091000,3509,2295000,3509,0,3510,100,
3617,1,3617,784150,4043,3711,2295000,3611,2091000,3611,0,3612,66,
3712,1,3712,1257889,477782,3811,2295000,3711,2295000,3711,0,3712,90,
3812,1,3812,838593,58486,3911,2295000,3811,2295000,3811,0,3812,60,
3913,1,3913,1397655,617548,4014,2295000,3912,2295000,3912,0,3913,100,
4024,1,4024,1397655,617548,4115,2295000,4015,2295000,4015,0,4021,100,
4116,1,4116,1271866,491759,4216,2295000,4115,2295000,4115,0,4116,91,
4218,1,4218,1257889,477782,4320,2295000,4217,2295000,4217,0,4218,90,
4322,1,4322,1397655,617548,4422,2295000,4321,2295000,4321,0,4321,100,
4424,1,4424,1397655,617548,4523,2295000,4423,2295000,4422,0,4423,100,
4524,1,4524,1397655,617548,4623,1938000,4523,2295000,4523,0,4524,100,
4625,1,4625,843913,63806,4724,2295000,4624,1938000,4624,0,4625,81,
4726,1,4726,1397655,617548,4825,2295000,4725,2295000,4725,0,4726,100,
4827,1,4827,1397655,617548,4926,2295000,4825,2295000,4825,0,4827,100,
4927,1,4927,1257889,477782,5028,2295000,4926,2295000,4926,0,4927,90,
5032,1,5032,1397655,617548,5128,2295000,5029,2295000,5029,0,5032,100,
5133,1,5133,1397655,617548,5229,2295000,5129,2295000,5129,0,5133,100,
5232,1,5231,1397655,617548,5330,2295000,5231,2295000,5230,0,5231,100,
5331,1,5331,1257889,477782,5429,2295000,5330,2295000,5330,0,5331,90,
5437,1,5436,768710,0,5530,2295000,5431,2295000,5430,0,5435,55,
5533,1,5532,1397655,617548,5631,2295000,5530,2295000,5530,0,5532,100,
5632,1,5632,1257889,477782,5736,2295000,5631,2295000,5631,0,5632,90,
5738,1,5738,1271866,491759,5837,1938000,5737,2295000,5736,0,5738,91,
5843,1,5843,1041868,261761,5942,2295000,5837,1938000,5837,0,5839,100,
5945,1,5945,1257889,477782,6038,2295000,5943,2295000,5942,0,5945,90,
6040,1,6040,1397655,617548,6138,2295000,6039,2295000,6039,0,6040,100,
6140,1,6140,1215959,435852,6239,2295000,6139,2295000,6139,0,6140,87,
