App,Package,Start Time,Duration,Filename
"System",,"Oct 9, 2018 @ 12:24:16 AM","1 min 6 sec","Trepn_2018.10.09_002415.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
29,1,28,1041868,445297,86,1938000,19,1938000,19,0,27,100,
91,1,91,1041868,445297,187,1836000,89,1938000,87,0,90,100,
190,1,190,854621,258050,287,2295000,189,1836000,188,0,189,90,
288,1,288,1006311,409740,387,1836000,288,2295000,287,0,288,72,
389,1,389,712184,115613,491,1530000,388,1836000,388,0,389,75,
493,1,493,418607,0,592,1530000,492,1530000,492,0,493,60,
593,1,593,279072,0,692,2295000,592,1530000,592,0,593,40,
693,1,693,1132100,535529,793,2295000,692,2295000,692,0,693,81,
794,1,794,1229936,633365,893,2295000,793,2295000,793,0,794,88,
894,1,894,461226,0,993,2295000,893,2295000,893,0,894,33,
994,1,994,922452,325881,1094,510000,994,2295000,993,0,994,66,
1101,1,1100,12852,0,1195,586500,1096,510000,1095,0,1100,10,
1199,1,1198,70547,0,1296,1530000,1196,586500,1196,0,1198,45,
1299,1,1299,139536,0,1396,1530000,1297,1530000,1296,0,1299,20,
1398,1,1398,348840,0,1498,2295000,1396,1530000,1396,0,1397,50,
1500,1,1500,1397655,801084,1596,2295000,1499,2295000,1499,0,1500,100,
1598,1,1598,1397655,801084,1697,2295000,1597,2295000,1597,0,1597,100,
1698,1,1698,559062,0,1797,637500,1697,2295000,1697,0,1698,40,
1804,1,1804,0,0,1911,612000,1799,637500,1798,0,1803,0,
1916,1,1916,376747,0,2007,1530000,1914,1530000,1913,0,1916,54,
2010,1,2010,153489,0,2101,1224000,2008,1530000,2008,0,2010,22,
2104,1,2104,96647,0,2202,637500,2102,1224000,2102,0,2103,20,
2244,1,2244,21228,0,2302,1530000,2204,637500,2203,0,2238,12,
2304,1,2304,432561,0,2408,612000,2303,1530000,2303,0,2304,62,
2431,1,2431,68350,0,2503,1530000,2410,612000,2409,0,2430,41,
2505,1,2505,97675,0,2606,561000,2504,1530000,2504,0,2505,14,
2624,1,2623,52953,0,2706,1530000,2619,561000,2617,0,2622,36,
2708,1,2708,111628,0,2806,1836000,2706,1530000,2706,0,2707,16,
2807,1,2807,170924,0,2907,1530000,2806,1836000,2806,0,2807,18,
2909,1,2909,153489,0,3033,1836000,2908,1530000,2908,0,2909,22,
3048,1,3048,503276,0,3110,2193000,3043,1836000,3042,0,3048,53,
3114,1,3113,774479,177908,3210,2295000,3111,2193000,3111,0,3112,60,
3211,1,3211,1397655,801084,3310,2295000,3210,2295000,3210,0,3211,100,
3311,1,3311,559062,0,3411,1530000,3311,2295000,3311,0,3311,40,
