App,Package,Start Time,Duration,Filename
"System",,"Oct 9, 2018 @ 12:34:38 AM","1 min 6 sec","Trepn_2018.10.09_003437.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
18,1,18,948100,0,88,1836000,15,1938000,15,0,17,91,
92,1,91,949579,0,196,2091000,89,1836000,89,0,91,100,
198,1,197,1188106,173441,297,2295000,196,2091000,196,0,197,100,
299,1,299,1397655,382990,398,1836000,298,2295000,297,0,299,100,
401,1,401,712184,0,501,2295000,400,1836000,399,0,401,75,
502,1,502,419296,0,602,1530000,501,2295000,501,0,502,30,
603,1,603,188373,0,702,1530000,602,1530000,602,0,603,27,
704,1,704,369770,0,803,1530000,703,1530000,703,0,704,53,
804,1,804,251164,0,903,1530000,803,1530000,803,0,804,36,
905,1,905,209303,0,1004,688500,903,1530000,903,0,904,30,
1008,1,1008,43577,0,1105,535500,1005,688500,1005,0,1008,22,
1112,1,1111,50940,0,1207,1530000,1108,535500,1106,0,1111,37,
1210,1,1209,376747,0,1307,1530000,1208,1530000,1208,0,1209,54,
1312,1,1312,0,0,1409,2295000,1308,1530000,1308,0,1310,0,
1410,1,1410,1397655,382990,1508,1938000,1409,2295000,1409,0,1410,100,
1510,1,1509,520934,0,1610,510000,1509,1938000,1508,0,1509,50,
1622,1,1622,313955,0,1710,1530000,1618,1530000,1616,0,1620,45,
1711,1,1711,153489,0,1811,637500,1710,1530000,1710,0,1711,22,
1823,1,1822,44226,0,1911,1530000,1812,637500,1812,0,1822,25,
1914,1,1913,258141,0,2013,1530000,1912,1530000,1912,0,1913,37,
2020,1,2019,125582,0,2113,2193000,2015,1530000,2013,0,2018,18,
2115,1,2115,903559,0,2214,1224000,2114,2193000,2114,0,2115,70,
2216,1,2216,96647,0,2315,637500,2215,1224000,2214,0,2216,20,
2318,1,2318,70762,0,2415,1836000,2316,637500,2315,0,2318,40,
2416,1,2416,598234,0,2517,1530000,2415,1836000,2415,0,2416,63,
2519,1,2518,348840,0,2616,1530000,2517,1530000,2517,0,2518,50,
2619,1,2618,251164,0,2719,1530000,2617,1530000,2617,0,2618,36,
2721,1,2721,83721,0,2819,2295000,2719,1530000,2719,0,2721,12,
2822,1,2822,461226,0,2919,2295000,2820,2295000,2819,0,2822,33,
2922,1,2922,698827,0,3021,2295000,2921,2295000,2920,0,2922,50,
3022,1,3022,978358,0,3123,2295000,3021,2295000,3021,0,3022,70,
3125,1,3124,349413,0,3224,2295000,3124,2295000,3124,0,3124,25,
3225,1,3225,167718,0,3324,2295000,3224,2295000,3224,0,3225,12,
3325,1,3325,349413,0,3424,2295000,3324,2295000,3324,0,3325,25,
3426,1,3426,419296,0,3525,2295000,3425,2295000,3425,0,3425,30,
3526,1,3526,1257889,243224,3626,2295000,3525,2295000,3525,0,3526,90,
3627,1,3627,1229936,215271,3726,1836000,3626,2295000,3626,0,3627,88,
3729,1,3729,854621,0,3828,2295000,3728,1836000,3728,0,3729,90,
3829,1,3829,1397655,382990,3928,1836000,3828,2295000,3828,0,3829,100,
3930,1,3930,949579,0,4029,1836000,3929,1836000,3929,0,3930,100,
4031,1,4031,949579,0,4131,2295000,4030,1836000,4030,0,4031,100,
4143,1,4143,1397655,382990,4232,1836000,4132,2295000,4131,0,4132,100,
4233,1,4233,949579,0,4334,2295000,4232,1836000,4232,0,4233,100,
4337,1,4337,1397655,382990,4436,2295000,4335,2295000,4335,0,4336,100,
4441,1,4439,1257889,243224,4536,1836000,4436,2295000,4436,0,4439,90,
4547,1,4547,769159,0,4636,2295000,4538,1836000,4538,0,4546,81,
4639,1,4639,1397655,382990,4737,2295000,4637,2295000,4637,0,4639,100,
4740,1,4740,1397655,382990,4838,2295000,4737,2295000,4737,0,4740,100,
4839,1,4839,1397655,382990,4939,1938000,4839,2295000,4838,0,4839,100,
4944,1,4944,937681,0,5039,2193000,4939,1938000,4939,0,4944,90,
5040,1,5040,1135903,121238,5139,2295000,5039,2193000,5039,0,5040,88,
5141,1,5141,1397655,382990,5240,1836000,5140,2295000,5140,0,5141,100,
5242,1,5241,949579,0,5340,2295000,5241,1836000,5240,0,5241,100,
5341,1,5341,1397655,382990,5441,2295000,5341,2295000,5340,0,5341,100,
5442,1,5442,1257889,243224,5541,2295000,5441,2295000,5441,0,5442,90,
5545,1,5545,1397655,382990,5643,1836000,5543,2295000,5543,0,5544,100,
5646,1,5646,854621,0,5743,2091000,5643,1836000,5643,0,5646,90,
5744,1,5744,950484,0,5843,2295000,5743,2091000,5743,0,5744,80,
5844,1,5844,1257889,243224,5943,2295000,5843,2295000,5843,0,5844,90,
5945,1,5945,1257889,243224,6045,1836000,5944,2295000,5944,0,5945,90,
6047,1,6047,949579,0,6147,2295000,6046,1836000,6045,0,6047,100,
6176,1,6176,1397655,382990,6247,1836000,6149,2295000,6148,0,6173,100,
6257,1,6249,949579,0,6347,1836000,6247,1836000,6247,0,6249,100,
6267,1,6349,949579,0,6447,2295000,6348,1836000,6347,0,6349,100,
6350,1,6449,1397655,382990,6548,1836000,6448,2295000,6448,0,6449,100,
6449,1,6550,949579,0,6650,2295000,6549,1836000,6549,0,6550,100,
6550,1,6652,1257889,243224,6751,2295000,6651,2295000,6651,0,6652,90,
6655,1,6755,1076194,61529,6852,663000,6752,2295000,6751,0,6754,77,
6755,1,6858,56209,0,6952,1836000,6854,663000,6854,0,6857,30,
6858,1,6954,759663,0,7053,1836000,6953,1836000,6953,0,6954,80,
6954,1,7054,854621,0,7153,2193000,7053,1836000,7053,0,7054,90,
7054,1,7155,993915,0,7254,1530000,7154,2193000,7153,0,7155,77,
7155,1,7255,376747,0,7355,1632000,7254,1530000,7254,0,7255,54,
7255,1,7357,676411,0,7455,1836000,7355,1632000,7355,0,7357,87,
7357,1,7457,854621,0,7555,2193000,7456,1836000,7456,0,7457,90,
7457,1,7557,903559,0,7656,1836000,7556,2193000,7556,0,7557,70,
7557,1,7658,854621,0,7757,510000,7657,1836000,7656,0,7658,90,
7658,1,7764,56548,0,7857,1530000,7759,510000,7758,0,7764,44,
7765,1,7860,558144,0,7957,1530000,7858,1530000,7857,0,7860,80,
7860,1,7960,0,0,8058,1530000,7958,1530000,7958,0,7959,0,
7960,1,8059,418607,0,8179,637500,8058,1530000,8058,0,8059,60,
8059,1,8196,320932,0,8260,1836000,8192,1530000,8186,0,8196,46,
8196,1,8262,674201,0,8360,637500,8261,1836000,8261,0,8262,71,
8262,1,8364,47764,0,8460,1530000,8362,637500,8361,0,8364,27,
8364,1,8462,209303,0,8561,612000,8461,1530000,8461,0,8462,30,
8462,1,8565,88355,0,8661,1530000,8563,612000,8562,0,8565,53,
8565,1,8663,230234,0,8762,1530000,8662,1530000,8662,0,8663,33,
8663,1,8763,320932,0,8862,1530000,8763,1530000,8762,0,8763,46,
8764,1,8864,306979,0,8963,1530000,8863,1530000,8863,0,8864,44,
8864,1,8965,432561,0,9063,1836000,8964,1530000,8963,0,8965,62,
8965,1,9065,949579,0,9163,1836000,9064,1836000,9064,0,9065,100,
9065,1,9172,949579,0,9264,1836000,9164,1836000,9164,0,9167,100,
9172,1,9265,522268,0,9364,1530000,9264,1836000,9264,0,9265,55,
9265,1,9366,279072,0,9467,2091000,9365,1530000,9365,0,9366,40,
9366,1,9468,1045533,30868,9567,1836000,9468,2091000,9467,0,9468,88,
9468,1,9569,474789,0,9668,2295000,9568,1836000,9568,0,9569,50,
9569,1,9669,880522,0,9768,2295000,9669,2295000,9668,0,9669,63,
9669,1,9770,419296,0,9869,637500,9769,2295000,9769,0,9769,30,
9770,1,9877,47764,0,9970,2193000,9870,637500,9870,0,9876,27,
9877,1,9971,645399,0,10074,1836000,9970,2193000,9970,0,9971,50,
9971,1,10075,854621,0,10124,1836000,10074,1836000,10074,0,10075,90,
10075,1,10126,759663,0,10226,2295000,10125,1836000,10125,0,10126,80,
10128,1,10227,1397655,382990,10327,2295000,10226,2295000,10226,0,10227,100,
10227,1,10329,1397655,382990,10427,2295000,10327,2295000,10327,0,10328,100,
10331,1,10431,978358,0,10527,2295000,10428,2295000,10428,0,10431,70,
10431,1,10528,559062,0,10628,1530000,10528,2295000,10528,0,10528,40,
10529,1,10633,230234,0,10729,1530000,10629,1530000,10628,0,10630,33,
10633,1,10731,523260,0,10830,510000,10729,1530000,10729,0,10730,75,
10731,1,10834,0,0,10930,1836000,10831,510000,10831,0,10834,0,
10834,1,10931,664705,0,11031,586500,10930,1836000,10930,0,10931,70,
10931,1,11035,51734,0,11131,1530000,11032,586500,11031,0,11034,33,
11036,1,11134,348840,0,11231,2014500,11132,1530000,11132,0,11134,50,
11134,1,11233,612599,0,11332,969000,11232,2014500,11232,0,11233,55,
11233,1,11335,66628,0,11433,1836000,11333,969000,11333,0,11335,20,
11335,1,11435,569747,0,11533,1530000,11434,1836000,11433,0,11435,60,
11435,1,11536,97675,0,11635,1530000,11534,1530000,11534,0,11535,14,
11536,1,11644,188373,0,11735,1530000,11635,1530000,11635,0,11644,27,
11644,1,11737,348840,0,11837,1530000,11736,1530000,11735,0,11737,50,
11737,1,11838,125582,0,11937,943500,11837,1530000,11837,0,11838,18,
11839,1,11941,79890,0,12038,1836000,11938,943500,11938,0,11940,25,
11941,1,12039,474789,0,12138,2295000,12038,1836000,12038,0,12039,50,
12039,1,12139,880522,0,12239,2295000,12139,2295000,12138,0,12139,63,
12139,1,12240,698827,0,12339,1530000,12239,2295000,12239,0,12240,50,
12240,1,12341,188373,0,12440,2193000,12340,1530000,12340,0,12341,27,
12341,1,12441,709939,0,12540,2295000,12440,2193000,12440,0,12441,55,
12441,1,12541,978358,0,12640,1122000,12540,2295000,12540,0,12541,70,
12541,1,12642,184833,0,12741,1836000,12641,1122000,12641,0,12642,44,
12642,1,12743,835629,0,12842,1836000,12742,1836000,12742,0,12743,88,
12743,1,12843,626722,0,12942,2193000,12842,1836000,12842,0,12843,66,
12843,1,12943,387239,0,13042,1530000,12942,2193000,12942,0,12943,30,
12943,1,13044,188373,0,13143,1836000,13043,1530000,13043,0,13044,27,
13044,1,13144,731175,0,13243,1530000,13143,1836000,13143,0,13144,77,
13144,1,13248,209303,0,13344,1530000,13244,1530000,13244,0,13247,30,
13248,1,13346,69768,0,13448,1836000,13344,1530000,13344,0,13346,10,
13346,1,13450,854621,0,13546,1836000,13449,1836000,13448,0,13450,90,
13450,1,13549,25704,0,13646,1530000,13546,510000,13546,0,13549,20,
13549,1,13648,230234,0,13747,1530000,13647,1530000,13647,0,13648,33,
13648,1,13748,174420,0,13847,1530000,13747,1530000,13747,0,13748,25,
13748,1,13849,83721,0,13951,510000,13848,1530000,13847,0,13848,12,
13849,1,13958,34700,0,14050,1836000,13953,510000,13952,0,13957,27,
13959,1,14052,683697,0,14150,2295000,14050,1836000,14050,0,14051,72,
14052,1,14151,1397655,382990,14253,2295000,14150,2295000,14150,0,14151,100,
14151,1,14255,768710,0,14354,1632000,14254,2295000,14254,0,14254,55,
14255,1,14355,155496,0,14455,510000,14354,1632000,14354,0,14355,20,
14356,1,14461,28305,0,14556,510000,14457,637500,14455,0,14460,16,
14462,1,14563,25704,0,14656,663000,14560,510000,14558,0,14563,20,
14564,1,14660,134901,0,14757,1836000,14658,663000,14658,0,14660,72,
14661,1,14760,854621,0,14858,2193000,14759,1836000,14758,0,14760,90,
14760,1,14860,1290799,276134,14958,2295000,14859,2193000,14858,0,14860,100,
14860,1,14959,1257889,243224,15058,2295000,14958,2295000,14958,0,14959,90,
14959,1,15059,307484,0,15160,637500,15058,2295000,15058,0,15059,22,
15059,1,15179,47764,0,15261,1530000,15161,637500,15160,0,15168,27,
15180,1,15262,418607,0,15362,663000,15261,1530000,15261,0,15262,60,
15262,1,15367,61830,0,15463,612000,15364,663000,15363,0,15367,33,
15368,1,15468,55013,0,15564,535500,15465,612000,15464,0,15467,33,
15468,1,15569,15144,0,15664,1530000,15566,535500,15565,0,15568,11,
15569,1,15666,69768,0,15765,1530000,15665,1530000,15664,0,15666,10,
15666,1,15769,306979,0,15865,1734000,15765,1530000,15765,0,15766,44,
15769,1,15867,603015,0,15965,1836000,15866,1734000,15865,0,15867,70,
15867,1,15971,626722,0,16067,2295000,15966,1836000,15965,0,15969,66,
15971,1,16069,1397655,382990,16168,2193000,16067,2295000,16067,0,16069,100,
16069,1,16169,1290799,276134,16268,2295000,16168,2193000,16168,0,16169,100,
16169,1,16269,559062,0,16368,1734000,16268,2295000,16268,0,16269,40,
16269,1,16370,189519,0,16473,510000,16369,1734000,16369,0,16369,22,
16370,1,16498,50012,0,16572,1836000,16478,612000,16477,0,16494,30,
16499,1,16582,769159,0,16673,1836000,16579,1836000,16574,0,16581,81,
16582,1,16678,237394,0,16804,1530000,16675,1836000,16674,0,16677,25,
16678,1,16815,230234,0,16874,1836000,16808,1530000,16807,0,16815,33,
16815,1,16876,949579,0,16974,1836000,16875,1836000,16875,0,16876,100,
16876,1,16977,664705,0,17075,1530000,16975,1836000,16975,0,16976,70,
16977,1,17077,209303,0,17175,1530000,17076,1530000,17076,0,17077,30,
17077,1,17177,153489,0,17275,2193000,17176,1530000,17175,0,17177,22,
17177,1,17276,322699,0,17376,2295000,17276,2193000,17276,0,17276,25,
17276,1,17377,279531,0,17476,1530000,17376,2295000,17376,0,17377,20,
17377,1,17477,139536,0,17576,1530000,17477,1530000,17476,0,17477,20,
17478,1,17578,251164,0,17677,586500,17577,1530000,17577,0,17578,36,
17578,1,17681,47031,0,17778,637500,17679,586500,17678,0,17681,30,
17681,1,17793,77838,0,17878,1836000,17789,637500,17787,0,17791,44,
17794,1,17880,379831,0,17980,1530000,17879,1836000,17879,0,17880,40,
