App,Package,Start Time,Duration,Filename
"System",,"Oct 13, 2018 @ 06:29:11 PM","1 min 6 sec","Trepn_2018.10.13_182910.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
82,1,82,1048241,155026,81,2295000,81,2295000,81,0,82,75,
182,1,182,1215959,322744,181,2295000,182,2295000,181,0,182,87,
284,1,284,1006311,113096,282,2295000,282,2295000,282,0,284,72,
384,1,384,1076194,182979,383,2295000,383,2295000,383,0,384,77,
485,1,485,1045533,152318,483,2091000,484,2091000,484,0,485,88,
584,1,584,1257889,364674,583,2295000,584,2295000,583,0,584,90,
685,1,685,810639,0,684,2295000,684,2295000,684,0,685,58,
785,1,785,614968,0,784,2295000,784,2295000,784,0,785,44,
886,1,886,1397655,504440,884,2295000,885,2295000,884,0,886,100,
993,1,992,1257889,364674,991,2295000,992,2295000,992,0,992,90,
1093,1,1093,1118124,224909,1092,2295000,1092,2295000,1092,0,1093,80,
1193,1,1193,1006311,113096,1192,2295000,1193,2295000,1192,0,1193,72,
1294,1,1294,1397655,504440,1293,2295000,1293,2295000,1293,0,1294,100,
1394,1,1394,1229936,336721,1393,2295000,1393,2295000,1393,0,1394,88,
1495,1,1495,1118124,224909,1494,2295000,1495,2295000,1494,0,1495,80,
1598,1,1598,1257889,364674,1596,2295000,1598,2295000,1597,0,1598,90,
1698,1,1697,1118124,224909,1695,2295000,1695,2295000,1695,0,1697,80,
1798,1,1798,1397655,504440,1797,2295000,1797,2295000,1797,0,1798,100,
1898,1,1898,1397655,504440,1896,2295000,1897,2295000,1897,0,1898,100,
2004,1,2004,1397655,504440,1997,2295000,2002,2295000,1997,0,2003,100,
2109,1,2109,1397655,504440,2102,2295000,2106,2295000,2105,0,2108,100,
2205,1,2205,1397655,504440,2203,2295000,2204,2295000,2204,0,2205,100,
2305,1,2305,1397655,504440,2304,2295000,2304,2295000,2304,0,2305,100,
2406,1,2406,1397655,504440,2404,2295000,2405,2295000,2405,0,2405,100,
2506,1,2506,1397655,504440,2505,2295000,2505,2295000,2505,0,2506,100,
2606,1,2606,1397655,504440,2605,2295000,2606,2295000,2605,0,2606,100,
2709,1,2709,1397655,504440,2707,2295000,2707,2295000,2707,0,2709,100,
2818,1,2818,1397655,504440,2807,2295000,2817,2295000,2812,0,2818,100,
2910,1,2910,1397655,504440,2907,2295000,2908,2295000,2907,0,2909,100,
3011,1,3011,1397655,504440,3010,2295000,3010,2295000,3010,0,3011,100,
3112,1,3112,1397655,504440,3111,2295000,3111,2295000,3111,0,3112,100,
3213,1,3213,1397655,504440,3211,2295000,3212,2295000,3212,0,3212,100,
3337,1,3337,1397655,504440,3312,2295000,3327,2295000,3319,0,3330,100,
3437,1,3437,1397655,504440,3428,2295000,3428,2295000,3428,0,3437,100,
3533,1,3533,1397655,504440,3532,2295000,3532,2295000,3532,0,3533,100,
3635,1,3635,1397655,504440,3632,2295000,3632,2295000,3632,0,3634,100,
3734,1,3734,1397655,504440,3732,2295000,3733,2295000,3733,0,3734,100,
3833,1,3833,1397655,504440,3832,2295000,3833,2295000,3832,0,3833,100,
3944,1,3944,1397655,504440,3943,2295000,3943,2295000,3943,0,3944,100,
