App,Package,Start Time,Duration,Filename
"System",,"Oct 9, 2018 @ 10:31:23 PM","1 min 5 sec","Trepn_2018.10.09_223122.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
28,1,21,1093057,418856,5,2091000,20,2091000,20,0,21,92,
111,1,111,1397655,723454,105,2295000,106,2295000,105,0,111,100,
207,1,207,978358,304157,205,2295000,206,2295000,206,0,207,70,
307,1,307,614968,0,306,2295000,306,2295000,306,0,307,44,
407,1,407,573038,0,406,2295000,407,2295000,407,0,407,41,
508,1,508,215362,0,507,1734000,507,1734000,507,0,508,25,
622,1,622,279072,0,609,637500,621,1530000,616,0,622,40,
711,1,711,626722,0,710,1836000,710,1836000,710,0,711,66,
812,1,812,1118124,443923,810,2295000,811,2295000,811,0,812,80,
911,1,911,698827,24626,910,2295000,911,2295000,910,0,911,50,
1015,1,1015,19459,0,1011,637500,1013,637500,1012,0,1015,11,
1116,1,1116,36675,0,1112,612000,1113,612000,1113,0,1115,22,
1218,1,1217,17651,0,1213,561000,1214,561000,1214,0,1217,12,
1324,1,1323,93681,0,1313,663000,1319,663000,1318,0,1322,50,
1417,1,1417,541260,0,1414,1836000,1415,1836000,1415,0,1417,57,
1517,1,1517,1132100,457899,1515,2295000,1516,2295000,1516,0,1517,81,
1616,1,1616,614968,0,1615,2295000,1616,2295000,1615,0,1616,44,
1717,1,1717,125582,0,1715,1530000,1716,1530000,1716,0,1717,18,
1818,1,1817,230234,0,1816,1530000,1817,1530000,1816,0,1817,33,
1923,1,1923,20563,0,1917,510000,1919,510000,1918,0,1922,16,
2018,1,2018,174420,0,2017,1530000,2017,1530000,2017,0,2018,25,
2119,1,2119,69768,0,2117,1530000,2118,1530000,2118,0,2119,10,
2220,1,2220,139536,0,2218,1530000,2218,1530000,2218,0,2219,20,
2322,1,2322,279072,0,2320,1530000,2321,1530000,2320,0,2322,40,
2420,1,2420,754733,80532,2419,2295000,2419,2295000,2419,0,2420,54,
2520,1,2520,880522,206321,2519,2295000,2519,2295000,2519,0,2520,63,
2625,1,2625,1397655,723454,2622,2295000,2622,2295000,2622,0,2625,100,
2727,1,2727,1397655,723454,2721,2295000,2721,2295000,2721,0,2723,100,
2822,1,2822,1397655,723454,2821,2295000,2821,2295000,2821,0,2822,100,
2924,1,2924,1397655,723454,2921,2295000,2922,2295000,2921,0,2924,100,
3023,1,3023,1076194,401993,3021,2295000,3022,2295000,3022,0,3023,77,
3123,1,3123,1132100,457899,3122,2295000,3123,2295000,3122,0,3123,81,
3224,1,3224,838593,164392,3222,2295000,3223,2295000,3223,0,3224,60,
3324,1,3324,1229936,555735,3323,2295000,3323,2295000,3323,0,3324,88,
3425,1,3425,1257889,583688,3424,2295000,3424,2295000,3424,0,3425,90,
3526,1,3525,1397655,723454,3524,2295000,3525,2295000,3525,0,3525,100,
3627,1,3627,1397655,723454,3624,2295000,3626,2295000,3626,0,3627,100,
3727,1,3727,1397655,723454,3725,2295000,3725,2295000,3725,0,3727,100,
3826,1,3826,1397655,723454,3825,2295000,3826,2295000,3825,0,3826,100,
3927,1,3927,1397655,723454,3925,2295000,3926,2295000,3926,0,3927,100,
4028,1,4028,1397655,723454,4026,2295000,4026,2295000,4026,0,4028,100,
4129,1,4129,1188106,513905,4126,2091000,4128,2091000,4128,0,4129,100,
4228,1,4228,1257889,583688,4227,2295000,4227,2295000,4227,0,4228,90,
4328,1,4328,1397655,723454,4327,2295000,4328,2295000,4327,0,4328,100,
4429,1,4429,1257889,583688,4427,2295000,4428,2295000,4428,0,4428,90,
4530,1,4529,1397655,723454,4528,2295000,4528,2295000,4528,0,4529,100,
4632,1,4632,1397655,723454,4630,2295000,4631,2295000,4631,0,4632,100,
4731,1,4731,1041868,367667,4729,1938000,4730,1938000,4730,0,4731,100,
4832,1,4832,1397655,723454,4831,2295000,4831,2295000,4831,0,4832,100,
4932,1,4931,1397655,723454,4930,2295000,4931,2295000,4930,0,4931,100,
5034,1,5034,748506,74305,5032,2091000,5033,2091000,5033,0,5034,63,
5135,1,5135,1397655,723454,5134,2295000,5135,2295000,5134,0,5135,100,
5236,1,5236,978358,304157,5234,2295000,5234,2295000,5234,0,5236,70,
5336,1,5336,167718,0,5334,2295000,5335,2295000,5335,0,5335,12,
5437,1,5437,614968,0,5435,2295000,5436,2295000,5436,0,5436,44,
5536,1,5536,1257889,583688,5535,2295000,5536,2295000,5535,0,5536,90,
5637,1,5637,838593,164392,5636,2295000,5636,2295000,5636,0,5637,60,
5737,1,5737,614968,0,5736,2295000,5736,2295000,5736,0,5737,44,
5838,1,5838,139536,0,5836,1530000,5837,1530000,5837,0,5838,20,
5938,1,5938,136848,0,5937,1428000,5937,1428000,5937,0,5938,22,
6039,1,6039,62203,0,6037,1428000,6038,1428000,6037,0,6039,10,
6139,1,6139,0,0,6138,1428000,6138,1428000,6138,0,6139,0,
6240,1,6240,0,0,6238,1428000,6239,1428000,6239,0,6240,0,
6341,1,6341,279916,0,6339,1428000,6340,1428000,6339,0,6341,45,
6440,1,6440,1132100,457899,6439,2295000,6439,2295000,6439,0,6440,81,
6541,1,6541,750145,75944,6540,1938000,6540,1938000,6540,0,6541,72,
6642,1,6642,186611,0,6640,1428000,6641,1428000,6641,0,6642,30,
6742,1,6742,167949,0,6741,1428000,6741,1428000,6741,0,6742,27,
6842,1,6842,0,0,6841,1428000,6841,1428000,6841,0,6842,0,
6943,1,6943,62203,0,6941,1428000,6942,1428000,6942,0,6943,10,
7043,1,7043,0,0,7041,1530000,7042,1530000,7042,0,7043,0,
7146,1,7146,0,0,7142,1428000,7143,1428000,7142,0,7145,0,
7244,1,7243,306979,0,7242,1530000,7243,1530000,7242,0,7243,44,
7344,1,7343,379831,0,7342,1836000,7343,1836000,7343,0,7343,40,
7444,1,7444,0,0,7443,1530000,7443,1530000,7443,0,7444,0,
7551,1,7550,17244,0,7543,586500,7545,586500,7544,0,7550,11,
7648,1,7648,56445,0,7644,714000,7645,714000,7644,0,7647,27,
7750,1,7750,50012,0,7745,612000,7747,612000,7746,0,7749,30,
7853,1,7853,53071,0,7845,637500,7848,637500,7848,0,7852,30,
7954,1,7954,188373,0,7948,510000,7951,1530000,7950,0,7953,27,
8049,1,8049,174420,0,8047,1530000,8048,1530000,8048,0,8049,25,
8149,1,8149,417814,0,8148,1836000,8148,1836000,8148,0,8149,44,
8255,1,8254,31354,0,8250,586500,8252,586500,8251,0,8254,20,
8354,1,8353,230234,0,8351,1530000,8352,1530000,8351,0,8353,33,
8456,1,8455,0,0,8452,510000,8453,510000,8452,0,8455,0,
8558,1,8557,21228,0,8553,637500,8555,637500,8554,0,8557,12,
8654,1,8654,376747,0,8652,1530000,8653,1530000,8653,0,8654,54,
8758,1,8758,44128,0,8753,561000,8755,561000,8754,0,8757,30,
8855,1,8855,76744,0,8853,1530000,8854,1530000,8854,0,8855,11,
8959,1,8958,1069295,395094,8955,2091000,8956,2091000,8956,0,8957,90,
9055,1,9055,427718,0,9054,2091000,9054,2091000,9054,0,9055,36,
9156,1,9156,139536,0,9154,1530000,9155,1530000,9154,0,9155,20,
9260,1,9260,47031,0,9256,586500,9257,586500,9257,0,9260,30,
9369,1,9368,57834,0,9361,510000,9364,510000,9363,0,9366,45,
9461,1,9461,139536,0,9459,1530000,9460,1530000,9460,0,9461,20,
9561,1,9561,62791,0,9560,1530000,9561,1530000,9560,0,9561,9,
9673,1,9673,70762,0,9661,637500,9663,637500,9662,0,9670,40,
9770,1,9768,1188106,513905,9764,2091000,9764,2091000,9764,0,9766,100,
9871,1,9871,12852,0,9864,510000,9865,510000,9865,0,9871,10,
9965,1,9965,425963,0,9964,2193000,9964,2193000,9964,0,9965,33,
10066,1,10065,0,0,10064,2295000,10065,2295000,10064,0,10065,0,
10166,1,10166,0,0,10165,2295000,10165,2295000,10165,0,10166,0,
10267,1,10267,0,0,10266,2295000,10266,2295000,10266,0,10267,0,
10367,1,10367,139765,0,10366,2295000,10366,2295000,10366,0,10367,10,
10482,1,10481,32130,0,10467,510000,10468,510000,10468,0,10481,25,
10574,1,10574,683697,9496,10569,1836000,10571,1836000,10570,0,10573,72,
10671,1,10671,356431,0,10669,2091000,10669,2091000,10669,0,10671,30,
10771,1,10771,320788,0,10769,2091000,10770,2091000,10770,0,10771,27,
10880,1,10877,37172,0,10872,535500,10874,535500,10873,0,10877,27,
10976,1,10975,153489,0,10973,1530000,10974,1530000,10974,0,10975,22,
11073,1,11073,436806,0,11072,1836000,11073,1836000,11073,0,11073,46,
11173,1,11173,0,0,11172,2091000,11172,2091000,11172,0,11173,0,
11283,1,11282,41303,0,11274,535500,11276,535500,11275,0,11282,30,
11376,1,11376,523260,0,11374,1530000,11375,1530000,11374,0,11376,75,
11482,1,11482,32130,0,11475,510000,11477,510000,11476,0,11481,25,
11576,1,11576,174420,0,11575,1530000,11575,1530000,11575,0,11576,25,
11680,1,11680,47764,0,11676,637500,11678,637500,11677,0,11680,27,
11786,1,11785,25704,0,11777,510000,11779,510000,11778,0,11784,20,
11886,1,11885,14137,0,11878,510000,11881,510000,11880,0,11884,11,
11979,1,11979,97675,0,11977,1530000,11978,1530000,11978,0,11979,14,
12079,1,12079,230234,0,12078,1530000,12078,1530000,12078,0,12079,33,
12180,1,12180,279894,0,12178,1632000,12179,1632000,12178,0,12180,36,
12280,1,12280,153489,0,12278,1530000,12279,1530000,12279,0,12280,22,
12380,1,12380,69768,0,12379,1530000,12379,1530000,12379,0,12380,10,
12484,1,12483,23133,0,12479,1530000,12481,510000,12480,0,12483,18,
12581,1,12581,94759,0,12580,1734000,12580,1734000,12580,0,12581,11,
12683,1,12683,0,0,12680,739500,12681,739500,12681,0,12682,0,
12786,1,12786,34700,0,12781,510000,12783,510000,12782,0,12785,27,
12890,1,12889,25704,0,12883,510000,12884,510000,12884,0,12888,20,
12985,1,12985,489815,0,12983,1632000,12983,1632000,12983,0,12985,63,
13085,1,13085,99099,0,13083,1326000,13084,1326000,13083,0,13085,18,
13187,1,13187,83721,0,13184,1530000,13185,1530000,13184,0,13186,12,
13285,1,13285,69768,0,13284,1530000,13284,1530000,13284,0,13285,10,
13388,1,13388,65455,0,13385,637500,13386,637500,13386,0,13388,37,
13492,1,13492,48837,0,13486,510000,13488,510000,13487,0,13492,38,
13624,1,13623,293025,0,13599,510000,13618,1530000,13614,0,13622,42,
13692,1,13692,111628,0,13691,1530000,13691,1530000,13691,0,13692,16,
13794,1,13794,22996,0,13792,714000,13792,714000,13792,0,13794,11,
13901,1,13899,21228,0,13893,637500,13894,637500,13894,0,13899,12,
14003,1,14003,139536,0,13994,510000,14000,1530000,13998,0,14002,20,
14095,1,14095,418607,0,14093,1530000,14094,1530000,14094,0,14095,60,
14195,1,14195,1397655,723454,14194,2295000,14194,2295000,14194,0,14195,100,
14296,1,14296,223933,0,14294,1428000,14295,1428000,14295,0,14296,36,
14398,1,14398,67212,0,14395,1122000,14396,1122000,14395,0,14398,16,
14453,1,14452,42411,0,14446,510000,14449,510000,14448,0,14452,33,
14560,1,14560,769159,94958,14547,1836000,14548,1836000,14548,0,14559,81,
14650,1,14650,79437,0,14646,1020000,14648,1020000,14648,0,14650,22,
14749,1,14749,76744,0,14747,1530000,14748,1530000,14748,0,14749,11,
14855,1,14855,62791,0,14849,510000,14853,1530000,14852,0,14855,9,
14950,1,14950,153489,0,14949,1530000,14949,1530000,14949,0,14950,22,
15057,1,15057,15144,0,15051,535500,15053,535500,15053,0,15056,11,
15151,1,15151,153489,0,15150,1530000,15150,1530000,15150,0,15151,22,
15257,1,15257,14137,0,15252,510000,15253,510000,15253,0,15257,11,
15360,1,15359,1161719,487518,15352,2193000,15353,2193000,15353,0,15359,90,
15452,1,15452,130691,0,15451,2091000,15452,2091000,15452,0,15452,11,
15557,1,15556,63686,0,15553,637500,15554,637500,15554,0,15556,36,
15654,1,15654,139536,0,15653,1530000,15653,1530000,15653,0,15654,20,
15758,1,15758,0,0,15754,510000,15755,510000,15755,0,15757,0,
15859,1,15859,28274,0,15855,510000,15857,510000,15856,0,15859,22,
15960,1,15959,60015,0,15955,612000,15957,612000,15957,0,15959,36,
16058,1,16058,258141,0,16056,1530000,16056,1530000,16056,0,16058,37,
16159,1,16159,450941,0,16156,1632000,16157,1632000,16157,0,16159,58,
16258,1,16258,0,0,16256,1122000,16257,1122000,16257,0,16258,0,
16363,1,16363,313955,0,16358,1530000,16359,1530000,16359,0,16362,45,
16465,1,16465,14137,0,16458,510000,16461,510000,16460,0,16464,11,
16559,1,16559,76744,0,16558,1530000,16558,1530000,16558,0,16559,11,
16659,1,16659,76744,0,16658,1530000,16659,1530000,16658,0,16659,11,
16761,1,16761,125582,0,16759,1530000,16760,1530000,16760,0,16761,18,
16864,1,16864,23133,0,16860,510000,16862,510000,16861,0,16864,18,
16961,1,16961,709939,35738,16960,2193000,16961,2193000,16961,0,16961,55,
17063,1,17063,0,0,17061,1530000,17062,1530000,17061,0,17062,0,
17165,1,17165,17690,0,17162,637500,17163,637500,17163,0,17165,10,
17264,1,17264,230234,0,17262,1530000,17263,1530000,17262,0,17264,33,
17368,1,17368,12852,0,17363,510000,17364,510000,17364,0,17367,10,
17464,1,17464,174420,0,17462,1530000,17463,1530000,17463,0,17464,25,
17564,1,17564,76744,0,17563,1530000,17563,1530000,17563,0,17564,11,
17666,1,17666,76744,0,17664,1530000,17665,1530000,17664,0,17666,11,
17767,1,17767,562609,0,17765,1938000,17766,1938000,17766,0,17767,54,
17871,1,17871,34700,0,17866,510000,17868,510000,17868,0,17871,27,
