App,Package,Start Time,Duration,Filename
"System",,"Oct 10, 2018 @ 10:19:40 PM","1 min 5 sec","Trepn_2018.10.10_221939.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
10,1,10,1257889,1019820,95,2295000,9,2295000,8,0,10,90,
96,1,96,1215959,977890,195,2295000,96,2295000,95,0,96,87,
197,1,197,1160053,921984,297,2295000,196,2295000,196,0,197,83,
298,1,298,922452,684383,397,2295000,297,2295000,297,0,298,66,
399,1,398,1118124,880055,498,2295000,398,2295000,397,0,398,80,
514,1,514,1397655,1159586,600,2295000,501,2295000,499,0,513,100,
602,1,602,1397655,1159586,701,2295000,601,2295000,601,0,602,100,
702,1,702,1397655,1159586,801,2295000,701,2295000,701,0,702,100,
808,1,808,1397655,1159586,902,2295000,805,2295000,801,0,807,100,
903,1,903,1397655,1159586,1002,2193000,903,2295000,902,0,903,100,
1004,1,1004,1290799,1052730,1105,2295000,1003,2193000,1003,0,1004,100,
1111,1,1111,1397655,1159586,1207,2295000,1105,2295000,1105,0,1111,100,
1208,1,1208,1397655,1159586,1308,2295000,1207,2295000,1207,0,1208,100,
1310,1,1310,1397655,1159586,1408,2295000,1308,2295000,1308,0,1309,100,
1410,1,1410,698827,460758,1508,2091000,1408,2295000,1408,0,1410,50,
1510,1,1510,855436,617367,1614,2295000,1509,2091000,1509,0,1510,72,
1615,1,1615,1397655,1159586,1715,2295000,1614,2295000,1614,0,1615,100,
1716,1,1716,1257889,1019820,1816,2091000,1715,2295000,1715,0,1716,90,
1823,1,1823,1188106,950037,1918,2295000,1817,2091000,1816,0,1817,100,
1919,1,1919,1397655,1159586,2018,2091000,1918,2295000,1918,0,1919,100,
2023,1,2023,1188106,950037,2121,2295000,2021,2091000,2019,0,2023,100,
2123,1,2123,1397655,1159586,2223,2295000,2122,2295000,2121,0,2123,100,
2224,1,2224,1397655,1159586,2323,2295000,2223,2295000,2223,0,2224,100,
2325,1,2324,1215959,977890,2423,2295000,2324,2295000,2323,0,2324,87,
2425,1,2425,978358,740289,2524,2295000,2424,2295000,2424,0,2425,70,
2525,1,2525,1118124,880055,2624,2295000,2525,2295000,2524,0,2525,80,
2629,1,2629,1076194,838125,2725,2295000,2625,2295000,2625,0,2628,77,
2727,1,2727,1397655,1159586,2826,2295000,2726,2295000,2726,0,2727,100,
2829,1,2829,1397655,1159586,2926,2295000,2827,2295000,2826,0,2828,100,
2928,1,2928,1257889,1019820,3035,2295000,2927,2295000,2927,0,2928,90,
3036,1,3036,1271866,1033797,3147,2295000,3035,2295000,3035,0,3036,91,
3150,1,3150,1397655,1159586,3247,2295000,3147,2295000,3147,0,3150,100,
3250,1,3249,1397655,1159586,3347,2295000,3248,2295000,3247,0,3249,100,
3349,1,3349,1397655,1159586,3449,2295000,3347,2295000,3347,0,3348,100,
3495,1,3495,1397655,1159586,3549,2295000,3449,2295000,3449,0,3451,100,
3552,1,3552,1397655,1159586,3649,2295000,3549,2295000,3549,0,3552,100,
3652,1,3652,1397655,1159586,3752,2295000,3650,2295000,3650,0,3652,100,
3753,1,3753,1397655,1159586,3852,2295000,3753,2295000,3752,0,3753,100,
3854,1,3854,1257889,1019820,3953,2295000,3853,2295000,3853,0,3853,90,
3956,1,3956,1397655,1159586,4053,2295000,3953,2295000,3953,0,3956,100,
4054,1,4054,1397655,1159586,4153,2295000,4054,2295000,4053,0,4054,100,
4155,1,4155,1397655,1159586,4254,2295000,4154,2295000,4154,0,4154,100,
4255,1,4255,1397655,1159586,4354,2295000,4254,2295000,4254,0,4255,100,
4355,1,4355,1257889,1019820,4454,2295000,4355,2295000,4354,0,4355,90,
4456,1,4456,1076194,838125,4555,2295000,4455,2295000,4455,0,4455,77,
4556,1,4556,559062,320993,4656,510000,4555,2295000,4555,0,4556,40,
4662,1,4661,23133,0,4756,1530000,4658,510000,4657,0,4661,18,
4758,1,4758,0,0,4857,1836000,4757,1530000,4757,0,4758,0,
4863,1,4863,313361,75292,4957,2193000,4858,1836000,4858,0,4859,33,
4959,1,4959,180711,0,5058,2295000,4958,2193000,4958,0,4959,14,
5059,1,5059,573038,334969,5158,2295000,5058,2295000,5058,0,5059,41,
5159,1,5159,810639,572570,5258,2295000,5158,2295000,5158,0,5159,58,
5259,1,5259,153742,0,5359,2295000,5259,2295000,5258,0,5259,11,
5360,1,5360,461226,223157,5459,2295000,5359,2295000,5359,0,5360,33,
5460,1,5460,796663,558594,5559,2295000,5459,2295000,5459,0,5460,57,
5560,1,5560,167718,0,5660,2295000,5560,2295000,5559,0,5560,12,
5661,1,5661,628944,390875,5760,2295000,5660,2295000,5660,0,5661,45,
5761,1,5761,838593,600524,5862,1428000,5761,2295000,5760,0,5761,60,
5863,1,5863,155509,0,5961,1428000,5862,1428000,5862,0,5863,25,
5962,1,5962,186611,0,6061,1428000,5961,1428000,5961,0,5962,30,
6063,1,6063,68424,0,6161,1428000,6062,1428000,6061,0,6062,11,
6163,1,6163,0,0,6262,1428000,6162,1428000,6162,0,6163,0,
6263,1,6263,124407,0,6363,1428000,6262,1428000,6262,0,6263,20,
6365,1,6365,62203,0,6463,1632000,6363,1428000,6363,0,6364,10,
6465,1,6464,124397,0,6563,2295000,6463,1632000,6463,0,6464,16,
6564,1,6564,1132100,894031,6664,1428000,6564,2295000,6563,0,6564,81,
6665,1,6665,124407,0,6764,1428000,6664,1428000,6664,0,6665,20,
6766,1,6766,62203,0,6865,1428000,6765,1428000,6765,0,6766,10,
6869,1,6869,0,0,6965,1428000,6867,1428000,6865,0,6869,0,
6967,1,6967,205272,0,7066,1428000,6966,1428000,6965,0,6966,33,
7067,1,7067,62203,0,7166,1428000,7066,1428000,7066,0,7067,10,
7169,1,7168,55983,0,7266,1530000,7167,1428000,7167,0,7168,9,
7269,1,7269,313955,75886,7367,1530000,7267,1530000,7266,0,7269,45,
7369,1,7369,69768,0,7468,918000,7368,1530000,7367,0,7369,10,
7472,1,7472,55124,0,7570,510000,7470,918000,7469,0,7471,18,
7579,1,7579,38556,0,7671,510000,7573,510000,7572,0,7578,30,
7685,1,7684,34700,0,7770,561000,7675,510000,7672,0,7683,27,
7776,1,7776,0,0,7878,510000,7772,561000,7771,0,7775,0,
7882,1,7882,348840,110771,7921,1530000,7880,1530000,7880,0,7882,50,
7923,1,7923,174420,0,8022,510000,7922,1530000,7922,0,7923,25,
8033,1,8032,12852,0,8125,1632000,8027,510000,8024,0,8031,10,
8133,1,8133,699736,461667,8224,1530000,8130,1632000,8128,0,8132,90,
8227,1,8227,76744,0,8325,2295000,8225,1530000,8225,0,8227,11,
8326,1,8326,139765,0,8426,2295000,8325,2295000,8325,0,8326,10,
8428,1,8428,223624,0,8528,510000,8427,2295000,8426,0,8428,16,
8538,1,8538,32130,0,8629,637500,8534,510000,8534,0,8538,25,
8637,1,8636,65455,0,8729,637500,8630,637500,8630,0,8636,37,
8734,1,8734,53071,0,8830,510000,8731,637500,8730,0,8733,30,
8835,1,8835,28274,0,8931,1836000,8832,510000,8831,0,8835,22,
8934,1,8934,826133,588064,9030,2193000,8932,1836000,8932,0,8934,87,
9031,1,9031,0,0,9130,1530000,9031,2193000,9030,0,9031,0,
9132,1,9132,0,0,9232,510000,9131,1530000,9131,0,9132,0,
9239,1,9239,12852,0,9331,1530000,9234,510000,9234,0,9238,10,
9333,1,9333,139536,0,9433,612000,9332,1530000,9332,0,9333,20,
9437,1,9437,55013,0,9533,1530000,9434,612000,9434,0,9437,33,
9535,1,9535,209303,0,9634,510000,9533,1530000,9533,0,9534,30,
9639,1,9639,25704,0,9734,1632000,9636,510000,9635,0,9638,20,
9741,1,9741,583113,345044,9834,1530000,9739,1632000,9738,0,9740,75,
9836,1,9836,83721,0,9935,1530000,9835,1530000,9835,0,9836,12,
9936,1,9936,209303,0,10035,1836000,9935,1530000,9935,0,9936,30,
10036,1,10036,104453,0,10135,1530000,10036,1836000,10035,0,10036,11,
10137,1,10137,69768,0,10236,1530000,10136,1530000,10136,0,10137,10,
10237,1,10237,0,0,10337,510000,10236,1530000,10236,0,10237,0,
10341,1,10341,25704,0,10437,1530000,10338,510000,10337,0,10341,20,
10443,1,10442,348840,110771,10538,2295000,10438,1530000,10438,0,10441,50,
10543,1,10542,1257889,1019820,10638,2295000,10539,2295000,10539,0,10542,90,
