App,Package,Start Time,Duration,Filename
"System",,"Oct 10, 2018 @ 11:56:08 PM","1 min 5 sec","Trepn_2018.10.10_235607.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
22,1,22,1397655,562602,90,2295000,21,2295000,20,0,21,100,
92,1,92,1188006,352953,191,2295000,91,2295000,91,0,91,85,
193,1,193,838593,3540,291,2295000,191,2295000,191,0,192,60,
293,1,293,922452,87399,391,2295000,292,2295000,292,0,292,66,
393,1,393,167718,0,492,1530000,392,2295000,392,0,393,12,
494,1,494,251164,0,593,1836000,493,1530000,492,0,494,36,
594,1,594,284873,0,694,1530000,593,1836000,593,0,594,30,
697,1,697,418607,0,794,2295000,696,1530000,695,0,697,60,
795,1,795,978358,143305,896,2295000,794,2295000,794,0,795,70,
904,1,904,1257889,422836,996,2295000,901,2295000,900,0,904,90,
998,1,998,768710,0,1097,1530000,997,2295000,997,0,998,55,
1104,1,1104,69768,0,1198,1530000,1098,1530000,1098,0,1103,10,
1201,1,1201,174420,0,1302,2295000,1199,1530000,1199,0,1200,25,
1303,1,1303,1397655,562602,1402,2295000,1302,2295000,1302,0,1303,100,
1403,1,1403,1257889,422836,1503,2295000,1402,2295000,1402,0,1403,90,
1506,1,1506,698827,0,1604,2295000,1504,2295000,1503,0,1506,50,
1606,1,1606,1397655,562602,1704,2295000,1604,2295000,1604,0,1606,100,
1706,1,1706,1257889,422836,1807,2295000,1705,2295000,1705,0,1706,90,
1809,1,1808,1397655,562602,1907,2295000,1808,2295000,1808,0,1808,100,
1908,1,1908,1397655,562602,2008,2295000,1907,2295000,1907,0,1908,100,
2009,1,2009,1397655,562602,2108,2295000,2008,2295000,2008,0,2009,100,
2110,1,2110,559062,0,2209,2295000,2109,2295000,2109,0,2109,40,
2210,1,2210,153742,0,2309,2295000,2209,2295000,2209,0,2210,11,
2311,1,2311,768710,0,2410,2295000,2310,2295000,2310,0,2311,55,
2411,1,2411,1118124,283071,2511,2295000,2410,2295000,2410,0,2411,80,
2512,1,2512,559062,0,2611,2091000,2511,2295000,2511,0,2512,40,
2612,1,2612,712863,0,2711,2295000,2612,2091000,2611,0,2612,60,
2713,1,2713,503155,0,2812,2295000,2712,2295000,2712,0,2713,36,
2814,1,2814,698827,0,2912,2295000,2812,2295000,2812,0,2814,50,
2913,1,2913,559062,0,3013,2295000,2912,2295000,2912,0,2913,40,
3014,1,3014,698827,0,3113,2295000,3013,2295000,3013,0,3014,50,
3114,1,3114,1397655,562602,3213,2295000,3113,2295000,3113,0,3114,100,
3215,1,3215,1257889,422836,3314,2295000,3214,2295000,3214,0,3214,90,
3315,1,3315,419296,0,3414,2295000,3314,2295000,3314,0,3315,30,
3416,1,3416,1397655,562602,3515,2295000,3415,2295000,3415,0,3416,100,
3516,1,3516,838593,3540,3615,2295000,3515,2295000,3515,0,3516,60,
3617,1,3616,866546,31493,3715,2295000,3616,2295000,3615,0,3616,62,
3717,1,3717,922452,87399,3816,2295000,3716,2295000,3716,0,3717,66,
3817,1,3817,461226,0,3916,2295000,3816,2295000,3816,0,3817,33,
3918,1,3918,1229936,394883,4017,2295000,3917,2295000,3917,0,3917,88,
4018,1,4018,1229936,394883,4117,2295000,4017,2295000,4017,0,4018,88,
4120,1,4120,1397655,562602,4217,2295000,4119,2295000,4119,0,4119,100,
4220,1,4220,1397655,562602,4318,2295000,4219,2295000,4219,0,4220,100,
4319,1,4319,1257889,422836,4419,2295000,4319,2295000,4318,0,4319,90,
4421,1,4420,573038,0,4519,2295000,4419,2295000,4419,0,4420,41,
4523,1,4522,559062,0,4620,2295000,4520,2295000,4519,0,4522,40,
4621,1,4621,1397655,562602,4721,2295000,4621,2295000,4620,0,4621,100,
4722,1,4722,1397655,562602,4825,2295000,4721,2295000,4721,0,4722,100,
4827,1,4827,1257889,422836,4926,2295000,4826,2295000,4826,0,4827,90,
4928,1,4927,1257889,422836,5026,2295000,4927,2295000,4926,0,4927,90,
5028,1,5028,1076194,241141,5127,2295000,5027,2295000,5027,0,5028,77,
5128,1,5128,1132100,297047,5227,2295000,5127,2295000,5127,0,5128,81,
5229,1,5229,1118124,283071,5328,2295000,5228,2295000,5228,0,5229,80,
5330,1,5330,461226,0,5428,2295000,5329,2295000,5328,0,5330,33,
5429,1,5429,517132,0,5529,2295000,5429,2295000,5428,0,5429,37,
5531,1,5531,754733,0,5630,2295000,5530,2295000,5530,0,5531,54,
5631,1,5631,614968,0,5730,2295000,5631,2295000,5630,0,5631,44,
5732,1,5732,1048241,213188,5831,2295000,5731,2295000,5731,0,5732,75,
5832,1,5832,768710,0,5931,2295000,5831,2295000,5831,0,5832,55,
5933,1,5933,1397655,562602,6032,2295000,5932,2295000,5932,0,5933,100,
6033,1,6033,1257889,422836,6132,2295000,6032,2295000,6032,0,6033,90,
6134,1,6134,1397655,562602,6232,2295000,6133,2295000,6132,0,6133,100,
6234,1,6234,978358,143305,6333,1428000,6233,2295000,6233,0,6233,70,
6335,1,6335,167949,0,6433,1428000,6334,1428000,6333,0,6335,27,
6436,1,6435,0,0,6534,1428000,6434,1428000,6434,0,6435,0,
6536,1,6536,111966,0,6634,1530000,6534,1428000,6534,0,6536,18,
6636,1,6636,0,0,6734,2193000,6635,1530000,6634,0,6636,0,
6735,1,6735,0,0,6834,1428000,6734,2193000,6734,0,6735,0,
6836,1,6836,68424,0,6935,1428000,6835,1428000,6835,0,6836,11,
6937,1,6937,55983,0,7035,1530000,6935,1428000,6935,0,6936,9,
7037,1,7037,0,0,7135,1428000,7036,1530000,7035,0,7037,0,
7137,1,7137,62203,0,7236,510000,7136,1428000,7136,0,7137,10,
7243,1,7243,12852,0,7337,1530000,7239,510000,7238,0,7242,10,
7339,1,7339,0,0,7438,612000,7337,1530000,7337,0,7338,0,
7443,1,7443,30007,0,7539,561000,7439,612000,7439,0,7443,18,
7544,1,7544,14709,0,7640,510000,7541,561000,7540,0,7544,10,
7648,1,7648,12852,0,7740,1530000,7643,510000,7642,0,7646,10,
7742,1,7742,153489,0,7840,1530000,7741,1530000,7740,0,7742,22,
7842,1,7842,0,0,7941,510000,7841,1530000,7840,0,7842,0,
7946,1,7946,14137,0,8041,1530000,7943,510000,7942,0,7946,11,
8043,1,8043,153489,0,8142,510000,8042,1530000,8042,0,8043,22,
8152,1,8152,0,0,8246,2091000,8144,510000,8143,0,8147,0,
8256,1,8256,1188106,353053,8346,2295000,8246,2091000,8246,0,8255,100,
8348,1,8348,628944,0,8446,1530000,8346,2295000,8346,0,8348,45,
8448,1,8448,83721,0,8547,1530000,8447,1530000,8446,0,8448,12,
8548,1,8548,418607,0,8648,637500,8547,1530000,8547,0,8548,60,
8653,1,8652,31843,0,8749,510000,8649,637500,8649,0,8652,18,
8758,1,8758,13767,0,8849,1530000,8753,535500,8751,0,8757,10,
8851,1,8851,306979,0,8950,586500,8849,1530000,8849,0,8850,44,
8954,1,8954,39192,0,9052,510000,8951,586500,8951,0,8954,25,
9057,1,9057,25704,0,9151,612000,9054,510000,9054,0,9057,20,
9155,1,9155,33341,0,9252,510000,9153,612000,9152,0,9155,20,
9257,1,9257,0,0,9353,510000,9254,510000,9253,0,9256,0,
9357,1,9357,0,0,9454,510000,9354,510000,9354,0,9357,0,
9480,1,9471,32130,0,9554,1530000,9461,510000,9458,0,9470,25,
9555,1,9555,293025,0,9655,637500,9554,1530000,9554,0,9555,42,
9659,1,9659,44226,0,9756,510000,9656,637500,9656,0,9658,25,
9762,1,9761,14137,0,9856,637500,9757,510000,9757,0,9760,11,
9861,1,9861,88453,0,9957,1530000,9858,637500,9857,0,9861,50,
9964,1,9964,348840,0,10057,510000,9960,1530000,9959,0,9963,50,
10064,1,10064,12852,0,10159,510000,10059,510000,10058,0,10064,10,
10167,1,10167,38556,0,10260,510000,10161,510000,10160,0,10167,30,
10264,1,10264,32130,0,10361,535500,10262,510000,10261,0,10264,25,
10365,1,10365,16521,0,10462,510000,10363,535500,10362,0,10365,12,
10473,1,10473,12852,0,10563,535500,10466,510000,10464,0,10471,10,
10567,1,10567,41303,0,10664,510000,10564,535500,10564,0,10567,30,
10673,1,10672,14137,0,10763,1020000,10670,510000,10669,0,10672,11,
10766,1,10766,39718,0,10863,1530000,10764,1020000,10764,0,10765,11,
10865,1,10865,69768,0,10965,510000,10864,1530000,10864,0,10865,10,
10969,1,10969,14137,0,11065,1530000,10966,510000,10966,0,10968,11,
11067,1,11067,125582,0,11165,1530000,11066,1530000,11065,0,11067,18,
11167,1,11166,139536,0,11265,1530000,11166,1530000,11165,0,11166,20,
11267,1,11267,209303,0,11367,586500,11266,1530000,11266,0,11267,30,
11371,1,11371,0,0,11467,510000,11368,586500,11368,0,11370,0,
11473,1,11473,20563,0,11567,1836000,11469,510000,11468,0,11472,16,
11568,1,11568,208907,0,11668,510000,11568,1836000,11567,0,11568,22,
11678,1,11677,12852,0,11769,535500,11671,510000,11669,0,11676,10,
11775,1,11775,15144,0,11869,1530000,11771,535500,11770,0,11774,11,
11870,1,11870,251164,0,11970,535500,11869,1530000,11869,0,11870,36,
11974,1,11974,24781,0,12071,510000,11972,535500,11971,0,11974,18,
12075,1,12075,12852,0,12170,1530000,12072,510000,12072,0,12075,10,
12172,1,12172,69768,0,12271,510000,12171,1530000,12171,0,12172,10,
12276,1,12276,0,0,12373,612000,12273,510000,12272,0,12276,0,
12377,1,12376,18337,0,12474,510000,12374,612000,12374,0,12376,11,
12478,1,12477,0,0,12574,510000,12475,510000,12474,0,12477,0,
12578,1,12578,15422,0,12675,510000,12576,510000,12575,0,12578,12,
12679,1,12679,15422,0,12775,1530000,12676,510000,12676,0,12679,12,
12777,1,12777,153489,0,12875,1530000,12776,1530000,12776,0,12777,22,
12877,1,12877,83721,0,12976,1224000,12876,1530000,12876,0,12877,12,
12978,1,12978,48323,0,13077,1836000,12977,1224000,12976,0,12978,10,
13079,1,13079,341848,0,13177,2295000,13078,1836000,13078,0,13079,36,
13178,1,13178,139765,0,13277,1530000,13177,2295000,13177,0,13178,10,
