App,Package,Start Time,Duration,Filename
"System",,"Oct 9, 2018 @ 12:48:25 AM","1 min 5 sec","Trepn_2018.10.09_004824.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
24,1,22,598234,12737,91,2193000,13,1836000,12,0,22,63,
92,1,92,1290799,705302,191,2295000,91,2193000,91,0,92,100,
192,1,192,1397655,812158,292,1836000,192,2295000,191,0,192,100,
294,1,294,949579,364082,393,1938000,293,1836000,293,0,294,100,
394,1,394,687633,102136,493,2295000,393,1938000,393,0,394,66,
494,1,494,349413,0,593,2295000,493,2295000,493,0,494,25,
594,1,594,559062,0,694,2295000,594,2295000,593,0,594,40,
695,1,695,1160053,574556,794,1530000,694,2295000,694,0,695,83,
795,1,795,139536,0,894,1530000,795,1530000,794,0,795,20,
896,1,896,139536,0,995,1530000,895,1530000,895,0,896,20,
996,1,996,188373,0,1095,1326000,995,1530000,995,0,996,27,
1097,1,1097,242244,0,1195,1530000,1096,1326000,1096,0,1097,44,
1197,1,1197,230234,0,1296,637500,1196,1530000,1196,0,1197,33,
1300,1,1300,53071,0,1397,1836000,1298,637500,1297,0,1300,30,
1399,1,1399,769159,183662,1497,1836000,1398,1836000,1397,0,1399,81,
1499,1,1499,949579,364082,1599,2295000,1498,1836000,1498,0,1499,100,
1601,1,1601,1257889,672392,1699,2295000,1600,2295000,1599,0,1600,90,
1701,1,1700,1132100,546603,1799,2295000,1699,2295000,1699,0,1700,81,
1801,1,1801,922452,336955,1900,1836000,1800,2295000,1800,0,1801,66,
1902,1,1902,769159,183662,2006,2295000,1901,1836000,1900,0,1901,81,
2009,1,2009,1397655,812158,2101,2295000,2007,2295000,2006,0,2009,100,
2103,1,2103,1397655,812158,2202,2295000,2102,2295000,2102,0,2103,100,
2203,1,2203,1229936,644439,2303,2295000,2203,2295000,2202,0,2203,88,
