App,Package,Start Time,Duration,Filename
"System",,"Oct 9, 2018 @ 12:51:52 AM","1 min 5 sec","Trepn_2018.10.09_005151.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
38,1,38,896007,244825,92,1938000,33,1938000,27,0,35,86,
93,1,93,1041868,390686,193,1836000,92,1938000,92,0,93,100,
194,1,194,949579,298397,292,1836000,193,1836000,193,0,194,100,
294,1,294,664705,13523,393,1836000,293,1836000,293,0,294,70,
394,1,394,769159,117977,493,1836000,393,1836000,393,0,394,81,
494,1,494,598234,0,594,2193000,493,1836000,493,0,494,63,
595,1,595,903559,252377,694,2295000,594,2193000,594,0,595,70,
696,1,696,1006311,355129,794,1836000,695,2295000,694,0,695,72,
796,1,796,104453,0,895,1020000,795,1836000,795,0,795,11,
898,1,898,108324,0,995,1530000,896,1020000,895,0,897,30,
997,1,996,174420,0,1096,1530000,995,1530000,995,0,996,25,
1098,1,1098,209303,0,1196,1530000,1097,1530000,1096,0,1098,30,
1198,1,1198,188373,0,1297,2193000,1197,1530000,1197,0,1198,27,
1298,1,1298,1032639,381457,1400,2295000,1297,2193000,1297,0,1298,80,
1402,1,1402,1397655,746473,1501,1836000,1401,2295000,1401,0,1402,100,
1503,1,1503,949579,298397,1602,2295000,1501,1836000,1501,0,1502,100,
1603,1,1603,1397655,746473,1702,2295000,1603,2295000,1602,0,1603,100,
1703,1,1703,1132100,480918,1803,2295000,1702,2295000,1702,0,1703,81,
1804,1,1804,1257889,606707,1903,2295000,1803,2295000,1803,0,1804,90,
1905,1,1905,768710,117528,2004,2295000,1904,2295000,1904,0,1905,55,
2006,1,2006,1257889,606707,2105,2295000,2004,2295000,2004,0,2006,90,
2108,1,2108,1397655,746473,2206,2295000,2106,2295000,2106,0,2106,100,
2207,1,2207,1397655,746473,2306,2295000,2206,2295000,2206,0,2207,100,
2307,1,2307,153742,0,2406,2295000,2306,2295000,2306,0,2307,11,
2407,1,2407,349413,0,2507,2295000,2407,2295000,2407,0,2407,25,
2508,1,2508,642921,0,2607,1836000,2507,2295000,2507,0,2508,46,
2609,1,2608,341848,0,2707,2193000,2608,1836000,2607,0,2608,36,
2709,1,2709,1290799,639617,2808,2295000,2708,2193000,2708,0,2709,100,
2809,1,2809,1397655,746473,2908,2295000,2808,2295000,2808,0,2809,100,
2909,1,2909,922452,271270,3009,2295000,2909,2295000,2909,0,2909,66,
3010,1,3010,1257889,606707,3109,2295000,3009,2295000,3009,0,3010,90,
3111,1,3111,1397655,746473,3213,2295000,3110,2295000,3110,0,3111,100,
3214,1,3214,153742,0,3311,2295000,3214,2295000,3213,0,3214,11,
3312,1,3312,1257889,606707,3411,2295000,3311,2295000,3311,0,3312,90,
3413,1,3413,1006311,355129,3512,2295000,3412,2295000,3412,0,3413,72,
3513,1,3513,1229936,578754,3613,1836000,3512,2295000,3512,0,3513,88,
3615,1,3615,731175,79993,3713,2295000,3613,1836000,3613,0,3615,77,
3715,1,3715,754733,103551,3814,2295000,3714,2295000,3714,0,3715,54,
3815,1,3815,559062,0,3914,2295000,3814,2295000,3814,0,3815,40,
3916,1,3916,922452,271270,4015,1836000,3915,2295000,3915,0,3916,66,
