App,Package,Start Time,Duration,Filename
"System",,"Oct 10, 2018 @ 11:59:34 PM","1 min 6 sec","Trepn_2018.10.10_235933.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
65,1,65,1104938,934514,11,2295000,64,2091000,64,0,65,93,
123,1,123,1397655,1227231,113,2091000,113,2295000,113,0,123,100,
214,1,214,1160053,989629,213,2295000,213,2295000,213,0,214,83,
314,1,314,768710,598286,313,2295000,314,2295000,313,0,314,55,
415,1,415,1076194,905770,413,2295000,414,2295000,414,0,415,77,
519,1,519,1069295,898871,516,2091000,517,2091000,516,0,519,90,
617,1,617,1397655,1227231,616,2295000,616,2295000,616,0,617,100,
703,1,717,1229936,1059512,716,2295000,716,2295000,716,0,717,88,
717,1,819,1257889,1087465,817,2295000,817,2295000,817,0,819,90,
819,1,918,1397655,1227231,917,2295000,917,2295000,917,0,918,100,
918,1,1019,1229936,1059512,1018,2295000,1018,2295000,1018,0,1019,88,
1019,1,1120,1118124,947700,1118,2295000,1119,2295000,1119,0,1120,80,
1120,1,1220,1229936,1059512,1218,2295000,1219,2295000,1219,0,1220,88,
1220,1,1321,153742,0,1320,2295000,1320,2295000,1320,0,1321,11,
1321,1,1422,349413,178989,1421,2295000,1421,2295000,1421,0,1422,25,
1422,1,1522,1118124,947700,1521,2295000,1521,2295000,1521,0,1522,80,
1522,1,1624,838593,668169,1621,2295000,1622,2295000,1622,0,1624,60,
1624,1,1723,1397655,1227231,1722,2295000,1722,2295000,1722,0,1723,100,
1723,1,1824,1397655,1227231,1822,2295000,1823,2295000,1823,0,1824,100,
1824,1,1924,1397655,1227231,1923,2295000,1924,2295000,1923,0,1924,100,
1924,1,2025,768710,598286,2024,2295000,2025,2295000,2024,0,2025,55,
2025,1,2125,517132,346708,2124,2295000,2124,2295000,2124,0,2125,37,
2125,1,2225,628944,458520,2224,2295000,2224,2295000,2224,0,2225,45,
2225,1,2326,628944,458520,2324,2295000,2325,2295000,2325,0,2326,45,
2326,1,2426,701704,531280,2425,2014500,2425,2014500,2425,0,2426,63,
2426,1,2527,559062,388638,2525,2295000,2526,2295000,2526,0,2526,40,
2527,1,2628,978358,807934,2626,2295000,2627,2295000,2626,0,2627,70,
2628,1,2728,1076194,905770,2726,2295000,2727,2295000,2727,0,2728,77,
2728,1,2828,978358,807934,2827,2295000,2827,2295000,2827,0,2828,70,
2828,1,2929,1397655,1227231,2927,2295000,2928,2295000,2928,0,2929,100,
2929,1,3029,1229936,1059512,3028,2295000,3028,2295000,3028,0,3029,88,
3029,1,3131,1229936,1059512,3130,2295000,3130,2295000,3130,0,3131,88,
3131,1,3230,1048241,877817,3229,2295000,3229,2295000,3229,0,3230,75,
3230,1,3331,1397655,1227231,3329,2295000,3330,2295000,3330,0,3331,100,
3331,1,3431,1397655,1227231,3430,2295000,3430,2295000,3430,0,3431,100,
3431,1,3531,880522,710098,3530,2295000,3530,2295000,3530,0,3531,63,
3531,1,3632,1257889,1087465,3630,2295000,3631,2295000,3631,0,3631,90,
3632,1,3732,1397655,1227231,3731,2295000,3731,2295000,3731,0,3732,100,
3732,1,3832,1397655,1227231,3831,2295000,3831,2295000,3831,0,3832,100,
3832,1,3937,1397655,1227231,3936,2295000,3936,2295000,3936,0,3937,100,
3938,1,4038,1397655,1227231,4036,2295000,4037,2295000,4036,0,4038,100,
4038,1,4140,1257889,1087465,4136,2295000,4137,2295000,4137,0,4140,90,
4140,1,4239,1397655,1227231,4237,2295000,4237,2295000,4237,0,4239,100,
4239,1,4339,922452,752028,4337,2295000,4338,2295000,4338,0,4339,66,
4339,1,4440,1397655,1227231,4438,2295000,4439,2295000,4438,0,4440,100,
4440,1,4540,1397655,1227231,4538,2295000,4538,2295000,4538,0,4540,100,
4540,1,4641,1069295,898871,4639,2091000,4640,2091000,4639,0,4640,90,
4641,1,4741,1397655,1227231,4739,2295000,4740,2295000,4740,0,4741,100,
4741,1,4843,1397655,1227231,4840,2295000,4841,2295000,4841,0,4843,100,
4843,1,4942,1397655,1227231,4941,2295000,4941,2295000,4941,0,4942,100,
4942,1,5043,1257889,1087465,5041,2295000,5042,2295000,5042,0,5043,90,
5044,1,5147,1397655,1227231,5143,2295000,5144,2295000,5144,0,5147,100,
5147,1,5245,1397655,1227231,5243,2295000,5244,2295000,5244,0,5245,100,
5245,1,5345,922452,752028,5344,2295000,5344,2295000,5344,0,5345,66,
5345,1,5449,0,0,5445,612000,5447,612000,5446,0,5449,0,
5449,1,5555,0,0,5546,510000,5550,510000,5548,0,5554,0,
5555,1,5655,645399,474975,5652,1836000,5654,2193000,5653,0,5655,50,
5655,1,5753,223624,53200,5752,2295000,5752,2295000,5752,0,5753,16,
5753,1,5859,23133,0,5853,510000,5855,510000,5855,0,5858,18,
5859,1,5955,279072,108648,5953,1530000,5954,1530000,5954,0,5955,40,
5955,1,6055,279072,108648,6054,1530000,6054,1530000,6054,0,6055,40,
6055,1,6158,0,0,6155,586500,6156,586500,6155,0,6158,0,
6159,1,6261,0,0,6255,612000,6258,612000,6257,0,6260,0,
6261,1,6357,279072,108648,6355,1530000,6356,1530000,6355,0,6356,40,
6357,1,6456,1118124,947700,6455,2295000,6456,2295000,6456,0,6456,80,
6456,1,6558,1132100,961676,6557,2295000,6557,2295000,6557,0,6558,81,
6558,1,6658,1257889,1087465,6657,2295000,6658,2295000,6657,0,6658,90,
6658,1,6759,1076194,905770,6758,2295000,6758,2295000,6758,0,6759,77,
6759,1,6865,38556,0,6859,510000,6860,510000,6859,0,6865,30,
6865,1,6964,188373,17949,6962,1530000,6963,1530000,6963,0,6964,27,
6964,1,7064,62791,0,7063,1530000,7064,1530000,7063,0,7064,9,
7065,1,7171,0,0,7164,612000,7165,612000,7165,0,7170,0,
7171,1,7270,0,0,7265,561000,7266,561000,7266,0,7269,0,
7271,1,7370,0,0,7366,510000,7367,510000,7366,0,7370,0,
7370,1,7472,25704,0,7467,510000,7469,510000,7468,0,7471,20,
7472,1,7572,0,0,7567,510000,7569,510000,7568,0,7571,0,
7572,1,7670,174420,3996,7668,1530000,7668,1530000,7668,0,7670,25,
7670,1,7769,129079,0,7768,2193000,7768,2193000,7768,0,7769,10,
7769,1,7869,155496,0,7868,1632000,7868,1632000,7868,0,7869,20,
7869,1,7974,0,0,7969,510000,7971,510000,7970,0,7974,0,
7975,1,8075,42411,0,8070,510000,8071,510000,8071,0,8075,33,
8076,1,8176,16180,0,8171,561000,8172,561000,8172,0,8175,11,
8176,1,8276,25704,0,8272,510000,8274,510000,8273,0,8276,20,
8277,1,8377,15677,0,8373,586500,8374,586500,8374,0,8377,10,
8377,1,8480,12852,0,8474,510000,8477,510000,8476,0,8480,10,
8481,1,8575,69768,0,8573,1530000,8574,1530000,8574,0,8575,10,
8575,1,8676,230234,59810,8674,1530000,8675,1530000,8675,0,8676,33,
8676,1,8780,15677,0,8775,586500,8777,586500,8776,0,8779,10,
8780,1,8880,28274,0,8875,510000,8877,510000,8877,0,8880,22,
8880,1,8980,0,0,8976,510000,8977,510000,8977,0,8980,0,
8980,1,9077,209303,38879,9076,1530000,9076,1530000,9076,0,9077,30,
9077,1,9178,69768,0,9176,1530000,9177,1530000,9177,0,9178,10,
9178,1,9282,0,0,9277,612000,9278,612000,9278,0,9281,0,
9282,1,9379,69768,0,9377,1530000,9378,1530000,9378,0,9379,10,
9379,1,9484,13767,0,9479,535500,9480,535500,9480,0,9483,10,
9484,1,9585,23133,0,9579,510000,9581,510000,9581,0,9584,18,
9585,1,9682,209303,38879,9680,1530000,9681,1530000,9680,0,9682,30,
9682,1,9787,12852,0,9781,510000,9783,510000,9782,0,9787,10,
9787,1,9886,15144,0,9881,535500,9883,535500,9882,0,9886,11,
9886,1,9984,174420,3996,9982,1530000,9983,1530000,9982,0,9983,25,
9984,1,10083,94957,0,10082,1836000,10082,1836000,10082,0,10083,10,
10083,1,10189,11566,0,10183,510000,10185,510000,10185,0,10188,9,
10189,1,10285,0,0,10283,1530000,10284,1530000,10284,0,10285,0,
10285,1,10390,12852,0,10385,510000,10387,510000,10386,0,10389,10,
10390,1,10489,0,0,10485,663000,10486,663000,10486,0,10489,0,
10489,1,10599,12852,0,10586,510000,10589,510000,10587,0,10592,10,
10600,1,10691,279072,108648,10685,1530000,10686,1530000,10686,0,10691,40,
10691,1,10787,318736,148312,10785,1734000,10786,1734000,10786,0,10787,37,
10787,1,10887,0,0,10886,1530000,10886,1530000,10886,0,10887,0,
10887,1,10991,0,0,10987,510000,10989,510000,10988,0,10991,0,
10992,1,11091,0,0,11088,535500,11089,535500,11088,0,11091,0,
11091,1,11192,0,0,11188,510000,11190,510000,11189,0,11192,0,
11192,1,11293,14137,0,11289,510000,11291,510000,11290,0,11293,11,
11293,1,11394,48837,0,11390,510000,11391,510000,11391,0,11394,38,
11394,1,11491,230234,59810,11490,1530000,11490,1530000,11490,0,11491,33,
11491,1,11592,0,0,11590,1530000,11591,1530000,11591,0,11592,0,
11592,1,11692,0,0,11691,1530000,11692,1530000,11691,0,11692,0,
11692,1,11797,23133,0,11792,510000,11794,510000,11793,0,11796,18,
11797,1,11893,76744,0,11892,1530000,11892,1530000,11892,0,11893,11,
11893,1,12006,573038,402614,12004,2295000,12005,2295000,12005,0,12005,41,
12006,1,12056,1397655,1227231,12054,2295000,12055,2295000,12055,0,12056,100,
12056,1,12155,614968,444544,12154,2295000,12155,2295000,12154,0,12155,44,
12155,1,12257,0,0,12255,1122000,12256,1122000,12255,0,12257,0,
12257,1,12359,0,0,12356,561000,12357,561000,12357,0,12359,0,
12360,1,12461,12852,0,12457,510000,12458,510000,12458,0,12461,10,
12461,1,12562,0,0,12557,510000,12559,510000,12558,0,12561,0,
12562,1,12671,14137,0,12659,510000,12661,510000,12660,0,12667,11,
12672,1,12763,838593,668169,12762,2295000,12762,2295000,12762,0,12763,60,
12763,1,12863,223624,53200,12862,2295000,12863,2295000,12862,0,12863,16,
12863,1,12965,69768,0,12963,1530000,12964,1530000,12963,0,12965,10,
12965,1,13069,0,0,13064,612000,13066,612000,13065,0,13068,0,
13069,1,13170,0,0,13165,510000,13167,510000,13166,0,13169,0,
13170,1,13266,0,0,13265,1632000,13266,1632000,13266,0,13266,0,
