App,Package,Start Time,Duration,Filename
"System",,"Oct 11, 2018 @ 12:09:56 AM","1 min 6 sec","Trepn_2018.10.11_000955.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
53,1,53,1285842,894582,29,2295000,52,2295000,51,0,53,92,
133,1,132,1215959,824699,130,2295000,130,2295000,130,0,132,87,
231,1,231,1257889,866629,229,2295000,230,2295000,229,0,231,90,
332,1,332,1397655,1006395,331,2295000,331,2295000,331,0,332,100,
432,1,432,754733,363473,431,2295000,432,2295000,431,0,432,54,
534,1,534,256569,0,532,1632000,532,1632000,532,0,533,33,
633,1,633,139765,0,632,2295000,633,2295000,633,0,633,10,
734,1,734,0,0,733,2295000,733,2295000,733,0,734,0,
835,1,835,223624,0,833,2295000,834,2295000,834,0,835,16,
935,1,935,461226,69966,934,2295000,935,2295000,934,0,935,33,
1036,1,1035,0,0,1034,2295000,1035,2295000,1035,0,1035,0,
1086,1,1086,0,0,1084,2295000,1085,2295000,1085,0,1086,0,
1236,1,1236,349413,0,1235,2295000,1235,2295000,1235,0,1236,25,
1290,1,1290,29418,0,1286,561000,1288,561000,1287,0,1290,20,
1389,1,1389,306979,0,1387,1530000,1388,1530000,1388,0,1389,44,
1490,1,1490,279072,0,1488,1530000,1488,1530000,1488,0,1489,40,
1598,1,1598,14137,0,1589,510000,1591,510000,1590,0,1594,11,
1690,1,1690,209303,0,1688,1530000,1689,1530000,1689,0,1690,30,
1790,1,1790,383724,0,1789,1530000,1789,1530000,1789,0,1790,55,
1891,1,1891,0,0,1889,1530000,1890,1530000,1889,0,1891,0,
1997,1,1997,28274,0,1990,510000,1992,510000,1991,0,1996,22,
2091,1,2091,0,0,2090,1530000,2090,1530000,2090,0,2091,0,
2197,1,2196,79607,0,2191,637500,2193,637500,2192,0,2196,45,
2294,1,2294,188373,0,2292,1530000,2293,1530000,2292,0,2294,27,
2395,1,2395,174420,0,2393,1530000,2393,1530000,2393,0,2394,25,
2496,1,2496,993915,602655,2493,2193000,2494,2193000,2494,0,2496,77,
2596,1,2596,1397655,1006395,2595,2295000,2595,2295000,2595,0,2596,100,
2697,1,2697,1229936,838676,2695,2295000,2696,2295000,2696,0,2696,88,
2800,1,2800,419296,28036,2797,2295000,2798,2295000,2797,0,2799,30,
2900,1,2900,838593,447333,2899,2295000,2899,2295000,2899,0,2900,60,
3000,1,3000,1132100,740840,2999,2295000,2999,2295000,2999,0,3000,81,
3106,1,3106,1397655,1006395,3100,2295000,3101,2295000,3100,0,3105,100,
3203,1,3203,1397655,1006395,3201,2295000,3202,2295000,3202,0,3203,100,
3303,1,3303,1076194,684934,3302,2295000,3303,2295000,3302,0,3303,77,
3404,1,3404,754733,363473,3403,2295000,3403,2295000,3403,0,3404,54,
3507,1,3507,628944,237684,3503,2295000,3504,2295000,3504,0,3507,45,
3605,1,3605,1257889,866629,3603,2295000,3604,2295000,3604,0,3605,90,
3706,1,3706,1257889,866629,3704,2295000,3705,2295000,3704,0,3706,90,
3806,1,3806,1397655,1006395,3804,2295000,3805,2295000,3805,0,3806,100,
3907,1,3906,1257889,866629,3905,2295000,3906,2295000,3906,0,3906,90,
4009,1,4009,1397655,1006395,4006,2295000,4006,2295000,4006,0,4009,100,
4108,1,4108,978358,587098,4106,2295000,4106,2295000,4106,0,4108,70,
4208,1,4208,559062,167802,4206,2295000,4207,2295000,4207,0,4208,40,
4308,1,4308,768710,377450,4307,2295000,4307,2295000,4307,0,4308,55,
4410,1,4410,1397655,1006395,4408,2295000,4408,2295000,4408,0,4410,100,
4510,1,4510,1188106,796846,4508,2091000,4509,2091000,4508,0,4510,100,
4614,1,4614,1160053,768793,4610,2295000,4610,2295000,4610,0,4612,83,
4733,1,4733,1397655,1006395,4715,2295000,4724,2295000,4719,0,4732,100,
4813,1,4813,1397655,1006395,4811,2295000,4812,2295000,4812,0,4813,100,
4914,1,4914,838593,447333,4913,2295000,4913,2295000,4913,0,4914,60,
5015,1,5015,1229936,838676,5014,2295000,5014,2295000,5014,0,5015,88,
5116,1,5116,978358,587098,5115,2295000,5115,2295000,5115,0,5116,70,
5217,1,5217,922452,531192,5215,2295000,5216,2295000,5216,0,5217,66,
5317,1,5317,810639,419379,5316,2295000,5317,2295000,5316,0,5317,58,
5418,1,5418,1006311,615051,5417,2295000,5417,2295000,5417,0,5418,72,
5518,1,5518,1118124,726864,5517,2295000,5517,2295000,5517,0,5518,80,
5620,1,5619,978358,587098,5617,2295000,5618,2295000,5618,0,5619,70,
5721,1,5721,1397655,1006395,5718,2295000,5719,2295000,5718,0,5721,100,
5821,1,5821,1397655,1006395,5818,2295000,5819,2295000,5819,0,5821,100,
5923,1,5923,1397655,1006395,5919,2295000,5919,2295000,5919,0,5923,100,
6021,1,6021,922452,531192,6019,2295000,6020,2295000,6019,0,6021,66,
6121,1,6121,1076194,684934,6119,2295000,6120,2295000,6120,0,6121,77,
6221,1,6221,1118124,726864,6220,2295000,6220,2295000,6220,0,6221,80,
6322,1,6322,768710,377450,6321,2295000,6321,2295000,6321,0,6322,55,
6422,1,6422,1069295,678035,6421,2091000,6421,2091000,6421,0,6422,90,
6523,1,6523,1397655,1006395,6521,2295000,6522,2295000,6522,0,6523,100,
6623,1,6623,1397655,1006395,6622,2295000,6622,2295000,6622,0,6623,100,
6726,1,6725,922452,531192,6723,2295000,6724,2295000,6723,0,6725,66,
6824,1,6824,1397655,1006395,6823,2295000,6824,2295000,6823,0,6824,100,
6925,1,6925,1118124,726864,6924,2295000,6924,2295000,6924,0,6925,80,
7026,1,7026,1397655,1006395,7024,2295000,7025,2295000,7024,0,7026,100,
7126,1,7126,1397655,1006395,7124,2295000,7126,2295000,7125,0,7126,100,
7228,1,7228,1397655,1006395,7225,2295000,7227,2295000,7227,0,7228,100,
7336,1,7336,1397655,1006395,7326,2295000,7327,2295000,7326,0,7327,100,
7430,1,7429,698827,307567,7427,2295000,7428,2295000,7428,0,7429,50,
7530,1,7530,880522,489262,7529,2295000,7529,2295000,7529,0,7530,63,
7632,1,7632,69768,0,7630,1530000,7630,1530000,7630,0,7631,10,
7737,1,7737,32130,0,7731,510000,7733,510000,7732,0,7736,25,
7832,1,7832,76744,0,7830,1530000,7831,1530000,7831,0,7832,11,
7936,1,7936,27535,0,7932,535500,7933,535500,7933,0,7936,20,
8037,1,8037,0,0,8033,612000,8034,612000,8033,0,8037,0,
8136,1,8136,0,0,8134,510000,8135,1530000,8134,0,8135,0,
8237,1,8236,0,0,8233,1530000,8234,510000,8234,0,8236,0,
8339,1,8339,19459,0,8335,637500,8336,637500,8336,0,8339,11,
8454,1,8453,1048241,656981,8439,2295000,8440,2295000,8440,0,8452,75,
8537,1,8537,754733,363473,8536,2295000,8537,2295000,8536,0,8537,54,
8638,1,8638,256569,0,8636,1632000,8637,1632000,8637,0,8638,33,
8738,1,8738,209303,0,8737,1530000,8737,1530000,8737,0,8738,30,
8838,1,8838,69768,0,8837,1530000,8838,1530000,8837,0,8838,10,
8939,1,8939,69768,0,8937,1530000,8938,1530000,8938,0,8939,10,
9042,1,9042,0,0,9038,510000,9040,510000,9039,0,9042,0,
9143,1,9143,0,0,9139,561000,9140,561000,9140,0,9142,0,
9244,1,9244,0,0,9240,510000,9241,510000,9240,0,9243,0,
9346,1,9346,70017,0,9342,612000,9343,612000,9343,0,9346,42,
9448,1,9448,42411,0,9442,510000,9445,510000,9443,0,9448,33,
9546,1,9546,34489,0,9542,586500,9544,586500,9543,0,9546,22,
9649,1,9649,36675,0,9643,612000,9646,612000,9645,0,9649,22,
9747,1,9747,41677,0,9744,612000,9745,612000,9745,0,9747,25,
9854,1,9853,11566,0,9846,510000,9849,510000,9848,0,9852,9,
9950,1,9948,69768,0,9945,1530000,9946,1530000,9946,0,9948,10,
10046,1,10046,0,0,10045,2193000,10046,2193000,10046,0,10046,0,
10146,1,10146,0,0,10145,2295000,10146,2295000,10146,0,10146,0,
10247,1,10247,0,0,10246,2295000,10246,2295000,10246,0,10247,0,
10416,1,10416,153742,0,10346,2295000,10346,2295000,10346,0,10416,11,
10467,1,10467,0,0,10466,2295000,10467,2295000,10466,0,10467,0,
10571,1,10571,0,0,10567,510000,10568,510000,10568,0,10570,0,
10670,1,10670,69768,0,10668,1530000,10668,1530000,10668,0,10670,10,
10769,1,10769,0,0,10767,1836000,10768,1836000,10768,0,10768,0,
10872,1,10872,16670,0,10868,612000,10870,612000,10869,0,10872,10,
10979,1,10979,12852,0,10969,510000,10974,510000,10972,0,10978,10,
11076,1,11076,16180,0,11070,561000,11072,561000,11071,0,11075,11,
11177,1,11176,16521,0,11171,535500,11173,535500,11172,0,11176,12,
11279,1,11278,31843,0,11272,637500,11274,637500,11273,0,11278,18,
11374,1,11373,0,0,11372,1530000,11372,1530000,11372,0,11373,0,
11474,1,11474,0,0,11472,1530000,11473,1530000,11473,0,11474,0,
11575,1,11575,160466,0,11573,1530000,11574,1530000,11573,0,11575,23,
11680,1,11680,15677,0,11674,586500,11677,586500,11676,0,11679,10,
11778,1,11778,125582,0,11775,1530000,11776,1530000,11776,0,11777,18,
11882,1,11882,0,0,11876,510000,11878,510000,11877,0,11881,0,
11977,1,11977,0,0,11975,1530000,11976,1530000,11976,0,11977,0,
12083,1,12083,0,0,12077,510000,12079,510000,12078,0,12082,0,
12181,1,12181,28274,0,12177,510000,12179,510000,12178,0,12181,22,
12283,1,12283,0,0,12277,510000,12279,510000,12279,0,12283,0,
12379,1,12379,0,0,12377,1530000,12378,1530000,12378,0,12379,0,
12479,1,12479,0,0,12478,1530000,12478,1530000,12478,0,12479,0,
12580,1,12579,139536,0,12578,1530000,12579,1530000,12578,0,12579,20,
12679,1,12679,1397655,1006395,12678,2295000,12679,2295000,12679,0,12679,100,
12780,1,12780,559062,167802,12779,2295000,12779,2295000,12779,0,12780,40,
12888,1,12888,0,0,12880,510000,12886,1530000,12880,0,12887,0,
12982,1,12982,0,0,12980,1530000,12981,1530000,12980,0,12982,0,
13083,1,13082,139536,0,13081,1530000,13081,1530000,13081,0,13082,20,
13190,1,13190,31354,0,13182,586500,13183,586500,13182,0,13187,20,
13284,1,13284,76744,0,13282,1530000,13283,1530000,13283,0,13284,11,
13395,1,13395,31843,0,13385,637500,13388,637500,13387,0,13394,18,
13501,1,13501,31354,0,13485,586500,13498,586500,13490,0,13500,20,
13591,1,13591,0,0,13586,510000,13588,510000,13587,0,13590,0,
13691,1,13691,14137,0,13686,510000,13688,510000,13687,0,13690,11,
13792,1,13792,0,0,13787,510000,13789,510000,13788,0,13792,0,
13894,1,13894,13767,0,13888,535500,13891,535500,13890,0,13893,10,
13941,1,13941,139536,0,13938,1530000,13939,1530000,13939,0,13941,20,
14039,1,14039,0,0,14038,2295000,14038,2295000,14038,0,14039,0,
14139,1,14139,0,0,14138,2295000,14139,2295000,14138,0,14139,0,
14239,1,14239,0,0,14238,2295000,14239,2295000,14239,0,14239,0,
14340,1,14340,0,0,14339,2295000,14339,2295000,14339,0,14340,0,
14440,1,14440,139765,0,14439,2295000,14439,2295000,14439,0,14440,10,
14542,1,14542,69768,0,14540,1530000,14540,1530000,14540,0,14542,10,
14648,1,14647,11566,0,14640,510000,14643,510000,14642,0,14647,9,
14745,1,14745,19459,0,14741,637500,14742,637500,14741,0,14744,11,
14850,1,14850,58837,0,14841,561000,14843,561000,14842,0,14850,40,
14943,1,14943,279072,0,14941,1530000,14942,1530000,14942,0,14943,40,
15048,1,15048,12852,0,15043,510000,15044,510000,15043,0,15047,10,
15144,1,15144,0,0,15142,1530000,15143,1530000,15143,0,15144,0,
15245,1,15245,174420,0,15243,1530000,15244,1530000,15244,0,15245,25,
15348,1,15348,209303,0,15345,1530000,15346,1530000,15346,0,15347,30,
15448,1,15448,361809,0,15445,1734000,15446,1734000,15446,0,15448,42,
15546,1,15546,698827,307567,15545,2295000,15546,2295000,15545,0,15546,50,
15652,1,15651,0,0,15646,510000,15649,510000,15648,0,15651,0,
15748,1,15748,0,0,15746,1530000,15747,1530000,15747,0,15748,0,
15848,1,15848,0,0,15847,1530000,15847,1530000,15847,0,15848,0,
15958,1,15958,11566,0,15948,510000,15950,510000,15949,0,15957,9,
16053,1,16053,25704,0,16049,510000,16050,510000,16050,0,16053,20,
16155,1,16155,0,0,16150,510000,16151,510000,16150,0,16154,0,
16257,1,16257,11566,0,16250,510000,16252,510000,16251,0,16256,9,
16353,1,16353,174420,0,16351,1530000,16352,1530000,16351,0,16353,25,
16453,1,16453,0,0,16451,1530000,16452,1530000,16452,0,16453,0,
16557,1,16557,30007,0,16552,612000,16554,612000,16553,0,16557,18,
16660,1,16659,0,0,16655,510000,16657,510000,16656,0,16659,0,
16761,1,16760,47764,0,16754,637500,16757,637500,16755,0,16760,27,
16859,1,16859,0,0,16855,510000,16856,510000,16856,0,16859,0,
16960,1,16960,12852,0,16956,510000,16957,510000,16956,0,16960,10,
17063,1,17063,11566,0,17057,510000,17059,510000,17058,0,17062,9,
17161,1,17161,28274,0,17157,510000,17158,510000,17158,0,17160,22,
17261,1,17261,12852,0,17257,510000,17259,510000,17258,0,17261,10,
17359,1,17359,153489,0,17357,1530000,17358,1530000,17358,0,17359,22,
17462,1,17462,0,0,17458,510000,17460,510000,17459,0,17462,0,
17563,1,17562,0,0,17559,535500,17560,535500,17559,0,17562,0,
17664,1,17664,0,0,17659,510000,17660,510000,17660,0,17663,0,
17765,1,17764,0,0,17760,510000,17761,510000,17761,0,17764,0,
17867,1,17867,14137,0,17861,510000,17863,510000,17863,0,17866,11,
17968,1,17968,14137,0,17963,510000,17965,510000,17964,0,17967,11,
18070,1,18070,12852,0,18064,510000,18067,510000,18066,0,18069,10,
18174,1,18174,0,0,18165,510000,18169,510000,18167,0,18173,0,
18269,1,18269,15422,0,18265,510000,18266,510000,18266,0,18269,12,
18369,1,18369,63686,0,18366,637500,18367,637500,18367,0,18369,36,
18470,1,18470,0,0,18466,561000,18467,561000,18467,0,18470,0,
18581,1,18581,13238,0,18567,561000,18569,561000,18568,0,18580,9,
18668,1,18667,0,0,18666,1530000,18667,1530000,18667,0,18667,0,
18771,1,18771,17690,0,18767,637500,18768,637500,18768,0,18771,10,
18870,1,18870,0,0,18868,1530000,18869,1530000,18868,0,18870,0,
18974,1,18974,0,0,18969,510000,18970,510000,18970,0,18973,0,
19073,1,19072,38919,0,19069,637500,19070,637500,19070,0,19072,22,
19173,1,19173,17690,0,19170,637500,19171,637500,19170,0,19173,10,
19272,1,19272,0,0,19270,1530000,19271,1530000,19271,0,19272,0,
19373,1,19373,0,0,19371,1530000,19371,1530000,19371,0,19372,0,
19478,1,19477,11566,0,19472,510000,19474,510000,19473,0,19477,9,
19578,1,19577,31843,0,19573,637500,19575,637500,19574,0,19577,18,
19679,1,19679,14137,0,19673,510000,19676,510000,19675,0,19678,11,
19778,1,19778,16670,0,19774,612000,19776,612000,19775,0,19778,10,
19882,1,19881,12852,0,19875,510000,19878,510000,19877,0,19881,10,
19981,1,19981,0,0,19976,510000,19978,510000,19977,0,19980,0,
20082,1,20081,0,0,20076,510000,20078,510000,20077,0,20081,0,
20182,1,20181,0,0,20177,561000,20179,561000,20178,0,20181,0,
20278,1,20278,139536,0,20276,1530000,20277,1530000,20277,0,20278,20,
20381,1,20381,139536,0,20377,1530000,20379,1530000,20377,0,20380,20,
20481,1,20481,12852,0,20477,510000,20479,510000,20478,0,20481,10,
20584,1,20584,14709,0,20580,561000,20582,561000,20581,0,20584,10,
20679,1,20679,69768,0,20678,1530000,20679,1530000,20678,0,20679,10,
20786,1,20786,25704,0,20779,510000,20781,510000,20780,0,20785,20,
20888,1,20888,0,0,20880,510000,20882,510000,20881,0,20885,0,
20982,1,20982,69768,0,20980,1530000,20981,1530000,20980,0,20981,10,
21087,1,21086,15677,0,21081,586500,21083,586500,21082,0,21086,10,
21183,1,21183,0,0,21182,1530000,21182,1530000,21182,0,21183,0,
21285,1,21285,111628,0,21282,1530000,21283,1530000,21283,0,21284,16,
21389,1,21389,16180,0,21383,561000,21385,561000,21384,0,21388,11,
21485,1,21485,69768,0,21483,1530000,21484,1530000,21484,0,21485,10,
21586,1,21586,125582,0,21584,1530000,21584,1530000,21584,0,21586,18,
21686,1,21686,69768,0,21684,1530000,21685,1530000,21684,0,21686,10,
21787,1,21787,69768,0,21785,1530000,21785,1530000,21785,0,21786,10,
