App,Package,Start Time,Duration,Filename
"System",,"Oct 9, 2018 @ 01:02:12 AM","1 min 6 sec","Trepn_2018.10.09_010210.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
10,1,10,1285842,678178,82,2295000,9,2295000,8,0,10,92,
83,1,83,1397655,789991,182,1836000,82,2295000,82,0,83,100,
184,1,184,949579,341915,283,1836000,183,1836000,183,0,184,100,
284,1,284,949579,341915,383,1836000,283,1836000,283,0,284,100,
384,1,384,626722,19058,484,1836000,383,1836000,383,0,384,66,
485,1,485,664705,57041,584,2295000,484,1836000,484,0,485,70,
585,1,585,1397655,789991,687,2295000,584,2295000,584,0,585,100,
688,1,688,1397655,789991,787,2193000,687,2295000,687,0,688,100,
790,1,790,1161719,554055,888,2295000,788,2193000,788,0,790,90,
890,1,890,1397655,789991,989,2295000,889,2295000,888,0,890,100,
993,1,993,1257889,650225,1089,1938000,989,2295000,989,0,993,90,
1090,1,1090,1041868,434204,1189,2295000,1089,1938000,1089,0,1090,100,
1190,1,1190,1257889,650225,1290,2295000,1189,2295000,1189,0,1190,90,
1298,1,1298,153742,0,1390,1938000,1290,2295000,1290,0,1297,11,
1392,1,1392,343816,0,1491,2295000,1391,1938000,1391,0,1392,33,
1493,1,1493,531108,0,1592,2295000,1492,2295000,1492,0,1493,38,
1593,1,1593,419296,0,1692,2295000,1592,2295000,1592,0,1593,30,
1693,1,1693,838593,230929,1792,2295000,1692,2295000,1692,0,1693,60,
1795,1,1795,922452,314788,1893,1836000,1793,2295000,1792,0,1795,66,
1899,1,1899,769159,161495,1993,2295000,1894,1836000,1894,0,1899,81,
1995,1,1995,698827,91163,2095,2295000,1994,2295000,1994,0,1995,50,
2096,1,2096,1229936,622272,2195,2295000,2096,2295000,2095,0,2096,88,
2197,1,2197,1397655,789991,2296,2295000,2196,2295000,2196,0,2197,100,
2297,1,2297,1132100,524436,2396,2295000,2296,2295000,2296,0,2297,81,
2398,1,2397,1257889,650225,2497,2295000,2397,2295000,2396,0,2397,90,
2499,1,2499,880522,272858,2597,2295000,2497,2295000,2497,0,2498,63,
2599,1,2599,1397655,789991,2698,2295000,2598,2295000,2598,0,2598,100,
2699,1,2699,1006311,398647,2798,2295000,2698,2295000,2698,0,2699,72,
2799,1,2799,1229936,622272,2900,2295000,2798,2295000,2798,0,2799,88,
2901,1,2901,1257889,650225,3001,1836000,2901,2295000,2900,0,2901,90,
3003,1,3003,949579,341915,3102,2295000,3002,1836000,3002,0,3003,100,
3103,1,3103,880522,272858,3202,2295000,3102,2295000,3102,0,3103,63,
3203,1,3203,880522,272858,3302,1836000,3203,2295000,3202,0,3203,63,
3304,1,3304,569747,0,3403,2193000,3303,1836000,3303,0,3304,60,
3404,1,3404,1290799,683135,3504,2295000,3403,2193000,3403,0,3404,100,
3506,1,3506,922452,314788,3605,2295000,3505,2295000,3505,0,3506,66,
3606,1,3606,1257889,650225,3705,2295000,3606,2295000,3605,0,3606,90,
3706,1,3706,978358,370694,3806,2295000,3706,2295000,3705,0,3706,70,
3807,1,3807,1076194,468530,3908,2295000,3806,2295000,3806,0,3807,77,
3909,1,3909,1132100,524436,4010,1836000,3908,2295000,3908,0,3909,81,
4024,1,4024,949579,341915,4110,2295000,4011,1836000,4011,0,4024,100,
4113,1,4113,1397655,789991,4211,2295000,4112,2295000,4112,0,4113,100,
4212,1,4212,922452,314788,4311,1836000,4212,2295000,4211,0,4212,66,
4316,1,4313,949579,341915,4412,2295000,4312,1836000,4312,0,4312,100,
4413,1,4413,1257889,650225,4512,2295000,4412,2295000,4412,0,4413,90,
4513,1,4513,1229936,622272,4613,510000,4512,2295000,4512,0,4513,88,
4617,1,4617,0,0,4713,1530000,4615,510000,4614,0,4617,0,
4715,1,4715,209303,0,4814,612000,4714,1530000,4714,0,4715,30,
4821,1,4820,33341,0,4914,1530000,4816,612000,4815,0,4820,20,
4916,1,4916,83721,0,5014,1326000,4915,1530000,4914,0,4916,12,
5016,1,5016,99099,0,5115,1530000,5015,1326000,5015,0,5016,18,
5117,1,5117,69768,0,5216,1530000,5116,1530000,5115,0,5116,10,
5219,1,5218,251164,0,5316,1530000,5217,1530000,5216,0,5218,36,
5318,1,5318,97675,0,5416,1428000,5317,1530000,5316,0,5318,14,
5418,1,5418,55983,0,5517,1530000,5417,1428000,5417,0,5418,9,
5518,1,5518,125582,0,5618,2295000,5517,1530000,5517,0,5518,18,
5619,1,5619,349413,0,5718,2295000,5618,2295000,5618,0,5619,25,
5719,1,5719,754733,147069,5818,2295000,5718,2295000,5718,0,5719,54,
5819,1,5819,1160053,552389,5919,2295000,5818,2295000,5818,0,5819,83,
5920,1,5920,810639,202975,6019,2295000,5919,2295000,5919,0,5920,58,
6021,1,6021,307484,0,6119,1428000,6020,2295000,6020,0,6021,22,
6121,1,6121,236373,0,6220,1428000,6120,1428000,6120,0,6121,38,
6221,1,6221,0,0,6320,1428000,6220,1428000,6220,0,6221,0,
6321,1,6321,0,0,6420,1428000,6320,1428000,6320,0,6321,0,
6422,1,6422,0,0,6521,1428000,6421,1428000,6421,0,6422,0,
6522,1,6522,62203,0,6621,1428000,6521,1428000,6521,0,6522,10,
6624,1,6624,99525,0,6722,1428000,6622,1428000,6622,0,6623,16,
6724,1,6724,0,0,6823,1428000,6723,1428000,6723,0,6724,0,
6825,1,6824,0,0,6923,1428000,6823,1428000,6823,0,6824,0,
6925,1,6924,62203,0,7024,1428000,6924,1428000,6923,0,6924,10,
7025,1,7025,0,0,7124,1428000,7024,1428000,7024,0,7025,0,
7125,1,7125,0,0,7225,1428000,7125,1428000,7124,0,7125,0,
7226,1,7226,0,0,7325,1428000,7225,1428000,7225,0,7226,0,
7326,1,7326,55983,0,7426,510000,7325,1428000,7325,0,7326,9,
7433,1,7432,11566,0,7527,637500,7428,510000,7428,0,7432,9,
7531,1,7531,21228,0,7628,510000,7528,637500,7528,0,7531,12,
7633,1,7633,12852,0,7729,510000,7629,510000,7629,0,7632,10,
7734,1,7733,14137,0,7830,510000,7731,510000,7730,0,7733,11,
7845,1,7845,15921,0,7930,637500,7840,637500,7836,0,7844,9,
7935,1,7935,58379,0,8031,510000,7932,637500,7931,0,7934,33,
8037,1,8036,25704,0,8131,510000,8033,510000,8032,0,8036,20,
8139,1,8139,0,0,8231,1530000,8134,510000,8133,0,8138,0,
8233,1,8232,69768,0,8332,637500,8231,1530000,8231,0,8232,10,
8336,1,8336,17690,0,8432,1530000,8334,637500,8333,0,8336,10,
8433,1,8433,69768,0,8533,510000,8433,1530000,8432,0,8433,10,
8539,1,8538,12852,0,8633,2193000,8535,510000,8534,0,8538,10,
8635,1,8635,129079,0,8735,510000,8634,2193000,8634,0,8635,10,
8741,1,8741,11566,0,8835,1836000,8737,510000,8736,0,8740,9,
8836,1,8836,0,0,8935,2193000,8835,1836000,8835,0,8836,0,
8937,1,8936,129079,0,9036,1530000,8936,2193000,8936,0,8936,10,
9038,1,9038,174420,0,9138,510000,9037,1530000,9037,0,9038,25,
9142,1,9142,38556,0,9238,510000,9139,510000,9139,0,9142,30,
9243,1,9243,34700,0,9339,637500,9240,510000,9239,0,9242,27,
9343,1,9342,63686,0,9440,561000,9340,637500,9340,0,9342,36,
9445,1,9445,29418,0,9542,510000,9442,561000,9441,0,9444,20,
9546,1,9546,28274,0,9642,535500,9543,510000,9543,0,9546,22,
9646,1,9646,0,0,9743,535500,9643,535500,9643,0,9646,0,
9747,1,9747,27535,0,9843,535500,9744,535500,9744,0,9746,20,
9848,1,9848,27535,0,9944,1530000,9845,535500,9844,0,9847,20,
9946,1,9946,188373,0,10045,510000,9945,1530000,9945,0,9946,27,
10050,1,10050,34700,0,10145,2193000,10047,510000,10046,0,10049,27,
10147,1,10147,0,0,10246,2295000,10146,2193000,10146,0,10146,0,
10247,1,10247,0,0,10346,1530000,10247,2295000,10246,0,10247,0,
10348,1,10348,125582,0,10448,510000,10347,1530000,10347,0,10348,18,
10452,1,10452,28274,0,10550,510000,10450,510000,10449,0,10452,22,
10562,1,10561,25704,0,10650,1632000,10552,510000,10551,0,10561,20,
10652,1,10652,85523,0,10750,1938000,10651,1632000,10651,0,10652,11,
10751,1,10751,260467,0,10851,1530000,10751,1938000,10751,0,10751,25,
10852,1,10852,0,0,10952,510000,10851,1530000,10851,0,10852,0,
10956,1,10956,38556,0,11053,510000,10953,510000,10953,0,10956,30,
11057,1,11056,0,0,11153,1530000,11054,510000,11054,0,11056,0,
11154,1,11154,69768,0,11254,510000,11153,1530000,11153,0,11154,10,
11260,1,11259,12852,0,11354,663000,11256,510000,11255,0,11259,10,
11359,1,11358,20610,0,11456,510000,11356,663000,11355,0,11358,11,
11461,1,11461,32130,0,11557,561000,11458,510000,11458,0,11460,25,
11561,1,11561,16180,0,11658,1530000,11559,561000,11558,0,11561,11,
11660,1,11660,139536,0,11758,510000,11659,1530000,11658,0,11660,20,
11762,1,11761,0,0,11859,510000,11759,510000,11759,0,11761,0,
11864,1,11863,14137,0,11960,1530000,11861,510000,11860,0,11863,11,
11961,1,11961,230234,0,12060,510000,11960,1530000,11960,0,11961,33,
12068,1,12068,0,0,12161,586500,12063,510000,12062,0,12067,0,
12166,1,12166,15677,0,12262,510000,12163,586500,12162,0,12165,10,
12266,1,12265,0,0,12363,1836000,12263,510000,12263,0,12265,0,
12365,1,12365,474789,0,12462,2295000,12364,1836000,12363,0,12365,50,
12464,1,12464,1397655,789991,12563,2295000,12463,2295000,12463,0,12464,100,
12564,1,12564,768710,161046,12663,1530000,12563,2295000,12563,0,12564,55,
12665,1,12665,0,0,12765,714000,12664,1530000,12664,0,12664,0,
12769,1,12769,20905,0,12866,510000,12766,714000,12766,0,12768,10,
12872,1,12871,23133,0,12966,1530000,12868,510000,12867,0,12871,18,
12968,1,12968,348840,0,13067,510000,12967,1530000,12967,0,12968,50,
13072,1,13072,12852,0,13167,1530000,13069,510000,13068,0,13071,10,
13169,1,13169,125582,0,13268,586500,13168,1530000,13167,0,13168,18,
13273,1,13273,0,0,13370,510000,13270,586500,13269,0,13272,0,
13375,1,13375,12852,0,13470,510000,13371,510000,13371,0,13374,10,
13476,1,13475,0,0,13570,510000,13472,510000,13471,0,13475,0,
13575,1,13575,11566,0,13671,510000,13572,510000,13571,0,13574,9,
13677,1,13676,0,0,13772,510000,13673,510000,13672,0,13676,0,
13776,1,13776,28274,0,13873,510000,13773,510000,13772,0,13776,22,
13880,1,13879,25704,0,13972,1530000,13875,510000,13874,0,13879,20,
13974,1,13974,153489,0,14073,1530000,13973,1530000,13973,0,13974,22,
14074,1,14074,0,0,14174,510000,14073,1530000,14073,0,14074,0,
14182,1,14182,11566,0,14274,637500,14176,510000,14175,0,14179,9,
14279,1,14279,19459,0,14375,561000,14276,637500,14275,0,14278,11,
14380,1,14379,36773,0,14476,510000,14377,561000,14376,0,14379,25,
14481,1,14481,28274,0,14577,510000,14478,510000,14477,0,14480,22,
14584,1,14584,11566,0,14678,535500,14579,510000,14578,0,14584,9,
14682,1,14681,15144,0,14778,1530000,14679,535500,14679,0,14681,11,
14781,1,14781,558144,0,14879,2295000,14779,1530000,14779,0,14781,80,
14880,1,14880,614968,7304,14980,510000,14879,2295000,14879,0,14880,44,
14984,1,14984,12852,0,15080,510000,14981,510000,14981,0,14983,10,
15085,1,15085,0,0,15181,510000,15082,510000,15081,0,15084,0,
15186,1,15186,0,0,15281,637500,15183,510000,15182,0,15185,0,
15286,1,15286,17690,0,15382,510000,15283,637500,15282,0,15285,10,
15390,1,15389,0,0,15483,510000,15384,510000,15384,0,15387,0,
15493,1,15492,20563,0,15583,510000,15487,510000,15485,0,15492,16,
15588,1,15588,20563,0,15684,535500,15585,510000,15585,0,15588,16,
15689,1,15689,45433,0,15785,510000,15686,535500,15685,0,15689,33,
15794,1,15793,23133,0,15885,612000,15787,510000,15786,0,15792,18,
15889,1,15889,18337,0,15986,637500,15887,612000,15886,0,15889,11,
15992,1,15991,53071,0,16087,510000,15987,637500,15987,0,15991,30,
16091,1,16091,25704,0,16188,612000,16088,510000,16088,0,16091,20,
16193,1,16193,12852,0,16288,637500,16190,510000,16189,0,16192,10,
16293,1,16292,17690,0,16388,510000,16290,637500,16289,0,16292,10,
16393,1,16393,25704,0,16439,510000,16390,510000,16389,0,16392,20,
16445,1,16445,0,0,16539,1530000,16441,510000,16440,0,16444,0,
16540,1,16540,76744,0,16640,510000,16539,1530000,16539,0,16540,11,
16648,1,16646,0,0,16741,510000,16642,510000,16641,0,16646,0,
16747,1,16746,0,0,16841,510000,16743,510000,16742,0,16746,0,
16848,1,16847,25704,0,16942,1530000,16843,510000,16842,0,16846,20,
16945,1,16944,209303,0,17043,510000,16943,1530000,16942,0,16944,30,
17049,1,17049,25704,0,17143,510000,17045,510000,17044,0,17048,20,
17148,1,17148,25704,0,17244,586500,17145,510000,17144,0,17147,20,
17248,1,17248,42328,0,17344,1530000,17245,586500,17244,0,17248,27,
17345,1,17345,313955,0,17445,510000,17344,1530000,17344,0,17345,45,
17451,1,17451,12852,0,17546,688500,17447,510000,17446,0,17450,10,
