App,Package,Start Time,Duration,Filename
"System",,"Oct 13, 2018 @ 09:59:21 PM","1 min 6 sec","Trepn_2018.10.13_215920.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
48,1,47,1048241,257442,32,2295000,46,2295000,46,0,47,75,
133,1,133,1397655,606856,132,2295000,133,2295000,132,0,133,100,
234,1,234,1048241,257442,232,2295000,233,2295000,233,0,233,75,
334,1,334,922452,131653,333,2295000,333,2295000,333,0,334,66,
435,1,435,914841,124042,433,2091000,434,2091000,434,0,435,77,
536,1,536,1397655,606856,533,2295000,534,2295000,534,0,536,100,
635,1,635,1257889,467090,634,2295000,634,2295000,634,0,635,90,
696,1,695,1118124,327325,684,2295000,685,2295000,685,0,695,80,
789,1,789,922452,131653,786,2295000,787,2295000,787,0,789,66,
897,1,896,1229936,439137,889,2295000,889,2295000,889,0,894,88,
991,1,990,1397655,606856,988,2295000,989,2295000,989,0,990,100,
1091,1,1091,1397655,606856,1089,2295000,1090,2295000,1090,0,1091,100,
1192,1,1192,866546,75747,1191,2295000,1191,2295000,1191,0,1192,62,
1292,1,1292,559062,0,1291,2295000,1291,2295000,1291,0,1292,40,
1393,1,1393,1229936,439137,1392,2295000,1392,2295000,1392,0,1393,88,
1494,1,1494,698827,0,1492,2295000,1492,2295000,1492,0,1493,50,
1594,1,1594,503155,0,1592,2295000,1593,2295000,1593,0,1594,36,
1695,1,1695,1132100,341301,1693,2295000,1694,2295000,1694,0,1695,81,
1795,1,1795,1215959,425160,1794,2295000,1794,2295000,1794,0,1795,87,
1899,1,1899,810639,19840,1897,2295000,1898,2295000,1898,0,1899,58,
1999,1,1999,768710,0,1997,2295000,1998,2295000,1998,0,1999,55,
2099,1,2099,768710,0,2098,2295000,2099,2295000,2098,0,2099,55,
2200,1,2200,1397655,606856,2199,2295000,2199,2295000,2199,0,2200,100,
2301,1,2301,1229936,439137,2299,2295000,2300,2295000,2300,0,2301,88,
2401,1,2401,1397655,606856,2400,2295000,2400,2295000,2400,0,2401,100,
2521,1,2502,1397655,606856,2500,2295000,2501,2295000,2501,0,2502,100,
2602,1,2602,1257889,467090,2601,2295000,2602,2295000,2601,0,2602,90,
2705,1,2705,1397655,606856,2703,2295000,2704,2295000,2704,0,2705,100,
2805,1,2805,1257889,467090,2803,2295000,2804,2295000,2803,0,2804,90,
2905,1,2905,1257889,467090,2903,2295000,2904,2295000,2904,0,2905,90,
3006,1,3006,922452,131653,3004,2295000,3004,2295000,3004,0,3006,66,
3107,1,3107,1397655,606856,3105,2295000,3106,2295000,3106,0,3107,100,
3215,1,3215,1397655,606856,3209,2295000,3214,2295000,3213,0,3215,100,
3311,1,3311,1229936,439137,3310,2295000,3310,2295000,3310,0,3311,88,
3414,1,3413,559062,0,3412,2295000,3413,2295000,3413,0,3413,40,
3515,1,3515,1257889,467090,3513,2295000,3514,2295000,3514,0,3515,90,
3615,1,3615,768710,0,3613,2295000,3614,2295000,3614,0,3615,55,
3717,1,3717,1229936,439137,3715,2295000,3716,2295000,3716,0,3717,88,
3817,1,3817,1397655,606856,3816,2295000,3817,2295000,3816,0,3817,100,
3918,1,3918,1397655,606856,3916,2295000,3917,2295000,3917,0,3918,100,
4018,1,4018,1006311,215512,4017,2295000,4017,2295000,4017,0,4018,72,
4119,1,4119,1118124,327325,4118,2295000,4118,2295000,4118,0,4119,80,
4219,1,4219,1118124,327325,4218,2295000,4219,2295000,4219,0,4219,80,
4320,1,4320,1118124,327325,4319,2295000,4319,2295000,4319,0,4320,80,
4422,1,4422,1397655,606856,4420,2295000,4421,2295000,4421,0,4422,100,
