App,Package,Start Time,Duration,Filename
"System",,"Oct 13, 2018 @ 07:00:14 PM","1 min 5 sec","Trepn_2018.10.13_190013.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
11,1,11,1397655,480516,82,2295000,10,2295000,10,0,11,100,
84,1,84,992335,75196,184,2295000,83,2295000,83,0,84,71,
190,1,190,962366,45227,284,2295000,189,2091000,184,0,190,81,
286,1,285,978358,61219,384,2295000,285,2295000,285,0,285,70,
386,1,386,307484,0,485,1530000,385,2295000,385,0,386,22,
488,1,488,251164,0,586,1530000,486,1530000,486,0,488,36,
593,1,592,376747,0,689,1938000,586,1530000,586,0,591,54,
690,1,690,729308,0,787,2295000,689,1938000,689,0,690,70,
791,1,790,1397655,480516,887,2295000,787,2295000,787,0,789,100,
888,1,888,1397655,480516,993,2295000,887,2295000,887,0,888,100,
995,1,995,1397655,480516,1093,2295000,993,2295000,993,0,995,100,
1095,1,1095,1397655,480516,1194,2295000,1094,2295000,1094,0,1094,100,
1196,1,1196,1397655,480516,1294,2295000,1195,2295000,1194,0,1196,100,
1296,1,1296,1397655,480516,1395,2295000,1295,2295000,1295,0,1296,100,
1396,1,1396,768710,0,1495,2091000,1395,2295000,1395,0,1396,55,
1497,1,1496,891079,0,1600,2295000,1496,2091000,1495,0,1496,75,
1603,1,1603,1397655,480516,1697,2295000,1601,2295000,1601,0,1603,100,
1698,1,1698,1229936,312797,1799,2295000,1697,2295000,1697,0,1698,88,
1800,1,1800,1132100,214961,1899,2295000,1800,2295000,1799,0,1800,81,
1901,1,1901,698827,0,2000,2295000,1900,2295000,1900,0,1900,50,
2001,1,2001,810639,0,2100,2295000,2000,2295000,2000,0,2001,58,
2102,1,2102,1257889,340750,2200,2295000,2101,2295000,2100,0,2102,90,
2202,1,2201,978358,61219,2301,1326000,2201,2295000,2201,0,2201,70,
2303,1,2302,110111,0,2402,510000,2301,1326000,2301,0,2302,20,
2406,1,2406,11566,0,2502,1530000,2403,510000,2402,0,2405,9,
2503,1,2503,0,0,2603,535500,2503,1530000,2502,0,2503,0,
2608,1,2608,30288,0,2704,688500,2605,535500,2604,0,2608,22,
2709,1,2708,39616,0,2804,510000,2705,688500,2705,0,2707,20,
2809,1,2809,0,0,2905,1530000,2806,510000,2805,0,2808,0,
2909,1,2909,0,0,3005,1530000,2906,1530000,2906,0,2909,0,
3006,1,3006,69768,0,3106,1530000,3005,1530000,3005,0,3006,10,
3108,1,3107,0,0,3206,2193000,3106,1530000,3106,0,3107,0,
3208,1,3208,0,0,3307,2295000,3207,2193000,3207,0,3207,0,
3308,1,3308,0,0,3408,2295000,3307,2295000,3307,0,3308,0,
3409,1,3409,251577,0,3509,2295000,3408,2295000,3408,0,3409,18,
3510,1,3510,125788,0,3609,2295000,3509,2295000,3509,0,3510,9,
3610,1,3610,0,0,3709,2295000,3610,2295000,3609,0,3610,0,
3711,1,3710,0,0,3810,2295000,3710,2295000,3710,0,3710,0,
3811,1,3811,0,0,3911,510000,3810,2295000,3810,0,3811,0,
3918,1,3918,0,0,4012,561000,3913,510000,3912,0,3917,0,
4016,1,4016,16180,0,4112,535500,4013,561000,4013,0,4016,11,
4117,1,4117,0,0,4213,535500,4114,535500,4113,0,4116,0,
4217,1,4217,16521,0,4313,1836000,4214,535500,4214,0,4217,12,
4315,1,4315,854621,0,4414,1530000,4314,1836000,4314,0,4315,90,
4415,1,4415,279072,0,4515,1530000,4415,1530000,4414,0,4415,40,
4518,1,4517,0,0,4616,637500,4516,1530000,4516,0,4517,0,
4621,1,4621,63686,0,4716,1734000,4618,637500,4617,0,4621,36,
4717,1,4717,344580,0,4817,1530000,4717,1734000,4716,0,4717,40,
4818,1,4818,209303,0,4918,535500,4817,1530000,4817,0,4818,30,
4929,1,4928,41303,0,5018,1530000,4922,535500,4920,0,4928,30,
5021,1,5020,76744,0,5119,1734000,5019,1530000,5019,0,5020,11,
5120,1,5120,284278,0,5219,1428000,5120,1734000,5119,0,5120,33,
5221,1,5220,62203,0,5319,1428000,5220,1428000,5219,0,5220,10,
5321,1,5321,0,0,5420,1428000,5320,1428000,5320,0,5321,0,
5422,1,5422,55983,0,5520,1428000,5421,1428000,5420,0,5422,9,
5521,1,5521,0,0,5621,1428000,5520,1428000,5520,0,5521,0,
5624,1,5624,62203,0,5720,1428000,5622,1428000,5621,0,5623,10,
5722,1,5722,111966,0,5821,1428000,5721,1428000,5721,0,5722,18,
5823,1,5822,0,0,5921,1428000,5821,1428000,5821,0,5822,0,
5922,1,5922,111966,0,6021,1428000,5921,1428000,5921,0,5922,18,
6023,1,6023,0,0,6122,1428000,6022,1428000,6022,0,6023,0,
6123,1,6123,0,0,6222,1428000,6122,1428000,6122,0,6123,0,
6223,1,6223,0,0,6322,1428000,6222,1428000,6222,0,6223,0,
6323,1,6323,0,0,6423,1428000,6323,1428000,6322,0,6323,0,
6424,1,6424,0,0,6523,1428000,6423,1428000,6423,0,6424,0,
6525,1,6525,0,0,6624,1530000,6524,1428000,6523,0,6524,0,
6625,1,6625,0,0,6724,1428000,6624,1530000,6624,0,6625,0,
6726,1,6726,55983,0,6825,1428000,6725,1428000,6725,0,6726,9,
6826,1,6826,62203,0,6925,1428000,6825,1428000,6825,0,6826,10,
6926,1,6926,0,0,7025,1428000,6926,1428000,6925,0,6926,0,
7027,1,7027,0,0,7126,1428000,7026,1428000,7026,0,7027,0,
7128,1,7128,0,0,7227,510000,7127,1428000,7126,0,7128,0,
7232,1,7232,23133,0,7328,1530000,7229,510000,7228,0,7232,18,
7329,1,7329,209303,0,7428,1530000,7328,1530000,7328,0,7329,30,
7430,1,7430,69768,0,7529,1530000,7429,1530000,7429,0,7430,10,
7531,1,7531,0,0,7629,1530000,7530,1530000,7530,0,7531,0,
7631,1,7631,76744,0,7731,510000,7630,1530000,7630,0,7631,11,
7737,1,7736,0,0,7831,1530000,7733,510000,7732,0,7736,0,
7833,1,7832,209303,0,7932,535500,7831,1530000,7831,0,7832,30,
7938,1,7937,27535,0,8033,510000,7934,535500,7933,0,7937,20,
8038,1,8038,12852,0,8133,561000,8035,510000,8034,0,8037,10,
8142,1,8142,16180,0,8233,1530000,8138,561000,8135,0,8141,11,
8235,1,8235,0,0,8334,612000,8234,1530000,8233,0,8234,0,
8339,1,8339,33341,0,8434,1530000,8336,612000,8335,0,8338,20,
8437,1,8436,76744,0,8536,535500,8435,1530000,8435,0,8436,11,
8542,1,8541,15144,0,8636,637500,8538,535500,8537,0,8541,11,
8641,1,8641,17690,0,8736,1530000,8638,637500,8637,0,8641,10,
8738,1,8738,76744,0,8837,1530000,8737,1530000,8737,0,8738,11,
