App,Package,Start Time,Duration,Filename
"System",,"Oct 13, 2018 @ 06:56:47 PM","1 min 5 sec","Trepn_2018.10.13_185646.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
60,1,59,1160053,196608,36,2295000,55,2295000,55,0,57,83,
88,1,88,1397655,434210,86,2295000,87,2295000,86,0,88,100,
190,1,190,1118124,154679,189,2295000,189,2295000,189,0,190,80,
288,1,288,1257889,294444,287,2295000,287,2295000,287,0,288,90,
388,1,388,279531,0,387,2295000,388,2295000,388,0,388,20,
490,1,490,488375,0,488,1530000,488,1530000,488,0,490,70,
590,1,590,1257889,294444,589,2295000,589,2295000,589,0,590,90,
691,1,691,343816,0,689,1938000,690,1938000,689,0,690,33,
792,1,792,1397655,434210,790,2295000,791,2295000,791,0,792,100,
893,1,893,1397655,434210,891,2295000,892,2295000,892,0,893,100,
996,1,995,628944,0,992,2295000,994,2295000,993,0,995,45,
1094,1,1094,1397655,434210,1093,2295000,1093,2295000,1093,0,1094,100,
1198,1,1198,1118124,154679,1196,2295000,1196,2295000,1196,0,1198,80,
1297,1,1297,279531,0,1296,2295000,1296,2295000,1296,0,1297,20,
1398,1,1397,768710,0,1396,2295000,1397,2295000,1396,0,1397,55,
1498,1,1498,307484,0,1497,2295000,1497,2295000,1497,0,1498,22,
1599,1,1599,1229936,266491,1597,2295000,1598,2295000,1598,0,1599,88,
1699,1,1699,1076194,112749,1698,2295000,1698,2295000,1698,0,1699,77,
1799,1,1799,1048241,84796,1798,2295000,1798,2295000,1798,0,1799,75,
1900,1,1900,1229936,266491,1898,2295000,1899,2295000,1899,0,1900,88,
2004,1,2003,1397655,434210,2002,2295000,2002,2295000,2002,0,2003,100,
2104,1,2104,1397655,434210,2102,2295000,2103,2295000,2103,0,2104,100,
2206,1,2206,1397655,434210,2203,2295000,2203,2295000,2203,0,2204,100,
2304,1,2304,1397655,434210,2303,2295000,2304,2295000,2303,0,2304,100,
2405,1,2405,628944,0,2403,2295000,2404,2295000,2404,0,2404,45,
2509,1,2508,15144,0,2504,535500,2506,535500,2505,0,2508,11,
2609,1,2609,41303,0,2605,535500,2606,535500,2606,0,2609,30,
2711,1,2710,30288,0,2705,535500,2707,535500,2707,0,2710,22,
2810,1,2810,18337,0,2806,612000,2807,612000,2807,0,2810,11,
2914,1,2914,25704,0,2907,510000,2911,510000,2909,0,2913,20,
3009,1,3008,0,0,3007,1530000,3007,1530000,3007,0,3008,0,
3108,1,3108,0,0,3107,1530000,3107,1530000,3107,0,3108,0,
3211,1,3211,209303,0,3208,1530000,3209,1530000,3209,0,3210,30,
3317,1,3316,32130,0,3309,510000,3313,510000,3310,0,3316,25,
3410,1,3410,0,0,3409,1530000,3409,1530000,3409,0,3410,0,
3429,1,3514,258141,0,3511,1530000,3512,1530000,3511,0,3513,37,
3514,1,3620,25704,0,3612,510000,3616,510000,3614,0,3620,20,
3621,1,3714,69768,0,3712,1530000,3713,1530000,3712,0,3714,10,
3714,1,3814,94957,0,3813,1836000,3813,1836000,3813,0,3814,10,
3815,1,3915,129079,0,3913,2193000,3913,2193000,3913,0,3915,10,
3915,1,4015,111628,0,4013,1530000,4014,1530000,4014,0,4015,16,
4015,1,4121,0,0,4114,510000,4117,510000,4115,0,4121,0,
4123,1,4217,195350,0,4215,1530000,4216,1530000,4215,0,4217,28,
4217,1,4318,48212,0,4315,841500,4316,841500,4316,0,4318,18,
4318,1,4417,62791,0,4415,1530000,4416,1530000,4416,0,4417,9,
4417,1,4523,0,0,4516,510000,4519,510000,4518,0,4522,0,
4523,1,4618,125582,0,4616,1530000,4617,1530000,4617,0,4618,18,
4618,1,4720,0,0,4717,994500,4718,994500,4718,0,4719,0,
4720,1,4819,62791,0,4817,1530000,4818,1530000,4818,0,4819,9,
4819,1,4924,23133,0,4919,510000,4921,510000,4920,0,4924,18,
4925,1,5024,51408,0,5019,510000,5021,510000,5020,0,5023,40,
5024,1,5123,516870,0,5120,1734000,5121,1734000,5121,0,5123,60,
5123,1,5222,1006311,42866,5221,2295000,5221,2295000,5221,0,5222,72,
5222,1,5322,279916,0,5321,1428000,5322,1428000,5321,0,5322,45,
5323,1,5423,55983,0,5422,1428000,5422,1428000,5422,0,5423,9,
5423,1,5523,62203,0,5522,1428000,5523,1428000,5522,0,5523,10,
5523,1,5624,124407,0,5622,1428000,5623,1428000,5623,0,5624,20,
5624,1,5724,62203,0,5723,1428000,5723,1428000,5723,0,5724,10,
5724,1,5825,0,0,5823,1428000,5824,1428000,5823,0,5824,0,
5825,1,5925,124407,0,5924,1428000,5924,1428000,5924,0,5925,20,
5925,1,6025,0,0,6024,1428000,6024,1428000,6024,0,6025,0,
6025,1,6125,0,0,6124,1428000,6125,1428000,6124,0,6125,0,
6126,1,6226,136848,0,6225,1428000,6225,1428000,6225,0,6226,22,
6226,1,6327,0,0,6325,1428000,6326,1428000,6326,0,6327,0,
6327,1,6427,124407,0,6426,1428000,6426,1428000,6426,0,6427,20,
6427,1,6528,0,0,6526,1428000,6527,1428000,6527,0,6528,0,
6528,1,6628,0,0,6627,1428000,6628,1428000,6627,0,6628,0,
6629,1,6729,0,0,6727,1428000,6728,1428000,6728,0,6729,0,
6729,1,6829,0,0,6828,1428000,6828,1428000,6828,0,6829,0,
6829,1,6930,62203,0,6928,1428000,6929,1428000,6929,0,6930,10,
6930,1,7030,0,0,7029,1428000,7029,1428000,7029,0,7030,0,
7030,1,7131,62203,0,7130,1428000,7130,1428000,7130,0,7131,10,
7131,1,7231,68424,0,7230,1428000,7231,1428000,7230,0,7231,11,
7232,1,7332,265118,0,7330,1530000,7331,1530000,7331,0,7332,38,
7332,1,7436,16180,0,7432,561000,7433,561000,7433,0,7436,11,
7436,1,7539,36773,0,7534,561000,7536,561000,7535,0,7538,25,
7539,1,7638,0,0,7633,510000,7635,510000,7634,0,7638,0,
7638,1,7738,0,0,7734,637500,7735,637500,7735,0,7737,0,
