App,Package,Start Time,Duration,Filename
"System",,"Oct 9, 2018 @ 10:48:37 PM","1 min 5 sec","Trepn_2018.10.09_224836.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
6,1,6,1188106,662861,93,2295000,5,2091000,5,0,6,100,
95,1,95,1076194,550949,193,2295000,94,2295000,93,0,95,77,
197,1,197,1132100,606855,296,2295000,196,2295000,196,0,197,81,
297,1,297,1397655,872410,396,2295000,296,2295000,296,0,297,100,
398,1,398,461226,0,497,1530000,397,2295000,396,0,397,33,
499,1,499,258141,0,598,510000,498,1530000,497,0,499,37,
607,1,607,14137,0,703,1836000,599,510000,598,0,606,11,
704,1,704,512772,0,803,2295000,703,1836000,703,0,704,54,
804,1,804,628944,103699,903,2295000,803,2295000,803,0,804,45,
904,1,904,153742,0,1006,2295000,904,2295000,903,0,904,11,
1007,1,1007,880522,355277,1106,2295000,1006,2295000,1006,0,1007,63,
1107,1,1107,628944,103699,1206,2091000,1107,2295000,1106,0,1107,45,
1208,1,1208,1069295,544050,1307,2295000,1207,2091000,1207,0,1208,90,
1308,1,1308,1397655,872410,1408,2295000,1307,2295000,1307,0,1308,100,
1409,1,1409,1257889,732644,1508,2295000,1408,2295000,1408,0,1409,90,
1509,1,1509,1257889,732644,1608,2295000,1509,2295000,1508,0,1509,90,
1611,1,1611,866546,341301,1709,2295000,1609,2295000,1609,0,1610,62,
1711,1,1711,1257889,732644,1810,2295000,1710,2295000,1709,0,1710,90,
1812,1,1812,1229936,704691,1910,2295000,1811,2295000,1811,0,1812,88,
1913,1,1913,1257889,732644,2011,1938000,1911,2295000,1911,0,1912,90,
2013,1,2013,1041868,516623,2111,2295000,2012,1938000,2011,0,2012,100,
2113,1,2113,1397655,872410,2212,2295000,2112,2295000,2112,0,2113,100,
2213,1,2213,1257889,732644,2312,2295000,2212,2295000,2212,0,2213,90,
2313,1,2313,1229936,704691,2413,2091000,2313,2295000,2312,0,2313,88,
2414,1,2414,1069295,544050,2563,2295000,2413,2091000,2413,0,2414,90,
2565,1,2565,1285842,760597,2613,2295000,2564,2295000,2564,0,2564,92,
2614,1,2614,223624,0,2714,1530000,2614,2295000,2614,0,2614,16,
2715,1,2715,69768,0,2814,637500,2714,1530000,2714,0,2715,10,
2820,1,2820,0,0,2916,561000,2816,637500,2815,0,2820,0,
2921,1,2921,0,0,3016,1530000,2918,561000,2917,0,2920,0,
3018,1,3017,251164,0,3116,1530000,3016,1530000,3016,0,3017,36,
3118,1,3118,69768,0,3217,586500,3117,1530000,3116,0,3118,10,
3226,1,3225,17244,0,3318,1530000,3220,586500,3219,0,3225,11,
3319,1,3319,69768,0,3418,969000,3318,1530000,3318,0,3319,10,
3421,1,3421,0,0,3518,1530000,3419,969000,3419,0,3421,0,
3521,1,3521,209303,0,3619,1530000,3520,1530000,3520,0,3521,30,
3622,1,3621,0,0,3720,510000,3620,1530000,3620,0,3621,0,
3727,1,3727,0,0,3827,510000,3723,510000,3722,0,3727,0,
3832,1,3831,20563,0,3926,1836000,3829,510000,3828,0,3831,16,
3927,1,3927,854621,329376,4026,1530000,3927,1836000,3926,0,3927,90,
4028,1,4028,76744,0,4127,1530000,4027,1530000,4027,0,4028,11,
4129,1,4129,62791,0,4227,1530000,4128,1530000,4127,0,4128,9,
4229,1,4229,0,0,4328,1530000,4228,1530000,4228,0,4229,0,
4330,1,4330,0,0,4429,510000,4329,1530000,4329,0,4330,0,
4433,1,4432,23133,0,4529,1530000,4430,510000,4430,0,4432,18,
4531,1,4531,306979,0,4630,1632000,4530,1530000,4530,0,4531,44,
4631,1,4631,0,0,4731,1530000,4630,1632000,4630,0,4631,0,
4732,1,4732,0,0,4832,510000,4731,1530000,4731,0,4732,0,
4838,1,4838,11566,0,4933,510000,4834,510000,4833,0,4837,9,
4938,1,4938,12852,0,5037,663000,4935,510000,4934,0,4937,10,
5041,1,5041,93681,0,5138,1530000,5039,663000,5038,0,5040,50,
5141,1,5140,383724,0,5238,1836000,5139,1530000,5138,0,5140,55,
5239,1,5239,208907,0,5338,1428000,5238,1836000,5238,0,5239,22,
5340,1,5340,62203,0,5439,1428000,5339,1428000,5338,0,5340,10,
5441,1,5441,0,0,5539,1530000,5439,1428000,5439,0,5441,0,
5541,1,5541,0,0,5639,1836000,5539,1530000,5539,0,5540,0,
5641,1,5640,0,0,5739,2295000,5640,1836000,5639,0,5640,0,
5740,1,5740,0,0,5840,1428000,5740,2295000,5739,0,5740,0,
5841,1,5841,0,0,5940,1530000,5840,1428000,5840,0,5841,0,
5942,1,5942,69768,0,6041,1428000,5941,1530000,5940,0,5942,10,
6043,1,6043,124407,0,6141,1428000,6041,1428000,6041,0,6042,20,
6143,1,6143,55983,0,6242,1428000,6142,1428000,6141,0,6143,9,
6244,1,6244,0,0,6343,1428000,6242,1428000,6242,0,6243,0,
6344,1,6344,0,0,6443,1428000,6343,1428000,6343,0,6344,0,
6445,1,6444,0,0,6544,1428000,6444,1428000,6443,0,6444,0,
6545,1,6545,62203,0,6644,1428000,6544,1428000,6544,0,6545,10,
6645,1,6645,0,0,6744,1428000,6644,1428000,6644,0,6645,0,
6746,1,6746,55983,0,6845,1530000,6745,1428000,6744,0,6746,9,
6847,1,6846,160466,0,6946,1428000,6846,1530000,6845,0,6846,23,
6949,1,6949,62203,0,7046,1428000,6948,1428000,6947,0,6949,10,
7047,1,7047,111966,0,7146,1428000,7046,1428000,7046,0,7047,18,
7148,1,7148,0,0,7248,510000,7147,1428000,7146,0,7148,0,
7254,1,7254,0,0,7347,1530000,7252,510000,7249,0,7254,0,
7349,1,7349,0,0,7449,510000,7348,1530000,7348,0,7349,0,
7454,1,7453,23133,0,7549,612000,7450,510000,7450,0,7453,18,
7553,1,7553,66683,0,7651,510000,7551,612000,7550,0,7553,40,
7658,1,7658,12852,0,7750,1530000,7654,510000,7653,0,7657,10,
7752,1,7752,0,0,7851,1530000,7751,1530000,7750,0,7752,0,
7852,1,7852,139536,0,7951,1530000,7851,1530000,7851,0,7852,20,
7953,1,7953,139536,0,8052,1530000,7952,1530000,7951,0,7953,20,
8054,1,8053,62791,0,8152,1530000,8052,1530000,8052,0,8053,9,
8154,1,8154,125582,0,8253,510000,8153,1530000,8152,0,8154,18,
8262,1,8261,12852,0,8354,510000,8256,510000,8255,0,8260,10,
8359,1,8359,23133,0,8455,714000,8356,510000,8355,0,8359,18,
8458,1,8458,20905,0,8555,586500,8456,714000,8456,0,8458,10,
8560,1,8559,51734,0,8657,510000,8557,586500,8556,0,8559,33,
8666,1,8665,0,0,8756,1530000,8661,510000,8660,0,8665,0,
8758,1,8758,139536,0,8856,1530000,8757,1530000,8756,0,8758,20,
8858,1,8858,125582,0,8957,1530000,8857,1530000,8857,0,8858,18,
8960,1,8960,153489,0,9058,1530000,8958,1530000,8958,0,8959,22,
9060,1,9060,188373,0,9159,510000,9058,1530000,9058,0,9060,27,
9168,1,9167,10281,0,9258,1530000,9163,510000,9161,0,9167,8,
9260,1,9260,153489,0,9358,1530000,9259,1530000,9258,0,9260,22,
9361,1,9361,69768,0,9459,1530000,9359,1530000,9359,0,9360,10,
9468,1,9468,153489,0,9560,841500,9460,1530000,9459,0,9466,22,
9563,1,9563,53569,0,9660,1530000,9561,841500,9561,0,9562,20,
9662,1,9662,76744,0,9761,510000,9661,1530000,9660,0,9661,11,
9767,1,9767,20563,0,9861,1530000,9764,510000,9763,0,9767,16,
9862,1,9862,76744,0,9961,1734000,9861,1530000,9861,0,9862,11,
9962,1,9962,189519,0,10061,1530000,9962,1734000,9961,0,9962,22,
10063,1,10063,0,0,10162,1530000,10062,1530000,10062,0,10063,0,
10164,1,10164,139536,0,10263,1530000,10163,1530000,10163,0,10163,20,
10264,1,10264,125582,0,10363,510000,10263,1530000,10263,0,10264,18,
10373,1,10373,23133,0,10465,1530000,10366,510000,10365,0,10372,18,
10467,1,10467,153489,0,10564,1530000,10465,1530000,10465,0,10467,22,
10566,1,10566,69768,0,10666,535500,10565,1530000,10565,0,10566,10,
10670,1,10670,13767,0,10766,1530000,10667,535500,10667,0,10670,10,
10768,1,10768,0,0,10868,510000,10767,1530000,10767,0,10768,0,
10874,1,10873,11566,0,10967,1836000,10870,510000,10869,0,10873,9,
10968,1,10968,0,0,11067,1122000,10967,1836000,10967,0,10968,0,
11069,1,11069,84015,0,11168,1530000,11068,1122000,11068,0,11069,20,
11169,1,11169,0,0,11268,1530000,11168,1530000,11168,0,11169,0,
11270,1,11270,76744,0,11369,510000,11269,1530000,11268,0,11270,11,
11373,1,11373,12852,0,11469,1530000,11370,510000,11369,0,11372,10,
11470,1,11470,0,0,11569,1530000,11469,1530000,11469,0,11470,0,
11571,1,11571,69768,0,11670,943500,11570,1530000,11570,0,11571,10,
11672,1,11672,0,0,11771,1530000,11671,943500,11671,0,11672,0,
