App,Package,Start Time,Duration,Filename
"System",,"Oct 11, 2018 @ 02:00:24 AM","1 min 5 sec","Trepn_2018.10.11_020022.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
32,1,32,1069295,563234,17,2091000,31,2091000,31,0,32,90,
119,1,119,1229936,723875,117,2295000,118,2295000,118,0,119,88,
222,1,222,866546,360485,217,2295000,218,2295000,218,0,222,62,
320,1,320,1048241,542180,319,2295000,319,2295000,319,0,320,75,
459,1,459,1048241,542180,419,2295000,429,2295000,427,0,456,75,
522,1,522,1229936,723875,520,2295000,520,2295000,520,0,522,88,
641,1,641,1397655,891594,620,2295000,624,2295000,620,0,641,100,
722,1,722,1397655,891594,720,2295000,721,2295000,720,0,722,100,
825,1,825,1257889,751828,824,2295000,824,2295000,824,0,825,90,
925,1,925,978358,472297,924,2295000,924,2295000,924,0,925,70,
1026,1,1026,754733,248672,1025,2295000,1025,2295000,1025,0,1026,54,
1131,1,1131,1118124,612063,1125,2295000,1126,2295000,1126,0,1131,80,
1229,1,1229,1069295,563234,1227,2091000,1227,2091000,1227,0,1229,90,
1328,1,1328,1397655,891594,1327,2295000,1327,2295000,1327,0,1328,100,
1437,1,1437,1397655,891594,1430,2295000,1431,2295000,1430,0,1432,100,
1531,1,1531,1006311,500250,1530,2295000,1530,2295000,1530,0,1531,72,
1631,1,1631,1118124,612063,1630,2295000,1630,2295000,1630,0,1631,80,
1735,1,1733,838593,332532,1732,2295000,1732,2295000,1732,0,1733,60,
1833,1,1833,1397655,891594,1832,2295000,1832,2295000,1832,0,1833,100,
1933,1,1933,768710,262649,1932,2295000,1932,2295000,1932,0,1933,55,
2035,1,2035,1118124,612063,2034,2295000,2034,2295000,2034,0,2035,80,
2136,1,2136,1397655,891594,2134,2295000,2135,2295000,2134,0,2136,100,
2236,1,2236,1397655,891594,2235,2295000,2235,2295000,2235,0,2236,100,
2336,1,2336,1257889,751828,2335,2295000,2336,2295000,2336,0,2336,90,
2438,1,2438,978358,472297,2436,2295000,2437,2295000,2437,0,2438,70,
2538,1,2538,1257889,751828,2536,2295000,2537,2295000,2537,0,2538,90,
2639,1,2639,1229936,723875,2638,2295000,2638,2295000,2638,0,2639,88,
2740,1,2740,1397655,891594,2738,2295000,2739,2295000,2739,0,2739,100,
2840,1,2840,1397655,891594,2839,2295000,2839,2295000,2839,0,2840,100,
2943,1,2943,558144,52083,2941,1530000,2942,1530000,2942,0,2943,80,
3043,1,3043,1397655,891594,3042,2295000,3042,2295000,3042,0,3043,100,
3144,1,3144,1132100,626039,3142,2295000,3143,2295000,3143,0,3144,81,
3244,1,3244,1062217,556156,3243,2295000,3244,2295000,3243,0,3244,76,
3349,1,3349,1397655,891594,3344,2295000,3347,2295000,3346,0,3348,100,
3445,1,3445,1257889,751828,3444,2295000,3444,2295000,3444,0,3445,90,
3546,1,3546,838593,332532,3545,2295000,3545,2295000,3545,0,3546,60,
3646,1,3646,880522,374461,3645,2295000,3645,2295000,3645,0,3646,63,
3747,1,3747,1118124,612063,3745,2295000,3746,2295000,3746,0,3747,80,
3847,1,3847,1397655,891594,3846,2295000,3846,2295000,3846,0,3847,100,
3948,1,3947,1397655,891594,3946,2295000,3947,2295000,3947,0,3947,100,
4048,1,4048,978358,472297,4047,2295000,4047,2295000,4047,0,4048,70,
4151,1,4151,813203,307142,4150,2193000,4150,2193000,4150,0,4151,63,
4254,1,4253,1397655,891594,4250,2295000,4251,2295000,4250,0,4253,100,
4353,1,4352,1257889,751828,4351,2295000,4352,2295000,4352,0,4352,90,
4453,1,4453,1397655,891594,4452,2295000,4452,2295000,4452,0,4453,100,
4558,1,4558,1397655,891594,4552,2295000,4553,2295000,4553,0,4554,100,
4655,1,4655,1397655,891594,4653,2295000,4654,2295000,4654,0,4655,100,
4754,1,4754,1188106,682045,4753,2091000,4753,2091000,4753,0,4754,100,
4856,1,4856,1397655,891594,4854,2295000,4855,2295000,4855,0,4855,100,
4956,1,4956,1397655,891594,4955,2295000,4955,2295000,4955,0,4956,100,
5056,1,5056,1257889,751828,5055,2295000,5056,2295000,5055,0,5056,90,
5157,1,5157,1397655,891594,5156,2295000,5156,2295000,5156,0,5157,100,
5257,1,5257,729308,223247,5256,1938000,5256,1938000,5256,0,5257,70,
5359,1,5359,1397655,891594,5356,2295000,5359,2295000,5358,0,5359,100,
5459,1,5459,1397655,891594,5457,2295000,5457,2295000,5457,0,5459,100,
5559,1,5559,1397655,891594,5557,2295000,5558,2295000,5558,0,5559,100,
5659,1,5659,1397655,891594,5658,2295000,5658,2295000,5658,0,5659,100,
5760,1,5760,1118124,612063,5759,2295000,5759,2295000,5759,0,5760,80,
