App,Package,Start Time,Duration,Filename
"System",,"Oct 9, 2018 @ 01:19:26 AM","1 min 5 sec","Trepn_2018.10.09_011925.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
14,1,13,864751,0,93,2295000,8,1938000,7,0,13,83,
95,1,94,1229936,245646,195,2295000,93,2295000,93,0,94,88,
196,1,196,1257889,273599,295,1836000,195,2295000,195,0,196,90,
297,1,296,807142,0,396,2295000,296,1836000,295,0,296,85,
397,1,397,419296,0,496,1938000,396,2295000,396,0,397,30,
499,1,499,562609,0,597,2295000,498,1938000,497,0,499,54,
604,1,604,1397655,413365,698,2295000,597,2295000,597,0,604,100,
699,1,699,1397655,413365,798,2295000,698,2295000,698,0,699,100,
800,1,800,1397655,413365,900,2295000,799,2295000,799,0,800,100,
903,1,903,1397655,413365,1003,2295000,902,2295000,902,0,903,100,
1005,1,1004,1397655,413365,1113,2295000,1003,2295000,1003,0,1004,100,
1115,1,1115,1397655,413365,1215,2295000,1114,2295000,1113,0,1115,100,
1219,1,1219,1257889,273599,1315,2295000,1215,2295000,1215,0,1218,90,
1318,1,1318,1397655,413365,1415,1836000,1316,2295000,1315,0,1316,100,
1417,1,1417,731175,0,1516,2295000,1416,1836000,1416,0,1417,77,
1517,1,1517,614968,0,1616,2295000,1516,2295000,1516,0,1517,44,
1617,1,1617,167718,0,1716,2295000,1616,2295000,1616,0,1617,12,
1718,1,1718,1397655,413365,1817,2295000,1717,2295000,1717,0,1717,100,
1818,1,1818,698827,0,1917,2295000,1817,2295000,1817,0,1818,50,
1918,1,1918,978358,0,2017,2295000,1918,2295000,1917,0,1918,70,
2019,1,2019,1397655,413365,2123,1836000,2018,2295000,2018,0,2019,100,
2125,1,2125,598234,0,2224,2295000,2124,1836000,2124,0,2125,63,
2227,1,2227,1397655,413365,2325,2295000,2225,2295000,2224,0,2227,100,
2326,1,2326,1076194,91904,2425,2295000,2325,2295000,2325,0,2326,77,
2427,1,2427,1397655,413365,2526,1836000,2426,2295000,2425,0,2427,100,
2528,1,2527,474789,0,2629,2295000,2527,1836000,2526,0,2527,50,
2636,1,2636,1257889,273599,2729,2295000,2630,2295000,2630,0,2635,90,
2730,1,2730,1118124,133834,2829,2295000,2730,2295000,2729,0,2730,80,
2831,1,2830,1397655,413365,2930,2295000,2830,2295000,2830,0,2830,100,
2931,1,2931,1397655,413365,3032,1836000,2930,2295000,2930,0,2931,100,
3033,1,3033,949579,0,3104,2193000,3032,1836000,3032,0,3033,100,
3106,1,3106,1290799,306509,3205,2295000,3105,2193000,3105,0,3105,100,
3206,1,3206,1397655,413365,3305,2295000,3205,2295000,3205,0,3206,100,
3306,1,3306,349413,0,3405,2295000,3305,2295000,3305,0,3306,25,
3406,1,3406,279531,0,3505,2295000,3406,2295000,3405,0,3406,20,
3507,1,3507,167718,0,3606,2295000,3506,2295000,3506,0,3507,12,
3607,1,3607,1397655,413365,3709,2295000,3606,2295000,3606,0,3607,100,
3710,1,3710,559062,0,3811,2295000,3710,2295000,3710,0,3710,40,
3812,1,3812,698827,0,3910,2295000,3811,2295000,3811,0,3812,50,
3912,1,3912,1397655,413365,4011,2295000,3911,2295000,3911,0,3912,100,
4012,1,4012,1397655,413365,4112,2295000,4012,2295000,4011,0,4012,100,
4113,1,4113,1257889,273599,4212,1836000,4112,2295000,4112,0,4113,90,
4214,1,4214,683697,0,4313,2295000,4213,1836000,4213,0,4214,72,
4314,1,4314,1048241,63951,4413,2295000,4313,2295000,4313,0,4314,75,
4415,1,4415,1257889,273599,4513,1836000,4414,2295000,4414,0,4415,90,
4515,1,4515,313361,0,4613,2295000,4514,1836000,4514,0,4515,33,
4615,1,4615,1048241,63951,4714,2295000,4614,2295000,4614,0,4615,75,
4715,1,4715,1006311,22021,4814,2295000,4714,2295000,4714,0,4715,72,
4815,1,4815,614968,0,4915,1938000,4814,2295000,4814,0,4815,44,
4917,1,4917,937681,0,5015,2295000,4916,1938000,4915,0,4917,90,
5017,1,5017,922452,0,5117,2193000,5016,2295000,5016,0,5017,66,
5118,1,5118,1290799,306509,5219,2295000,5117,2193000,5117,0,5118,100,
5220,1,5220,1076194,91904,5319,2295000,5219,2295000,5219,0,5220,77,
5320,1,5320,461226,0,5421,2295000,5319,2295000,5319,0,5320,33,
5423,1,5423,978358,0,5521,2295000,5421,2295000,5421,0,5423,70,
5523,1,5523,251577,0,5623,1530000,5522,2295000,5522,0,5523,18,
5625,1,5625,0,0,5723,1428000,5623,1530000,5623,0,5625,0,
5724,1,5724,0,0,5823,1428000,5723,1428000,5723,0,5724,0,
5825,1,5825,62203,0,5923,1530000,5824,1428000,5824,0,5825,10,
5925,1,5925,139536,0,6024,1428000,5924,1530000,5924,0,5925,20,
6025,1,6025,55983,0,6124,1428000,6024,1428000,6024,0,6025,9,
6126,1,6126,62203,0,6224,1428000,6125,1428000,6124,0,6126,10,
6226,1,6226,62203,0,6325,1428000,6225,1428000,6225,0,6226,10,
6327,1,6327,111966,0,6425,1428000,6326,1428000,6325,0,6327,18,
6427,1,6427,55983,0,6525,1428000,6426,1428000,6425,0,6427,9,
6527,1,6527,74644,0,6627,1428000,6526,1428000,6526,0,6527,12,
6629,1,6629,0,0,6727,1428000,6627,1428000,6627,0,6629,0,
6729,1,6729,0,0,6827,1428000,6728,1428000,6727,0,6729,0,
6829,1,6829,0,0,6927,1428000,6828,1428000,6828,0,6829,0,
6929,1,6929,62203,0,7028,1428000,6928,1428000,6928,0,6929,10,
7029,1,7029,0,0,7128,1428000,7028,1428000,7028,0,7029,0,
7130,1,7130,62203,0,7230,535500,7129,1428000,7128,0,7129,10,
7237,1,7237,27535,0,7330,1530000,7233,535500,7232,0,7236,20,
7332,1,7332,0,0,7431,612000,7331,1530000,7330,0,7332,0,
7439,1,7439,16670,0,7532,510000,7436,612000,7435,0,7438,10,
7539,1,7539,32130,0,7636,510000,7535,510000,7534,0,7538,25,
7643,1,7642,14137,0,7735,535500,7638,510000,7637,0,7642,11,
7740,1,7739,27535,0,7836,510000,7737,535500,7736,0,7739,20,
7841,1,7841,34700,0,7939,637500,7838,510000,7837,0,7841,27,
7943,1,7943,58379,0,8040,510000,7941,637500,7940,0,7943,33,
8045,1,8045,0,0,8139,1530000,8042,510000,8041,0,8044,0,
8141,1,8141,76744,0,8240,637500,8140,1530000,8140,0,8141,11,
8245,1,8244,0,0,8341,1530000,8242,637500,8241,0,8244,0,
8342,1,8342,125582,0,8441,510000,8341,1530000,8341,0,8342,18,
8447,1,8447,12852,0,8542,1530000,8443,510000,8442,0,8446,10,
8543,1,8543,258141,0,8643,1530000,8542,1530000,8542,0,8543,37,
8650,1,8650,188373,0,8743,1530000,8644,1530000,8643,0,8649,27,
8746,1,8746,209303,0,8843,1530000,8744,1530000,8743,0,8746,30,
8847,1,8847,62791,0,8943,1530000,8844,1530000,8844,0,8846,9,
8945,1,8945,209303,0,9044,1530000,8944,1530000,8944,0,8945,30,
9046,1,9045,111628,0,9145,510000,9045,1530000,9044,0,9045,16,
9151,1,9150,12852,0,9246,510000,9147,510000,9146,0,9150,10,
9250,1,9250,12852,0,9346,1530000,9247,510000,9247,0,9249,10,
9347,1,9347,69768,0,9448,510000,9346,1530000,9346,0,9347,10,
9454,1,9453,12852,0,9547,1530000,9450,510000,9449,0,9453,10,
9550,1,9550,125582,0,9648,765000,9548,1530000,9548,0,9550,18,
9651,1,9651,0,0,9750,510000,9649,765000,9648,0,9651,0,
9756,1,9756,0,0,9849,1530000,9752,510000,9751,0,9755,0,
9851,1,9851,188373,0,9950,510000,9850,1530000,9849,0,9850,27,
9956,1,9956,46267,0,10052,510000,9952,510000,9951,0,9956,36,
10060,1,10060,32130,0,10152,688500,10055,510000,10053,0,10059,25,
10157,1,10157,43577,0,10251,1530000,10154,688500,10154,0,10157,22,
10253,1,10253,383724,0,10353,535500,10252,1530000,10252,0,10253,55,
10365,1,10363,49563,0,10452,1530000,10359,535500,10354,0,10363,36,
10453,1,10453,139536,0,10553,1530000,10453,1530000,10452,0,10453,20,
10554,1,10554,0,0,10654,637500,10553,1530000,10553,0,10554,0,
10660,1,10660,70762,0,10756,510000,10656,637500,10655,0,10659,40,
10760,1,10760,25704,0,10855,1530000,10757,510000,10757,0,10760,20,
10857,1,10857,0,0,10957,586500,10856,1530000,10856,0,10857,0,
10961,1,10961,39192,0,11057,510000,10958,586500,10958,0,10960,25,
11062,1,11062,14137,0,11159,510000,11059,510000,11059,0,11062,11,
11166,1,11165,14137,0,11258,1530000,11161,510000,11160,0,11164,11,
11259,1,11259,313955,0,11358,2295000,11259,1530000,11258,0,11259,45,
11359,1,11359,1397655,413365,11459,2295000,11359,2295000,11359,0,11359,100,
11460,1,11460,838593,0,11559,1530000,11459,2295000,11459,0,11460,60,
11560,1,11560,0,0,11659,2295000,11560,1530000,11559,0,11560,0,
11660,1,11660,139765,0,11760,2295000,11660,2295000,11659,0,11660,10,
11761,1,11761,0,0,11861,637500,11760,2295000,11760,0,11760,0,
11866,1,11866,31843,0,11961,2193000,11863,637500,11862,0,11865,18,
11962,1,11962,1032639,48349,12061,2295000,11961,2193000,11961,0,11962,80,
12062,1,12062,1118124,133834,12162,510000,12061,2295000,12061,0,12062,80,
12169,1,12168,29559,0,12262,1530000,12166,510000,12165,0,12168,23,
12263,1,12263,83721,0,12363,561000,12263,1530000,12262,0,12263,12,
12368,1,12368,39715,0,12464,1530000,12365,561000,12364,0,12367,27,
12465,1,12465,286048,0,12564,612000,12464,1530000,12464,0,12465,41,
12568,1,12568,33341,0,12665,1530000,12566,612000,12565,0,12568,20,
12666,1,12666,188373,0,12769,586500,12665,1530000,12665,0,12666,27,
12773,1,12773,0,0,12869,535500,12770,586500,12770,0,12772,0,
12873,1,12873,16521,0,12969,1530000,12870,535500,12870,0,12872,12,
12970,1,12970,279072,0,13070,510000,12969,1530000,12969,0,12970,40,
13073,1,13073,0,0,13170,510000,13071,510000,13071,0,13073,0,
13174,1,13174,14137,0,13271,586500,13172,510000,13171,0,13173,11,
13275,1,13275,31354,0,13372,1530000,13273,586500,13272,0,13275,20,
13373,1,13373,69768,0,13473,510000,13372,1530000,13372,0,13373,10,
13478,1,13478,25704,0,13574,612000,13475,510000,13474,0,13477,20,
13579,1,13579,30007,0,13674,1530000,13576,612000,13575,0,13578,18,
13675,1,13675,139536,0,13775,561000,13674,1530000,13674,0,13675,20,
13779,1,13779,14709,0,13876,1530000,13776,561000,13776,0,13778,10,
13880,1,13879,0,0,13976,510000,13877,1530000,13877,0,13879,0,
13981,1,13981,28274,0,14076,1530000,13978,510000,13977,0,13980,22,
14078,1,14078,76744,0,14178,510000,14077,1530000,14077,0,14078,11,
14182,1,14182,11566,0,14278,1530000,14179,510000,14179,0,14182,9,
14281,1,14281,153489,0,14379,561000,14279,1530000,14279,0,14281,22,
14384,1,14383,0,0,14479,612000,14381,561000,14380,0,14383,0,
14483,1,14483,33341,0,14580,510000,14481,612000,14480,0,14483,20,
14587,1,14586,0,0,14681,535500,14582,510000,14581,0,14585,0,
14686,1,14686,27535,0,14781,561000,14683,535500,14682,0,14686,20,
14786,1,14786,16180,0,14887,1530000,14783,561000,14782,0,14785,11,
14889,1,14889,153489,0,14985,1530000,14888,1530000,14887,0,14888,22,
14987,1,14987,0,0,15087,510000,14986,1530000,14985,0,14987,0,
15093,1,15093,25704,0,15187,510000,15089,510000,15088,0,15092,20,
15194,1,15193,0,0,15288,637500,15189,510000,15188,0,15193,0,
15293,1,15293,21228,0,15388,510000,15290,637500,15289,0,15292,12,
15393,1,15393,23133,0,15489,637500,15390,510000,15389,0,15393,18,
15494,1,15494,35381,0,15588,1530000,15490,637500,15490,0,15494,20,
15590,1,15590,251164,0,15690,1530000,15589,1530000,15589,0,15590,36,
15694,1,15693,348840,0,15791,510000,15692,1530000,15691,0,15693,50,
15799,1,15798,32130,0,15892,586500,15794,510000,15793,0,15798,25,
15898,1,15898,39192,0,15992,637500,15893,586500,15893,0,15897,25,
15996,1,15996,19459,0,16093,510000,15994,637500,15993,0,15996,11,
16099,1,16099,38556,0,16194,510000,16096,510000,16094,0,16099,30,
16202,1,16201,14137,0,16294,1530000,16197,510000,16195,0,16200,11,
16296,1,16296,76744,0,16395,535500,16295,1530000,16295,0,16296,11,
16399,1,16399,34419,0,16496,688500,16397,535500,16396,0,16399,25,
16500,1,16499,39616,0,16596,535500,16497,688500,16496,0,16499,20,
16601,1,16601,24781,0,16697,637500,16598,535500,16597,0,16600,18,
16703,1,16703,88453,0,16798,535500,16700,637500,16699,0,16702,50,
16802,1,16802,24781,0,16900,510000,16799,535500,16799,0,16802,18,
16906,1,16906,25704,0,17000,510000,16902,510000,16901,0,16906,20,
17004,1,17004,12852,0,17101,510000,17002,510000,17001,0,17004,10,
17112,1,17108,25704,0,17202,510000,17103,510000,17102,0,17107,20,
17208,1,17207,28274,0,17303,510000,17204,510000,17203,0,17207,22,
17309,1,17309,25704,0,17402,1530000,17305,510000,17304,0,17308,20,
17404,1,17404,0,0,17453,510000,17403,1530000,17403,0,17404,0,
17462,1,17461,25704,0,17553,1530000,17457,510000,17455,0,17461,20,
17557,1,17557,76744,0,17655,510000,17554,1530000,17554,0,17556,11,
17661,1,17660,32130,0,17755,535500,17657,510000,17656,0,17660,25,
17761,1,17761,27535,0,17856,1530000,17757,535500,17756,0,17760,20,
17858,1,17858,125582,0,17957,510000,17857,1530000,17857,0,17858,18,
17966,1,17965,12852,0,18057,1530000,17960,510000,17959,0,17964,10,
18059,1,18059,306979,0,18158,561000,18058,1530000,18058,0,18059,44,
18162,1,18162,0,0,18259,510000,18160,561000,18159,0,18162,0,
18263,1,18263,25704,0,18359,510000,18261,510000,18260,0,18263,20,
18363,1,18363,38556,0,18460,535500,18361,510000,18360,0,18363,30,
18465,1,18464,61954,0,18561,637500,18461,535500,18461,0,18464,45,
18567,1,18566,88453,0,18662,637500,18562,637500,18562,0,18566,50,
18670,1,18670,47764,0,18762,1530000,18665,637500,18663,0,18668,27,
18763,1,18763,0,0,18867,510000,18762,1530000,18762,0,18763,0,
18872,1,18872,20563,0,18967,663000,18869,510000,18868,0,18871,16,
18972,1,18972,41220,0,19065,637500,18969,663000,18968,0,18972,22,
18995,1,19076,53071,0,19165,1530000,19068,637500,19067,0,19075,30,
19076,1,19166,0,0,19266,510000,19165,1530000,19165,0,19166,0,
19166,1,19271,12852,0,19367,1530000,19268,510000,19267,0,19271,10,
19271,1,19369,0,0,19467,1530000,19368,1530000,19368,0,19369,0,
19369,1,19468,69768,0,19569,510000,19467,1530000,19467,0,19468,10,
19468,1,19574,0,0,19667,1530000,19571,510000,19570,0,19573,0,
19574,1,19669,139536,0,19769,510000,19668,1530000,19668,0,19669,20,
19669,1,19774,12852,0,19869,510000,19771,510000,19770,0,19773,10,
19775,1,19873,38556,0,19969,1530000,19871,510000,19870,0,19873,30,
19874,1,19971,251164,0,20070,612000,19969,1530000,19969,0,19970,36,
19971,1,20075,0,0,20171,510000,20072,612000,20071,0,20075,0,
20076,1,20177,25704,0,20272,510000,20173,510000,20172,0,20176,20,
20177,1,20278,34700,0,20371,1530000,20274,510000,20273,0,20277,27,
20278,1,20373,0,0,20473,510000,20372,1530000,20372,0,20373,0,
20373,1,20478,20563,0,20574,510000,20475,510000,20474,0,20478,16,
20479,1,20580,25704,0,20675,612000,20576,510000,20575,0,20579,20,
20580,1,20679,16670,0,20774,637500,20677,612000,20676,0,20679,10,
20680,1,20778,35381,0,20875,612000,20776,637500,20775,0,20778,20,
20778,1,20879,33341,0,20975,1530000,20876,612000,20876,0,20878,20,
20879,1,20976,209303,0,21076,510000,20975,1530000,20975,0,20976,30,
20976,1,21081,0,0,21177,637500,21079,510000,21078,0,21081,0,
21081,1,21181,17690,0,21277,510000,21179,637500,21178,0,21181,10,
21182,1,21281,0,0,21377,1530000,21279,510000,21278,0,21281,0,
21282,1,21379,0,0,21478,510000,21378,1530000,21378,0,21379,0,
21379,1,21488,34700,0,21578,1530000,21480,510000,21479,0,21485,27,
21488,1,21580,83721,0,21679,637500,21579,1530000,21578,0,21579,12,
21580,1,21684,47764,0,21780,1530000,21681,637500,21680,0,21684,27,
21685,1,21783,153489,0,21880,1530000,21781,1530000,21780,0,21782,22,
21783,1,21890,76744,0,21981,637500,21880,1530000,21880,0,21881,11,
21891,1,21984,31843,0,22082,510000,21982,637500,21982,0,21984,18,
21985,1,22087,25704,0,22183,510000,22084,510000,22083,0,22087,20,
22088,1,22188,28274,0,22284,510000,22185,510000,22184,0,22187,22,
22188,1,22290,12852,0,22384,1530000,22286,510000,22285,0,22289,10,
22292,1,22385,139536,0,22485,561000,22384,1530000,22384,0,22385,20,
22385,1,22490,26476,0,22585,1530000,22486,561000,22486,0,22489,18,
22490,1,22586,0,0,22685,1530000,22585,1530000,22585,0,22586,0,
22586,1,22687,69768,0,22786,510000,22686,1530000,22685,0,22687,10,
22687,1,22790,0,0,22887,510000,22787,510000,22787,0,22790,0,
22790,1,22906,23133,0,22988,1530000,22890,510000,22890,0,22905,18,
22906,1,22989,153489,0,23089,510000,22988,1530000,22988,0,22989,22,
22989,1,23101,11566,0,23189,612000,23093,510000,23091,0,23099,9,
23102,1,23192,18337,0,23289,510000,23190,612000,23190,0,23192,11,
23192,1,23295,14137,0,23390,510000,23292,510000,23291,0,23294,11,
23295,1,23398,25704,0,23491,510000,23395,510000,23391,0,23397,20,
23398,1,23500,25704,0,23591,1530000,23492,510000,23491,0,23499,20,
23500,1,23592,0,0,23692,1530000,23591,1530000,23591,0,23592,0,
23592,1,23695,279072,0,23792,535500,23693,1530000,23693,0,23695,40,
23695,1,23796,56447,0,23898,510000,23794,535500,23793,0,23796,41,
23797,1,23911,42411,0,23993,1530000,23900,510000,23899,0,23910,33,
23911,1,23995,139536,0,24094,1530000,23994,1530000,23994,0,23995,20,
23995,1,24095,69768,0,24195,510000,24094,1530000,24094,0,24095,10,
24095,1,24199,32130,0,24296,510000,24197,510000,24196,0,24199,25,
24200,1,24301,14137,0,24397,535500,24297,510000,24296,0,24301,11,
24301,1,24401,60577,0,24497,510000,24399,535500,24398,0,24401,44,
24401,1,24501,14137,0,24598,510000,24498,510000,24498,0,24500,11,
24501,1,24602,64260,0,24700,561000,24600,510000,24599,0,24602,50,
24603,1,24709,73547,0,24799,1530000,24703,561000,24702,0,24708,50,
24709,1,24800,139536,0,24900,586500,24799,1530000,24799,0,24800,20,
24800,1,24905,34489,0,25000,1530000,24902,586500,24901,0,24904,22,
24905,1,25002,188373,0,25101,1530000,25001,1530000,25001,0,25002,27,
25002,1,25103,69768,0,25202,510000,25102,1530000,25102,0,25103,10,
25104,1,25207,25704,0,25302,1530000,25203,510000,25203,0,25207,20,
25207,1,25303,209303,0,25403,535500,25303,1530000,25302,0,25303,30,
25304,1,25407,34419,0,25504,535500,25405,535500,25404,0,25407,25,
25407,1,25508,30288,0,25605,510000,25505,535500,25505,0,25508,22,
25508,1,25609,0,0,25706,1530000,25607,510000,25606,0,25609,0,
25609,1,25707,83721,0,25807,637500,25706,1530000,25706,0,25707,12,
25707,1,25811,0,0,25907,1530000,25809,637500,25808,0,25811,0,
25812,1,25909,153489,0,26008,510000,25908,1530000,25908,0,25909,22,
25909,1,26014,0,0,26109,1530000,26010,510000,26010,0,26013,0,
26015,1,26110,125582,0,26210,510000,26109,1530000,26109,0,26110,18,
26111,1,26214,23133,0,26311,586500,26211,510000,26211,0,26214,18,
26214,1,26320,39192,0,26415,1530000,26312,586500,26311,0,26320,25,
26321,1,26417,139536,0,26516,1530000,26416,1530000,26415,0,26417,20,
26417,1,26518,0,0,26616,510000,26516,1530000,26516,0,26518,0,
26518,1,26620,11566,0,26717,535500,26617,510000,26617,0,26619,9,
26620,1,26721,13767,0,26819,510000,26719,535500,26718,0,26721,10,
26721,1,26823,23133,0,26919,1530000,26820,510000,26820,0,26823,18,
26823,1,26921,209303,0,27023,510000,26920,1530000,26920,0,26921,30,
26921,1,27032,12852,0,27121,1530000,27025,510000,27025,0,27031,10,
27032,1,27122,69768,0,27222,612000,27121,1530000,27121,0,27122,10,
27122,1,27225,0,0,27323,1530000,27223,612000,27223,0,27225,0,
27226,1,27325,69768,0,27423,1530000,27323,1530000,27323,0,27325,10,
27326,1,27424,76744,0,27524,510000,27423,1530000,27423,0,27424,11,
27424,1,27532,23133,0,27625,510000,27527,510000,27526,0,27532,18,
27532,1,27629,32130,0,27728,637500,27626,510000,27626,0,27629,25,
27629,1,27732,79607,0,27829,510000,27729,637500,27729,0,27731,45,
27732,1,27837,38556,0,27930,637500,27832,510000,27830,0,27836,30,
27837,1,27934,72531,0,28031,510000,27932,637500,27931,0,27934,41,
27934,1,28035,0,0,28133,637500,28033,510000,28032,0,28035,0,
28036,1,28138,53071,0,28234,510000,28135,637500,28134,0,28137,30,
28138,1,28239,125582,0,28334,510000,28236,1530000,28235,0,28239,18,
28239,1,28340,14137,0,28435,510000,28335,510000,28335,0,28340,11,
28340,1,28439,25704,0,28536,561000,28436,510000,28436,0,28439,20,
28439,1,28539,52953,0,28636,510000,28537,561000,28536,0,28539,36,
28539,1,28640,23133,0,28736,1530000,28638,510000,28637,0,28640,18,
28640,1,28738,230234,0,28837,612000,28737,1530000,28737,0,28738,33,
28738,1,28840,0,0,28938,586500,28838,612000,28838,0,28840,0,
28840,1,28942,42328,0,29039,510000,28940,586500,28939,0,28942,27,
28942,1,29043,0,0,29139,510000,29040,510000,29040,0,29043,0,
29043,1,29143,0,0,29240,510000,29141,510000,29140,0,29142,0,
29143,1,29244,0,0,29341,510000,29242,510000,29241,0,29244,0,
29244,1,29345,12852,0,29442,510000,29342,510000,29342,0,29345,10,
29345,1,29448,12852,0,29543,714000,29443,510000,29442,0,29448,10,
29448,1,29546,37630,0,29643,1530000,29544,714000,29544,0,29546,18,
29546,1,29645,125582,0,29745,561000,29644,1530000,29644,0,29645,18,
29645,1,29749,0,0,29847,510000,29746,561000,29746,0,29748,0,
29749,1,29852,25704,0,29946,1530000,29849,510000,29848,0,29851,20,
29852,1,29947,251164,0,30047,586500,29946,1530000,29946,0,29947,36,
29947,1,30051,47031,0,30149,510000,30049,586500,30048,0,30051,30,
30051,1,30153,23133,0,30249,510000,30150,510000,30150,0,30152,18,
30153,1,30258,14137,0,30350,561000,30253,510000,30251,0,30257,11,
30258,1,30355,32360,0,30450,535500,30352,561000,30351,0,30354,22,
30355,1,30459,27535,0,30552,1836000,30452,535500,30451,0,30454,20,
30459,1,30554,626722,0,30651,2295000,30553,1836000,30553,0,30554,66,
30554,1,30652,1006311,22021,30752,1530000,30651,2295000,30651,0,30652,72,
30652,1,30753,0,0,30852,1530000,30752,1530000,30752,0,30753,0,
30753,1,30854,62791,0,30953,1530000,30853,1530000,30853,0,30854,9,
30854,1,30955,230234,0,31054,637500,30954,1530000,30954,0,30955,33,
30955,1,31059,15921,0,31156,510000,31056,637500,31055,0,31058,9,
31059,1,31162,0,0,31256,510000,31158,510000,31157,0,31161,0,
31162,1,31261,0,0,31358,637500,31258,510000,31257,0,31260,0,
31261,1,31363,0,0,31459,510000,31359,637500,31358,0,31363,0,
31364,1,31465,12852,0,31558,1530000,31460,510000,31460,0,31463,10,
31465,1,31560,0,0,31659,1530000,31559,1530000,31559,0,31560,0,
31560,1,31660,313955,0,31759,1632000,31659,1530000,31659,0,31660,45,
31660,1,31761,388742,0,31859,2193000,31760,1632000,31759,0,31760,50,
31761,1,31860,477595,0,31961,535500,31860,2193000,31859,0,31860,37,
31860,1,31966,34419,0,32061,1530000,31963,535500,31962,0,31966,25,
31967,1,32063,69768,0,32161,1530000,32062,1530000,32061,0,32063,10,
32063,1,32163,0,0,32263,612000,32162,1530000,32162,0,32163,0,
32163,1,32267,15003,0,32313,612000,32264,612000,32264,0,32267,9,
32268,1,32318,55013,0,32463,1530000,32315,612000,32314,0,32318,33,
32319,1,32465,139536,0,32513,1530000,32464,1530000,32464,0,32465,20,
32465,1,32516,111628,0,32615,1530000,32514,1530000,32514,0,32515,16,
32516,1,32617,69768,0,32714,1938000,32616,1530000,32615,0,32617,10,
32617,1,32716,343816,0,32815,1530000,32715,1938000,32715,0,32716,33,
32716,1,32816,62791,0,32916,1530000,32815,1530000,32815,0,32816,9,
32816,1,32918,153489,0,33017,510000,32916,1530000,32916,0,32918,22,
32918,1,33023,0,0,33117,1530000,33020,510000,33018,0,33023,0,
33024,1,33119,76744,0,33218,612000,33118,1530000,33117,0,33119,11,
33119,1,33223,0,0,33319,1530000,33220,612000,33219,0,33223,0,
33223,1,33321,76744,0,33420,510000,33320,1530000,33319,0,33321,11,
33321,1,33426,0,0,33520,1530000,33422,510000,33421,0,33426,0,
33427,1,33522,69768,0,33621,510000,33521,1530000,33520,0,33521,10,
33522,1,33626,23133,0,33723,739500,33623,510000,33623,0,33626,18,
33626,1,33728,88118,0,33823,510000,33725,739500,33724,0,33727,40,
33728,1,33832,28274,0,33923,1530000,33827,510000,33825,0,33832,22,
33833,1,33925,174420,0,34024,637500,33924,1530000,33923,0,33925,25,
33925,1,34029,0,0,34123,1530000,34026,637500,34025,0,34029,0,
34029,1,34125,188373,0,34226,561000,34124,1530000,34124,0,34125,27,
34125,1,34232,32360,0,34327,510000,34228,561000,34228,0,34231,22,
34232,1,34335,12852,0,34426,1530000,34330,510000,34328,0,34334,10,
34335,1,34427,139536,0,34526,1530000,34426,1530000,34426,0,34427,20,
34428,1,34528,279072,0,34626,1530000,34527,1530000,34527,0,34528,40,
