App,Package,Start Time,Duration,Filename
"System",,"Oct 9, 2018 @ 01:15:59 AM","1 min 5 sec","Trepn_2018.10.09_011558.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
37,1,37,916844,724994,4,1938000,29,1938000,29,0,37,88,
55,1,55,1041868,850018,54,1938000,54,1938000,54,0,55,100,
156,1,156,1097179,905329,154,2193000,155,2193000,155,0,155,85,
258,1,258,864117,672267,256,1836000,257,1836000,256,0,258,91,
358,1,358,1006311,814461,357,2295000,357,2295000,357,0,358,72,
458,1,458,167718,0,457,2295000,457,2295000,457,0,458,12,
566,1,566,1257889,1066039,557,2295000,558,2295000,558,0,563,90,
659,1,659,1290799,1098949,658,2193000,658,2193000,658,0,659,100,
760,1,760,1397655,1205805,758,2295000,758,2295000,758,0,760,100,
867,1,867,1397655,1205805,859,2295000,863,2295000,861,0,866,100,
962,1,962,1397655,1205805,960,2295000,961,2295000,961,0,962,100,
1063,1,1063,769159,577309,1060,1836000,1062,1836000,1061,0,1062,81,
1162,1,1162,1397655,1205805,1161,2295000,1161,2295000,1161,0,1162,100,
1264,1,1263,949579,757729,1262,1938000,1263,1836000,1262,0,1263,100,
1363,1,1363,1290799,1098949,1361,2193000,1362,2193000,1362,0,1363,100,
1463,1,1463,1397655,1205805,1462,2295000,1463,2295000,1462,0,1463,100,
1564,1,1564,978358,786508,1562,2295000,1563,2295000,1562,0,1564,70,
1664,1,1664,1257889,1066039,1663,2295000,1663,2295000,1663,0,1664,90,
1765,1,1765,698827,506977,1763,2295000,1764,2295000,1764,0,1765,50,
1865,1,1865,1397655,1205805,1864,2295000,1864,2295000,1864,0,1865,100,
1966,1,1966,838593,646743,1964,2295000,1965,2295000,1965,0,1966,60,
2066,1,2066,1041868,850018,2065,1938000,2065,1938000,2065,0,2066,100,
2168,1,2168,1397655,1205805,2165,2295000,2166,2295000,2165,0,2167,100,
2268,1,2268,683697,491847,2266,1836000,2267,1836000,2267,0,2268,72,
2369,1,2369,1397655,1205805,2367,2295000,2368,2295000,2368,0,2369,100,
2471,1,2471,664705,472855,2469,1836000,2470,1836000,2470,0,2471,70,
2571,1,2571,1397655,1205805,2570,2295000,2570,2295000,2570,0,2571,100,
2673,1,2672,978358,786508,2670,2295000,2671,2295000,2670,0,2671,70,
2772,1,2772,1397655,1205805,2770,2295000,2771,2295000,2771,0,2771,100,
2877,1,2877,1397655,1205805,2874,2295000,2875,2295000,2875,0,2877,100,
2974,1,2974,1397655,1205805,2973,2295000,2973,2295000,2973,0,2974,100,
3075,1,3075,1397655,1205805,3073,2295000,3074,2295000,3074,0,3075,100,
3175,1,3175,949579,757729,3174,1836000,3174,1836000,3174,0,3175,100,
3275,1,3275,1397655,1205805,3274,2295000,3274,2295000,3274,0,3275,100,
3376,1,3376,1397655,1205805,3374,2295000,3375,2295000,3375,0,3375,100,
3476,1,3476,1118124,926274,3475,2295000,3476,2295000,3475,0,3476,80,
3582,1,3582,1257889,1066039,3576,2295000,3581,2295000,3577,0,3582,90,
3679,1,3679,768710,576860,3677,2295000,3677,2295000,3677,0,3679,55,
3779,1,3778,1257889,1066039,3777,2295000,3778,2295000,3777,0,3778,90,
3879,1,3879,1397655,1205805,3877,2295000,3878,2295000,3878,0,3878,100,
3979,1,3979,1397655,1205805,3978,2295000,3979,2295000,3978,0,3979,100,
4080,1,4080,1118124,926274,4079,2295000,4079,2295000,4079,0,4080,80,
4180,1,4180,922452,730602,4179,2295000,4179,2295000,4179,0,4180,66,
4282,1,4282,1118124,926274,4279,2295000,4281,2295000,4280,0,4282,80,
4381,1,4381,1229936,1038086,4379,2295000,4380,2295000,4380,0,4381,88,
4481,1,4481,503155,311305,4480,2295000,4480,2295000,4480,0,4481,36,
4582,1,4582,1006311,814461,4581,2295000,4581,2295000,4581,0,4582,72,
4682,1,4682,1132100,940250,4681,2295000,4681,2295000,4681,0,4682,81,
4787,1,4787,1257889,1066039,4781,2295000,4783,2295000,4782,0,4787,90,
4884,1,4883,614968,423118,4882,2295000,4882,2295000,4882,0,4883,44,
4984,1,4984,642921,451071,4982,2295000,4982,2295000,4982,0,4983,46,
5084,1,5084,1257889,1066039,5082,2295000,5083,2295000,5083,0,5084,90,
5185,1,5184,1257889,1066039,5183,2295000,5183,2295000,5183,0,5184,90,
5285,1,5284,1397655,1205805,5283,2295000,5284,2295000,5283,0,5284,100,
5385,1,5385,1118124,926274,5383,2295000,5384,2295000,5384,0,5385,80,
5486,1,5486,628944,437094,5484,2295000,5485,2295000,5485,0,5486,45,
