App,Package,Start Time,Duration,Filename
"System",,"Oct 13, 2018 @ 10:26:57 PM","1 min 5 sec","Trepn_2018.10.13_222656.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
24,1,23,1299819,242809,89,2295000,23,2295000,22,0,23,93,
90,1,90,1397655,340645,189,2091000,89,2295000,89,0,90,100,
196,1,196,1188106,131096,291,2295000,190,2091000,190,0,191,100,
292,1,292,1397655,340645,391,2295000,291,2295000,291,0,292,100,
395,1,395,1397655,340645,498,2091000,391,2295000,391,0,394,100,
500,1,500,1188106,131096,599,2295000,499,2091000,498,0,500,100,
601,1,601,1397655,340645,701,2295000,600,2295000,600,0,601,100,
702,1,702,1257889,200879,801,2091000,701,2295000,701,0,702,90,
803,1,803,1188106,131096,901,2295000,802,2091000,802,0,803,100,
904,1,904,1257889,200879,1004,2295000,902,2295000,902,0,903,90,
1005,1,1005,1257889,200879,1104,2295000,1004,2295000,1004,0,1005,90,
1106,1,1106,1397655,340645,1204,2295000,1105,2295000,1104,0,1106,100,
1209,1,1209,1397655,340645,1312,2295000,1205,2295000,1205,0,1208,100,
1313,1,1313,1257889,200879,1411,2295000,1312,2295000,1312,0,1313,90,
1412,1,1412,1397655,340645,1512,2295000,1412,2295000,1411,0,1412,100,
1517,1,1517,1397655,340645,1612,2295000,1512,2295000,1512,0,1517,100,
1615,1,1615,1397655,340645,1713,2295000,1613,2295000,1613,0,1615,100,
1714,1,1714,922452,0,1813,2295000,1713,2295000,1713,0,1714,66,
1814,1,1814,1397655,340645,1914,2295000,1814,2295000,1813,0,1814,100,
1915,1,1915,1397655,340645,2014,2295000,1914,2295000,1914,0,1915,100,
2016,1,2016,1257889,200879,2115,2295000,2015,2295000,2015,0,2016,90,
2116,1,2116,922452,0,2215,2295000,2115,2295000,2115,0,2116,66,
2216,1,2216,1397655,340645,2316,2295000,2215,2295000,2215,0,2216,100,
2317,1,2317,1257889,200879,2416,2295000,2316,2295000,2316,0,2317,90,
2417,1,2417,1229936,172926,2518,2295000,2416,2295000,2416,0,2417,88,
2519,1,2519,573038,0,2619,2295000,2519,2295000,2519,0,2519,41,
2620,1,2620,880522,0,2719,2295000,2619,2295000,2619,0,2620,63,
2722,1,2722,1006311,0,2819,2295000,2721,2295000,2719,0,2722,72,
2820,1,2820,1397655,340645,2920,2295000,2820,2295000,2819,0,2820,100,
2922,1,2922,1397655,340645,3020,2295000,2920,2295000,2920,0,2921,100,
3021,1,3021,1397655,340645,3120,2295000,3020,2295000,3020,0,3021,100,
3122,1,3122,1397655,340645,3221,2295000,3121,2295000,3121,0,3122,100,
3223,1,3223,768710,0,3322,2295000,3222,2295000,3222,0,3223,55,
3323,1,3323,1076194,19184,3422,2295000,3322,2295000,3322,0,3323,77,
3424,1,3424,1397655,340645,3522,2295000,3422,2295000,3422,0,3423,100,
3524,1,3524,1257889,200879,3623,2295000,3523,2295000,3523,0,3524,90,
3629,1,3629,880522,0,3725,2295000,3623,2295000,3623,0,3629,63,
3728,1,3728,1397655,340645,3828,2295000,3725,2295000,3725,0,3726,100,
3829,1,3829,1257889,200879,3930,2295000,3828,2295000,3828,0,3829,90,
3931,1,3931,1397655,340645,4030,2295000,3930,2295000,3930,0,3931,100,
4032,1,4032,1397655,340645,4131,2295000,4031,2295000,4030,0,4031,100,
4133,1,4133,1397655,340645,4231,2295000,4132,2295000,4132,0,4133,100,
4232,1,4232,1397655,340645,4332,2295000,4231,2295000,4231,0,4232,100,
4333,1,4333,1257889,200879,4431,2295000,4332,2295000,4332,0,4333,90,
4433,1,4433,1397655,340645,4532,2295000,4432,2295000,4432,0,4432,100,
4533,1,4533,1397655,340645,4634,2295000,4532,2295000,4532,0,4533,100,
4635,1,4635,1118124,61114,4733,2295000,4634,2295000,4634,0,4635,80,
4734,1,4734,768710,0,4833,2091000,4734,2295000,4733,0,4734,55,
4834,1,4834,712863,0,4934,2295000,4834,2091000,4833,0,4834,60,
4935,1,4935,307484,0,5034,2295000,4934,2295000,4934,0,4935,22,
5035,1,5035,698827,0,5135,2295000,5035,2295000,5035,0,5035,50,
5136,1,5136,1257889,200879,5235,2295000,5135,2295000,5135,0,5136,90,
5236,1,5236,1257889,200879,5336,2295000,5235,2295000,5235,0,5236,90,
5337,1,5337,1257889,200879,5436,2295000,5336,2295000,5336,0,5337,90,
5437,1,5437,754733,0,5537,2295000,5437,2295000,5436,0,5437,54,
5538,1,5538,768710,0,5637,2295000,5537,2295000,5537,0,5538,55,
5639,1,5639,573038,0,5738,2091000,5638,2295000,5637,0,5639,41,
5741,1,5741,653458,0,5839,1734000,5739,2091000,5738,0,5740,55,
5841,1,5841,715004,0,5940,2295000,5840,1734000,5840,0,5841,83,
5941,1,5941,922452,0,6040,2295000,5940,2295000,5940,0,5941,66,
6041,1,6041,1397655,340645,6142,2295000,6040,2295000,6040,0,6041,100,
6143,1,6143,1397655,340645,6243,2091000,6142,2295000,6142,0,6143,100,
6245,1,6245,1188106,131096,6348,2295000,6244,2091000,6244,0,6245,100,
6349,1,6349,1397655,340645,6448,2295000,6348,2295000,6348,0,6349,100,
6450,1,6450,1397655,340645,6548,2295000,6448,2295000,6448,0,6450,100,
6549,1,6549,1118124,61114,6648,2295000,6548,2295000,6548,0,6549,80,
6649,1,6649,153742,0,6749,1428000,6649,2295000,6648,0,6649,11,
6750,1,6750,0,0,6849,1428000,6749,1428000,6749,0,6750,0,
6851,1,6851,0,0,6949,1530000,6850,1428000,6849,0,6850,0,
6951,1,6951,139536,0,7049,1428000,6950,1530000,6950,0,6951,20,
7051,1,7051,55983,0,7150,1428000,7050,1428000,7050,0,7051,9,
7151,1,7151,0,0,7250,1428000,7150,1428000,7150,0,7151,0,
7252,1,7252,55983,0,7350,1428000,7251,1428000,7250,0,7251,9,
7352,1,7352,0,0,7451,1530000,7351,1428000,7351,0,7352,0,
