App,Package,Start Time,Duration,Filename
"System",,"Oct 13, 2018 @ 10:30:23 PM","1 min 5 sec","Trepn_2018.10.13_223022.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
41,1,41,1188106,971736,26,2091000,38,2091000,38,0,41,100,
130,1,130,1397655,1181285,128,2295000,129,2295000,129,0,130,100,
230,1,230,1118124,901754,229,2295000,229,2295000,229,0,230,80,
330,1,330,1006311,789941,329,2295000,329,2295000,329,0,330,72,
431,1,431,1118124,901754,429,2295000,430,2295000,430,0,430,80,
533,1,533,313955,97585,531,1530000,531,1530000,531,0,532,45,
633,1,633,1290799,1074429,631,2193000,632,2193000,632,0,633,100,
734,1,733,1397655,1181285,732,2295000,733,2295000,733,0,733,100,
834,1,834,1397655,1181285,832,2295000,833,2295000,833,0,833,100,
886,1,886,1397655,1181285,885,2295000,886,2295000,885,0,886,100,
991,1,991,1397655,1181285,985,2295000,986,2295000,986,0,991,100,
1096,1,1096,1397655,1181285,1087,2295000,1087,2295000,1087,0,1091,100,
1189,1,1189,1397655,1181285,1187,2295000,1187,2295000,1187,0,1189,100,
1297,1,1297,1397655,1181285,1296,2295000,1296,2295000,1296,0,1297,100,
1398,1,1398,1397655,1181285,1397,2295000,1398,2295000,1397,0,1398,100,
1501,1,1501,978358,761988,1500,2295000,1500,2295000,1500,0,1501,70,
1604,1,1603,1397655,1181285,1601,2295000,1602,2295000,1602,0,1603,100,
1704,1,1703,1397655,1181285,1702,2295000,1702,2295000,1702,0,1703,100,
1806,1,1806,1397655,1181285,1803,2295000,1804,2295000,1803,0,1804,100,
1905,1,1905,1397655,1181285,1903,2295000,1904,2295000,1904,0,1904,100,
2005,1,2005,1257889,1041519,2004,2295000,2005,2295000,2005,0,2005,90,
2109,1,2109,1132100,915730,2105,2295000,2106,2295000,2105,0,2108,81,
2209,1,2209,1132100,915730,2205,2295000,2206,2295000,2206,0,2209,81,
2309,1,2309,1229936,1013566,2306,2295000,2307,2295000,2307,0,2309,88,
2408,1,2408,1397655,1181285,2407,2295000,2407,2295000,2407,0,2408,100,
2510,1,2510,614968,398598,2507,2295000,2509,2295000,2507,0,2509,44,
2610,1,2610,461226,244856,2607,2295000,2608,2295000,2608,0,2610,33,
2709,1,2709,880522,664152,2708,2295000,2708,2295000,2708,0,2709,63,
2809,1,2809,880522,664152,2808,2295000,2808,2295000,2808,0,2809,63,
2911,1,2911,1257889,1041519,2909,2295000,2909,2295000,2909,0,2911,90,
3012,1,3012,866546,650176,3009,2295000,3010,2295000,3010,0,3011,62,
3125,1,3121,1397655,1181285,3114,2295000,3115,2295000,3115,0,3119,100,
3218,1,3218,1397655,1181285,3215,2295000,3216,2295000,3216,0,3218,100,
3316,1,3316,1397655,1181285,3315,2295000,3316,2295000,3315,0,3316,100,
3420,1,3420,1397655,1181285,3416,2295000,3419,2295000,3417,0,3420,100,
3523,1,3523,1397655,1181285,3517,2295000,3518,2295000,3518,0,3523,100,
3621,1,3621,1397655,1181285,3618,2295000,3619,2295000,3619,0,3621,100,
3720,1,3720,1397655,1181285,3718,2295000,3719,2295000,3719,0,3719,100,
3822,1,3822,1397655,1181285,3819,2295000,3820,2295000,3819,0,3822,100,
3920,1,3920,1397655,1181285,3919,2295000,3920,2295000,3919,0,3920,100,
4021,1,4021,1257889,1041519,4020,2295000,4020,2295000,4020,0,4021,90,
4123,1,4123,754733,538363,4121,2295000,4122,2295000,4122,0,4123,54,
4223,1,4223,502329,285959,4221,1530000,4222,1530000,4221,0,4223,72,
4323,1,4322,283975,67605,4321,2193000,4322,2193000,4321,0,4322,22,
4425,1,4425,153742,0,4422,2295000,4423,2295000,4423,0,4425,11,
4523,1,4523,153742,0,4522,2295000,4522,2295000,4522,0,4523,11,
4624,1,4624,1229936,1013566,4623,2295000,4623,2295000,4623,0,4624,88,
4725,1,4724,1397655,1181285,4723,2295000,4723,2295000,4723,0,4724,100,
4825,1,4824,1397655,1181285,4823,2295000,4824,2295000,4824,0,4824,100,
4926,1,4925,1397655,1181285,4924,2295000,4924,2295000,4924,0,4925,100,
5025,1,5025,1397655,1181285,5024,2295000,5025,2295000,5024,0,5025,100,
5126,1,5126,1397655,1181285,5125,2295000,5126,2295000,5125,0,5126,100,
