App,Package,Start Time,Duration,Filename
"System",,"Oct 10, 2018 @ 01:34:10 AM","1 min 5 sec","Trepn_2018.10.10_013409.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
69,1,69,1285842,1014870,41,2295000,68,2295000,68,0,69,92,
98,1,98,1397655,1126683,91,2295000,91,2295000,91,0,97,100,
197,1,197,1397655,1126683,191,2295000,192,2295000,192,0,196,100,
297,1,296,1118124,847152,291,2295000,292,2295000,292,0,296,80,
393,1,393,922452,651480,392,2295000,392,2295000,392,0,393,66,
493,1,493,754733,483761,492,2295000,492,2295000,492,0,493,54,
594,1,594,754733,483761,592,2295000,593,2295000,592,0,593,54,
696,1,695,978358,707386,693,2295000,694,2295000,693,0,695,70,
795,1,795,1188106,917134,793,2091000,794,2091000,794,0,795,100,
896,1,896,1397655,1126683,894,2295000,894,2295000,894,0,896,100,
997,1,997,1397655,1126683,995,2295000,996,2295000,995,0,997,100,
1096,1,1096,1397655,1126683,1095,2295000,1095,2295000,1095,0,1096,100,
1201,1,1201,1118124,847152,1197,2295000,1197,2295000,1197,0,1201,80,
1300,1,1300,1397655,1126683,1297,2295000,1298,2295000,1298,0,1300,100,
1406,1,1406,1397655,1126683,1399,2295000,1404,2295000,1403,0,1406,100,
1503,1,1503,1397655,1126683,1500,2295000,1501,2295000,1501,0,1503,100,
1604,1,1604,1257889,986917,1601,2295000,1601,2295000,1601,0,1603,90,
1704,1,1704,1215959,944987,1703,2295000,1703,2295000,1703,0,1704,87,
1805,1,1805,1397655,1126683,1803,2295000,1804,2295000,1804,0,1805,100,
1906,1,1906,1257889,986917,1905,2295000,1906,2295000,1905,0,1906,90,
2007,1,2007,1397655,1126683,2005,2295000,2006,2295000,2006,0,2007,100,
2107,1,2107,1397655,1126683,2106,2295000,2106,2295000,2106,0,2107,100,
2207,1,2207,1397655,1126683,2206,2295000,2207,2295000,2206,0,2207,100,
2308,1,2308,1397655,1126683,2306,2295000,2307,2295000,2307,0,2307,100,
2408,1,2408,1397655,1126683,2407,2295000,2407,2295000,2407,0,2408,100,
2508,1,2508,1397655,1126683,2507,2295000,2507,2295000,2507,0,2508,100,
2609,1,2609,1397655,1126683,2607,2295000,2608,2295000,2608,0,2608,100,
2709,1,2709,1397655,1126683,2708,2295000,2708,2295000,2708,0,2709,100,
2809,1,2809,698827,427855,2808,2295000,2808,2295000,2808,0,2809,50,
2910,1,2910,1188106,917134,2908,2091000,2909,2091000,2909,0,2910,100,
3010,1,3010,1257889,986917,3009,2295000,3009,2295000,3009,0,3010,90,
3111,1,3111,1397655,1126683,3109,2295000,3110,2295000,3110,0,3111,100,
3213,1,3213,1397655,1126683,3212,2295000,3212,2295000,3212,0,3213,100,
3315,1,3315,1397655,1126683,3312,2295000,3312,2295000,3312,0,3313,100,
3415,1,3415,1257889,986917,3413,2295000,3414,2295000,3413,0,3415,90,
3517,1,3517,1257889,986917,3513,2295000,3513,2295000,3513,0,3517,90,
3615,1,3615,1397655,1126683,3613,2295000,3614,2295000,3614,0,3615,100,
