App,Package,Start Time,Duration,Filename
"System",,"Oct 11, 2018 @ 01:15:30 AM","1 min 6 sec","Trepn_2018.10.11_011529.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
25,1,25,1187535,838191,91,2295000,23,2193000,23,0,25,92,
92,1,92,1397655,1048311,191,2091000,91,2295000,91,0,92,100,
193,1,193,784150,434806,292,2295000,192,2091000,191,0,193,66,
294,1,294,978358,629014,393,2295000,293,2295000,292,0,293,70,
396,1,396,1229936,880592,494,2295000,394,2295000,394,0,396,88,
496,1,495,1397655,1048311,598,2295000,495,2295000,494,0,495,100,
610,1,610,1397655,1048311,698,2295000,599,2295000,598,0,610,100,
701,1,700,1397655,1048311,799,2295000,699,2295000,699,0,700,100,
800,1,800,1397655,1048311,899,2295000,799,2295000,799,0,800,100,
901,1,901,1006311,656967,1000,2295000,900,2295000,900,0,901,72,
1003,1,1003,1397655,1048311,1100,2295000,1002,2295000,1001,0,1003,100,
1102,1,1102,1397655,1048311,1200,2295000,1101,2295000,1100,0,1101,100,
1206,1,1205,1397655,1048311,1301,2295000,1202,2295000,1201,0,1205,100,
1303,1,1303,1257889,908545,1402,2295000,1301,2295000,1301,0,1303,90,
1406,1,1406,1257889,908545,1502,2295000,1402,2295000,1402,0,1405,90,
1506,1,1506,1397655,1048311,1606,2295000,1505,2295000,1504,0,1506,100,
1608,1,1608,1397655,1048311,1707,2295000,1607,2295000,1607,0,1608,100,
1708,1,1708,1229936,880592,1807,2295000,1707,2295000,1707,0,1708,88,
1808,1,1808,1397655,1048311,1908,2295000,1808,2295000,1807,0,1808,100,
1909,1,1909,1257889,908545,2008,2295000,1908,2295000,1908,0,1909,90,
2009,1,2009,1006311,656967,2108,2295000,2008,2295000,2008,0,2009,72,
2110,1,2109,307484,0,2209,2295000,2109,2295000,2108,0,2109,22,
2210,1,2210,1397655,1048311,2310,2295000,2209,2295000,2209,0,2210,100,
2313,1,2313,1397655,1048311,2410,2295000,2310,2295000,2310,0,2312,100,
2412,1,2412,1006311,656967,2511,2295000,2411,2295000,2411,0,2412,72,
2512,1,2512,1118124,768780,2611,2295000,2511,2295000,2511,0,2512,80,
2613,1,2613,349413,69,2712,2295000,2612,2295000,2612,0,2613,25,
2714,1,2714,1257889,908545,2812,2295000,2712,2295000,2712,0,2714,90,
2814,1,2814,1118124,768780,2913,2295000,2813,2295000,2813,0,2814,80,
2960,1,2960,1397655,1048311,3013,2295000,2914,2295000,2914,0,2937,100,
3014,1,3014,1397655,1048311,3113,2295000,3013,2295000,3013,0,3014,100,
3115,1,3115,1397655,1048311,3214,2295000,3114,2295000,3114,0,3114,100,
3215,1,3215,1397655,1048311,3314,2295000,3214,2295000,3214,0,3215,100,
3316,1,3315,1397655,1048311,3415,2295000,3315,2295000,3315,0,3315,100,
3417,1,3417,1397655,1048311,3516,2295000,3416,2295000,3415,0,3417,100,
3518,1,3518,1397655,1048311,3616,2295000,3517,2295000,3516,0,3518,100,
3623,1,3623,1271866,922522,3717,2295000,3621,2295000,3616,0,3623,91,
3721,1,3718,1397655,1048311,3817,2295000,3717,2295000,3717,0,3718,100,
3818,1,3818,1257889,908545,3921,2295000,3818,2295000,3817,0,3818,90,
3922,1,3922,1397655,1048311,4023,2295000,3921,2295000,3921,0,3922,100,
4024,1,4024,1257889,908545,4124,2295000,4023,2295000,4023,0,4024,90,
4126,1,4126,1076194,726850,4225,2295000,4124,2295000,4124,0,4126,77,
4228,1,4228,1397655,1048311,4325,2295000,4227,2295000,4227,0,4228,100,
4326,1,4326,1257889,908545,4425,2295000,4325,2295000,4325,0,4326,90,
4427,1,4427,1397655,1048311,4526,2295000,4426,2295000,4426,0,4427,100,
4531,1,4530,1397655,1048311,4626,2091000,4526,2295000,4526,0,4529,100,
4633,1,4633,962366,613022,4727,2193000,4627,2091000,4627,0,4633,81,
4665,1,4731,1290799,941455,4832,2091000,4727,2193000,4727,0,4731,100,
4731,1,4835,1188106,838762,4933,2295000,4834,2091000,4832,0,4835,100,
4835,1,4935,1397655,1048311,5034,2295000,4934,2295000,4934,0,4935,100,
4935,1,5035,1397655,1048311,5134,2295000,5035,2295000,5034,0,5035,100,
5035,1,5135,1397655,1048311,5235,2295000,5134,2295000,5134,0,5135,100,
5135,1,5239,1257889,908545,5335,2091000,5238,2295000,5235,0,5239,90,
5239,1,5337,1188106,838762,5437,2295000,5336,2091000,5336,0,5337,100,
5337,1,5438,1397655,1048311,5537,2295000,5437,2295000,5437,0,5438,100,
5438,1,5538,978358,629014,5637,2091000,5537,2295000,5537,0,5538,70,
5538,1,5642,1069295,719951,5738,2091000,5638,2091000,5638,0,5642,90,
5642,1,5743,1069295,719951,5838,2193000,5738,2091000,5738,0,5742,90,
5743,1,5839,1290799,941455,5938,2295000,5839,2193000,5838,0,5839,100,
5839,1,5944,922452,573108,6039,2295000,5939,2295000,5939,0,5944,66,
5944,1,6042,1397655,1048311,6139,2295000,6040,2295000,6039,0,6041,100,
6042,1,6142,1257889,908545,6240,2295000,6140,2295000,6139,0,6141,90,
6142,1,6246,1257889,908545,6340,2295000,6241,2295000,6240,0,6245,90,
6246,1,6342,1397655,1048311,6440,2091000,6341,2295000,6340,0,6341,100,
6342,1,6447,1188106,838762,6541,2295000,6446,2091000,6446,0,6447,100,
6447,1,6542,1397655,1048311,6641,2295000,6541,2295000,6541,0,6542,100,
