App,Package,Start Time,Duration,Filename
"System",,"Oct 14, 2018 @ 12:17:33 AM","1 min 6 sec","Trepn_2018.10.14_001731.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
38,1,37,1062217,721400,4,2295000,36,2295000,36,0,37,76,
107,1,106,1397655,1056838,104,2295000,105,2295000,105,0,106,100,
206,1,206,1397655,1056838,205,2295000,205,2295000,205,0,206,100,
306,1,306,1397655,1056838,305,2295000,305,2295000,305,0,306,100,
409,1,409,1397655,1056838,407,2295000,408,2295000,408,0,409,100,
532,1,532,1118124,777307,512,2295000,513,2295000,513,0,532,80,
613,1,613,1215959,875142,611,2295000,612,2295000,612,0,613,87,
713,1,713,1397655,1056838,712,2295000,712,2295000,712,0,713,100,
816,1,815,1397655,1056838,813,2295000,813,2295000,813,0,815,100,
915,1,915,1397655,1056838,913,2295000,914,2295000,913,0,915,100,
1015,1,1015,1397655,1056838,1013,2295000,1014,2295000,1014,0,1015,100,
1131,1,1131,1397655,1056838,1117,2295000,1121,2295000,1121,0,1128,100,
1219,1,1219,1397655,1056838,1217,2295000,1217,2295000,1217,0,1218,100,
1319,1,1319,1006311,665494,1317,2295000,1318,2295000,1317,0,1319,72,
1419,1,1419,1397655,1056838,1417,2295000,1418,2295000,1418,0,1419,100,
1520,1,1520,1188106,847289,1518,2091000,1518,2091000,1518,0,1520,100,
1621,1,1621,1397655,1056838,1618,2295000,1620,2295000,1619,0,1621,100,
1720,1,1720,1257889,917072,1718,2295000,1719,2295000,1719,0,1720,90,
1820,1,1820,1257889,917072,1819,2295000,1819,2295000,1819,0,1820,90,
1924,1,1924,1397655,1056838,1921,2295000,1922,2295000,1922,0,1924,100,
2023,1,2023,1397655,1056838,2021,2295000,2022,2295000,2021,0,2022,100,
2127,1,2127,1397655,1056838,2126,2295000,2126,2295000,2126,0,2127,100,
2227,1,2227,922452,581635,2226,2295000,2226,2295000,2226,0,2227,66,
2328,1,2328,419296,78479,2326,2295000,2327,2295000,2327,0,2327,30,
2428,1,2428,1076194,735377,2427,2295000,2427,2295000,2427,0,2428,77,
2528,1,2528,1160053,819236,2527,2295000,2527,2295000,2527,0,2528,83,
2629,1,2629,1397655,1056838,2628,2295000,2628,2295000,2628,0,2629,100,
2730,1,2729,838593,497776,2728,2295000,2729,2295000,2728,0,2729,60,
2830,1,2830,559062,218245,2829,2295000,2829,2295000,2829,0,2830,40,
2930,1,2930,614968,274151,2929,2295000,2929,2295000,2929,0,2930,44,
3030,1,3030,461226,120409,3029,2295000,3030,2295000,3030,0,3030,33,
3132,1,3131,1006311,665494,3130,2295000,3131,2295000,3131,0,3131,72,
3235,1,3235,1397655,1056838,3233,2295000,3233,2295000,3233,0,3235,100,
3338,1,3338,1397655,1056838,3334,2295000,3334,2295000,3334,0,3337,100,
3437,1,3436,1397655,1056838,3434,2295000,3435,2295000,3434,0,3436,100,
3536,1,3536,1397655,1056838,3534,2295000,3535,2295000,3535,0,3536,100,
3640,1,3640,1397655,1056838,3636,2295000,3637,2295000,3637,0,3640,100,
3740,1,3740,1397655,1056838,3736,2295000,3737,2295000,3736,0,3740,100,
3838,1,3838,1118124,777307,3836,2295000,3837,2295000,3837,0,3837,80,
3938,1,3938,1397655,1056838,3937,2295000,3937,2295000,3937,0,3938,100,
4039,1,4039,1257889,917072,4038,2295000,4038,2295000,4038,0,4039,90,
4139,1,4139,978358,637541,4138,2295000,4138,2295000,4138,0,4139,70,
4240,1,4240,838593,497776,4239,2295000,4239,2295000,4239,0,4240,60,
4340,1,4340,1257889,917072,4339,2295000,4340,2295000,4339,0,4340,90,
4441,1,4441,1118124,777307,4440,2295000,4440,2295000,4440,0,4441,80,
