App,Package,Start Time,Duration,Filename
"System",,"Oct 14, 2018 @ 02:22:15 AM","1 min 6 sec","Trepn_2018.10.14_022214.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
66,1,66,1397655,806317,64,2295000,65,2295000,65,0,65,100,
170,1,170,1229936,638598,165,2295000,165,2295000,165,0,170,88,
267,1,267,1257889,666551,265,2295000,266,2295000,265,0,267,90,
366,1,366,307484,0,365,2295000,366,2295000,365,0,366,22,
470,1,470,1132100,540762,468,2295000,469,2295000,469,0,470,81,
570,1,570,377366,0,569,2295000,569,2295000,569,0,570,27,
707,1,707,48837,0,670,510000,672,510000,671,0,707,38,
772,1,772,230234,0,770,1530000,771,1530000,770,0,772,33,
876,1,876,379831,0,871,1836000,872,1836000,871,0,876,40,
974,1,974,113949,0,972,1836000,972,1836000,972,0,974,12,
1074,1,1074,83721,0,1072,1530000,1073,1530000,1073,0,1074,12,
1174,1,1174,139536,0,1172,1530000,1173,1530000,1173,0,1174,20,
1278,1,1278,348840,0,1276,1530000,1277,1530000,1276,0,1278,50,
1378,1,1378,69768,0,1377,1530000,1377,1530000,1377,0,1378,10,
1481,1,1481,313955,0,1479,1530000,1480,1530000,1479,0,1481,45,
1582,1,1582,1397655,806317,1580,2295000,1580,2295000,1580,0,1582,100,
1689,1,1689,1397655,806317,1683,2295000,1683,2295000,1683,0,1689,100,
1797,1,1797,1397655,806317,1781,2295000,1783,2295000,1783,0,1787,100,
1885,1,1885,1397655,806317,1883,2295000,1884,2295000,1883,0,1885,100,
1986,1,1986,1397655,806317,1984,2295000,1984,2295000,1984,0,1986,100,
2087,1,2087,1397655,806317,2085,2295000,2086,2295000,2086,0,2086,100,
2187,1,2186,1397655,806317,2185,2295000,2185,2295000,2185,0,2186,100,
2288,1,2288,1041868,450530,2287,1938000,2287,1938000,2287,0,2288,100,
2389,1,2389,1397655,806317,2387,2295000,2388,2295000,2388,0,2389,100,
2489,1,2489,1257889,666551,2488,2295000,2488,2295000,2488,0,2489,90,
