App,Package,Start Time,Duration,Filename
"System",,"Oct 11, 2018 @ 02:28:00 AM","1 min 6 sec","Trepn_2018.10.11_022759.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
44,1,44,1201983,896113,61,2295000,43,2295000,42,0,43,86,
73,1,73,1397655,1091785,161,2295000,62,2295000,61,0,70,100,
162,1,162,1397655,1091785,261,2295000,161,2295000,161,0,162,100,
262,1,262,1397655,1091785,362,2295000,262,2295000,261,0,262,100,
367,1,365,1397655,1091785,462,2295000,362,2295000,362,0,365,100,
466,1,466,880522,574652,562,2295000,463,2295000,462,0,466,63,
564,1,563,614968,309098,665,612000,563,2295000,562,0,563,44,
670,1,670,30007,0,764,637500,667,612000,666,0,670,18,
771,1,771,123834,0,864,1530000,767,637500,766,0,770,70,
866,1,866,369770,63900,965,1734000,865,1530000,864,0,866,53,
967,1,966,284278,0,1065,1734000,965,1734000,965,0,966,33,
1066,1,1066,284278,0,1165,1734000,1065,1734000,1065,0,1066,33,
1167,1,1167,189519,0,1266,892500,1166,1734000,1165,0,1167,22,
1271,1,1271,64500,0,1375,1836000,1267,892500,1267,0,1270,22,
1388,1,1388,769159,463289,1475,2295000,1377,1836000,1376,0,1379,81,
1480,1,1480,1397655,1091785,1576,2295000,1478,2295000,1477,0,1479,100,
1580,1,1579,1397655,1091785,1676,2295000,1576,2295000,1576,0,1579,100,
1678,1,1678,1397655,1091785,1777,2295000,1677,2295000,1677,0,1678,100,
1779,1,1778,1397655,1091785,1877,2295000,1778,2295000,1778,0,1778,100,
1880,1,1880,1397655,1091785,1980,2295000,1878,2295000,1878,0,1880,100,
1981,1,1981,1397655,1091785,2082,2295000,1981,2295000,1980,0,1981,100,
2087,1,2087,1397655,1091785,2181,2295000,2084,2295000,2084,0,2087,100,
2182,1,2182,1397655,1091785,2282,2295000,2182,2295000,2181,0,2182,100,
2285,1,2285,1397655,1091785,2382,2295000,2284,2295000,2284,0,2285,100,
2384,1,2384,1397655,1091785,2483,2295000,2383,2295000,2383,0,2383,100,
2484,1,2484,1397655,1091785,2583,2295000,2484,2295000,2483,0,2484,100,
2585,1,2585,1397655,1091785,2684,2295000,2584,2295000,2584,0,2585,100,
2685,1,2685,922452,616582,2784,2295000,2684,2295000,2684,0,2685,66,
2787,1,2787,1397655,1091785,2884,2295000,2784,2295000,2784,0,2787,100,
2886,1,2886,1397655,1091785,2985,2295000,2885,2295000,2885,0,2886,100,
2986,1,2986,1397655,1091785,3085,2295000,2985,2295000,2985,0,2986,100,
3086,1,3086,1132100,826230,3186,2295000,3086,2295000,3085,0,3086,81,
3187,1,3187,1397655,1091785,3286,2295000,3186,2295000,3186,0,3187,100,
3288,1,3287,1397655,1091785,3387,2295000,3287,2295000,3287,0,3287,100,
3388,1,3388,1397655,1091785,3488,2295000,3387,2295000,3387,0,3388,100,
3489,1,3489,1397655,1091785,3591,2295000,3488,2295000,3488,0,3489,100,
3594,1,3594,978358,672488,3690,2295000,3593,2295000,3593,0,3594,70,
3691,1,3691,1257889,952019,3790,2091000,3690,2295000,3690,0,3691,90,
3792,1,3792,1188106,882236,3891,2295000,3791,2091000,3791,0,3792,100,
3892,1,3892,1229936,924066,3991,2295000,3891,2295000,3891,0,3892,88,
3993,1,3993,1397655,1091785,4091,2295000,3991,2295000,3991,0,3992,100,
4092,1,4092,1397655,1091785,4192,2295000,4092,2295000,4091,0,4092,100,
4198,1,4197,1006311,700441,4295,2295000,4193,2295000,4192,0,4197,72,
4300,1,4300,1397655,1091785,4395,2295000,4297,2295000,4296,0,4300,100,
4399,1,4399,1257889,952019,4495,2295000,4398,2295000,4395,0,4399,90,
4498,1,4496,1397655,1091785,4595,2295000,4495,2295000,4495,0,4496,100,
4597,1,4597,1397655,1091785,4698,2295000,4597,2295000,4596,0,4597,100,
4707,1,4707,1118124,812254,4799,2295000,4698,2295000,4698,0,4707,80,
4800,1,4800,1397655,1091785,4900,2295000,4799,2295000,4799,0,4800,100,
4905,1,4905,1397655,1091785,5002,2295000,4902,2295000,4902,0,4905,100,
5004,1,5004,1257889,952019,5103,2295000,5003,2295000,5002,0,5004,90,
5109,1,5109,1397655,1091785,5203,2295000,5108,2295000,5107,0,5109,100,
5205,1,5205,1397655,1091785,5304,2295000,5204,2295000,5204,0,5205,100,
5307,1,5307,1257889,952019,5404,2295000,5307,2295000,5306,0,5307,90,
5406,1,5406,1397655,1091785,5505,2295000,5405,2295000,5405,0,5406,100,
5506,1,5506,1397655,1091785,5607,2295000,5505,2295000,5505,0,5506,100,
5610,1,5610,1397655,1091785,5709,2295000,5608,2295000,5608,0,5609,100,
5710,1,5710,1229936,924066,5809,2295000,5709,2295000,5709,0,5710,88,
5811,1,5811,1397655,1091785,5909,2295000,5809,2295000,5809,0,5811,100,
5910,1,5910,1132100,826230,6013,2295000,5910,2295000,5909,0,5910,81,
6014,1,6014,810639,504769,6113,2295000,6013,2295000,6013,0,6014,58,
6115,1,6115,922452,616582,6213,2295000,6114,2295000,6114,0,6114,66,
6216,1,6216,1397655,1091785,6315,2295000,6214,2295000,6214,0,6215,100,
6317,1,6317,1397655,1091785,6416,2295000,6316,2295000,6315,0,6317,100,
6418,1,6418,1397655,1091785,6517,2295000,6417,2295000,6417,0,6418,100,
6520,1,6520,1397655,1091785,6624,2295000,6519,2295000,6518,0,6520,100,
6628,1,6628,1397655,1091785,6724,2295000,6626,2295000,6625,0,6628,100,
6729,1,6729,1397655,1091785,6824,2295000,6728,2295000,6728,0,6729,100,
6826,1,6826,1257889,952019,6925,2295000,6825,2295000,6825,0,6826,90,
6926,1,6926,461226,155356,7025,2295000,6925,2295000,6925,0,6926,33,
7026,1,7026,1118124,812254,7126,2295000,7025,2295000,7025,0,7026,80,
7127,1,7127,461226,155356,7227,2295000,7126,2295000,7126,0,7127,33,
7228,1,7228,307484,1614,7327,2295000,7227,2295000,7227,0,7228,22,
