App,Package,Start Time,Duration,Filename
"System",,"Oct 10, 2018 @ 02:43:18 AM","1 min 5 sec","Trepn_2018.10.10_024317.db"

Time  [ms],"Battery Status",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",
52,1,51,1160053,127187,30,2295000,49,2295000,48,0,50,83,
131,1,131,1076194,43328,130,2295000,131,2295000,130,0,131,77,
232,1,232,1132100,99234,231,2295000,231,2295000,231,0,232,81,
332,1,332,978358,0,331,2295000,331,2295000,331,0,332,70,
433,1,433,1229936,197070,431,2295000,432,2295000,431,0,433,88,
535,1,535,531108,0,534,2295000,534,2295000,534,0,535,38,
585,1,585,838593,0,584,2295000,584,2295000,584,0,585,60,
685,1,685,754733,0,684,2295000,684,2295000,684,0,685,54,
788,1,788,102228,0,785,816000,786,816000,785,0,788,40,
892,1,892,136588,0,885,969000,887,969000,886,0,891,41,
989,1,989,1032639,0,986,2193000,987,2193000,987,0,988,80,
1090,1,1090,445526,0,1086,2014500,1087,2014500,1087,0,1089,40,
1194,1,1194,769159,0,1188,1836000,1189,1836000,1188,0,1193,81,
1291,1,1291,1397655,364789,1288,2295000,1289,2295000,1288,0,1291,100,
1391,1,1391,1118124,85258,1389,2295000,1389,2295000,1389,0,1391,80,
1490,1,1490,1229936,197070,1489,2295000,1489,2295000,1489,0,1490,88,
1591,1,1591,1397655,364789,1589,2295000,1589,2295000,1589,0,1590,100,
1691,1,1691,1397655,364789,1689,2295000,1690,2295000,1690,0,1690,100,
1792,1,1792,854621,0,1790,1836000,1791,1836000,1791,0,1792,90,
1892,1,1892,1257889,225023,1891,2295000,1891,2295000,1891,0,1892,90,
1992,1,1992,698827,0,1991,2295000,1991,2295000,1991,0,1992,50,
2093,1,2093,1132100,99234,2091,2295000,2092,2295000,2092,0,2092,81,
2196,1,2196,139765,0,2192,2295000,2193,2295000,2192,0,2196,10,
2294,1,2294,698827,0,2293,2295000,2293,2295000,2293,0,2294,50,
2394,1,2394,855436,0,2393,2091000,2394,2091000,2393,0,2394,72,
2495,1,2495,754733,0,2493,2295000,2494,2295000,2494,0,2495,54,
2596,1,2596,307484,0,2595,2295000,2595,2295000,2595,0,2596,22,
2696,1,2696,698827,0,2694,2295000,2695,2295000,2695,0,2695,50,
2796,1,2796,614968,0,2795,2295000,2795,2295000,2795,0,2796,44,
2897,1,2896,1229936,197070,2895,2295000,2896,2295000,2895,0,2896,88,
2997,1,2997,1132100,99234,2995,2295000,2996,2295000,2996,0,2997,81,
3102,1,3101,1062217,29351,3096,2295000,3100,2295000,3099,0,3101,76,
3198,1,3198,1257889,225023,3197,2295000,3197,2295000,3197,0,3198,90,
3300,1,3300,1397655,364789,3298,2295000,3298,2295000,3298,0,3300,100,
3405,1,3405,1257889,225023,3400,2295000,3401,2295000,3401,0,3405,90,
3513,1,3512,1188106,155240,3501,2091000,3510,2091000,3501,0,3512,100,
3603,1,3603,1397655,364789,3602,2295000,3603,2295000,3602,0,3603,100,
3704,1,3703,949579,0,3702,1836000,3703,1836000,3702,0,3703,100,
3809,1,3809,1071363,38497,3803,2193000,3807,2193000,3807,0,3809,83,
3905,1,3904,1188006,155140,3903,2295000,3904,2295000,3904,0,3904,85,
4005,1,4005,1397655,364789,4004,2295000,4004,2295000,4004,0,4005,100,
4108,1,4108,1132100,99234,4107,2295000,4107,2295000,4107,0,4108,81,
4212,1,4212,949579,0,4210,1836000,4211,1836000,4210,0,4212,100,
4312,1,4312,1397655,364789,4310,2295000,4311,2295000,4310,0,4312,100,
4412,1,4412,1397655,364789,4411,2295000,4411,2295000,4411,0,4412,100,
4512,1,4512,1397655,364789,4511,2295000,4512,2295000,4511,0,4512,100,
4622,1,4622,1397655,364789,4614,2295000,4615,2295000,4615,0,4620,100,
4716,1,4716,922452,0,4715,2295000,4715,2295000,4715,0,4716,66,
4819,1,4819,978358,0,4815,2295000,4816,2295000,4815,0,4818,70,
4917,1,4917,1188106,155240,4915,2091000,4916,2091000,4916,0,4917,100,
5020,1,5018,1257889,225023,5016,2295000,5017,2295000,5016,0,5018,90,
5120,1,5120,1188106,155240,5117,2091000,5119,2091000,5117,0,5120,100,
5219,1,5219,1397655,364789,5218,2295000,5218,2295000,5218,0,5219,100,
5321,1,5320,949579,0,5318,1836000,5318,1836000,5318,0,5320,100,
5420,1,5420,1397655,364789,5418,2295000,5419,2295000,5419,0,5420,100,
5521,1,5521,613958,0,5519,1530000,5520,1530000,5519,0,5521,88,
5622,1,5622,567951,0,5620,2193000,5621,2193000,5621,0,5622,44,
5721,1,5721,731175,0,5720,1836000,5721,1836000,5720,0,5721,77,
5822,1,5822,1229936,197070,5820,2295000,5821,2295000,5821,0,5821,88,
5922,1,5922,768710,0,5921,2295000,5921,2295000,5921,0,5922,55,
6024,1,6024,307484,0,6021,2295000,6023,2295000,6021,0,6024,22,
6123,1,6123,1006311,0,6121,2295000,6122,2295000,6122,0,6122,72,
6223,1,6223,0,0,6222,2295000,6222,2295000,6222,0,6223,0,
6323,1,6323,768710,0,6322,2295000,6323,2295000,6322,0,6323,55,
6424,1,6424,1257889,225023,6422,2295000,6423,2295000,6423,0,6424,90,
6524,1,6524,614968,0,6523,2295000,6523,2295000,6523,0,6524,44,
6624,1,6624,1397655,364789,6623,2295000,6624,2295000,6623,0,6624,100,
6726,1,6726,1257889,225023,6724,2295000,6725,2295000,6725,0,6726,90,
6825,1,6825,1257889,225023,6824,2295000,6824,2295000,6824,0,6825,90,
6926,1,6926,1132100,99234,6925,2295000,6925,2295000,6925,0,6926,81,
7026,1,7026,461226,0,7025,2295000,7026,2295000,7026,0,7026,33,
7127,1,7127,1132100,99234,7126,2295000,7126,2295000,7126,0,7127,81,
7228,1,7228,1257889,225023,7226,2295000,7227,2295000,7227,0,7227,90,
7328,1,7328,978358,0,7327,2295000,7327,2295000,7327,0,7328,70,
7429,1,7429,1397655,364789,7427,2295000,7428,2295000,7428,0,7428,100,
7529,1,7529,922452,0,7528,2295000,7528,2295000,7528,0,7529,66,
7629,1,7629,559062,0,7628,2295000,7628,2295000,7628,0,7629,40,
7729,1,7729,153742,0,7728,2295000,7729,2295000,7728,0,7729,11,
7830,1,7830,517132,0,7828,2295000,7829,2295000,7829,0,7830,37,
7930,1,7930,1397655,364789,7929,2295000,7929,2295000,7929,0,7930,100,
